"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CTCASA GRANDE"
11.00,2.82,13.21,3.72,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,5.62,13.68,17.56,0.00,0.00,19.71,34.00,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,10.29,10.10,53.40,2.60,25.90,19.51,18.05,86.65,18.05,19.65,0.60,19.51,19.51,19.51,2.40,125.00,11.80,13.66,3.50,10.80,7.49,8.40,2.40,12.51,13.45,18.90,0.00,0.00,0.37,0.00,59.00,42.60,7.60,5.60,73.29,79.20,122.00,0.10,2.00,49.09,181.09,11.00,55.00,23.00
12.00,1.01,13.28,1.86,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,0.36,8.99,17.56,0.00,0.00,18.50,37.80,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,4.84,10.50,53.30,2.60,26.00,19.51,18.05,43.68,18.05,10.55,0.60,19.51,19.51,19.51,2.40,126.00,11.80,13.66,3.50,10.80,7.49,8.40,2.40,12.01,12.73,18.90,0.00,0.00,0.25,0.00,64.00,48.40,7.40,5.48,43.05,79.20,126.00,0.00,2.00,22.88,128.04,11.00,2.00,23.00
13.00,0.18,13.10,0.41,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,0.00,3.94,17.56,0.00,0.00,17.24,40.80,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,1.07,10.70,53.00,2.60,26.10,19.51,18.05,13.77,18.05,3.67,0.60,19.51,19.51,19.51,2.40,127.00,11.80,13.66,3.50,10.80,7.49,8.40,2.40,11.49,12.05,18.90,0.00,0.00,0.09,0.00,65.20,49.00,6.70,5.03,14.90,79.30,128.00,0.00,2.00,7.58,67.70,11.00,1.00,23.00
14.00,0.03,13.27,0.04,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,0.00,1.13,17.56,0.00,0.00,15.96,38.50,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.10,11.10,53.10,2.60,26.30,19.51,18.05,2.73,18.05,0.68,0.60,19.51,19.51,19.51,2.40,126.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,10.96,11.38,18.90,0.00,0.00,0.04,0.00,71.10,55.00,6.10,4.47,2.91,79.00,128.00,0.00,2.00,1.76,9.45,11.00,0.00,23.00
15.00,0.00,13.38,0.00,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,14.47,40.90,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,11.60,53.60,2.60,26.50,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,125.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,10.34,10.65,18.90,0.00,0.00,0.00,0.00,70.80,57.10,5.90,4.24,0.00,78.60,124.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
16.00,0.00,13.17,0.00,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,12.92,38.10,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,12.00,53.90,2.60,26.60,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,124.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,9.70,9.90,18.90,0.00,0.00,0.00,0.00,70.70,59.00,5.70,4.11,0.00,78.20,118.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
17.00,0.00,13.30,0.00,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,12.34,39.60,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,11.80,54.00,2.60,26.70,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,120.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,8.26,8.66,18.90,0.00,0.00,0.00,0.00,71.00,60.40,5.60,4.19,0.00,77.90,110.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
18.00,0.00,13.44,0.00,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,12.09,35.70,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,11.80,54.30,2.60,26.80,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,115.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,6.56,7.25,18.90,0.00,0.00,0.00,0.00,71.50,62.00,5.60,4.34,0.00,79.20,103.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
19.00,0.00,14.79,0.00,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,11.29,36.30,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,12.20,54.70,2.60,26.90,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,108.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,5.20,5.82,18.90,0.00,0.00,0.00,0.00,72.50,63.70,6.00,4.31,0.00,81.00,94.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
20.00,0.00,15.05,0.00,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,10.33,36.70,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,12.50,54.80,2.60,26.90,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,99.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,3.95,4.38,18.90,0.00,0.00,0.00,0.00,73.10,65.40,6.40,4.22,0.00,80.80,85.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
21.00,0.00,15.36,0.00,14.00,1.45,7.30,5.80,6.30,1.70,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,9.90,32.90,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,12.70,54.60,2.60,27.00,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,92.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,3.10,3.18,18.90,0.00,0.00,0.00,0.00,72.30,66.90,6.80,4.42,0.00,80.00,76.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
22.00,0.00,15.42,0.00,14.00,1.45,7.30,5.80,6.30,1.70,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,9.64,29.50,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,12.90,54.10,2.60,27.00,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,85.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,2.38,2.06,18.90,0.00,0.00,0.00,0.00,71.60,67.90,7.00,4.71,0.00,81.50,69.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
23.00,0.00,15.22,0.00,14.00,1.45,7.30,5.80,6.30,1.70,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,9.64,28.70,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,12.90,53.40,2.60,27.00,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,79.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,2.06,1.69,18.90,0.00,0.00,0.00,0.00,71.00,67.60,6.80,4.46,0.00,83.80,63.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
24.00,0.00,15.18,0.00,14.00,1.45,7.30,5.80,6.30,1.70,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,9.71,28.80,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,0.00,13.10,52.20,2.60,27.00,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,74.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,1.88,1.57,18.90,0.00,0.00,0.00,0.00,70.00,67.40,6.50,4.05,0.00,84.70,60.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
25.00,0.00,15.17,0.00,14.00,1.45,7.30,5.80,6.30,1.70,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,9.87,29.60,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,0.00,13.70,50.40,2.60,26.90,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,69.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,1.71,1.33,18.90,0.00,0.00,0.00,0.00,67.90,67.50,5.90,3.74,0.00,85.10,56.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
26.00,0.00,15.20,0.00,14.00,1.45,7.30,5.80,6.30,1.70,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,10.05,30.70,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,0.00,14.10,48.80,2.60,26.90,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,63.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,1.54,1.05,18.90,0.00,0.00,0.00,0.00,65.60,67.30,5.30,3.47,0.00,85.30,52.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
