"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,87.98,18.57,0.91,21.08,74.70,7.13,3.83,114.38,76.74,74.47,18.00,83.00,0.00,6.88,62.20,0.00,6.39,0.00,94.99,3.90,19.68,0.00,0.00,45.56,58.00,20.73,20.73,0.00,183.50,0.00,0.00,0.00,75.00,36.30,43.79,33.39,0.00,0.00,0.00,0.00,26.94,0.00,20.73,101.06,20.34,4.28,0.00,21.00,5.06
2.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,87.98,18.57,0.91,21.08,71.07,7.13,3.83,114.38,69.33,74.47,18.00,83.00,0.00,6.88,62.20,0.00,6.39,0.00,94.99,3.90,19.68,0.00,0.00,0.00,51.58,52.01,20.73,0.00,183.49,101.63,0.00,0.00,70.43,29.73,43.60,33.39,0.00,0.00,0.00,0.00,20.73,0.00,20.73,101.06,20.34,4.28,20.70,0.00,5.06
3.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,87.98,18.57,0.91,21.08,78.33,7.13,3.83,114.38,69.68,74.47,45.00,83.00,0.00,6.88,62.20,0.00,6.39,0.00,94.99,3.90,19.68,0.00,0.00,0.00,66.77,33.07,33.07,0.00,196.19,0.00,0.00,0.00,75.00,64.23,58.15,33.39,0.00,0.00,0.00,0.00,20.73,0.00,25.22,101.06,20.34,4.28,0.00,21.00,5.06
4.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,87.98,18.57,0.91,21.08,47.59,7.13,3.83,114.38,58.49,74.47,18.00,83.00,0.00,6.88,62.20,0.00,6.39,0.00,94.99,3.90,19.68,0.00,0.00,0.00,0.00,67.55,20.73,0.00,181.24,0.00,0.00,0.00,0.00,47.96,43.98,33.39,0.00,0.00,0.00,20.73,26.94,0.00,97.33,101.06,20.34,4.28,11.01,10.98,5.06
5.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,87.98,18.57,0.91,21.08,40.01,7.13,3.83,114.38,52.39,74.47,4.15,83.00,0.00,6.88,62.20,0.00,6.39,0.00,80.26,3.90,19.68,0.00,0.00,0.00,0.00,66.17,65.62,0.00,196.19,0.00,0.00,0.00,0.00,47.96,43.98,33.39,0.00,0.00,0.00,20.73,20.73,0.00,36.81,101.06,20.34,4.28,20.70,0.00,5.06
6.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,87.98,18.57,0.91,21.08,40.01,7.13,3.83,114.38,52.39,74.47,45.00,83.00,0.00,6.88,62.20,0.00,6.39,0.00,61.17,3.90,17.29,0.00,0.00,0.00,0.00,67.55,60.87,0.00,73.21,0.00,0.00,0.00,0.00,30.36,44.30,33.39,0.00,11.10,11.10,72.79,20.73,0.00,91.61,101.06,20.34,4.28,21.99,0.00,5.06
7.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,82.07,18.57,0.91,21.08,40.01,7.13,3.83,114.38,14.63,67.24,40.08,83.00,15.26,6.88,62.20,0.00,6.39,0.00,4.66,3.90,4.28,0.00,0.00,0.00,0.00,67.55,67.00,0.00,73.21,0.00,0.00,0.00,0.00,22.13,42.54,33.39,13.16,13.15,13.15,72.59,84.38,0.00,26.94,10.36,20.34,4.28,11.01,10.98,5.06
8.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,87.98,18.57,0.91,21.08,40.01,7.13,3.83,114.38,17.27,74.47,38.91,83.00,15.26,6.88,62.20,0.00,6.39,0.00,4.66,3.90,4.28,0.00,0.00,0.00,0.00,67.55,67.00,0.00,73.21,0.00,0.00,0.00,0.00,30.01,44.27,33.39,23.36,23.28,23.28,82.18,82.18,0.00,20.73,10.36,20.34,4.28,11.01,10.98,5.06
9.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,79.25,18.57,0.91,21.08,40.01,7.13,3.83,114.38,30.44,63.80,0.00,83.00,15.26,6.88,62.20,0.00,6.39,0.00,4.66,3.90,4.28,0.00,0.00,0.00,0.00,67.55,67.00,0.00,120.53,0.00,0.00,0.00,0.00,23.39,42.99,33.39,10.36,0.00,0.00,20.73,20.73,0.00,109.68,16.66,20.34,4.28,0.00,21.00,5.06
10.00,48.18,29.81,66.81,649.93,210.41,7.46,4.92,79.25,18.57,0.91,21.08,40.01,7.13,3.83,114.38,35.27,63.80,0.00,83.00,15.26,6.88,62.20,0.00,6.39,0.00,4.66,3.90,4.28,0.00,0.00,0.00,0.00,67.55,49.81,0.00,73.21,0.00,0.00,0.00,0.00,38.47,43.83,33.39,10.36,0.00,0.00,20.73,83.87,0.00,109.69,17.99,20.34,4.28,20.70,0.00,5.06
