"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,110.48,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,112.47,88.74,47.08,235.00,13.60,0.00,87.77,0.00,6.39,9.00,79.20,10.52,19.79,228.68,190.28,67.57,67.16,67.94,55.42,184.35,197.33,184.41,5.67,74.99,45.00,48.20,66.54,81.64,30.70,30.59,30.58,70.18,85.00,38.93,110.32,152.55,20.46,20.42,22.16,21.95,5.06
2.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,110.48,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,112.47,88.74,47.08,235.00,13.60,0.00,87.77,0.00,6.39,9.00,78.15,10.52,19.79,228.68,190.28,67.57,67.16,67.94,55.42,184.35,197.33,184.41,5.67,74.99,45.00,48.20,66.54,81.64,30.70,30.59,30.58,85.00,70.18,38.93,110.32,152.55,20.46,20.42,22.16,21.95,5.06
3.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,110.48,9.61,2.98,41.90,0.00,95.41,7.34,3.94,164.07,112.47,88.74,37.90,235.00,13.60,0.00,87.77,0.00,6.39,9.98,76.05,10.52,19.79,228.68,190.28,67.57,67.16,67.94,60.97,184.35,197.33,184.41,5.67,74.99,45.00,48.20,66.54,81.64,30.70,30.59,30.58,85.00,87.36,26.78,110.32,152.55,20.46,20.42,22.16,21.00,5.06
4.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,110.48,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,112.47,88.74,47.08,235.00,13.60,0.00,87.77,0.00,6.39,9.00,78.28,10.52,19.79,228.68,190.28,67.57,67.16,67.94,55.42,184.35,197.33,184.41,5.67,74.99,45.00,48.20,66.54,81.64,30.70,30.59,30.58,85.00,70.18,38.93,110.32,152.55,20.46,20.42,22.16,21.95,5.06
5.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,110.48,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,112.47,88.74,47.08,235.00,13.60,0.00,87.77,0.00,6.39,9.00,75.76,10.52,19.79,228.68,190.28,67.57,67.16,67.94,55.29,184.35,197.33,184.41,5.67,74.99,45.00,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,21.38,110.32,152.55,20.46,20.42,22.16,21.95,5.06
6.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,110.48,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,112.47,88.74,47.08,235.00,13.60,0.00,87.77,0.00,6.39,9.00,74.70,10.52,19.79,228.68,190.28,67.57,67.16,67.94,55.29,184.35,197.33,184.41,5.67,74.99,45.00,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,21.38,110.32,152.55,20.46,20.42,22.16,21.95,5.06
7.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,110.48,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,112.47,88.74,47.08,235.00,13.60,0.00,87.77,0.00,6.39,9.00,74.21,10.52,19.79,228.68,190.28,67.57,67.16,67.94,55.29,184.35,197.33,184.41,5.67,74.99,45.00,66.62,66.54,81.64,26.35,26.24,26.24,85.00,87.36,21.38,110.32,152.55,20.46,20.42,22.16,21.95,5.06
8.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,110.48,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,112.47,88.74,47.08,235.00,13.60,0.00,87.77,0.00,6.39,9.00,74.56,10.52,19.79,228.68,190.28,67.57,67.16,67.94,55.29,184.35,197.33,184.41,5.67,74.99,45.00,66.62,66.54,81.64,25.67,25.57,25.56,85.00,87.36,21.38,110.32,152.55,20.46,20.42,22.16,21.95,5.06
9.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,110.48,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,112.47,88.74,37.90,235.00,13.60,0.00,87.77,0.00,6.39,9.00,74.99,10.52,19.79,180.00,180.00,67.57,67.16,67.94,55.42,184.35,197.33,184.41,5.67,74.99,45.00,59.28,66.54,81.64,25.67,25.57,25.56,85.00,87.36,73.11,110.32,152.55,20.46,20.42,14.29,21.00,5.06
10.00,33.54,29.98,67.20,650.00,211.66,0.00,6.91,110.48,9.61,2.98,41.90,0.00,50.14,7.34,3.94,164.07,112.47,88.74,37.90,235.00,13.60,0.00,87.77,0.00,6.39,9.00,75.30,10.52,19.79,180.00,180.00,67.57,67.16,67.94,55.42,184.35,197.33,184.41,5.67,74.99,45.00,59.28,66.54,81.64,25.67,25.57,25.56,85.00,87.36,73.11,110.32,152.55,20.46,20.42,14.29,21.00,5.06
