"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,61.49,25.45,62.56,615.53,200.24,7.51,7.88,110.37,18.26,0.00,33.43,7.82,142.31,5.13,2.82,163.91,112.36,104.25,21.75,27.46,155.04,0.00,1.97,6.88,87.69,6.39,9.00,56.56,3.45,13.08,0.00,228.18,22.33,60.19,0.00,0.00,110.59,75.25,110.60,2.67,74.91,76.30,0.00,66.47,54.50,30.67,0.00,0.00,20.62,79.92,110.26,0.00,146.00
2.00,62.75,25.97,63.84,620.41,201.83,7.51,7.88,110.37,18.26,0.00,33.43,14.92,81.71,5.13,2.82,163.91,112.36,104.25,21.75,6.38,155.04,0.00,1.97,6.88,87.69,6.39,9.00,57.98,3.45,13.41,0.00,228.19,35.01,67.10,0.00,0.00,128.24,75.29,128.27,1.88,74.91,76.30,0.00,66.47,54.50,18.61,0.00,0.00,64.02,85.00,110.26,61.16,146.00
3.00,72.37,29.95,67.13,625.50,203.48,7.51,7.88,110.37,18.26,0.00,33.43,14.92,81.71,5.13,2.82,163.91,112.36,110.22,21.75,4.12,155.04,0.00,1.97,6.88,87.69,6.39,9.00,67.47,3.45,15.61,0.00,228.19,43.18,65.64,43.31,43.12,140.22,83.50,140.26,5.67,74.91,76.30,46.62,45.83,54.50,25.67,25.57,25.56,36.11,74.94,92.75,79.88,146.00
4.00,72.37,29.95,67.13,626.00,203.65,7.51,7.88,110.37,18.26,0.00,33.43,14.92,105.41,5.13,2.82,163.91,112.36,116.29,21.75,4.12,155.04,0.00,1.97,6.88,87.69,6.39,9.00,79.56,3.45,18.40,0.00,228.19,60.09,32.78,60.41,59.93,184.16,79.07,184.22,5.67,74.91,76.30,45.90,51.35,54.50,25.67,25.57,25.56,42.21,87.25,104.79,85.45,146.00
5.00,72.38,29.95,67.13,626.00,203.65,7.51,7.88,110.37,18.26,0.00,33.43,14.92,105.10,5.13,2.82,163.91,112.36,104.25,21.75,4.12,155.04,0.00,1.97,6.88,87.69,6.39,9.00,79.33,3.45,18.35,144.33,144.33,67.50,67.10,21.23,30.96,145.59,156.09,145.64,5.67,74.91,76.30,45.55,43.59,54.50,25.67,25.57,25.56,20.62,87.27,109.26,83.62,146.00
6.00,72.38,29.95,67.13,626.00,203.65,7.51,7.88,110.37,18.26,0.00,33.43,14.92,101.45,5.13,2.82,163.91,112.36,109.76,21.75,24.74,155.04,0.00,1.97,6.88,87.69,6.39,9.00,80.54,3.45,18.63,228.46,0.00,27.17,67.10,27.17,67.33,145.01,155.44,145.06,5.67,74.91,76.30,46.29,44.94,54.50,25.67,25.57,25.56,50.50,50.50,110.15,83.19,146.00
7.00,69.36,29.95,67.13,626.00,203.65,7.51,7.88,110.37,18.26,0.00,33.43,14.92,100.61,5.13,2.82,163.91,112.36,110.67,21.75,24.74,155.04,0.00,1.97,6.88,87.69,6.39,9.00,75.80,3.45,17.53,228.46,0.00,41.47,60.74,61.45,41.41,173.37,91.05,173.43,5.67,74.91,76.30,44.85,42.95,54.50,25.67,25.57,25.56,54.59,54.59,101.01,78.96,146.00
8.00,70.17,29.95,67.13,626.00,203.65,7.51,7.88,110.37,18.26,0.00,33.43,14.92,99.12,5.13,2.82,163.91,112.36,108.86,21.75,32.21,155.04,0.00,1.97,6.88,87.69,6.39,9.00,74.97,3.45,17.34,228.46,0.00,67.50,28.48,67.88,28.56,140.65,150.49,140.69,5.67,74.91,76.30,46.02,42.02,54.50,25.67,25.57,25.56,86.93,20.62,101.46,78.02,146.00
9.00,76.06,29.95,67.13,626.00,203.65,7.51,7.88,110.37,18.26,0.00,33.43,14.92,97.85,5.13,2.82,163.91,112.36,105.59,21.75,24.74,155.04,0.00,1.97,6.88,87.69,6.39,9.00,78.02,3.45,18.05,228.46,0.00,58.39,0.00,0.00,49.00,176.87,92.36,176.94,5.67,74.91,76.30,48.20,53.95,54.50,25.67,25.57,25.56,56.28,61.04,105.47,81.69,146.00
10.00,75.41,29.95,67.13,626.00,203.65,7.51,7.88,110.37,18.26,0.00,33.43,14.92,88.56,5.13,2.82,163.91,112.36,104.25,21.75,11.66,155.04,0.00,1.97,6.88,87.69,6.39,0.00,71.34,3.45,16.50,228.46,0.00,67.50,0.00,0.00,39.81,184.16,77.67,184.23,5.23,74.91,76.30,47.03,52.91,54.50,26.87,26.77,26.76,76.51,21.36,109.35,80.76,146.00
