"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CS INTIPAMPA EXP","CTCASAGRANDE"
11.00,0.22,20.14,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,3.96,11.22,0.00,0.00,18.80,71.56,7.00,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,1.86,23.81,78.60,2.15,26.10,4.00,15.61,16.59,17.95,4.43,0.60,19.51,19.51,19.51,1.20,126.77,9.80,19.51,6.00,10.80,8.24,5.80,2.40,3.41,2.44,18.90,0.00,0.00,0.09,1.00,103.90,114.20,4.74,8.46,15.59,99.06,133.09,0.00,2.00,8.25,76.79,11.00,29.21,0.32,23.00
12.00,0.03,19.83,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,1.26,11.22,0.00,0.00,17.74,70.93,7.60,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.33,23.73,77.30,2.15,26.30,4.00,15.61,4.23,17.95,1.05,0.60,19.51,19.51,19.51,1.20,125.38,9.80,19.51,6.00,10.80,8.24,5.80,2.40,2.73,1.92,18.90,0.00,0.00,0.04,1.00,98.00,110.20,4.63,8.11,3.69,99.52,130.05,0.00,2.00,2.02,20.02,11.00,6.25,0.00,23.00
13.00,0.00,20.58,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,16.48,68.66,7.50,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,23.67,75.70,2.15,26.50,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,123.71,9.80,19.51,6.00,10.80,8.24,5.80,2.40,2.64,1.71,18.90,0.00,0.00,0.00,1.00,96.90,111.10,4.37,7.43,0.00,100.39,126.24,0.00,2.00,0.00,0.02,11.00,0.00,0.00,23.00
14.00,0.00,20.18,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,15.15,65.85,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,23.48,73.90,2.15,26.60,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,118.79,9.80,19.51,6.00,10.80,8.24,5.80,2.40,2.75,1.60,18.90,0.00,0.00,0.00,1.00,95.80,110.70,4.06,6.63,0.00,98.47,117.16,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
15.00,0.00,19.84,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,14.04,61.64,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,23.24,72.00,2.15,26.70,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,112.78,9.80,19.51,6.00,10.80,8.24,5.80,2.40,2.37,1.31,18.90,0.00,0.00,0.00,1.00,89.80,104.90,3.67,6.04,0.00,95.62,106.31,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
16.00,0.00,19.74,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,13.02,56.97,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,23.31,70.60,2.15,26.80,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,102.90,9.80,19.51,6.00,10.80,8.24,5.80,2.40,1.81,0.97,18.90,0.00,0.00,0.00,1.00,88.10,104.10,3.25,5.52,0.00,93.49,93.47,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
17.00,0.00,19.75,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,12.28,51.75,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,23.48,69.40,2.15,26.80,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,91.73,9.80,19.51,6.00,10.80,8.24,5.80,2.40,1.44,0.78,18.90,0.00,0.00,0.00,1.00,86.30,103.30,2.93,4.85,0.00,91.61,79.96,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
18.00,0.00,19.64,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,11.65,46.35,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,23.19,67.80,2.15,26.80,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,82.91,9.80,19.51,6.00,10.80,8.24,5.80,2.40,1.14,0.64,18.90,0.00,0.00,0.00,1.00,79.10,97.30,2.63,4.14,0.00,89.26,70.85,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
19.00,0.00,19.68,0.00,14.00,2.90,7.90,5.80,9.85,1.50,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,10.90,43.04,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,22.75,66.10,2.15,26.70,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,74.87,9.80,19.51,6.00,10.80,8.24,5.80,2.40,0.90,0.57,18.90,0.00,0.00,0.00,1.00,76.60,96.30,2.36,3.69,0.00,86.75,63.22,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
20.00,0.00,19.41,0.00,14.00,2.90,7.90,5.80,9.85,1.60,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,10.12,40.42,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,21.65,63.60,2.15,26.70,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,66.62,9.80,19.51,6.00,10.80,8.24,5.80,2.40,0.70,0.53,18.90,0.00,0.00,0.00,1.00,74.20,93.60,2.10,3.35,0.00,82.58,57.19,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
21.00,0.00,19.38,0.00,14.00,2.90,7.90,5.80,9.85,1.60,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,10.36,38.31,7.30,0.00,15.41,3.60,17.76,13.85,10.00,13.66,1.40,0.00,20.33,60.80,2.15,26.80,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,58.29,9.80,19.51,6.00,10.80,8.24,5.80,2.40,0.58,0.46,18.90,0.00,0.00,0.00,1.00,66.80,85.40,1.84,2.87,0.00,77.86,51.70,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
22.00,0.00,19.59,0.00,14.00,2.90,7.90,5.80,9.85,1.60,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,10.94,36.37,7.30,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,0.00,20.08,59.20,2.15,26.80,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,55.55,9.80,19.51,6.00,10.80,8.24,5.80,2.40,0.49,0.39,18.90,0.00,0.00,0.00,1.00,63.70,81.20,1.58,2.35,0.00,76.57,48.92,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
23.00,0.00,19.42,0.00,14.00,2.90,7.90,5.80,9.85,1.60,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,11.47,34.51,7.30,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,0.00,20.18,58.00,2.15,26.80,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,54.66,9.80,19.51,6.00,10.80,8.24,5.80,2.40,0.45,0.38,18.90,0.00,0.00,0.00,1.00,60.40,76.70,1.36,2.01,0.00,76.43,47.05,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
24.00,0.00,19.45,0.00,14.00,2.90,7.90,5.80,9.85,1.60,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,11.97,32.68,7.30,0.00,4.80,3.60,17.76,13.85,10.00,13.66,1.40,0.00,20.34,57.20,2.15,26.80,4.00,15.61,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,54.97,9.80,19.51,6.00,10.80,8.24,5.80,2.40,0.43,0.39,18.90,0.00,0.00,0.00,1.00,58.20,73.50,1.15,1.72,0.00,77.96,49.57,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
