"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,0.00,21.52,0.00,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,16.24,19.92,0.00,4.30,4.80,4.50,18.45,10.00,4.00,5.50,2.80,0.00,12.94,33.94,1.85,27.70,3.20,10.49,0.00,16.99,0.00,0.60,5.50,6.00,6.20,1.20,19.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,0.18,0.68,18.90,0.00,0.00,0.00,1.00,30.03,53.91,1.36,0.64,0.00,45.51,14.00,0.00,1.04,0.00,0.00,0.00,0.00,11.00
2.00,0.00,21.76,0.00,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,16.62,18.86,0.00,4.30,4.80,4.50,18.45,10.00,4.00,5.50,2.80,0.00,11.84,30.02,1.85,27.60,3.20,10.49,0.00,16.99,0.00,0.60,5.50,6.00,6.20,1.20,15.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,5.87,10.13,18.90,0.00,0.00,0.00,1.00,26.51,49.27,1.06,0.48,0.00,41.88,11.00,0.00,1.04,0.00,0.00,0.00,0.00,11.00
3.00,0.00,21.96,0.00,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,16.72,17.97,0.00,4.30,4.80,4.50,18.45,10.00,4.00,5.50,2.80,0.00,10.75,26.76,1.85,27.60,3.20,10.49,0.00,16.99,0.00,0.60,5.50,6.00,6.20,1.20,13.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,5.66,9.69,18.90,0.00,0.00,0.00,1.00,23.66,44.86,0.77,0.36,0.00,38.78,8.00,0.00,1.00,0.00,0.00,0.00,0.00,11.00
4.00,0.00,21.96,0.00,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,17.02,17.10,0.00,4.30,4.80,4.50,18.45,10.00,4.00,5.50,2.80,0.00,9.67,24.16,1.85,27.60,3.20,10.49,0.00,16.99,0.00,0.60,5.50,6.00,6.20,1.20,11.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,5.48,9.14,18.90,0.00,0.00,0.00,1.00,20.17,40.04,0.57,0.28,0.00,35.69,6.00,0.00,1.00,0.00,0.00,0.00,0.00,11.00
5.00,0.00,21.79,0.00,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,17.40,16.23,0.00,4.30,4.80,4.50,18.45,10.00,4.00,5.50,2.80,0.00,8.67,21.69,1.85,27.70,3.20,10.49,0.00,16.99,0.00,0.60,5.50,6.00,6.20,1.20,10.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,5.01,8.43,18.90,0.00,0.00,0.00,1.00,16.47,35.08,0.40,0.21,0.00,32.73,4.00,0.00,1.00,0.00,0.00,0.00,0.00,11.00
6.00,0.00,21.35,0.00,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,17.55,15.44,0.00,4.30,4.80,4.50,18.45,10.00,4.00,5.50,2.80,0.00,7.75,19.35,1.85,27.70,3.20,10.49,0.00,16.99,0.00,0.60,5.50,6.00,6.20,1.20,8.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,4.45,7.66,18.90,0.00,0.00,0.00,1.00,13.34,31.70,0.30,0.19,0.00,29.77,3.00,0.00,1.00,0.00,0.00,0.00,0.00,11.00
7.00,0.00,21.60,0.00,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,17.63,14.68,0.00,4.30,4.80,4.50,18.45,10.00,4.00,5.50,2.80,0.00,6.89,17.27,1.85,27.80,3.20,10.49,0.00,16.99,0.00,0.60,5.50,6.00,6.20,1.20,7.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,4.25,7.29,18.90,0.00,0.00,0.00,1.00,10.41,28.84,0.21,0.19,0.00,27.66,3.00,0.00,1.00,0.00,0.00,0.00,0.00,11.00
8.00,0.00,21.73,0.00,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,17.64,13.94,0.00,4.30,4.80,4.50,18.45,10.00,4.00,5.50,2.80,0.00,6.11,15.45,1.85,27.90,3.20,10.49,0.00,16.99,0.00,0.60,5.50,6.00,6.20,1.20,5.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,4.17,7.06,18.90,0.00,0.00,0.00,1.00,9.32,26.82,0.18,0.15,0.00,25.55,3.00,0.00,1.00,0.00,0.00,0.00,0.00,11.00
9.00,0.00,21.57,0.00,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,17.63,13.20,0.00,4.30,4.80,4.50,18.45,10.00,4.00,5.50,2.80,0.00,5.48,14.03,1.85,27.80,3.20,10.49,0.00,16.99,0.00,0.60,5.50,6.00,6.20,1.20,5.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,4.22,7.22,18.90,0.00,0.00,0.00,1.00,8.84,25.10,0.16,0.10,0.00,24.53,3.00,0.00,1.00,0.00,0.00,0.00,0.00,11.00
10.00,0.00,20.95,0.00,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,17.38,13.11,0.00,4.30,4.80,4.50,18.45,10.00,4.00,5.50,2.80,0.00,5.01,13.00,1.85,27.90,3.20,10.49,0.00,16.99,0.00,0.60,5.50,6.00,6.20,1.20,4.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,4.33,7.51,18.90,0.00,0.00,0.00,1.00,7.63,24.10,0.14,0.08,0.00,23.52,3.00,0.00,0.96,0.00,0.00,0.00,0.00,11.00
11.00,0.00,21.04,0.00,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,0.00,0.00,3.10,0.00,7.20,17.04,13.24,0.00,4.30,4.80,4.50,18.45,10.00,4.00,5.50,2.80,0.00,4.67,12.14,1.85,27.90,3.20,10.49,0.00,16.99,0.00,0.60,5.50,6.00,6.20,1.20,4.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,4.51,7.34,18.90,0.00,0.00,0.00,1.00,6.17,23.36,0.11,0.06,0.00,22.97,4.00,0.00,0.96,0.00,0.00,0.00,0.00,11.00
12.00,1.77,21.12,0.47,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,0.17,0.41,3.10,0.00,7.20,16.61,13.09,0.00,4.30,4.80,4.50,18.45,10.00,0.00,0.00,2.80,0.70,4.47,11.45,1.85,27.90,3.20,10.49,10.11,16.99,0.44,0.60,5.50,6.00,6.20,1.20,4.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,4.72,7.01,18.90,0.00,0.00,0.00,1.00,5.74,21.94,0.09,0.06,6.24,22.41,5.00,0.00,0.96,2.68,11.80,0.00,1.59,11.00
13.00,7.35,21.15,1.96,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,0.63,3.10,3.10,0.00,7.20,16.14,12.84,0.00,4.30,4.80,4.50,18.45,10.00,0.00,0.00,2.80,4.33,4.37,10.94,1.85,28.00,3.20,10.49,45.88,16.99,5.21,0.60,5.50,6.00,6.20,1.20,4.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,5.10,7.32,18.90,0.00,0.00,0.03,1.00,5.65,20.29,0.08,0.06,30.65,21.85,6.00,0.00,0.96,17.95,89.57,0.00,3.21,11.00
14.00,10.12,20.94,3.85,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,1.36,8.93,3.10,0.00,7.20,15.31,12.79,0.00,4.30,4.80,4.50,18.45,10.00,0.00,0.00,2.80,10.00,4.39,10.60,1.85,28.00,3.20,10.49,91.80,16.99,14.89,0.60,5.50,6.00,6.20,1.20,3.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,5.53,7.84,18.90,0.00,0.00,0.07,1.00,6.26,19.76,0.12,0.15,68.72,21.29,5.00,0.00,0.96,40.10,183.70,0.00,9.25,11.00
15.00,11.50,21.00,6.32,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,3.77,14.63,3.10,0.00,7.20,14.34,12.80,0.00,4.30,4.80,4.50,18.45,10.00,0.00,0.00,2.80,12.15,4.22,10.02,1.85,28.00,3.20,10.49,121.39,16.99,24.36,0.60,5.50,6.00,6.20,1.20,3.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,6.04,7.84,18.90,0.00,0.00,0.08,1.00,7.10,19.61,0.17,0.27,88.64,20.92,4.00,0.00,0.92,59.37,220.23,0.00,15.30,11.00
16.00,12.30,20.88,8.76,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,9.15,16.54,3.10,0.00,7.20,13.54,13.47,0.00,0.00,4.80,4.50,18.45,10.00,0.00,0.00,2.80,13.36,3.85,9.17,1.85,28.00,3.20,10.49,131.99,16.99,28.80,0.60,5.50,6.00,6.20,1.20,2.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,6.58,7.65,18.90,0.00,0.00,0.12,1.00,8.05,20.06,0.23,0.41,94.57,20.54,3.00,0.00,0.96,68.02,226.46,0.00,16.65,11.00
17.00,12.94,21.17,11.00,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,13.96,17.26,3.10,0.00,7.20,12.79,14.35,0.00,0.00,4.80,4.50,18.45,10.00,0.00,0.00,2.80,13.90,3.62,8.56,1.85,27.90,3.20,10.49,136.11,16.99,30.40,0.60,5.50,6.00,6.20,1.20,2.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,6.94,8.11,18.90,0.00,0.00,0.58,1.00,9.04,20.72,0.30,0.56,98.46,21.05,2.00,0.10,0.96,73.33,235.97,0.00,18.00,11.00
18.00,13.72,20.91,12.90,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,15.27,17.71,3.10,0.00,7.20,11.97,19.62,0.00,0.00,4.80,4.50,18.45,10.00,0.00,0.00,2.80,14.27,3.52,8.17,1.85,27.70,3.20,10.49,138.08,16.99,32.20,0.60,5.50,6.00,6.20,1.20,1.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,7.23,8.78,18.90,0.00,0.00,0.79,1.00,11.74,21.35,0.60,0.67,100.65,21.56,2.00,0.20,0.96,75.34,237.72,0.00,18.31,11.00
19.00,14.38,20.60,14.61,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,16.13,17.82,3.10,0.00,7.20,11.13,26.36,0.00,0.00,4.80,4.50,18.45,10.00,0.00,0.00,2.80,14.43,3.50,8.38,1.85,27.50,3.20,10.49,138.98,16.99,33.29,0.60,5.50,6.00,6.20,1.20,1.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,7.95,9.92,18.90,0.00,0.00,0.98,1.00,15.01,21.97,0.99,0.77,101.48,22.41,3.00,0.20,0.96,76.53,240.42,0.00,18.61,11.00
20.00,14.93,20.48,16.22,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,16.71,17.78,3.10,0.00,7.20,11.76,35.03,0.00,0.00,4.80,4.50,18.45,10.00,0.00,0.00,2.80,14.47,3.58,9.17,1.85,27.30,3.20,10.49,139.03,16.99,33.85,0.60,5.50,6.00,6.20,1.20,1.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,8.81,11.23,18.90,0.00,0.00,1.10,1.00,17.49,25.89,1.27,1.03,101.80,23.26,3.00,0.30,0.92,77.46,237.26,0.00,18.75,11.00
21.00,15.48,20.89,17.76,14.00,4.20,9.20,2.60,7.90,1.60,0.40,3.40,18.00,17.26,17.73,3.10,0.00,7.20,12.89,44.35,0.00,0.00,4.80,4.50,18.45,10.00,0.00,0.00,2.80,14.44,3.83,10.86,1.85,27.10,3.20,10.49,139.07,16.99,34.24,0.60,5.50,6.00,6.20,1.20,1.00,6.00,5.00,18.45,1.90,10.80,7.45,4.40,2.40,9.55,12.15,18.90,0.00,0.00,1.20,1.00,19.71,30.90,1.53,1.33,102.03,23.61,4.00,0.30,0.92,78.48,236.11,0.00,18.90,11.00
