"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.22,67.73,600.01,196.91,8.95,5.03,111.35,19.36,3.98,39.58,0.00,65.00,0.00,6.86,165.35,113.35,122.33,44.45,36.54,244.80,15.00,1.74,5.24,88.00,115.36,6.39,9.00,19.88,5.64,4.64,230.47,230.21,0.00,67.69,0.00,61.70,185.79,198.88,185.86,3.81,76.05,73.16,57.22,65.38,76.11,24.17,24.09,0.00,87.88,84.00,102.00,110.50
2.00,78.57,30.22,67.73,647.01,212.00,8.95,5.03,111.35,19.36,3.98,39.58,0.00,65.00,0.00,6.86,165.35,113.35,122.14,44.45,36.54,244.80,15.00,1.74,5.24,88.00,115.36,6.39,9.00,19.88,5.64,4.64,230.47,230.21,0.00,67.69,0.00,67.92,185.79,198.88,185.86,3.94,76.05,73.16,50.64,57.16,76.11,25.19,25.09,0.00,87.88,84.00,111.24,110.50
3.00,78.57,30.22,67.73,647.01,212.00,8.95,5.03,111.35,19.36,3.98,39.58,0.00,65.00,0.00,6.86,165.35,113.35,125.05,44.45,36.54,244.80,15.00,1.74,5.24,88.00,115.36,6.39,9.00,19.88,5.64,4.64,230.47,230.21,0.00,67.69,0.00,67.92,185.79,198.88,185.86,4.15,76.05,73.16,54.80,53.66,76.11,26.77,26.67,0.00,87.88,84.00,111.24,110.50
4.00,78.57,30.22,67.73,647.01,212.00,8.95,5.03,111.35,19.36,3.98,39.58,0.00,65.00,0.00,6.86,165.35,113.35,121.16,44.45,36.54,244.80,15.00,1.74,5.24,88.00,115.36,6.39,9.00,19.88,5.64,4.64,230.47,230.21,0.00,0.00,0.00,61.70,185.79,198.88,185.86,4.01,76.05,73.16,59.75,67.06,76.11,25.66,25.56,0.00,87.88,84.00,111.24,110.50
5.00,78.57,30.22,67.73,647.01,212.00,8.95,5.03,111.35,19.36,3.98,39.58,0.00,65.00,0.00,6.86,165.35,113.35,125.28,44.45,36.54,244.80,15.00,1.74,5.24,88.00,115.36,6.39,9.00,19.88,5.64,4.64,230.47,230.21,0.00,0.00,0.00,67.92,185.79,198.88,185.86,3.54,76.05,73.16,59.75,67.06,76.11,22.04,21.98,0.00,87.88,84.00,0.00,110.50
6.00,78.57,30.22,67.73,647.01,212.00,8.95,5.03,111.35,19.36,3.98,39.58,0.00,65.00,0.00,6.86,165.35,113.35,114.88,44.45,36.54,244.80,15.00,1.74,5.24,88.00,115.36,6.39,9.00,19.88,5.64,4.64,230.47,230.21,0.00,0.00,0.00,67.92,185.79,198.88,185.86,2.06,76.05,73.16,56.65,64.82,76.11,0.00,21.25,0.00,87.88,84.00,0.00,110.50
7.00,78.57,30.22,67.73,647.01,212.00,8.95,5.03,111.35,19.36,3.98,39.58,0.00,65.00,0.00,6.86,165.35,113.35,115.89,44.45,36.54,244.80,15.00,1.74,5.24,88.00,115.36,6.39,9.00,19.88,5.64,4.64,230.47,230.21,0.00,0.00,0.00,67.92,185.79,198.88,185.86,1.52,76.05,73.16,50.77,57.36,76.11,0.00,13.00,0.00,87.88,84.00,0.00,110.50
8.00,78.57,30.22,67.73,647.01,212.00,8.95,5.03,111.35,19.36,3.98,39.58,0.00,65.00,0.00,6.86,165.35,113.35,116.51,44.45,36.54,244.80,15.00,1.74,5.24,88.00,115.36,6.39,9.00,19.88,5.64,4.64,230.47,230.21,0.00,67.69,0.00,67.92,185.79,198.88,185.86,1.78,76.05,73.16,50.77,57.36,76.11,0.00,17.06,0.00,87.88,84.00,99.71,110.50
9.00,78.57,30.22,67.73,647.01,212.00,8.95,5.03,111.35,19.36,3.98,39.58,0.00,75.00,0.00,6.86,165.35,113.35,114.88,44.45,36.54,244.80,15.00,1.74,5.24,88.00,115.36,6.39,9.00,19.88,5.64,4.64,230.47,230.21,0.00,67.69,0.00,67.92,185.79,198.88,185.86,2.20,76.05,73.16,48.61,55.54,76.11,0.00,23.46,0.00,87.88,84.00,76.85,110.50
10.00,78.57,30.22,67.73,647.01,212.00,8.95,5.03,111.35,19.36,3.98,39.58,0.00,75.00,0.00,6.86,165.35,113.35,116.72,44.45,36.54,244.80,15.00,1.74,5.24,88.00,115.36,6.39,9.00,19.88,5.64,4.64,230.47,230.21,0.00,67.69,0.00,61.70,185.79,198.88,185.86,2.56,76.05,73.16,50.77,58.29,76.11,0.00,29.02,0.00,87.88,84.00,89.97,110.50
