"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.79,0.00,14.00,4.20,6.30,9.80,19.14,3.60,0.40,3.40,0.00,0.03,0.09,17.49,0.00,9.00,2.56,10.25,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.19,16.01,39.39,3.55,27.00,19.44,18.17,0.91,17.88,0.24,0.60,19.44,19.44,19.44,1.20,45.20,12.83,19.44,8.10,10.70,7.55,17.49,1.20,4.00,6.10,18.90,0.00,1.00,38.60,64.70,0.34,0.41,0.57,88.30,46.60,0.00,2.00,0.12,0.45,11.00,0.38,22.00,0.00,0.22
2.00,0.00,23.87,0.13,14.00,4.20,6.30,9.80,19.14,3.60,0.40,3.40,0.00,1.32,1.44,17.49,0.00,9.00,2.67,8.64,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,1.65,15.57,37.15,3.55,27.00,19.44,18.17,9.82,17.88,3.21,0.60,19.44,19.44,19.44,1.20,42.80,12.83,19.44,8.10,10.70,7.55,17.49,1.20,4.04,6.49,18.90,0.00,1.00,38.20,64.50,0.23,0.32,7.73,85.10,43.00,0.00,2.00,4.27,15.84,11.00,12.15,22.00,0.00,3.08
3.00,0.16,23.96,1.25,14.00,4.20,6.30,9.80,19.14,3.55,0.40,3.40,0.00,4.33,4.18,17.49,0.00,9.00,2.60,7.86,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,4.38,14.99,35.67,3.55,27.00,19.44,18.17,24.89,17.88,7.17,0.60,19.44,19.44,19.44,1.20,40.10,12.83,19.44,8.10,10.70,7.55,17.49,1.20,3.98,6.63,18.90,0.02,1.00,37.50,63.80,0.23,0.32,19.54,82.10,38.90,0.00,2.00,13.83,49.58,11.00,35.91,22.00,0.01,5.95
4.00,1.14,23.66,3.01,14.00,4.20,6.30,9.80,19.14,3.55,0.40,3.40,0.00,6.87,6.14,17.49,0.00,9.00,2.46,7.37,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,5.88,14.29,34.95,3.55,27.00,19.44,18.17,46.57,17.88,14.39,0.60,19.44,19.44,19.44,1.20,37.20,12.83,19.44,8.10,10.70,7.55,17.49,1.20,3.88,6.68,18.90,0.05,1.00,35.40,61.40,0.26,0.35,34.84,80.10,38.30,0.00,2.00,25.04,98.15,11.00,64.76,22.00,0.04,14.09
5.00,2.57,23.96,5.09,14.00,4.20,6.30,9.80,19.14,3.55,0.40,3.40,0.00,10.53,7.87,17.49,0.00,9.00,2.48,6.49,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,7.93,13.43,33.46,3.55,27.00,19.44,18.17,67.55,17.88,21.47,0.60,19.44,19.44,19.44,1.20,34.20,12.83,19.44,8.10,10.70,7.55,17.49,1.20,3.74,6.37,18.90,0.06,1.00,32.80,58.50,0.37,0.55,50.48,79.00,38.80,0.00,2.00,38.24,196.11,11.00,130.43,22.00,0.08,22.22
6.00,3.42,23.84,6.57,14.00,4.20,6.30,9.80,19.14,3.55,0.40,3.40,0.00,14.13,9.63,17.49,0.00,9.00,2.56,5.49,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,9.70,12.43,31.22,3.55,27.00,19.44,18.17,72.46,17.88,34.54,0.60,19.44,19.44,19.44,1.20,32.80,12.83,19.44,8.10,10.70,7.55,17.49,1.20,3.58,5.94,18.90,0.08,1.00,31.10,55.10,0.50,0.80,56.76,78.20,36.50,0.00,2.00,52.06,176.94,11.00,136.70,22.00,0.12,31.19
7.00,4.11,23.97,8.06,14.00,4.20,6.30,9.80,19.14,3.55,0.40,3.40,0.00,15.50,13.07,17.49,0.00,9.00,2.78,5.03,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,11.92,11.68,30.42,3.55,27.00,19.44,18.17,95.56,17.88,23.57,0.60,19.44,19.44,19.44,1.20,31.70,12.83,19.44,8.10,10.70,7.55,17.49,1.20,4.14,6.22,18.90,0.40,1.00,29.70,51.80,0.65,1.07,76.42,77.60,33.10,0.10,2.00,64.29,205.52,11.00,165.40,22.00,0.17,40.16
8.00,4.84,23.80,9.98,14.00,4.20,6.30,9.80,19.14,3.55,0.40,3.40,0.00,16.02,16.13,17.49,0.00,9.00,3.06,4.75,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,14.71,11.17,31.06,3.55,27.00,19.44,18.17,107.87,17.88,28.47,0.60,19.44,19.44,19.44,1.20,31.40,12.83,19.44,8.10,10.70,7.55,17.49,1.20,4.94,6.73,18.90,0.55,1.00,34.30,53.10,0.80,1.35,85.22,79.10,33.00,0.20,2.00,75.08,230.75,11.00,180.46,22.00,0.21,41.83
9.00,5.51,23.80,9.02,14.00,4.20,6.30,9.80,19.14,3.55,0.40,3.40,0.00,14.09,16.30,17.49,0.00,9.00,2.80,5.48,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,14.88,10.99,32.99,3.55,27.00,19.44,18.17,139.63,17.88,32.57,0.60,19.44,19.44,19.44,1.20,31.30,12.83,19.44,8.10,10.70,7.55,17.49,1.20,5.29,6.93,18.90,0.68,1.00,41.10,56.10,1.25,1.87,101.10,80.80,33.80,0.20,2.00,76.24,234.25,11.00,187.56,22.00,0.25,43.49
10.00,7.73,23.67,10.93,14.00,4.20,6.30,9.80,19.14,3.55,0.40,3.40,0.00,14.86,15.50,17.49,0.00,9.00,2.36,6.54,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,13.96,11.14,36.21,3.55,27.00,19.44,18.17,114.32,17.88,28.71,0.60,19.44,19.44,19.44,1.20,34.50,12.83,19.44,8.10,10.70,7.55,17.49,1.20,5.48,7.02,18.90,0.76,1.00,47.50,60.40,1.78,2.47,92.69,79.30,42.40,0.30,2.00,63.55,236.55,11.00,182.88,22.00,0.28,45.78
