"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CT AGROLMOS"
1.00,0.00,11.34,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,4.00,0.00,7.60,23.90,61.40,8.04,5.00,15.53,2.50,17.96,10.00,3.00,4.50,2.80,0.00,27.90,84.40,2.45,27.34,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,121.20,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,7.50,9.15,18.00,0.00,0.00,0.00,0.00,100.60,106.00,12.70,11.30,0.00,113.11,129.00,0.00,1.20,0.00,0.00,0.00,6.50
2.00,0.00,10.92,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,4.00,0.00,7.60,22.90,57.40,8.04,5.00,15.53,2.50,17.96,10.00,3.00,4.50,2.80,0.00,27.90,85.00,2.45,27.41,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,120.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,7.20,8.75,18.00,0.00,0.00,0.00,0.00,99.70,116.30,12.50,11.10,0.00,113.07,125.80,0.00,1.24,0.00,0.00,0.00,6.50
3.00,0.00,10.48,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,4.00,0.00,7.60,22.00,51.90,8.03,5.00,15.53,2.50,17.96,10.00,3.00,4.50,2.80,0.00,27.70,85.60,2.45,27.48,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,119.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,6.80,8.51,18.00,0.00,0.00,0.00,0.00,98.40,118.20,12.30,10.90,0.00,113.01,125.00,0.00,1.28,0.00,0.00,0.00,6.50
4.00,0.00,10.37,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,4.00,0.00,7.60,20.70,47.20,8.00,5.00,15.53,2.50,17.96,10.00,3.00,4.50,2.80,0.00,27.80,85.70,2.45,27.55,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,117.60,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,6.60,8.75,18.00,0.00,0.00,0.00,0.00,96.40,119.50,12.20,10.90,0.00,113.10,124.90,0.00,1.24,0.00,0.00,0.00,6.50
5.00,0.00,10.44,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,4.00,0.00,7.60,19.30,45.40,5.20,5.00,15.53,2.50,17.96,10.00,3.00,4.50,2.80,0.00,28.00,85.50,2.45,27.59,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,116.20,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,6.50,9.00,18.00,0.00,0.00,0.00,0.00,94.20,119.50,12.30,10.80,0.00,113.24,126.20,0.00,1.24,0.00,0.00,0.00,6.50
6.00,0.00,10.65,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,4.00,0.00,7.60,18.90,43.80,5.17,5.00,15.53,2.50,17.96,10.00,3.00,4.50,2.80,0.00,28.10,84.90,2.45,27.63,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,115.40,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,6.40,9.29,18.00,0.00,0.00,0.00,0.00,94.10,119.40,12.20,10.70,0.00,113.62,126.90,0.00,1.24,0.00,0.00,0.00,6.50
7.00,0.00,11.14,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,4.00,0.00,7.60,18.70,43.20,0.86,5.00,15.53,2.50,17.96,10.00,3.00,4.50,2.80,0.00,28.20,84.20,2.45,27.69,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,114.80,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,6.30,9.57,18.00,0.00,0.00,0.00,0.00,94.60,119.30,12.00,10.50,0.00,114.07,125.60,0.00,1.24,0.00,0.00,0.00,6.50
8.00,0.00,11.19,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,4.00,0.00,7.60,19.40,41.60,0.00,5.00,15.53,2.50,17.96,10.00,3.00,4.50,2.80,0.00,27.60,83.40,2.45,27.65,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,113.40,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,6.30,9.82,18.00,0.00,0.00,0.00,0.00,95.90,118.70,11.80,10.30,0.00,114.55,124.50,0.00,1.24,0.00,0.00,0.00,6.50
9.00,0.00,11.24,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,4.00,0.00,7.60,20.40,37.00,0.00,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,0.00,26.80,82.50,2.45,27.66,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,111.70,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,6.40,10.09,18.00,0.00,0.00,0.00,0.00,97.40,116.90,11.50,10.20,0.00,115.04,124.20,0.00,1.20,0.00,0.00,0.00,6.50
10.00,0.00,11.32,0.00,14.00,4.20,5.00,2.60,4.00,1.83,0.00,3.50,17.00,0.00,0.00,4.00,0.00,7.60,21.30,32.80,0.00,5.00,5.00,2.50,17.96,10.00,3.00,4.50,2.80,0.00,27.00,82.60,2.45,27.65,5.00,10.68,0.00,16.50,0.00,0.60,2.90,3.40,3.50,1.20,112.00,7.50,6.50,19.42,2.00,10.60,7.64,5.30,1.20,6.70,10.46,18.00,0.00,0.00,0.00,0.00,96.50,115.10,11.40,10.10,0.00,115.37,125.20,0.00,1.20,0.00,0.00,0.00,6.50
