"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,65.98,27.31,67.13,636.00,206.90,0.00,5.91,88.41,17.61,0.63,17.91,14.92,15.46,6.80,3.73,120.17,55.05,72.90,30.81,0.00,83.59,17.17,1.97,6.88,65.66,0.00,6.39,9.00,64.27,4.43,14.87,0.00,0.00,0.00,67.10,67.88,26.80,184.17,197.14,0.00,1.46,0.00,0.00,44.44,31.82,27.86,12.09,0.00,0.00,0.00,25.00,49.65,20.62,98.52
2.00,65.98,27.31,67.13,636.00,206.90,0.00,5.91,88.41,17.61,0.63,17.91,14.92,31.26,6.80,3.73,120.17,77.78,72.90,30.81,0.00,83.59,17.17,1.97,6.88,65.66,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,67.88,26.80,184.17,197.14,0.00,1.46,0.00,0.00,44.44,31.82,27.86,12.09,0.00,0.00,0.00,25.00,49.65,20.62,98.52
3.00,69.45,28.74,67.13,636.00,206.90,0.00,5.91,88.41,17.61,0.63,17.91,14.92,108.03,6.80,3.73,120.17,92.27,72.90,30.81,0.00,83.59,17.17,1.97,6.88,65.66,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,20.62,34.96,184.17,197.14,0.00,1.46,0.00,45.00,45.69,39.35,27.86,12.09,0.00,0.00,0.00,25.00,110.26,104.62,98.52
4.00,72.37,29.95,67.13,636.00,206.90,0.00,5.91,88.41,17.61,0.63,17.91,14.92,134.02,6.80,3.73,120.17,94.89,72.90,30.81,0.00,83.59,17.17,1.97,6.88,65.66,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,51.00,20.62,184.17,197.14,0.00,1.46,0.00,53.40,46.53,46.18,27.86,12.09,0.00,0.00,0.00,85.00,33.72,110.22,98.52
5.00,72.37,29.95,67.13,636.00,206.90,0.00,5.91,88.41,17.61,0.63,17.91,14.92,141.26,6.80,3.73,120.17,92.98,72.90,30.81,0.00,83.59,17.17,1.97,6.88,65.66,0.00,6.39,9.00,85.48,4.43,19.77,0.00,145.20,0.00,67.10,67.88,20.62,184.17,197.14,0.00,1.46,0.00,45.00,44.77,47.40,27.86,12.09,0.00,0.00,0.00,63.37,48.54,110.22,98.52
6.00,72.37,29.95,67.13,636.00,206.90,0.00,5.91,88.41,17.61,0.63,17.91,14.92,142.31,6.80,3.73,120.17,96.79,72.90,30.81,0.00,83.59,17.17,1.97,6.88,65.66,0.00,6.39,9.00,85.48,4.43,19.77,168.83,0.00,0.00,67.10,20.62,61.17,184.17,197.14,0.00,1.46,0.00,53.40,46.51,45.94,27.86,12.09,0.00,0.00,0.00,50.63,67.10,110.22,98.52
7.00,72.37,29.95,67.13,636.00,206.90,0.00,5.91,88.41,17.61,0.63,17.91,14.92,142.31,6.80,3.73,120.17,97.61,72.90,30.81,0.00,83.59,17.17,1.97,6.88,65.66,0.00,6.39,9.00,85.48,4.43,19.77,0.00,177.24,0.00,67.10,67.88,26.80,184.17,197.14,0.00,1.46,0.00,53.40,46.38,46.07,27.86,12.09,0.00,0.00,0.00,59.90,50.68,110.22,98.52
8.00,70.13,29.95,67.13,636.00,206.90,0.00,5.91,88.41,17.61,0.63,17.91,14.92,142.31,6.80,3.73,120.17,101.78,72.90,30.81,0.00,83.59,17.17,1.97,6.88,65.66,0.00,6.39,9.00,85.48,4.43,19.77,196.75,0.00,0.00,67.10,67.88,20.62,184.17,197.14,0.00,1.46,0.00,53.40,39.77,46.99,27.86,12.09,0.00,0.00,0.00,85.00,34.24,110.22,98.52
9.00,61.16,29.95,67.13,636.00,206.90,0.00,5.91,88.41,17.61,0.63,17.91,14.92,142.31,6.80,3.73,120.17,94.17,72.90,30.81,0.00,83.59,17.17,1.97,6.88,65.66,0.00,6.39,9.00,85.48,4.43,19.77,166.04,0.00,0.00,67.10,36.94,36.94,184.17,197.14,0.00,1.46,74.64,53.31,40.81,23.23,27.86,12.09,0.00,0.00,0.00,85.00,43.11,110.22,98.52
10.00,72.37,29.95,67.13,636.00,206.90,0.00,5.91,88.41,17.61,0.63,17.91,14.92,142.31,6.80,3.73,120.17,105.89,74.27,30.81,0.00,83.59,17.17,1.97,6.88,65.66,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,32.83,20.62,32.91,184.17,197.14,0.00,1.97,74.91,53.40,46.68,47.41,27.86,19.97,0.00,0.00,0.00,85.00,70.39,110.22,98.52
