"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
21.00,16.69,23.91,16.92,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,18.32,16.84,17.56,0.00,8.40,0.88,22.78,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.27,23.38,69.73,3.25,0.00,19.51,19.32,139.28,18.15,37.64,0.60,19.51,19.51,19.51,2.40,39.52,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,1.09,1.85,18.00,0.84,1.23,64.79,73.30,7.20,6.42,105.76,99.16,19.41,0.30,2.00,74.55
22.00,17.59,24.02,18.93,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,18.96,17.09,17.56,0.00,8.40,1.41,29.71,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.35,24.38,73.16,3.25,0.00,19.51,19.32,140.17,18.15,37.92,0.60,19.51,19.51,19.51,2.40,45.74,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,1.36,5.33,18.00,0.86,1.23,67.53,75.29,8.33,7.47,106.34,103.72,25.35,0.30,2.00,75.82
23.00,18.13,23.90,19.76,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,18.97,17.46,17.56,0.00,8.40,5.07,36.32,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.56,25.23,76.17,3.25,0.00,19.51,19.32,141.73,18.15,38.81,0.60,19.51,19.51,19.51,2.40,45.62,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,1.60,5.66,18.00,0.85,1.23,70.26,77.00,9.33,8.48,106.99,107.70,28.95,0.40,2.00,77.03
24.00,18.33,23.99,19.88,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,18.95,17.69,17.56,0.00,8.40,8.10,41.99,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.71,25.58,77.90,3.25,0.00,19.51,19.32,142.65,18.15,39.33,0.60,19.51,19.51,19.51,2.40,58.48,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,1.72,5.56,18.00,0.87,1.23,72.98,77.87,9.95,9.33,107.53,109.96,38.54,0.40,2.00,77.75
25.00,18.36,23.84,19.85,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,18.96,17.80,17.56,0.00,8.40,6.98,47.03,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.77,25.82,79.57,3.25,0.00,19.51,19.32,142.87,18.15,39.33,0.60,19.51,19.51,19.51,2.40,59.73,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,2.15,2.66,18.00,0.86,1.23,70.61,74.09,5.60,5.02,107.65,111.96,44.26,0.40,2.00,78.15
26.00,18.23,23.44,19.38,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,18.97,17.81,17.56,0.00,8.40,4.39,50.14,6.30,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.79,25.71,81.06,3.25,0.00,19.51,19.32,142.85,18.15,39.19,0.60,19.51,19.51,19.51,2.40,64.18,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,3.48,3.39,18.00,0.86,1.23,72.93,76.32,6.33,5.24,107.64,113.22,61.37,0.40,2.00,78.25
27.00,17.68,23.01,17.24,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,18.97,17.73,17.56,0.00,8.40,4.75,53.39,5.50,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.76,25.66,82.33,3.25,0.00,19.51,19.32,142.65,18.15,38.87,0.60,19.51,19.51,19.51,2.40,72.57,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,4.42,3.90,18.00,0.86,1.23,75.03,78.16,6.89,5.41,107.36,114.20,77.09,0.30,2.00,78.01
28.00,16.66,23.12,13.64,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,18.72,17.72,17.56,0.00,8.40,4.96,57.05,5.20,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.73,25.83,82.94,3.25,0.00,19.51,19.32,142.36,18.15,38.31,0.60,19.51,19.51,19.51,2.40,80.77,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,4.15,3.73,18.00,0.72,1.23,76.46,78.82,6.96,5.44,106.83,114.33,88.63,0.20,2.00,77.61
29.00,14.93,23.32,10.45,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,18.01,17.74,17.56,0.00,8.40,5.17,60.10,4.90,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.68,26.02,83.47,3.25,0.00,19.51,19.32,141.98,18.15,37.21,0.60,19.51,19.51,19.51,2.40,88.75,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,4.04,3.52,18.00,0.70,1.23,77.85,79.69,7.03,5.55,105.69,114.56,99.21,0.20,2.00,76.74
30.00,12.40,23.18,8.34,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,17.36,17.62,17.56,0.00,8.40,5.34,61.39,4.80,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.60,26.29,83.76,3.25,0.00,19.51,19.32,141.25,18.15,35.68,0.60,19.51,19.51,19.51,2.40,96.09,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,4.37,3.16,18.00,0.66,1.23,79.12,81.19,7.10,5.90,103.49,115.06,106.94,0.10,2.00,74.56
31.00,9.70,23.34,5.83,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,16.74,17.33,17.56,0.00,8.40,5.43,62.52,4.90,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.46,26.62,84.13,3.25,0.00,19.51,19.32,137.03,18.15,33.63,0.60,19.51,19.51,19.51,2.40,103.24,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,4.69,2.91,18.00,0.55,1.23,75.10,77.64,7.12,6.12,98.03,115.96,113.58,0.10,2.00,69.23
32.00,6.62,23.16,3.59,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,15.23,16.89,17.56,0.00,8.40,5.26,63.20,5.50,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,15.19,27.13,84.76,3.25,0.00,19.51,19.32,130.61,18.15,28.91,0.60,19.51,19.51,19.51,2.40,109.83,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,4.96,2.99,18.00,0.40,1.23,75.18,79.00,6.97,5.94,89.83,118.04,116.97,0.10,2.00,54.87
33.00,3.66,23.43,1.78,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,12.88,15.77,17.56,0.00,8.40,5.07,63.75,7.40,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,14.19,27.47,85.13,3.25,0.00,19.51,19.32,96.13,18.15,17.43,0.60,19.51,19.51,19.51,2.40,114.94,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,5.14,3.06,18.00,0.34,1.23,75.09,80.04,6.74,5.70,70.44,119.60,120.24,0.10,2.00,29.45
34.00,1.51,23.47,0.51,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,8.48,12.27,17.56,0.00,8.40,4.80,63.87,7.80,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,9.95,27.31,84.73,3.25,0.00,19.51,19.32,32.54,18.15,6.68,0.60,19.51,19.51,19.51,2.40,115.59,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,5.04,3.09,18.00,0.24,1.23,74.44,80.13,6.31,5.29,33.45,119.64,123.15,0.10,2.00,11.74
35.00,0.15,23.66,0.01,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,3.18,4.99,17.56,0.00,8.40,4.52,63.05,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,3.18,27.22,84.17,3.25,0.00,19.51,19.32,6.56,18.15,1.41,0.60,19.51,19.51,19.51,2.40,116.12,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,4.87,3.08,18.00,0.08,1.23,78.64,85.06,5.62,4.69,7.75,119.73,124.95,0.00,2.00,3.45
36.00,0.00,23.66,0.00,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,0.14,0.36,17.56,0.00,8.40,4.20,59.36,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.14,27.34,83.11,3.25,0.00,19.51,19.32,0.72,18.15,0.05,0.60,19.51,19.51,19.51,2.40,116.30,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,4.51,2.90,18.00,0.04,1.23,77.40,84.54,4.17,3.49,0.86,119.97,123.41,0.00,2.00,0.72
37.00,0.00,23.51,0.00,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.40,3.98,54.91,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,27.37,81.88,3.25,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,115.97,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,4.10,2.70,18.00,0.00,1.23,76.63,84.24,3.02,2.48,0.00,120.09,121.43,0.00,2.00,0.00
38.00,0.00,23.45,0.00,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.40,4.05,48.20,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,27.13,80.14,3.25,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,114.14,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,3.54,2.40,18.00,0.00,1.23,77.26,84.59,2.77,2.04,0.00,119.86,118.08,0.00,2.00,0.00
39.00,0.00,23.50,0.00,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.40,4.29,42.42,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,26.80,78.50,3.25,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,110.77,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,3.03,2.10,18.00,0.00,1.23,77.24,84.79,2.55,1.62,0.00,119.51,111.47,0.00,2.00,0.00
40.00,0.00,23.56,0.00,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.40,5.05,39.46,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,26.15,77.17,3.25,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,102.79,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,2.63,1.81,18.00,0.00,1.23,75.28,84.55,2.38,1.31,0.00,118.80,95.06,0.00,2.00,0.00
41.00,0.00,23.50,0.00,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.40,5.75,37.28,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,25.58,75.77,3.25,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,94.06,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,2.21,1.50,18.00,0.00,1.23,73.30,84.26,2.23,1.01,0.00,118.07,78.61,0.00,2.00,0.00
42.00,0.00,23.47,0.00,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.40,6.25,37.46,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,25.24,74.21,3.25,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,83.06,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,1.75,1.17,18.00,0.00,1.23,71.25,83.86,2.19,0.74,0.00,117.30,62.10,0.00,2.00,0.00
43.00,0.00,23.63,0.00,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.40,6.51,37.41,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,24.87,72.69,3.25,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,74.28,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,1.42,0.92,18.00,0.00,1.23,74.04,88.36,7.06,5.42,0.00,116.29,46.84,0.00,2.00,0.00
44.00,0.00,23.46,0.00,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.40,6.02,36.63,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,24.44,71.31,3.25,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,72.17,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,1.46,0.92,18.00,0.00,1.23,71.33,87.58,6.73,5.00,0.00,114.53,35.35,0.00,2.00,0.00
45.00,0.00,23.60,0.00,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.40,5.69,36.14,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,23.84,69.08,3.25,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,68.88,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,1.49,0.92,18.00,0.00,1.23,68.61,86.34,6.32,4.55,0.00,111.96,24.79,0.00,2.00,0.00
46.00,0.00,23.55,0.00,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.40,5.79,36.54,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,22.78,64.31,3.25,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,62.06,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,1.46,0.94,18.00,0.00,1.23,65.90,83.76,5.72,3.99,0.00,106.96,17.01,0.00,2.00,0.00
47.00,0.00,23.67,0.00,13.80,3.00,7.30,12.29,19.22,1.80,0.70,3.50,0.00,0.00,0.00,17.56,0.00,8.40,5.88,36.84,8.10,10.73,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,21.74,59.96,3.25,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,54.42,12.88,20.49,19.51,8.40,0.00,6.63,0.00,2.40,1.41,0.92,18.00,0.00,1.23,62.87,80.87,5.05,3.42,0.00,102.36,10.36,0.00,2.00,0.00
