"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,65.98,27.31,67.13,635.88,206.86,0.00,6.09,56.70,18.09,0.63,23.30,14.92,60.00,5.13,2.82,120.17,45.12,32.47,30.81,12.00,89.99,14.14,1.97,6.69,65.66,0.00,6.39,9.00,0.00,4.43,0.00,0.00,0.00,0.00,67.10,67.88,21.60,148.33,159.18,0.00,1.46,0.00,45.00,44.44,31.84,35.87,12.09,0.00,0.00,0.00,85.00,39.23,49.26,101.60
2.00,65.98,27.31,67.13,635.88,206.86,0.00,6.09,58.35,18.09,0.63,23.30,14.92,60.00,5.13,2.82,120.17,50.12,34.47,30.81,12.00,89.99,14.14,1.97,6.69,65.66,0.00,6.39,9.00,0.00,4.43,0.00,0.00,0.00,0.00,67.10,67.88,21.60,156.40,168.15,0.00,1.46,0.00,45.00,44.94,34.39,35.87,12.09,0.00,0.00,0.00,85.00,39.23,0.00,101.60
3.00,65.98,27.31,67.13,635.88,206.86,0.00,6.09,56.82,18.09,0.63,23.30,14.92,60.00,5.13,2.82,120.17,53.46,32.61,30.81,12.00,89.99,17.17,1.97,6.88,65.66,0.00,6.39,9.00,16.49,4.43,3.81,0.00,0.00,0.00,67.10,67.88,21.60,153.16,164.58,0.00,1.46,0.00,45.00,43.97,29.86,35.87,12.09,0.00,0.00,0.00,85.00,39.23,55.71,101.60
4.00,57.21,27.31,67.13,635.88,206.86,0.00,6.09,59.99,18.09,0.63,23.30,14.92,60.00,5.13,2.82,120.17,58.79,36.47,30.81,12.00,89.99,17.17,1.97,6.88,65.66,0.00,6.39,9.00,19.51,4.43,4.51,0.00,0.00,0.00,67.10,67.88,21.60,181.53,194.49,0.00,1.46,0.00,45.00,53.40,0.00,35.87,12.09,0.00,0.00,0.00,85.00,39.23,86.82,101.60
5.00,51.34,28.04,67.13,635.88,206.86,0.00,6.09,77.37,18.09,0.63,23.30,14.92,60.00,5.13,2.82,120.17,74.51,57.62,30.81,12.00,89.99,17.17,1.97,6.88,65.66,0.00,6.39,9.00,83.19,4.43,19.24,0.00,0.00,0.00,67.10,67.88,21.60,184.17,197.14,0.00,1.46,0.00,45.00,39.18,0.00,35.87,12.09,0.00,0.00,0.00,85.00,39.23,110.22,101.60
6.00,78.38,29.95,67.13,635.88,206.86,0.00,6.09,83.44,18.09,0.63,23.30,14.92,60.00,5.13,2.82,120.17,80.97,65.00,30.81,12.00,89.99,17.17,1.97,6.88,65.66,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,67.88,28.60,184.17,197.14,0.00,1.60,0.00,53.40,50.19,62.26,35.87,14.18,0.00,0.00,0.00,85.00,32.22,110.22,101.60
7.00,58.85,29.95,67.13,635.88,206.86,0.00,6.09,83.44,18.09,0.63,23.30,14.92,73.05,5.13,2.82,120.17,88.76,65.00,30.81,12.00,89.99,17.17,1.97,6.88,65.66,0.00,6.39,9.00,85.48,4.43,19.77,159.78,0.00,0.00,67.10,67.88,25.68,184.17,197.14,0.00,1.46,0.00,52.90,53.40,0.00,35.87,12.09,0.00,0.00,0.00,85.00,40.97,110.22,101.60
8.00,62.76,29.95,67.13,635.88,206.86,0.00,6.09,83.44,18.09,0.63,23.30,14.92,87.78,5.13,2.82,120.17,99.07,65.00,30.81,12.00,89.99,17.17,1.97,6.88,65.66,0.00,6.39,9.00,85.48,4.43,19.77,158.43,0.00,0.00,67.10,67.88,26.18,184.17,197.14,0.00,1.46,0.00,53.40,42.51,25.59,35.87,12.09,0.00,0.00,0.00,85.00,40.47,110.22,101.60
9.00,76.19,29.95,67.13,635.88,206.86,0.00,6.09,83.44,18.09,0.63,23.30,14.92,118.32,5.13,2.82,120.17,104.83,65.00,30.81,12.00,89.99,17.17,1.97,6.88,65.66,0.00,6.39,9.00,91.08,4.43,19.77,192.05,0.00,0.00,67.10,67.88,26.18,184.17,197.14,0.00,1.46,0.00,53.40,47.70,54.40,35.87,12.09,0.00,0.00,0.00,85.00,40.47,110.22,101.60
10.00,78.57,29.95,67.13,635.88,206.86,0.00,6.09,83.44,18.09,0.63,23.30,14.92,135.20,5.13,2.82,120.17,105.22,65.00,30.81,12.00,89.99,17.17,1.97,6.88,65.66,0.00,6.39,9.00,95.45,4.43,19.77,218.95,0.00,0.00,67.10,67.88,34.20,184.17,197.14,0.00,2.67,0.00,53.40,50.36,62.57,35.87,30.67,0.00,0.00,0.00,85.00,32.46,110.22,101.60
