"ETAPA \ EMBALSE","Emb0","SHEQUE","HUINCO RES","PRESA MALPASO","AGUADA BLANCA","CAMPANARIO","CINCEL","CIRATO","ARICOTA RES","PRESA GALLITO CIEGO","PRESA COMPEN GALLITO","SAN GABAN","TULUMAYO","SAN DIEGO","HUALLAMAYO","TABLACHACA","CHAGLLA EM","PICUNCHE","SHAPIRINGO","CERRO DEL AGUILA EM","PALLCA","EMB CHECRAS","RESER CAPILLUCAS","PULMON MATUCANA","TOMA HUAMPANI","RESERV RESTIT","TOMA SURCO"
1.000,0.000,6.658,10.500,60.623,25.656,10.238,8.000,0.000,0.000,0.000,7.741,19.471,88.341,194.395,28.959,101.047,145.319,32.842,15.287,237.818,0.000,33.637,39.742,15.514,24.085,42.230,12.500
2.000,0.000,1.997,10.500,60.623,14.921,8.000,8.000,0.000,0.000,0.000,7.741,19.471,88.341,148.731,28.959,101.047,145.319,33.025,12.698,237.818,0.000,33.637,39.612,15.514,24.483,42.209,12.500
3.000,0.000,1.997,10.500,60.623,13.106,8.000,8.000,0.000,0.000,0.000,0.000,19.471,88.341,136.341,28.959,101.047,145.319,33.167,9.478,237.818,0.000,33.637,39.612,15.514,24.483,42.189,12.500
4.000,0.000,1.997,10.500,60.623,7.217,8.000,8.000,0.000,0.000,0.000,0.000,19.471,88.341,130.696,28.959,101.047,145.319,33.277,3.105,237.818,0.000,33.637,39.612,15.514,24.483,42.173,12.500
5.000,0.000,1.997,10.500,60.623,3.691,8.000,8.000,0.000,0.000,0.000,0.000,19.471,88.341,127.637,26.021,101.047,145.319,33.362,2.166,237.818,0.000,33.637,39.612,15.514,24.483,42.158,12.500
6.000,0.000,1.997,10.500,60.623,2.738,8.000,8.000,0.000,0.000,0.000,0.000,19.471,88.341,125.835,22.249,101.047,145.319,33.427,2.166,237.818,0.000,33.637,39.612,15.514,24.483,42.146,12.500
7.000,0.000,1.997,10.500,60.623,2.738,8.000,8.000,0.000,0.000,0.000,0.000,19.471,88.341,124.724,16.740,101.047,145.319,33.477,2.166,237.818,0.000,33.637,39.612,15.514,24.483,42.135,12.500
8.000,0.000,1.997,10.500,60.623,2.738,8.000,8.000,0.000,0.000,0.000,0.000,19.471,88.341,124.020,16.444,101.047,145.319,33.515,2.166,237.818,0.000,33.637,39.612,15.514,24.483,42.126,12.500
9.000,0.000,1.997,10.500,60.623,3.782,8.000,8.000,0.000,0.000,0.000,0.000,19.471,88.341,123.566,22.920,101.047,145.319,33.545,2.166,237.818,0.000,33.637,39.612,15.514,24.483,42.119,12.500
10.000,0.000,1.997,10.500,60.623,6.406,8.000,8.000,0.000,0.000,0.000,0.000,19.471,88.341,123.271,28.774,101.047,145.319,33.567,2.166,237.818,0.000,33.637,39.612,15.514,24.483,42.114,12.500
11.000,0.000,1.997,10.500,60.623,10.191,8.000,8.000,0.000,0.000,0.000,0.000,19.471,88.341,123.077,28.959,101.047,145.319,33.584,9.607,237.818,0.000,33.637,39.612,15.514,24.483,42.110,12.500
12.000,0.000,1.997,10.500,60.623,4.876,8.000,8.000,5.000,0.000,0.000,0.000,19.471,88.341,122.950,28.959,101.047,145.319,33.597,4.355,237.818,0.000,33.637,39.612,15.514,24.483,42.108,12.500
13.000,0.000,1.997,10.500,60.623,4.089,8.000,8.000,5.000,0.000,0.000,8.933,19.471,88.341,122.866,28.959,101.047,145.319,33.607,8.539,237.818,0.000,33.637,39.612,15.514,24.483,42.107,12.500
14.000,0.000,1.997,10.500,60.623,2.738,8.000,8.000,5.000,0.000,0.000,8.933,19.471,88.341,122.810,28.959,101.047,145.319,33.615,4.291,237.818,0.000,33.637,39.612,15.514,24.483,42.107,12.500
15.000,0.000,5.148,10.500,60.623,10.068,10.238,8.000,5.000,0.000,0.000,8.933,19.471,88.341,122.773,28.959,101.047,145.319,33.621,10.700,237.818,0.000,33.637,39.742,15.514,24.483,42.109,12.500
16.000,0.000,5.692,10.500,60.623,7.932,10.238,8.000,5.000,0.000,0.000,8.933,19.471,88.341,122.748,28.959,101.047,145.319,33.626,7.135,237.818,0.000,33.637,39.742,15.514,24.483,42.112,12.500
17.000,0.000,6.033,10.500,60.623,9.000,10.238,8.000,5.000,0.000,0.000,8.933,19.471,88.341,122.732,28.959,101.047,145.319,33.630,15.162,237.818,0.000,33.637,39.742,15.514,24.483,42.117,12.500
18.000,0.000,6.170,10.500,60.623,9.000,10.238,8.000,5.000,0.000,0.000,8.933,19.471,88.341,122.721,28.959,101.047,145.319,33.633,15.287,237.818,0.000,33.637,39.742,15.514,24.483,42.122,12.500
19.000,0.000,10.500,10.500,60.623,9.398,10.238,8.170,5.000,0.000,0.000,8.933,19.471,88.341,122.714,28.959,101.047,145.319,33.636,15.287,237.818,0.000,33.637,39.867,15.514,24.483,42.129,12.500
20.000,0.000,10.500,10.500,60.623,12.118,10.238,8.627,5.000,0.000,0.000,8.933,19.471,88.341,122.710,28.959,101.047,145.319,33.639,15.287,237.818,4.336,33.637,39.867,15.514,24.483,42.137,12.500
