"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,2.50,24.29,4.10,17.00,4.20,9.00,9.70,19.22,1.52,0.70,3.50,0.00,4.80,4.14,18.05,0.00,8.80,6.60,12.70,8.10,10.44,14.93,5.00,19.32,0.00,19.51,19.51,0.00,9.60,10.10,26.90,3.05,0.00,19.51,19.32,11.00,0.00,17.70,0.00,19.51,19.51,19.51,2.40,13.60,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,8.20,11.20,9.00,0.03,1.00,12.50,28.50,0.50,0.50,7.90,50.40,2.68,0.00,2.00,1.96
2.00,5.70,24.20,7.20,17.00,4.20,9.00,9.70,19.22,1.52,0.70,3.50,0.00,8.50,10.73,18.05,0.00,8.80,5.60,12.40,8.10,10.44,14.93,5.00,19.32,0.00,19.51,19.51,0.00,12.30,11.10,30.30,3.05,0.00,19.51,19.32,40.00,0.00,24.00,0.00,19.51,19.51,19.51,2.40,12.90,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,8.80,11.60,9.00,0.06,1.00,14.90,30.20,0.70,0.70,28.80,53.10,3.20,0.00,2.00,15.63
3.00,8.80,24.13,9.60,17.00,4.20,9.00,9.70,19.22,1.52,0.70,3.50,0.00,12.10,14.45,18.05,0.00,8.80,4.70,12.40,8.10,10.44,14.93,5.00,19.32,0.00,19.51,19.51,0.00,13.40,12.30,34.20,3.05,0.00,19.51,19.32,71.00,0.00,29.80,0.00,19.51,19.51,19.51,2.40,10.90,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,9.40,12.00,9.00,0.07,1.00,18.20,32.90,0.90,1.10,51.10,55.80,3.67,0.00,2.00,40.51
4.00,10.80,24.17,11.80,17.00,4.20,9.00,9.70,19.22,1.52,0.70,3.50,0.00,15.00,16.26,18.05,0.00,8.80,4.10,13.30,8.10,10.44,14.93,5.00,19.32,0.00,19.51,19.51,0.00,13.70,13.90,40.20,3.05,0.00,19.51,19.32,104.00,0.00,31.90,0.00,19.51,19.51,19.51,2.40,13.50,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,10.10,12.50,9.00,0.10,1.00,23.40,37.00,1.50,1.70,74.90,60.10,4.00,0.00,2.00,59.63
5.00,12.20,24.11,13.50,17.00,3.00,9.00,9.70,19.22,1.52,0.70,3.50,0.00,16.70,16.70,18.05,0.00,8.80,3.80,14.50,8.10,10.44,14.93,5.00,19.32,0.00,19.51,19.51,0.00,13.90,15.70,46.90,3.05,0.00,19.51,19.32,122.00,0.00,33.00,0.00,19.51,19.51,19.51,2.40,18.10,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,11.00,13.10,9.00,0.49,1.00,29.30,41.80,2.20,2.50,87.80,65.10,4.53,0.10,2.00,68.14
6.00,13.30,24.09,14.80,17.00,3.00,9.00,9.70,19.22,1.52,0.70,3.50,0.00,17.50,16.84,18.05,0.00,8.80,3.30,18.00,8.10,10.44,14.93,5.00,19.32,0.00,19.51,19.51,0.00,14.10,17.10,51.80,3.05,0.00,19.51,19.32,126.00,0.00,33.70,0.00,19.51,19.51,19.51,2.40,19.80,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,11.70,13.70,9.00,0.67,1.00,35.60,46.50,3.20,3.20,90.70,69.30,5.69,0.20,2.00,71.29
7.00,14.40,24.13,16.00,17.00,3.00,9.00,9.70,19.22,1.52,0.70,3.50,0.00,17.80,17.52,18.05,0.00,8.80,2.60,22.20,8.10,10.44,14.93,5.00,19.32,0.00,19.51,19.51,0.00,14.10,18.20,56.00,3.05,0.00,19.51,19.32,129.00,0.00,34.00,0.00,19.51,19.51,19.51,2.40,20.50,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,12.30,14.20,9.00,0.83,1.00,41.90,51.10,4.40,3.80,92.90,73.30,7.43,0.20,2.00,72.65
8.00,15.30,24.21,17.00,17.00,3.00,9.00,9.70,19.22,1.52,0.70,3.50,0.00,18.00,17.56,18.05,0.00,8.80,2.50,29.00,8.10,10.44,14.93,5.00,19.32,0.00,19.51,19.51,0.00,14.10,19.10,59.30,3.05,0.00,19.51,19.32,132.00,0.00,34.00,0.00,19.51,19.51,19.51,2.40,24.70,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,12.90,14.60,9.00,0.93,1.00,47.30,55.80,5.30,4.60,95.00,77.10,10.90,0.30,2.00,73.45
9.00,15.80,24.04,17.60,17.00,3.00,9.00,9.70,19.22,1.52,0.70,3.50,0.00,18.10,17.34,18.05,0.00,8.80,2.60,36.70,8.10,10.44,14.93,5.00,19.32,0.00,19.51,19.51,0.00,14.00,19.90,62.30,3.05,0.00,19.51,19.32,133.00,0.00,33.40,0.00,19.51,19.51,19.51,2.40,30.10,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,13.30,15.00,9.00,1.01,1.00,52.40,60.50,6.20,5.50,95.80,80.80,15.16,0.30,2.00,74.33
10.00,15.80,24.21,17.80,17.00,3.00,9.00,9.70,19.22,1.52,0.70,3.50,0.00,17.90,17.35,18.05,0.00,8.80,3.10,42.50,8.10,10.44,14.93,5.00,19.32,0.00,19.51,19.51,0.00,13.80,20.60,64.70,3.05,0.00,19.51,19.32,132.00,0.00,32.60,0.00,19.51,19.51,19.51,2.40,34.00,12.88,20.49,19.51,8.40,0.00,0.00,0.00,2.40,13.50,15.20,9.00,1.03,1.00,56.90,64.50,7.00,6.00,95.00,84.10,21.77,0.30,2.00,75.55
