"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.22,67.73,600.01,191.00,5.41,1.32,111.35,19.36,3.99,30.28,10.04,65.00,0.00,3.86,165.35,113.35,94.92,44.45,36.54,247.10,12.68,0.21,6.88,88.00,115.36,6.39,0.00,0.00,5.64,0.00,230.47,0.00,68.10,67.69,68.48,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,111.24,73.05
2.00,78.57,30.22,67.73,600.01,191.00,5.41,1.32,111.35,19.36,3.99,30.28,10.04,65.00,0.00,3.86,165.35,113.35,92.69,44.45,36.54,247.10,12.68,0.21,6.88,88.00,101.25,6.39,0.00,0.00,5.64,0.00,159.13,0.00,68.10,67.69,68.48,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,111.24,73.05
3.00,78.57,30.22,67.73,600.01,191.00,5.41,1.32,111.35,19.36,3.99,30.28,10.04,65.00,0.00,3.86,165.35,113.35,92.69,44.45,9.36,247.10,12.68,0.21,6.88,88.00,72.54,6.39,0.00,0.00,5.64,0.00,147.14,0.00,63.83,54.99,64.20,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,111.24,73.05
4.00,78.57,30.22,67.73,600.01,191.00,5.41,1.32,111.35,19.36,3.99,30.28,10.04,65.00,0.00,3.86,165.35,113.35,92.69,44.45,36.54,247.10,12.68,0.21,6.88,88.00,114.30,6.39,0.00,0.00,5.64,0.00,0.00,0.00,67.11,66.59,67.48,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,111.24,73.05
5.00,78.57,30.22,67.73,600.01,191.00,5.41,1.32,111.35,19.36,3.99,30.28,10.04,65.00,0.00,3.86,165.35,113.35,92.69,44.45,35.30,247.10,12.68,0.21,6.88,88.00,96.40,6.39,0.00,0.00,5.64,0.00,0.00,0.00,57.18,56.88,57.45,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,111.24,73.05
6.00,78.57,30.22,67.73,600.01,191.00,5.41,1.32,111.35,19.36,3.99,30.28,10.04,65.00,0.00,3.86,165.35,113.35,92.69,44.45,34.08,247.10,12.68,0.21,6.88,88.00,91.35,6.39,0.00,0.00,5.64,0.00,0.00,0.00,55.76,55.50,56.01,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,111.24,73.05
7.00,78.57,30.22,67.73,600.01,191.00,5.41,1.32,111.35,19.36,3.99,30.28,10.04,65.00,0.00,3.86,165.35,113.35,92.69,44.45,36.53,247.10,12.68,0.21,6.88,88.00,87.75,6.39,0.00,0.00,5.64,0.00,0.00,0.00,62.67,35.64,63.03,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,111.24,73.05
8.00,78.57,30.22,67.73,600.01,191.00,5.41,1.32,111.35,19.36,3.99,30.28,10.04,65.00,0.00,3.86,165.35,113.35,92.69,44.45,36.54,247.10,12.68,0.21,6.88,88.00,98.72,6.39,0.00,0.00,5.64,0.00,0.00,0.00,63.73,53.66,64.09,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,111.24,73.05
9.00,78.57,30.22,67.73,600.01,191.00,5.41,1.32,111.35,19.36,3.99,30.28,10.04,65.00,0.00,3.86,165.35,113.35,92.69,44.45,8.57,247.10,12.68,0.21,6.88,88.00,70.40,6.39,0.00,0.00,5.64,0.00,149.33,0.00,63.16,43.84,63.52,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,111.24,73.05
10.00,78.57,30.22,67.73,600.01,191.00,5.41,1.32,111.35,19.36,3.99,30.28,10.04,65.00,0.00,3.86,165.35,113.35,92.69,44.45,27.70,247.10,12.68,0.21,6.88,88.00,92.06,6.39,0.00,0.00,5.64,0.00,159.31,0.00,68.10,67.69,68.48,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,63.75,0.00,0.00,0.00,87.88,88.04,111.24,73.05
