"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.47,0.00,14.00,2.90,8.20,12.05,18.85,3.66,0.40,3.40,19.00,0.00,0.00,17.49,0.00,8.20,10.00,4.00,0.00,9.70,3.50,5.00,19.24,19.24,19.44,19.44,1.40,0.00,10.75,32.18,3.20,27.00,19.44,18.17,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,17.19,12.83,20.41,8.00,10.80,6.21,17.49,1.20,0.18,0.68,18.90,0.00,0.00,0.00,1.00,47.58,51.47,5.97,2.95,0.00,46.31,12.02,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,23.47,0.00,14.00,2.90,8.20,12.05,18.85,3.66,0.40,3.40,19.00,0.00,0.00,17.49,0.00,8.20,10.00,4.00,0.00,9.70,3.50,5.00,19.24,19.24,19.44,19.44,1.40,0.00,10.63,30.90,3.20,27.00,19.44,18.17,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,13.28,12.83,20.41,8.00,10.80,6.21,17.49,1.20,0.18,0.68,18.90,0.00,0.00,0.00,1.00,47.58,51.47,5.97,2.95,0.00,45.27,8.11,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,23.57,0.00,14.00,2.90,8.20,12.05,18.85,3.66,0.40,3.40,19.00,0.00,0.00,17.49,0.00,8.20,10.00,6.00,0.00,9.70,3.50,5.00,19.24,19.24,19.44,19.44,1.40,0.00,10.50,29.37,3.20,27.00,19.44,18.17,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,10.25,12.83,20.41,8.00,10.80,6.21,17.49,1.20,0.18,0.68,18.90,0.00,0.00,0.00,1.00,24.43,26.82,3.11,1.64,0.00,44.24,5.27,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,23.50,0.00,14.00,2.90,8.20,12.05,18.85,3.66,0.40,3.40,19.00,0.00,0.00,17.49,0.00,8.20,10.00,14.00,0.00,9.70,3.50,5.00,19.24,19.24,19.44,19.44,1.40,0.00,10.35,27.59,3.20,27.00,19.44,18.17,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,9.89,12.83,20.41,8.00,10.80,6.21,17.49,1.20,0.00,0.00,18.90,0.00,0.00,0.00,1.00,24.43,26.82,3.11,1.64,0.00,43.98,5.61,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,23.62,0.00,14.00,2.90,8.20,12.05,18.85,3.66,0.40,3.40,19.00,0.00,0.00,17.49,0.00,8.20,12.00,18.00,0.00,9.70,3.50,5.00,19.24,19.24,19.44,19.44,1.40,0.00,10.29,26.25,3.20,27.00,19.44,18.17,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,10.63,12.83,20.41,8.00,10.80,6.21,17.49,1.20,0.00,0.18,18.90,0.00,0.00,0.00,1.00,13.46,15.51,1.62,0.73,0.00,43.72,6.70,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,23.58,0.00,14.00,2.90,8.20,12.05,18.85,3.66,0.40,3.40,19.00,0.00,0.00,17.49,0.00,8.20,12.00,16.00,0.00,9.70,3.50,5.00,19.24,19.24,19.44,19.44,1.40,0.00,10.29,25.35,3.20,27.00,19.44,18.17,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,14.68,12.83,20.41,8.00,10.80,6.21,17.49,1.20,0.00,0.18,18.90,0.00,0.00,0.00,1.00,13.46,15.51,1.62,0.73,0.00,44.19,10.06,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,23.56,0.00,14.00,2.90,8.20,12.05,18.85,3.66,0.40,3.40,19.00,0.00,0.00,17.49,0.00,8.20,12.00,8.00,0.00,9.70,3.50,5.00,19.24,19.24,19.44,19.44,1.40,0.00,10.41,25.10,3.20,27.00,19.44,18.17,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,18.02,12.83,20.41,8.00,10.80,6.21,17.49,1.20,0.00,0.18,18.90,0.00,0.00,0.00,1.00,9.30,11.19,1.05,0.39,0.00,44.66,13.32,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,23.59,0.00,14.00,2.90,8.20,12.05,18.85,3.66,0.40,3.40,19.00,0.00,0.00,17.49,0.00,8.20,12.00,4.00,0.00,9.70,3.50,5.00,19.24,19.24,19.44,19.44,1.40,0.00,10.64,25.50,3.20,27.00,19.44,18.17,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,19.23,12.83,20.41,8.00,10.80,6.21,17.49,1.20,0.00,0.00,18.90,0.00,0.00,0.00,1.00,9.30,11.19,1.05,0.39,0.00,45.82,16.25,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,23.55,0.00,14.00,2.90,8.20,12.05,18.85,3.66,0.40,3.40,19.00,0.00,0.00,17.49,0.00,8.20,12.00,9.00,0.00,9.70,3.50,5.00,19.24,19.24,19.44,19.44,1.40,0.00,10.98,26.23,3.20,27.00,19.44,18.17,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,20.68,12.83,20.41,8.00,10.80,6.21,17.49,1.20,0.00,0.18,18.90,0.00,0.00,0.00,1.00,4.30,5.00,0.48,0.17,0.00,46.98,19.12,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,23.66,0.00,14.00,2.90,8.20,12.05,18.85,3.66,0.40,3.40,19.00,0.00,0.00,17.49,0.00,8.20,12.00,11.00,0.00,9.70,3.50,5.00,19.24,19.24,19.44,19.44,1.40,0.00,11.45,27.29,3.20,27.00,19.44,18.17,0.00,17.88,0.19,0.00,19.44,19.44,19.44,2.40,22.88,12.83,20.41,8.00,10.80,6.21,17.49,1.20,0.18,0.68,18.90,0.00,0.00,0.00,1.00,4.30,5.00,0.48,0.17,0.00,47.62,21.83,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.24
