"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
11.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,14.92,81.71,5.13,2.82,163.91,112.36,132.71,36.25,19.60,171.21,14.58,1.97,6.88,87.69,6.39,9.98,72.29,3.45,16.72,0.00,0.00,61.05,0.00,61.39,0.00,141.78,151.79,141.83,0.00,74.91,75.00,46.94,43.89,61.05,30.67,30.56,30.55,35.64,35.65,55.80,55.79,203.20,19.42,20.25
12.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,14.92,81.71,5.13,2.82,163.91,112.36,132.71,36.25,4.12,150.47,14.58,1.97,6.88,87.69,6.39,9.98,72.29,3.45,16.72,0.00,0.00,56.69,0.00,56.98,0.00,88.83,94.82,88.83,0.00,74.91,75.00,50.70,40.13,61.05,30.67,30.56,30.55,35.64,35.65,0.00,110.22,203.20,19.42,20.25
13.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,14.92,81.71,5.13,2.82,163.91,112.36,132.71,36.25,25.01,126.87,14.58,1.97,6.88,87.69,6.39,9.98,67.19,3.45,15.54,0.00,0.00,59.12,0.00,59.44,0.00,0.00,0.00,93.47,0.00,74.91,75.00,47.16,41.62,61.05,30.67,30.56,30.55,35.64,35.65,0.00,0.00,203.20,19.42,20.25
14.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,14.70,75.87,5.13,0.00,163.91,112.36,132.71,36.25,0.00,117.72,14.58,1.97,6.88,87.69,6.39,9.98,50.80,3.45,11.75,0.00,0.00,62.33,0.00,62.68,0.00,0.00,0.00,0.00,0.00,74.91,75.00,43.74,27.89,61.05,30.67,30.56,30.55,35.49,35.50,0.00,0.00,203.20,19.42,20.25
15.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,12.26,57.53,5.13,0.00,62.28,112.36,132.71,36.25,35.37,120.61,14.58,1.97,6.88,34.03,6.39,9.98,66.33,3.45,15.34,0.00,0.00,53.98,0.00,54.22,0.00,0.00,0.00,0.00,0.00,74.91,75.00,51.62,42.27,0.00,30.67,30.56,30.55,35.78,35.79,0.00,0.00,203.20,19.42,20.25
16.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,12.26,43.00,5.13,0.00,62.28,112.36,132.71,36.25,35.37,122.40,14.58,1.97,6.88,34.03,6.39,9.98,60.46,3.45,13.99,0.00,0.00,53.98,0.00,54.22,0.00,0.00,0.00,0.00,0.00,74.91,75.00,49.34,37.04,0.00,30.67,30.56,30.55,35.50,35.50,0.00,0.00,203.20,19.42,20.25
17.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,12.26,44.88,5.13,0.00,62.28,112.36,132.71,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,61.14,3.45,14.14,0.00,0.00,53.98,0.00,54.22,0.00,0.00,0.00,0.00,0.00,74.91,75.00,45.74,29.85,0.00,30.67,30.56,30.55,35.78,35.79,0.00,0.00,203.20,19.42,20.25
18.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,12.26,37.67,5.13,0.00,62.28,112.36,111.18,36.25,33.97,171.71,14.58,1.97,6.88,34.03,6.39,9.98,48.95,3.45,11.32,144.33,0.00,54.67,0.00,54.93,0.00,0.00,0.00,0.00,0.00,74.64,74.73,45.31,29.09,0.00,30.67,30.56,30.55,35.64,35.65,0.00,0.00,203.20,19.42,20.25
19.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,12.26,35.91,5.13,0.00,62.28,112.36,111.43,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,51.43,3.45,11.90,144.33,0.00,53.98,0.00,54.22,0.00,0.00,0.00,0.00,0.00,74.91,75.00,45.74,29.85,0.00,30.67,30.56,30.55,35.49,35.50,0.00,0.00,203.20,19.42,20.25
20.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,12.26,30.68,5.13,0.00,62.28,112.36,121.54,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,59.83,3.45,13.84,144.33,0.00,53.98,0.00,54.22,0.00,0.00,0.00,0.00,0.00,74.91,75.00,45.74,29.85,0.00,30.67,30.56,30.55,35.78,35.79,0.00,0.00,203.20,19.42,20.25
21.00,48.41,0.00,67.13,635.03,146.22,7.75,8.13,110.37,18.44,3.47,26.42,12.26,24.49,5.13,0.00,62.28,112.36,114.69,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,48.21,3.45,11.15,144.33,0.00,53.98,0.00,54.22,0.00,0.00,0.00,0.00,0.00,71.09,71.14,45.74,29.84,0.00,30.67,30.56,30.55,35.50,35.50,81.61,0.00,203.20,19.42,20.25
22.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,12.26,21.95,5.13,0.00,62.28,112.36,113.02,36.25,33.80,171.71,14.58,1.97,6.88,34.03,6.39,9.98,42.47,3.45,9.82,144.33,0.00,54.76,0.00,55.01,0.00,0.00,0.00,0.00,0.00,67.01,67.01,44.44,29.81,0.00,30.67,30.56,30.55,35.78,35.79,35.84,35.84,203.20,19.42,20.25
23.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,0.00,27.96,5.13,0.00,62.28,112.36,119.46,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,50.81,3.45,11.75,144.33,0.00,0.00,0.00,67.88,0.00,0.00,0.00,0.00,0.00,70.94,70.98,49.16,36.65,0.00,30.67,30.56,30.55,35.50,35.50,56.31,56.30,203.20,19.42,20.25
24.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,19.20,5.13,0.00,62.28,112.36,117.59,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,49.88,3.45,11.54,144.33,0.00,0.00,0.00,67.88,0.00,0.00,0.00,0.00,0.00,69.20,69.21,48.80,35.87,0.00,30.67,30.56,30.55,35.78,35.79,54.16,54.15,203.20,19.42,20.25
25.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,12.70,16.93,5.13,0.00,62.28,112.36,114.59,36.25,34.05,171.71,14.58,1.97,6.88,34.03,6.39,9.98,45.90,3.45,10.62,144.33,0.00,0.00,0.00,58.08,57.63,0.00,0.00,0.00,0.00,71.28,63.04,46.19,30.66,0.00,30.67,30.56,30.55,35.49,35.50,45.02,45.02,203.20,11.85,20.25
26.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,0.00,18.14,5.13,0.00,62.28,112.36,121.19,36.25,28.10,171.71,14.58,1.97,6.88,34.03,6.39,9.98,54.77,3.45,12.67,144.33,0.00,0.00,0.00,50.65,50.39,0.00,0.00,0.00,0.00,0.00,75.00,50.29,39.17,0.00,30.67,30.56,30.55,35.78,35.79,63.49,63.48,203.20,11.85,20.25
27.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,0.00,15.94,5.13,0.00,62.28,112.36,116.28,36.25,28.67,171.71,14.58,1.97,6.88,34.03,6.39,9.98,46.01,3.45,10.64,144.33,0.00,0.00,0.00,50.36,50.10,0.00,0.00,0.00,0.00,67.02,67.02,47.19,32.57,0.00,30.67,30.56,30.55,35.64,35.65,42.89,42.88,203.20,11.85,20.25
28.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,8.94,17.54,5.13,0.00,62.28,112.36,116.98,36.25,30.33,171.71,14.58,1.97,6.88,34.03,6.39,9.98,43.37,3.45,10.03,144.33,0.00,0.00,0.00,49.52,49.29,0.00,0.00,0.00,0.00,67.01,67.01,46.21,30.70,0.00,30.67,30.56,30.55,35.64,35.65,35.84,35.84,203.20,11.85,20.25
29.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,12.26,23.46,5.13,2.82,62.28,112.36,116.02,36.25,31.47,171.71,14.58,1.97,6.88,34.03,6.39,9.98,42.38,3.45,9.80,144.33,0.00,0.00,0.00,48.95,48.72,0.00,0.00,0.00,0.00,67.01,67.01,45.99,30.29,0.00,30.67,30.56,30.55,35.64,35.65,31.20,31.20,203.20,11.85,20.25
30.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,12.26,34.40,5.13,2.82,62.28,112.36,117.00,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,46.58,3.45,10.77,144.33,0.00,0.00,0.00,20.62,0.00,0.00,0.00,0.00,0.00,71.41,65.12,42.25,42.22,0.00,30.67,30.56,30.55,35.49,35.50,20.62,20.62,203.20,11.85,20.25
31.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,12.26,67.15,5.13,2.82,62.28,112.36,119.32,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,55.37,3.45,12.81,144.33,0.00,0.00,0.00,67.88,0.00,0.00,0.00,0.00,0.00,74.91,75.00,49.74,37.93,0.00,30.67,30.56,30.55,35.64,35.65,54.97,54.97,203.20,11.85,20.25
32.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,12.26,67.15,5.13,2.82,62.28,112.36,132.71,36.25,32.12,171.71,14.58,1.97,6.88,34.03,6.39,9.98,85.48,3.45,19.77,144.33,0.00,58.66,0.00,58.97,0.00,0.00,0.00,83.97,0.00,74.91,76.30,50.70,40.13,0.00,30.67,30.56,30.55,35.64,35.65,55.80,55.79,203.20,11.85,20.25
33.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,12.26,67.15,5.13,2.82,62.28,112.36,132.71,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,85.48,3.45,19.77,144.33,0.00,51.26,37.27,51.45,0.00,87.25,93.26,87.26,0.00,74.91,76.30,50.15,40.67,0.00,30.67,30.56,30.55,35.64,35.65,55.80,55.79,203.20,11.85,20.25
34.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,12.26,71.71,5.13,2.82,62.28,112.36,132.71,36.25,35.37,171.71,27.66,1.97,6.88,34.03,6.39,9.98,85.48,3.45,19.77,144.33,0.00,64.30,63.90,37.63,0.00,103.33,109.49,103.34,0.00,74.91,76.30,52.33,47.03,0.00,30.67,30.56,30.55,35.78,35.79,55.80,55.79,203.20,11.85,20.25
35.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.70,75.95,5.13,2.82,163.91,112.36,132.71,36.25,6.58,168.64,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.33,0.00,66.84,25.45,67.22,0.00,89.11,95.10,89.11,0.00,74.91,76.30,47.48,34.82,61.05,30.67,30.56,30.55,35.49,35.50,55.80,55.79,203.20,11.85,20.25
36.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,81.71,5.13,2.82,163.91,112.36,132.71,36.25,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,152.40,0.00,66.48,66.14,66.85,66.37,96.24,102.25,96.25,0.00,74.91,76.30,42.24,48.59,61.05,30.67,30.56,30.55,35.64,35.65,55.80,55.79,203.20,11.85,20.25
37.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,93.47,5.13,2.82,163.91,112.36,132.71,36.25,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,185.63,185.51,67.50,67.10,67.88,67.33,128.13,136.31,128.16,0.00,74.91,76.30,41.18,49.65,61.05,30.67,30.56,30.55,35.64,35.65,55.80,55.79,203.20,11.85,20.25
38.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,107.12,5.13,2.82,163.91,112.36,132.71,36.25,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,193.27,193.11,67.50,67.10,67.88,67.33,152.34,163.66,152.39,0.00,74.91,76.30,46.69,58.68,61.05,30.67,30.56,30.55,35.64,35.65,77.45,77.42,203.20,11.85,20.25
39.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,114.46,5.13,2.82,163.91,112.36,132.71,36.25,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,193.89,193.72,67.50,67.10,67.88,67.33,159.41,171.42,159.47,0.00,74.91,76.30,48.90,61.54,61.05,30.67,30.56,30.55,35.64,35.65,96.77,96.73,203.20,11.85,20.25
40.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,115.01,5.13,2.82,163.91,112.36,132.71,36.25,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,195.00,194.83,67.50,67.10,67.88,67.33,165.02,177.45,165.08,0.00,74.91,76.30,50.21,63.09,61.05,30.67,30.56,30.55,35.67,35.67,110.09,110.04,203.20,11.85,20.25
41.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,118.03,5.13,2.82,163.91,112.36,132.71,36.25,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,197.20,197.01,67.50,67.10,67.88,67.33,171.53,184.28,171.59,0.00,74.91,76.30,52.85,65.92,61.05,30.67,30.56,30.55,35.76,35.77,108.01,107.97,203.20,11.85,20.25
42.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,118.59,5.13,2.82,163.91,112.36,132.71,36.25,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,196.65,196.46,67.50,67.10,67.88,67.33,173.13,185.94,173.20,0.00,74.91,76.30,52.43,65.49,61.05,30.67,30.56,30.55,35.64,35.65,103.01,102.96,203.20,11.85,20.25
43.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,117.37,5.13,2.82,163.91,112.36,132.71,36.25,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,194.46,194.29,67.50,67.10,67.88,67.33,171.03,183.76,171.09,0.00,74.91,76.30,50.22,63.10,61.05,30.67,30.56,30.55,35.49,35.50,91.62,91.58,203.20,11.85,20.25
44.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,142.31,5.13,2.82,163.91,112.36,132.71,36.25,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,227.24,226.98,67.50,67.10,67.88,67.33,184.17,197.14,184.23,0.00,74.91,76.30,53.40,66.47,61.05,30.67,30.56,30.55,35.78,35.79,110.26,110.22,203.20,11.85,20.25
45.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,125.44,5.13,2.82,163.91,112.36,132.71,36.25,18.00,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,203.98,203.76,67.50,67.10,67.88,67.33,184.17,197.14,184.23,0.00,74.91,76.30,53.40,66.47,61.05,30.67,30.56,30.55,35.64,35.65,110.26,110.22,203.20,11.85,20.25
46.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,91.94,5.13,2.82,163.91,112.36,132.71,36.25,18.00,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,179.42,179.34,67.50,67.10,67.88,47.10,160.88,173.02,160.94,0.00,74.91,76.30,41.18,49.65,61.05,30.67,30.56,30.55,35.64,35.65,110.26,110.22,203.20,11.85,20.25
47.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,75.50,5.13,2.82,163.91,112.36,132.71,36.25,18.00,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,171.82,171.77,67.50,67.10,67.88,22.92,141.84,151.85,141.89,0.00,74.91,76.30,41.18,49.64,61.05,30.67,30.56,30.55,35.64,35.65,53.70,53.70,203.20,11.85,20.25
48.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,26.42,14.92,142.31,5.13,2.82,163.91,112.36,132.71,36.25,18.00,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,166.04,166.02,67.50,67.10,67.88,20.62,118.73,125.88,118.76,0.00,74.91,76.30,41.18,49.64,61.05,30.67,30.56,30.55,35.49,35.50,20.62,20.62,203.20,11.85,20.25
