"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,0.00,20.60,0.00,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,0.00,0.00,17.48,0.00,3.80,14.35,39.27,3.80,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,0.00,24.04,64.42,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,65.00,12.82,20.39,7.00,10.00,8.59,17.09,2.40,1.78,3.76,18.90,0.00,0.00,0.00,1.00,58.26,80.04,2.62,3.82,0.00,69.46,50.00,0.00,2.00,0.00,0.00,11.00,0.00
2.00,0.00,20.60,0.00,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,0.00,0.00,17.48,0.00,3.80,14.35,39.27,3.80,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,0.00,22.96,59.88,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,59.00,12.82,20.39,7.00,10.00,8.59,17.09,2.40,1.78,3.76,18.90,0.00,0.00,0.00,1.00,58.26,80.04,2.62,3.82,0.00,66.01,47.00,0.00,2.00,0.00,0.00,11.00,0.00
3.00,0.00,21.14,0.00,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,0.00,0.00,17.48,0.00,3.80,15.30,37.91,3.80,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,0.00,21.74,55.78,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,55.00,12.82,20.39,7.00,10.80,8.59,17.09,2.40,1.64,3.77,18.90,0.00,0.00,0.00,1.00,55.08,78.90,2.31,3.36,0.00,62.56,43.00,0.00,2.00,0.00,0.00,11.00,0.00
4.00,0.00,21.40,0.00,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,0.00,0.00,17.48,0.00,3.80,16.47,37.01,3.70,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,0.00,20.39,52.13,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,51.00,12.82,20.39,7.00,10.80,8.59,17.09,2.40,1.62,3.97,18.90,0.00,0.00,0.00,1.00,51.63,77.56,1.99,2.81,0.00,60.33,39.00,0.00,2.00,0.00,0.00,11.00,0.00
5.00,0.00,21.74,0.00,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,0.00,0.00,17.48,0.00,3.80,17.53,36.53,3.70,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,0.00,19.19,49.03,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,47.00,12.82,20.39,7.00,10.80,8.59,17.09,2.40,1.37,3.89,18.90,0.00,0.00,0.00,1.00,48.99,75.64,1.81,2.54,0.00,58.10,35.00,0.00,2.00,0.00,0.00,11.00,0.00
6.00,0.00,21.79,0.00,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,0.00,0.00,17.48,0.00,3.80,18.54,36.19,3.80,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,0.00,18.15,46.50,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,44.00,12.82,20.39,7.00,10.80,8.59,17.09,2.40,1.04,3.71,18.90,0.00,0.00,0.00,1.00,46.61,73.52,1.68,2.36,0.00,57.54,32.00,0.00,2.00,0.00,0.00,11.00,0.00
7.00,0.00,21.90,0.00,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,0.00,0.00,17.48,0.00,3.80,19.55,36.38,3.80,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,0.00,17.47,44.50,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,41.00,12.82,20.39,7.00,10.80,8.59,17.09,2.40,1.10,4.02,18.90,0.00,0.00,0.00,1.00,43.20,71.68,1.52,2.09,0.00,56.97,29.00,0.00,2.00,0.00,0.00,11.00,0.00
8.00,0.00,22.08,0.00,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,0.00,0.00,17.48,0.00,3.80,20.55,36.76,3.80,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,0.00,17.17,43.02,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,40.00,12.82,20.39,7.00,10.80,8.59,17.09,2.40,1.27,4.49,18.90,0.00,0.00,0.00,1.00,39.45,69.93,1.36,1.80,0.00,57.91,28.00,0.00,2.00,0.00,0.00,11.00,0.00
9.00,0.00,22.00,0.00,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,0.00,0.00,17.48,0.00,3.80,21.20,36.34,3.80,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,0.00,16.97,41.81,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,39.00,12.82,20.39,7.00,10.80,8.59,17.09,2.40,1.45,4.59,18.90,0.00,0.00,0.00,1.00,37.82,66.41,1.28,1.66,0.00,58.86,27.00,0.00,2.00,0.00,0.00,11.00,0.00
10.00,0.00,22.14,0.09,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,0.00,0.06,17.48,0.00,3.80,21.73,35.66,3.80,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,0.00,16.89,40.86,3.35,27.00,19.42,17.96,2.94,17.96,0.62,0.60,19.42,19.42,19.42,0.00,40.00,12.82,20.39,7.00,10.80,8.59,17.09,2.40,1.62,4.58,18.90,0.00,0.00,0.00,1.00,36.89,62.31,1.23,1.58,3.31,60.92,26.00,0.00,2.00,0.15,0.01,11.00,0.00
