"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,67.11,27.77,67.13,635.88,206.86,7.98,8.37,79.41,17.04,0.37,0.00,14.92,70.00,5.13,2.82,117.29,54.38,65.00,21.75,15.07,85.00,0.00,0.64,6.88,64.09,0.00,9.00,0.00,3.45,0.00,0.00,0.00,0.00,66.62,67.40,20.62,0.00,72.84,0.00,1.34,0.00,0.00,37.22,46.69,27.99,0.00,10.31,0.00,50.57,0.00,50.00,50.00,18.33
2.00,64.02,26.49,65.13,635.88,206.86,7.98,8.37,79.41,17.04,0.37,0.00,14.92,70.00,5.13,2.82,117.29,59.46,65.00,21.75,18.00,85.00,34.00,0.64,6.88,64.09,0.00,9.00,0.00,3.45,0.00,0.00,0.00,0.00,65.35,47.31,47.31,0.00,72.84,0.00,1.46,0.00,64.90,0.00,66.47,27.99,12.09,0.00,0.00,67.00,0.00,50.00,50.00,18.33
3.00,72.37,29.95,67.13,635.88,206.86,7.98,8.37,79.41,17.04,0.37,0.00,14.92,70.00,5.13,2.82,117.29,69.86,65.00,21.75,18.00,85.00,20.00,0.64,6.88,64.09,0.00,9.00,36.62,3.45,8.47,0.00,0.00,0.00,67.10,67.88,39.70,0.00,77.67,0.00,3.19,0.00,66.99,47.54,47.47,27.99,19.33,19.29,0.00,76.70,0.00,50.00,50.00,33.44
4.00,72.37,29.95,67.13,635.88,206.86,7.98,8.37,79.41,17.04,0.37,0.00,14.92,70.00,5.13,2.82,117.29,69.86,65.00,21.75,15.07,85.00,20.00,0.64,6.88,64.09,0.00,9.00,40.07,3.45,9.27,144.33,0.00,0.00,67.10,67.88,21.23,0.00,77.67,0.00,2.94,0.00,56.44,39.49,50.39,27.99,17.40,17.38,0.00,76.70,0.00,50.00,50.00,36.44
5.00,59.48,29.95,67.13,635.88,206.86,7.98,8.37,79.41,17.04,0.37,0.00,14.92,70.00,5.13,2.82,117.29,69.86,65.00,21.75,35.13,85.00,34.00,0.64,6.88,64.09,0.00,9.00,69.95,3.45,16.18,144.33,0.00,0.00,67.10,61.17,20.62,0.00,79.38,0.00,3.50,0.00,66.99,20.62,39.18,27.99,21.76,21.70,0.00,82.47,0.00,50.00,50.00,44.98
6.00,57.58,29.95,67.13,635.88,206.86,7.98,8.37,79.41,17.04,0.37,0.00,14.92,70.00,5.13,2.82,117.29,70.92,65.00,21.75,15.07,85.00,20.00,0.64,6.88,64.09,0.00,9.00,57.83,3.45,13.38,144.33,0.00,0.00,66.62,67.40,20.62,0.00,75.27,116.76,3.77,0.00,62.88,20.62,39.18,27.99,23.82,23.74,0.00,82.47,0.00,50.00,50.00,43.69
7.00,72.37,29.95,67.13,635.88,206.86,7.98,8.37,79.41,17.04,0.37,0.00,14.92,70.00,5.13,2.82,117.29,72.40,65.00,21.75,15.07,85.00,34.00,0.64,6.88,64.09,0.00,9.00,48.33,3.45,11.18,144.33,0.00,0.00,0.00,41.75,41.75,0.00,75.40,163.26,4.03,0.00,66.99,42.59,46.75,27.99,25.82,25.72,0.00,82.47,0.00,50.00,50.00,43.93
8.00,72.37,29.95,67.13,635.88,206.86,7.98,8.37,79.41,17.04,0.37,0.00,14.92,70.00,5.13,2.82,117.29,73.83,65.00,21.75,29.55,85.00,34.00,0.64,6.88,64.09,0.00,9.00,54.04,3.45,12.50,144.33,0.00,0.00,0.00,67.88,20.62,89.30,75.52,89.30,4.54,0.00,66.99,46.08,47.57,27.99,29.75,29.63,0.00,82.47,0.00,50.00,50.00,47.19
9.00,72.37,29.95,67.13,635.88,206.86,7.98,8.37,79.41,17.04,0.37,0.00,14.92,70.00,5.13,2.82,117.29,72.68,65.00,21.75,15.07,85.00,20.00,0.64,6.88,64.09,0.00,9.00,53.90,3.45,12.47,144.33,0.00,0.00,64.67,20.62,64.90,162.87,82.66,0.00,4.66,0.00,67.01,42.36,47.18,27.99,30.67,30.56,0.00,82.47,0.00,50.00,50.00,45.37
10.00,72.00,29.95,67.13,635.88,206.86,7.98,8.37,79.41,17.04,0.37,0.00,14.92,70.00,5.13,2.82,117.29,74.10,65.00,21.75,24.74,85.00,34.00,0.64,6.88,64.09,0.00,9.00,85.48,3.45,19.77,144.33,0.00,0.00,20.62,67.88,67.33,0.00,83.21,0.00,4.66,0.00,75.00,44.23,52.07,27.99,30.67,30.56,0.00,85.00,0.00,50.00,50.00,57.29
