"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
19.00,2.83,17.28,3.34,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,4.59,14.38,3.10,6.40,25.28,56.34,3.20,3.20,7.00,5.00,9.70,18.74,3.00,4.50,2.80,10.55,25.88,77.60,2.00,28.12,3.50,11.35,85.00,14.49,15.31,0.60,2.90,3.30,3.40,2.30,122.00,5.30,4.00,1.80,10.43,7.42,3.40,2.30,15.50,14.60,9.50,0.49,0.40,112.27,116.11,16.59,11.23,61.20,97.87,143.00,0.00,1.64,32.70,180.92,10.63,76.73,12.14,0.26,26.79,32.47,6.70
20.00,1.54,16.98,1.56,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,1.09,9.73,3.10,6.40,24.34,53.38,3.70,3.20,7.00,5.00,9.70,18.74,3.00,4.50,2.80,4.81,26.10,77.43,2.00,28.12,3.50,11.34,49.00,14.49,6.57,0.60,2.90,3.30,3.40,2.30,123.00,5.30,4.00,1.80,10.43,7.42,3.40,2.30,15.20,14.40,9.50,0.34,0.40,112.07,116.74,16.40,11.20,35.28,98.72,145.00,0.00,1.74,12.00,91.71,10.63,31.47,12.14,0.16,15.38,14.16,1.57
21.00,0.78,17.11,0.50,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.08,2.43,3.10,6.40,23.53,51.53,7.10,3.20,7.00,5.00,9.70,18.74,3.00,4.50,2.80,0.72,26.30,76.97,2.00,28.12,3.50,11.33,11.00,14.49,1.31,0.60,2.90,3.30,3.40,2.30,124.00,5.30,4.00,1.80,10.43,7.42,3.40,2.30,15.20,14.40,9.50,0.12,0.40,111.60,115.95,16.15,11.00,7.92,99.38,144.00,0.00,1.83,1.70,22.09,10.63,6.44,12.14,0.06,4.56,3.39,0.89
22.00,0.00,16.97,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.06,3.10,6.40,22.72,49.68,7.80,3.20,15.46,5.00,9.70,18.74,3.00,4.50,2.80,0.03,26.50,76.51,2.00,28.12,3.50,11.32,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,123.00,5.30,4.00,1.80,10.43,7.42,3.40,2.30,15.30,14.40,9.50,0.06,0.40,111.12,115.16,15.90,10.80,0.00,100.05,142.00,0.00,1.91,0.00,0.89,10.63,0.00,12.14,0.03,0.00,0.00,0.86
23.00,0.00,16.94,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,6.40,21.00,47.66,7.90,3.20,15.46,5.00,9.70,18.74,3.00,4.50,2.80,0.00,26.69,75.84,2.00,28.12,3.50,11.30,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,122.00,5.30,4.00,1.80,10.43,7.42,3.40,2.30,14.70,13.90,9.50,0.00,0.40,110.50,114.71,15.62,10.71,0.00,100.46,138.00,0.00,1.98,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.18
24.00,0.00,16.40,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,6.40,19.28,45.65,7.90,3.20,15.46,5.00,9.70,18.74,3.00,4.50,2.80,0.00,26.87,75.18,2.00,28.12,3.50,11.29,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,121.00,5.30,4.00,1.80,10.43,7.42,3.40,2.30,14.10,13.30,9.50,0.00,0.39,109.87,114.26,15.35,10.61,0.00,100.88,133.00,0.00,2.02,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
25.00,0.00,16.78,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.40,19.03,44.75,7.90,3.20,15.46,5.00,9.70,18.74,3.00,4.50,2.80,0.00,26.52,73.94,2.00,28.12,3.50,11.28,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,118.00,5.30,4.00,1.80,10.43,7.42,3.40,2.30,12.30,12.00,9.50,0.00,0.39,106.82,111.78,14.73,10.25,0.00,99.49,127.00,0.00,2.04,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
26.00,0.00,17.07,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.40,18.78,43.86,7.90,3.20,15.46,5.00,9.70,18.74,3.00,4.50,2.80,0.00,26.16,72.71,2.00,28.12,3.50,11.30,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,113.00,5.30,4.00,1.80,10.43,7.42,3.40,2.30,10.50,10.80,9.50,0.00,0.39,103.76,109.30,14.11,9.88,0.00,98.10,118.00,0.00,2.03,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
27.00,0.00,17.17,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.40,18.41,42.35,7.90,3.20,15.46,5.00,9.70,18.74,3.00,4.50,2.80,0.00,25.74,71.60,2.00,28.12,3.50,11.30,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,107.00,5.30,4.00,1.80,10.43,7.42,3.40,2.30,11.00,11.20,9.50,0.00,0.39,99.97,106.75,13.38,9.55,0.00,97.76,109.00,0.00,2.01,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
28.00,0.00,17.09,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.40,18.05,40.84,7.90,3.20,15.46,5.00,9.70,18.74,3.00,4.50,2.80,0.00,25.32,70.50,2.00,28.12,3.50,11.31,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,100.00,5.30,4.00,1.80,10.43,7.42,3.40,2.30,11.40,11.60,9.50,0.00,0.39,96.17,104.20,12.65,9.23,0.00,97.41,100.00,0.00,1.97,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
29.00,0.00,17.28,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.40,17.69,39.34,7.90,3.20,15.46,5.00,9.70,18.74,3.00,4.50,2.80,0.00,24.83,69.52,2.00,28.12,3.50,11.30,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,93.00,5.30,4.00,1.80,10.43,7.42,3.40,2.30,11.60,11.90,9.50,0.00,0.39,91.62,102.64,11.81,8.78,0.00,96.93,91.00,0.00,1.93,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
30.00,0.00,17.42,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.40,17.33,37.83,7.90,3.20,15.46,5.00,9.70,18.74,3.00,4.50,2.80,0.00,24.35,68.54,2.00,28.12,3.50,11.28,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,87.00,5.30,4.00,1.80,10.43,7.42,3.40,2.30,11.80,12.20,9.50,0.00,0.39,87.08,101.09,10.96,8.32,0.00,96.44,83.00,0.00,1.90,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
31.00,0.00,17.38,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.40,18.00,36.21,7.90,3.20,15.46,5.00,9.70,18.74,3.00,4.50,2.80,0.00,23.24,66.87,2.00,28.12,3.50,11.28,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,78.00,5.30,4.00,1.80,10.43,7.42,3.40,2.30,11.90,12.30,9.50,0.00,0.39,80.62,95.89,9.95,7.18,0.00,92.62,76.00,0.00,1.87,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
32.00,0.00,17.78,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.40,18.67,34.58,7.90,3.20,15.46,5.00,9.70,18.74,3.00,4.50,2.80,0.00,22.14,65.20,2.00,28.12,3.50,11.27,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,67.00,5.30,4.00,1.80,10.43,7.42,3.40,2.30,12.00,12.50,9.50,0.00,0.39,74.16,90.69,8.94,6.04,0.00,88.80,69.00,0.00,1.84,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
33.00,0.00,17.80,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,6.40,19.08,32.52,7.90,3.20,15.46,5.00,9.70,18.74,3.00,4.50,2.80,0.00,20.48,63.45,2.00,28.12,3.50,11.26,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,59.00,5.30,4.00,1.80,10.43,7.42,3.40,2.30,11.70,12.20,9.50,0.00,0.39,64.41,80.92,7.63,4.55,0.00,80.25,62.00,0.00,1.81,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
34.00,0.00,17.91,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,6.40,19.49,30.47,0.00,3.20,15.46,5.00,9.70,18.74,3.00,4.50,2.80,0.00,18.83,61.70,2.00,28.12,3.50,11.25,0.00,14.49,0.00,0.60,2.90,3.30,3.40,2.30,54.00,5.30,4.00,1.80,10.43,7.42,3.40,2.30,11.40,12.00,9.50,0.00,0.39,54.67,71.15,6.31,3.06,0.00,71.69,55.00,0.00,1.77,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
