"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,20.03,0.00,0.00,4.20,8.10,7.20,9.10,1.70,0.40,2.50,20.39,0.00,0.00,9.82,0.00,5.60,12.80,24.00,0.00,4.00,15.35,4.20,17.49,9.50,20.00,20.00,1.45,0.00,18.50,49.10,2.40,27.00,10.00,18.17,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,37.00,7.50,19.44,6.00,10.70,0.00,5.70,2.40,2.90,0.00,17.00,0.00,0.00,0.00,1.00,52.10,71.20,3.00,1.40,0.00,84.20,33.00,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
2.00,0.00,19.99,0.00,0.00,4.20,8.10,7.20,9.10,1.70,0.40,2.50,20.39,0.00,0.00,9.82,0.00,5.60,12.90,18.61,0.00,4.00,15.35,4.20,17.49,9.50,20.00,20.00,1.45,0.00,18.30,48.10,2.40,27.00,10.00,18.17,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,30.85,7.50,19.44,6.00,10.70,0.00,5.70,2.40,2.70,4.86,17.00,0.00,0.00,0.00,1.00,47.00,66.00,2.30,1.00,0.00,82.40,30.90,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
3.00,0.00,19.82,0.00,0.00,4.20,8.10,7.20,9.10,1.70,0.40,2.50,20.39,0.00,0.00,9.82,0.00,5.60,13.10,17.12,0.00,4.00,15.35,4.20,17.49,9.50,20.00,20.00,1.45,0.00,17.40,44.90,2.40,27.00,10.00,18.17,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,28.12,7.50,19.44,6.00,10.70,0.00,5.70,2.40,3.00,5.25,17.00,0.00,0.00,0.00,1.00,42.30,60.70,2.00,0.90,0.00,79.10,28.70,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
4.00,0.00,19.79,0.00,0.00,4.20,8.10,7.20,9.10,1.70,0.40,2.50,20.39,0.00,0.00,9.82,0.00,5.60,13.20,16.75,0.00,4.00,8.20,4.20,17.49,9.50,20.00,20.00,1.45,0.00,16.40,41.70,2.40,27.00,10.00,18.17,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,26.06,7.50,19.44,6.00,10.70,0.00,5.70,2.40,3.30,5.98,17.00,0.00,0.00,0.00,1.00,38.30,55.90,1.70,0.80,0.00,75.80,26.20,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
5.00,0.00,19.96,0.00,0.00,4.20,8.10,7.20,9.10,1.70,0.40,2.50,20.39,0.00,0.00,9.82,0.00,5.60,13.00,16.58,0.00,4.00,8.20,4.20,17.49,9.50,20.00,20.00,1.45,0.00,15.00,38.80,2.40,27.00,10.00,18.17,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,22.79,7.50,19.44,6.00,10.70,0.00,5.70,2.40,3.40,6.09,17.00,0.00,0.00,0.00,1.00,36.60,52.50,1.40,0.80,0.00,71.90,23.10,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
6.00,0.00,19.78,0.00,0.00,4.20,8.10,7.20,9.10,1.70,0.40,2.50,20.39,0.00,0.00,9.82,0.00,5.60,13.00,16.49,0.00,4.00,8.20,4.20,17.49,9.50,20.00,20.00,1.45,0.00,13.90,36.30,2.40,27.00,10.00,18.17,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,19.12,7.50,19.44,6.00,10.70,0.00,5.70,2.40,3.50,6.01,17.00,0.00,0.00,0.00,1.00,34.60,48.70,1.20,0.70,0.00,68.40,19.50,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
7.00,0.00,19.84,0.00,0.00,4.20,8.10,7.20,9.10,1.60,0.40,2.50,20.39,0.00,0.00,9.82,0.00,5.60,13.60,17.22,0.00,4.00,8.20,4.20,17.49,9.50,20.00,20.00,1.45,0.00,13.60,34.90,2.40,27.00,10.00,18.17,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,15.98,7.50,19.44,6.00,10.70,0.00,5.70,2.40,3.30,6.17,17.00,0.00,0.00,0.00,1.00,31.70,43.60,1.00,0.70,0.00,65.70,14.20,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
8.00,0.00,19.91,0.00,0.00,4.20,8.10,7.20,9.10,1.60,0.40,2.50,20.39,0.00,0.00,9.82,0.00,5.60,14.20,18.22,0.00,4.00,8.20,4.20,17.49,9.50,20.00,20.00,1.45,0.00,13.30,33.40,2.40,27.00,10.00,18.17,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,13.03,7.50,19.44,6.00,10.70,0.00,5.70,2.40,3.20,6.40,17.00,0.00,0.00,0.00,1.00,29.30,39.40,0.80,0.60,0.00,63.90,9.80,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
9.00,0.00,20.01,0.00,0.00,4.20,8.10,7.20,9.10,1.60,0.40,2.50,20.39,0.00,0.00,9.82,0.00,5.60,14.90,18.31,0.00,4.00,8.20,4.20,17.49,9.50,20.00,20.00,1.45,0.00,13.20,32.00,2.40,27.00,10.00,18.17,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,13.36,7.50,19.44,6.00,10.70,0.00,5.70,2.40,3.30,6.77,17.00,0.00,0.00,0.00,1.00,28.00,37.80,0.70,0.50,0.00,64.40,8.20,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
10.00,0.00,19.89,0.00,0.00,4.20,8.10,7.20,9.10,1.60,0.40,2.50,20.39,0.00,0.00,9.82,0.00,5.60,15.60,18.09,0.00,4.00,8.20,4.20,17.49,9.50,20.00,20.00,1.45,0.00,13.20,31.00,2.40,27.00,10.00,18.17,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,14.77,7.50,19.44,6.00,10.70,0.00,5.70,2.40,3.40,7.18,17.00,0.00,0.00,0.00,1.00,27.00,36.60,0.60,0.40,0.00,65.20,7.30,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
