"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,15.23,23.75,11.37,0.00,2.90,0.00,12.24,19.14,3.55,0.40,3.40,5.00,9.50,15.10,17.49,0.00,9.00,8.04,19.20,7.50,10.88,15.45,5.00,20.00,19.24,19.44,19.44,1.40,11.70,4.30,17.90,3.40,27.00,19.44,18.17,58.60,17.88,8.40,0.00,19.44,19.44,19.44,1.20,24.00,12.83,19.44,8.20,9.00,0.00,20.00,1.20,5.48,4.94,18.90,0.77,1.00,13.20,18.10,0.82,1.28,50.60,8.60,24.00,0.30,2.00,50.10,137.10,0.00,107.50,22.00,0.30,17.30
2.00,13.95,23.81,9.81,0.00,2.90,0.00,12.24,19.14,3.55,0.40,3.40,5.00,8.60,14.20,17.49,0.00,9.00,8.71,18.80,7.50,10.88,15.45,5.00,20.00,19.24,19.44,19.44,1.40,10.80,4.30,18.60,3.40,27.00,19.44,18.17,66.20,17.88,7.10,0.00,19.44,19.44,19.44,1.20,42.00,12.83,19.44,8.20,9.00,0.00,20.00,1.20,6.33,5.77,18.90,0.65,1.00,13.20,17.60,0.89,1.32,47.50,9.70,30.00,0.20,2.00,39.90,136.00,0.00,94.50,22.00,0.27,14.17
3.00,12.11,23.79,8.05,0.00,2.90,0.00,12.24,19.14,3.55,0.40,3.40,5.00,8.10,13.30,17.49,0.00,9.00,9.58,19.60,7.50,10.88,15.45,5.00,20.00,19.24,19.44,19.44,1.40,10.00,4.10,19.50,3.40,27.00,19.44,18.17,64.30,17.88,5.80,0.00,19.44,19.44,19.44,1.20,46.00,12.83,19.44,8.20,9.00,0.00,20.00,1.20,7.06,6.51,18.90,0.63,1.00,13.50,17.80,0.82,1.27,45.00,11.30,34.00,0.20,2.00,35.70,150.00,0.00,150.00,22.00,0.25,11.05
4.00,10.04,23.74,6.12,0.00,2.90,0.00,12.24,19.14,3.55,0.40,3.40,5.00,8.40,12.30,17.49,0.00,9.00,10.53,19.70,7.50,10.88,15.45,5.00,20.00,19.24,19.44,19.44,1.40,9.30,3.80,19.30,3.40,27.00,19.44,18.17,57.90,17.88,4.40,0.00,19.44,19.44,19.44,1.20,49.00,12.83,19.44,8.20,9.00,0.00,20.00,1.20,7.73,7.22,18.90,0.59,1.00,13.50,17.70,0.70,1.19,40.00,12.20,37.00,0.10,2.00,33.90,120.00,0.00,120.00,22.00,0.21,8.73
5.00,7.37,23.86,4.16,0.00,2.90,0.00,12.24,19.14,3.55,0.40,3.40,5.00,6.20,10.90,17.49,0.00,9.00,10.50,18.10,7.50,10.88,15.45,5.00,20.00,19.24,19.44,19.44,1.40,8.10,3.30,16.10,3.40,27.00,19.44,18.17,54.50,17.88,3.30,0.00,19.44,19.44,19.44,1.20,51.00,12.83,19.44,8.20,9.00,0.00,20.00,1.20,8.54,7.95,18.90,0.50,1.00,12.10,16.60,0.59,1.04,35.30,11.30,39.00,0.10,2.00,31.40,110.00,0.00,85.00,22.00,0.18,6.42
6.00,4.60,23.50,2.50,0.00,2.90,0.00,12.24,19.14,3.55,0.40,3.40,5.00,3.50,9.10,17.49,0.00,9.00,10.14,17.20,7.50,10.88,15.45,5.00,20.00,19.24,19.44,19.44,1.40,6.10,2.90,13.70,3.40,27.00,19.44,18.17,43.50,17.88,2.40,0.00,19.44,19.44,19.44,1.20,53.00,12.83,19.44,8.20,9.00,0.00,20.00,1.20,9.39,8.68,18.90,0.36,1.00,10.80,15.80,0.49,0.87,27.80,11.40,41.00,0.10,2.00,25.60,94.00,0.00,65.00,22.00,0.14,6.08
7.00,2.54,23.88,1.43,0.00,2.90,0.00,12.24,19.14,3.55,0.40,3.40,5.00,1.20,7.10,17.49,0.00,9.00,9.10,18.30,7.50,10.88,15.45,5.00,20.00,19.24,19.44,19.44,1.40,3.90,3.00,13.40,3.40,27.00,19.44,18.17,20.30,17.88,1.40,0.00,19.44,19.44,19.44,1.20,51.00,12.83,19.44,8.20,9.00,0.00,20.00,1.20,9.57,8.75,18.90,0.31,1.00,9.90,15.90,0.44,0.80,18.00,14.80,41.00,0.10,2.00,14.90,57.00,0.00,36.90,22.00,0.10,5.75
8.00,1.05,23.69,0.64,0.00,2.90,0.00,12.24,19.14,3.55,0.40,3.40,5.00,0.10,4.20,17.49,0.00,9.00,7.84,19.20,7.50,10.88,15.45,5.00,20.00,19.24,19.44,19.44,1.40,1.90,3.10,13.20,3.40,27.00,19.44,18.17,10.30,17.88,0.70,0.00,19.44,19.44,19.44,1.20,45.00,12.83,19.44,8.20,9.00,0.00,20.00,1.20,9.51,8.62,18.90,0.21,1.00,9.00,16.40,0.41,0.76,9.30,17.50,40.00,0.10,2.00,6.10,23.00,0.00,13.50,22.00,0.07,5.16
9.00,0.22,23.80,0.10,0.00,2.90,0.00,12.24,19.14,3.55,0.40,3.40,5.00,0.00,1.50,17.49,0.00,9.00,6.64,20.10,7.50,10.88,15.45,5.00,20.00,19.24,19.44,19.44,1.40,0.60,3.20,13.50,3.40,27.00,19.44,18.17,3.10,17.88,0.20,0.00,19.44,19.44,19.44,1.20,55.00,12.83,19.44,8.20,9.00,0.00,20.00,1.20,9.16,8.37,18.90,0.07,1.00,8.40,17.70,0.47,0.80,2.80,18.10,40.00,0.00,2.00,2.00,8.60,0.00,4.10,22.00,0.03,4.57
10.00,0.03,23.65,0.01,0.00,2.90,0.00,12.24,19.14,3.55,0.40,3.40,5.00,0.00,0.40,17.49,0.00,9.00,5.46,20.50,8.00,10.88,15.45,5.00,20.00,19.24,19.44,19.44,1.40,0.10,3.20,13.40,3.40,27.00,19.44,18.17,0.40,17.88,0.00,0.00,19.44,19.44,19.44,1.20,53.00,12.83,19.44,8.20,9.00,0.00,20.00,1.20,8.70,8.09,18.90,0.04,1.00,8.60,19.60,0.57,0.86,0.30,18.70,38.00,0.00,2.00,0.50,1.90,0.00,0.80,22.00,0.02,2.43
