"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.40,19.22,0.00,15.00,4.20,9.00,3.80,5.90,1.51,0.00,3.30,19.00,0.00,0.22,4.00,0.00,7.00,11.20,24.00,3.00,4.50,6.10,1.80,19.50,10.00,4.00,5.50,2.80,0.02,5.38,19.28,2.30,27.00,7.00,12.00,0.26,17.86,0.00,0.60,4.00,4.00,4.00,1.20,53.08,7.10,8.00,19.00,3.00,10.00,0.00,6.50,0.00,12.96,15.30,18.00,0.00,0.00,0.12,1.23,8.10,25.10,1.49,0.83,0.32,24.40,57.59,0.00,1.12,0.08,41.63,6.00
2.00,0.00,19.12,0.00,15.00,4.20,9.00,3.80,5.90,1.51,0.00,3.30,19.00,0.00,0.00,4.00,0.00,7.00,10.41,25.10,3.00,4.50,16.00,1.80,19.50,10.00,4.00,5.50,2.80,0.00,7.00,22.74,2.30,27.00,7.00,12.00,0.00,17.86,0.00,0.60,4.00,4.00,4.00,1.20,59.28,7.10,8.00,19.00,3.00,10.00,0.00,6.50,0.00,12.64,14.66,18.00,0.00,0.00,0.06,1.23,11.70,32.60,1.66,0.97,0.00,29.50,65.14,0.00,1.20,0.00,10.36,6.00
3.00,0.00,19.32,0.00,15.00,4.20,9.00,3.80,5.90,1.51,0.00,3.30,19.00,0.00,0.00,4.00,0.00,7.00,9.14,26.10,5.90,4.50,16.00,1.80,19.50,10.00,4.00,5.50,2.80,0.00,9.11,25.78,2.30,27.00,7.00,12.00,0.00,17.86,0.00,0.60,4.00,4.00,4.00,1.20,67.59,7.10,8.00,19.00,3.00,10.00,0.00,6.50,0.00,11.31,13.75,18.00,0.00,0.00,0.00,1.23,15.80,40.40,1.88,1.20,0.00,34.70,68.07,0.00,1.20,0.00,0.00,6.00
4.00,0.00,19.23,0.00,15.00,4.20,9.00,3.80,5.90,1.51,0.00,3.30,19.00,0.00,0.00,4.00,0.00,7.00,7.72,27.00,7.20,4.50,16.00,1.80,19.50,10.00,4.00,5.50,2.80,0.00,11.39,28.68,2.30,27.00,7.00,12.00,0.00,17.86,0.00,0.60,4.00,4.00,4.00,1.20,76.60,7.10,5.00,19.00,2.00,10.00,0.00,6.50,0.00,9.64,12.73,18.00,0.00,0.00,0.00,1.23,22.80,47.50,2.10,1.46,0.00,39.40,69.46,0.00,1.24,0.00,0.00,6.00
5.00,0.00,19.00,0.00,15.00,4.20,9.00,3.80,5.90,1.51,0.00,3.30,19.00,0.00,0.00,4.00,0.00,7.00,6.73,27.10,7.40,4.50,16.00,1.80,19.50,10.00,4.00,5.50,2.80,0.00,12.04,29.11,2.30,27.00,7.00,12.00,0.00,17.86,0.00,0.60,4.00,4.00,4.00,1.20,77.86,7.10,5.00,19.00,2.00,10.00,0.00,6.50,0.00,9.32,12.82,18.00,0.00,0.00,0.00,1.23,30.70,54.40,2.29,1.65,0.00,43.80,65.54,0.00,1.24,0.00,0.00,6.00
6.00,0.00,18.90,0.00,15.00,4.20,9.00,3.80,5.90,1.51,0.00,3.30,19.00,0.00,0.00,4.00,0.00,7.00,5.88,24.90,7.40,4.50,16.00,1.80,19.50,10.00,4.00,5.50,2.80,0.00,12.14,28.72,2.30,27.00,7.00,12.00,0.00,17.86,0.00,0.60,4.00,4.00,4.00,1.20,76.54,7.10,5.00,19.00,2.00,10.00,0.00,6.50,0.00,9.46,13.27,18.00,0.00,0.00,0.00,1.23,36.50,59.70,2.47,1.81,0.00,46.60,59.85,0.00,1.20,0.00,0.00,6.00
7.00,0.00,18.99,0.00,15.00,4.20,9.00,3.80,5.90,1.51,0.00,3.30,19.00,0.00,0.00,4.00,0.00,7.00,5.20,22.50,7.30,4.50,16.00,1.80,19.50,10.00,4.00,5.50,2.80,0.00,11.68,27.55,2.30,27.00,7.00,12.00,0.00,17.86,0.00,0.60,4.00,4.00,4.00,1.20,67.84,7.10,8.00,19.00,3.00,10.00,0.00,6.50,0.00,9.28,13.11,18.00,0.00,0.00,0.00,1.23,41.70,64.40,2.37,1.82,0.00,48.90,51.04,0.00,1.20,0.00,0.00,6.00
8.00,0.00,19.07,0.00,15.00,4.20,9.00,3.80,5.90,1.51,0.00,3.30,19.00,0.00,0.00,4.00,0.00,7.00,4.58,20.10,7.30,4.50,16.00,1.80,19.50,10.00,4.00,5.50,2.80,0.00,11.04,26.12,2.30,27.00,7.00,12.00,0.00,17.86,0.00,0.60,4.00,4.00,4.00,1.20,56.68,7.10,8.00,19.00,3.00,10.00,0.00,6.50,0.00,8.99,12.75,18.00,0.00,0.00,0.00,1.23,43.60,66.20,2.17,1.77,0.00,50.70,41.19,0.00,1.20,0.00,0.00,6.00
9.00,0.00,19.61,0.00,15.00,4.20,9.00,3.80,5.90,1.51,0.00,3.30,19.00,0.00,0.00,4.00,0.00,7.00,4.20,17.20,6.80,4.50,16.00,1.80,19.50,10.00,4.00,5.50,2.80,0.00,11.08,27.73,2.30,27.00,7.00,12.00,0.00,17.86,0.00,0.60,4.00,4.00,4.00,1.20,48.35,7.10,8.00,19.00,3.00,10.00,0.00,6.50,0.00,9.04,12.92,18.00,0.00,0.00,0.00,1.23,44.40,67.00,2.14,1.78,0.00,52.40,35.64,0.00,1.20,0.00,0.00,6.00
10.00,0.00,19.46,0.00,15.00,4.20,9.00,3.80,5.90,1.51,0.00,3.30,19.00,0.00,0.00,4.00,0.00,7.00,3.89,14.60,6.50,4.50,16.00,1.80,19.50,10.00,4.00,5.50,2.80,0.00,11.36,30.34,2.30,27.00,7.00,12.00,0.00,17.86,0.00,0.60,4.00,4.00,4.00,1.20,40.96,7.10,8.00,19.00,3.00,10.00,0.00,6.50,0.00,9.21,13.26,18.00,0.00,0.00,0.00,1.23,43.00,66.70,2.17,1.81,0.00,53.10,31.52,0.00,1.20,0.00,0.00,6.00
