"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,0.00,23.80,0.00,14.00,4.20,7.00,12.24,19.14,3.60,0.40,3.30,19.26,0.00,0.00,17.49,0.00,8.40,1.88,6.07,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,1.40,0.00,9.34,21.98,3.30,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,12.49,12.83,20.41,8.00,10.80,7.82,17.49,2.40,2.66,5.25,19.00,0.00,1.00,17.35,27.15,0.55,0.57,0.00,46.08,11.80,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
2.00,0.00,23.77,0.00,14.00,4.20,7.00,12.24,19.14,3.60,0.40,3.30,19.26,0.00,0.00,17.49,0.00,8.40,1.81,5.58,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,1.40,0.00,9.57,21.21,3.30,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,10.80,12.83,20.41,8.00,10.80,7.82,17.49,2.40,2.89,5.70,19.00,0.00,1.00,14.29,22.99,0.52,0.50,0.00,44.06,10.36,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
3.00,0.00,23.89,0.00,14.00,4.20,7.00,12.24,19.14,3.60,0.40,3.30,19.26,0.00,0.00,17.49,0.00,8.40,1.86,5.01,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,1.40,0.00,8.97,19.92,3.30,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,8.86,12.83,20.41,8.00,10.80,7.82,17.49,2.40,3.00,6.03,19.00,0.00,1.00,13.36,22.02,0.51,0.50,0.00,41.94,9.34,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
4.00,0.00,23.75,0.00,14.00,4.20,7.00,12.24,19.14,3.60,0.40,3.30,19.26,0.00,0.00,17.49,0.00,8.40,1.94,4.43,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,1.40,0.00,8.10,18.45,3.30,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,6.83,12.83,20.41,8.00,10.80,7.82,17.49,2.40,3.08,6.33,19.00,0.00,1.00,13.15,22.11,0.50,0.52,0.00,39.78,8.45,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5.00,0.00,23.79,0.00,14.00,4.20,7.00,12.24,19.14,3.60,0.40,3.30,19.26,0.00,0.00,17.49,0.00,8.40,1.97,4.25,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,1.40,0.00,8.16,18.31,3.30,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,7.80,12.83,20.41,8.00,10.80,7.82,17.49,2.40,3.45,6.86,19.00,0.00,1.00,14.39,23.38,0.53,0.53,0.00,40.03,9.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
6.00,0.00,23.88,0.00,14.00,4.20,7.00,12.24,19.14,3.60,0.40,3.30,19.26,0.00,0.00,17.49,0.00,8.40,1.99,4.20,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,1.40,0.00,8.54,18.61,3.30,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,9.77,12.83,20.41,8.00,10.80,7.82,17.49,2.40,3.90,7.46,19.00,0.00,1.00,16.11,25.04,0.56,0.53,0.00,41.09,10.03,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
7.00,0.00,23.83,0.00,14.00,4.20,7.00,12.24,19.14,3.60,0.40,3.30,19.26,0.04,0.00,17.49,0.00,8.40,2.18,4.26,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,1.40,0.00,8.49,18.69,3.30,27.00,19.44,18.46,0.04,17.88,0.01,0.60,19.44,19.44,19.44,2.40,10.37,12.83,20.41,8.00,10.80,7.82,17.49,2.40,4.44,7.86,19.00,0.00,1.00,16.39,25.45,0.47,0.45,0.03,41.24,11.13,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
8.00,0.00,23.73,0.70,14.00,4.20,7.00,12.24,19.14,3.60,0.40,3.30,19.26,1.18,0.14,17.49,0.00,8.40,2.43,4.37,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,1.40,0.25,8.30,18.69,3.30,27.00,19.44,18.46,3.10,17.88,0.24,0.60,19.44,19.44,19.44,2.40,10.51,12.83,20.41,8.00,10.80,7.82,17.49,2.40,5.01,8.18,19.00,0.00,1.00,16.19,25.43,0.33,0.34,2.58,41.08,12.26,0.00,2.00,1.65,4.72,11.00,1.48,22.00,0.00,2.53,0.00
9.00,0.01,23.77,1.81,14.00,0.00,7.00,12.24,19.14,3.55,0.40,3.30,19.26,2.17,0.79,17.49,0.00,8.40,2.54,4.46,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,1.26,8.14,18.59,3.30,27.00,19.44,18.46,11.54,17.88,1.05,0.60,19.44,19.44,19.44,0.00,10.18,12.83,20.41,8.00,10.80,7.82,17.49,2.40,5.83,8.83,19.00,0.02,1.00,15.80,24.88,0.36,0.35,9.29,40.82,13.08,0.00,2.00,7.10,20.30,11.00,6.32,22.00,0.01,5.05,0.00
10.00,0.24,23.77,2.88,14.00,0.00,7.00,12.24,19.14,3.55,0.40,3.30,19.26,3.63,1.90,17.49,0.00,8.40,2.62,4.54,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,2.84,7.98,18.44,3.30,27.00,19.44,18.46,23.35,17.88,2.99,0.60,19.44,19.44,19.44,0.00,9.68,12.83,20.41,8.00,10.80,7.82,17.49,2.40,6.72,9.58,19.00,0.04,1.00,15.33,24.15,0.44,0.41,18.13,40.52,13.80,0.00,2.00,16.87,56.78,11.00,24.01,22.00,0.04,15.63,0.00
11.00,1.25,23.90,4.36,14.00,0.00,7.00,12.24,19.14,3.35,0.40,3.30,19.26,5.11,3.10,17.49,0.00,8.40,2.40,4.61,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,1.40,4.28,7.93,19.12,3.30,27.00,19.44,18.46,34.19,17.88,5.59,0.60,19.44,19.44,19.44,2.40,8.90,12.83,20.41,8.00,10.80,7.82,17.49,2.40,7.42,10.25,19.00,0.05,1.00,15.10,24.12,0.50,0.53,26.04,40.02,13.73,0.00,2.00,30.39,102.09,11.00,58.23,22.00,0.07,26.21,0.00
12.00,3.61,23.75,6.11,14.00,0.00,7.00,12.24,19.14,3.35,0.40,3.30,19.26,7.29,4.82,17.49,0.00,8.40,2.10,4.69,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,1.40,5.83,7.92,20.08,3.30,27.00,19.44,18.46,47.01,17.88,8.77,0.60,19.44,19.44,19.44,2.40,8.03,12.83,20.41,8.00,10.80,7.82,17.49,2.40,8.05,10.88,19.00,0.08,1.00,14.93,24.33,0.56,0.67,35.45,39.46,13.40,0.00,2.00,46.60,157.70,11.00,107.35,22.00,0.11,33.36,3.65
13.00,6.57,23.74,7.85,14.00,0.00,7.00,12.24,19.14,3.35,0.40,3.30,19.26,9.28,6.67,17.49,0.00,8.40,1.75,5.29,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,1.40,7.70,7.95,21.69,3.30,27.00,19.44,18.46,62.49,17.88,12.43,0.60,19.44,19.44,19.44,2.40,6.29,12.83,20.41,8.00,10.80,7.82,17.49,2.40,8.81,11.40,19.00,0.37,1.00,14.46,24.30,0.70,0.90,45.43,40.01,11.57,0.10,2.00,59.99,190.10,11.00,139.04,22.00,0.16,40.51,11.29
14.00,9.49,23.94,8.73,14.00,0.00,7.00,12.24,19.14,3.35,0.40,3.30,19.26,11.34,8.65,17.49,0.00,8.40,1.39,6.06,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,9.99,8.00,23.52,3.30,27.00,19.44,18.46,82.05,17.88,15.96,0.60,19.44,19.44,19.44,0.00,4.27,12.83,20.41,8.00,10.80,7.82,17.49,2.40,9.61,11.89,19.00,0.50,1.00,13.90,24.20,0.88,1.16,57.21,40.93,9.24,0.20,2.00,62.96,197.48,11.00,144.10,22.00,0.20,41.80,19.17
15.00,11.91,23.82,9.28,14.00,0.00,7.00,12.24,19.14,3.35,0.40,3.30,19.26,13.11,10.95,17.49,0.00,8.40,1.13,7.80,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,11.70,8.39,26.68,3.30,27.00,19.44,18.46,100.51,17.88,19.01,0.60,19.44,19.44,19.44,0.00,2.94,12.83,20.41,8.00,10.80,7.82,17.49,2.40,10.38,12.23,19.00,0.62,1.00,14.85,24.85,1.27,1.47,70.58,41.99,7.17,0.20,2.00,64.44,199.01,11.00,146.99,22.00,0.24,43.09,27.24
16.00,12.80,23.75,9.95,14.00,0.00,7.00,12.24,19.14,3.35,0.40,3.30,19.26,14.42,12.36,17.49,0.00,8.40,0.90,9.85,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,12.35,8.90,30.28,3.30,27.00,19.44,18.46,108.87,17.88,20.53,0.60,19.44,19.44,19.44,0.00,1.85,12.83,20.41,8.00,10.80,7.82,17.49,2.40,11.15,12.52,19.00,0.70,1.00,16.32,25.75,1.73,1.81,77.41,43.09,5.19,0.30,2.00,67.58,204.56,11.00,152.67,22.00,0.27,44.00,35.55
17.00,13.16,23.94,10.49,14.00,0.00,7.00,12.24,19.14,3.35,0.40,3.30,19.26,15.80,13.26,17.49,0.00,8.40,2.34,11.80,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,12.60,9.16,32.04,3.30,27.00,19.44,18.46,113.66,17.88,21.40,0.60,19.44,19.44,19.44,0.00,6.87,12.83,20.41,8.00,10.80,7.82,17.49,2.40,11.64,12.81,19.00,0.76,1.00,21.64,30.54,2.00,2.26,81.30,44.38,12.60,0.30,2.00,69.54,207.67,11.00,156.03,22.00,0.30,44.91,43.73
18.00,13.13,23.53,10.50,14.00,0.00,7.00,12.24,19.14,3.35,0.40,3.30,19.26,16.43,13.68,17.49,0.00,8.40,4.35,13.71,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,11.97,9.34,33.18,3.30,27.00,19.44,18.46,108.43,17.88,19.99,0.60,19.44,19.44,19.44,0.00,13.93,12.83,20.41,8.00,10.80,7.82,17.49,2.40,12.03,13.10,19.00,0.78,1.00,28.24,36.63,2.21,2.76,77.15,45.72,23.14,0.30,2.00,67.52,197.98,11.00,147.57,22.00,0.31,42.17,50.00
19.00,13.09,23.76,9.71,14.00,0.00,7.00,12.24,19.14,3.35,0.40,3.30,19.26,16.38,13.78,17.49,0.00,8.40,6.58,17.48,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,10.63,9.28,34.25,3.30,27.00,19.44,18.46,86.00,17.88,16.84,0.60,19.44,19.44,19.44,0.00,26.32,12.83,20.41,8.00,10.80,7.82,17.49,2.40,12.39,13.22,19.00,0.77,1.00,32.88,40.68,2.22,2.97,64.31,46.79,36.50,0.40,2.00,63.10,179.49,11.00,135.49,22.00,0.33,39.43,50.00
20.00,13.16,23.97,8.76,14.00,0.00,7.00,12.24,19.14,3.35,0.40,3.30,19.26,15.78,13.66,17.49,0.00,8.40,8.89,21.87,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,9.95,9.15,35.29,3.30,27.00,19.44,18.46,67.50,17.88,14.83,0.60,19.44,19.44,19.44,0.00,40.48,12.83,20.41,8.00,10.80,7.82,17.49,2.40,12.74,13.27,19.00,0.78,1.00,36.86,44.06,2.16,3.10,55.65,47.77,50.80,0.40,2.00,60.21,163.26,11.00,130.26,22.00,0.33,29.91,50.00
21.00,13.16,23.82,7.94,14.00,0.00,7.00,12.24,19.14,3.35,0.40,3.30,19.26,13.78,13.41,17.49,0.00,8.40,11.39,24.92,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,9.56,9.36,38.48,3.30,27.00,19.44,18.46,60.10,17.88,13.12,0.60,19.44,19.44,19.44,0.00,58.03,12.83,20.41,8.00,10.80,7.82,17.49,2.40,12.94,13.49,19.00,0.77,1.00,38.00,43.98,2.37,3.36,48.64,46.91,67.48,0.40,2.00,57.90,155.58,11.00,120.87,22.00,0.33,20.40,50.00
22.00,13.59,23.97,7.82,14.00,0.00,7.00,12.24,19.14,3.25,0.40,3.30,19.26,12.81,13.45,17.49,0.00,8.40,13.95,27.52,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,9.91,9.68,42.38,3.30,27.00,19.44,18.46,50.02,17.88,11.09,0.60,19.44,19.44,19.44,0.00,76.72,12.83,20.41,8.00,10.80,7.82,17.49,2.40,13.10,13.75,19.00,0.77,1.00,38.20,42.74,2.66,3.67,41.37,45.43,84.94,0.40,2.00,60.13,160.86,11.00,117.08,22.00,0.32,16.23,50.00
23.00,12.82,23.75,7.79,14.00,0.00,7.00,12.24,19.14,3.25,0.40,3.30,19.26,13.17,13.62,17.49,0.00,8.40,15.28,28.26,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,10.33,9.79,43.35,3.30,27.00,19.44,18.46,42.37,17.88,8.85,0.60,19.44,19.44,19.44,0.00,87.29,12.83,20.41,8.00,10.80,7.82,17.49,2.40,13.25,14.05,19.00,0.77,1.00,39.26,42.92,2.81,3.91,34.07,44.52,92.03,0.30,2.00,61.08,147.39,11.00,107.63,22.00,0.31,12.07,50.00
24.00,11.26,23.66,7.13,14.00,0.00,7.00,12.24,19.14,3.05,0.40,3.30,19.26,12.45,13.68,17.49,0.00,8.40,16.21,28.39,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,10.36,9.82,43.34,3.30,27.00,19.44,18.46,32.85,17.88,6.42,0.60,19.44,19.44,19.44,0.00,95.17,12.83,20.41,8.00,10.80,7.82,17.49,2.40,13.40,14.36,19.00,0.65,1.00,40.60,43.57,2.92,4.14,25.92,43.79,95.66,0.20,2.00,48.23,107.36,11.00,80.16,22.00,0.28,11.38,50.00
25.00,9.05,23.55,6.01,14.00,0.00,7.00,12.24,19.14,3.05,0.40,3.30,19.26,11.03,13.59,17.49,0.00,8.40,15.92,30.32,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,10.07,10.08,43.59,3.30,27.00,19.44,18.46,26.56,17.88,4.52,0.60,19.44,19.44,19.44,0.00,103.17,12.83,20.41,8.00,10.80,7.82,17.49,2.40,13.04,14.32,19.00,0.63,1.00,42.29,45.26,2.88,4.03,20.44,43.52,101.70,0.20,2.00,35.76,78.36,11.00,59.25,22.00,0.25,10.69,50.00
26.00,5.56,23.83,4.06,14.00,0.00,7.00,12.24,19.14,3.05,0.40,3.30,19.26,9.24,13.00,17.49,0.00,8.40,15.22,32.84,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,8.11,10.40,43.92,3.30,27.00,19.44,18.46,19.88,17.88,3.23,0.60,19.44,19.44,19.44,0.00,111.21,12.83,20.41,8.00,10.80,7.82,17.49,2.40,12.51,14.17,19.00,0.59,1.00,44.10,47.30,2.80,3.79,15.51,43.39,108.55,0.10,2.00,28.95,45.68,11.00,34.81,22.00,0.21,7.46,50.00
27.00,2.73,23.76,2.56,14.00,0.00,7.00,12.24,19.14,3.05,0.40,3.30,19.26,7.03,11.66,17.49,0.00,8.40,14.61,31.79,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,5.91,10.47,43.85,3.30,27.00,19.44,18.46,15.76,17.88,2.23,0.60,19.44,19.44,19.44,0.00,116.32,12.83,20.41,8.00,10.80,7.82,17.49,2.40,11.86,13.42,19.00,0.50,1.00,45.36,49.29,2.70,3.82,12.16,46.49,116.37,0.10,2.00,24.92,32.11,11.00,21.87,22.00,0.17,4.23,50.00
28.00,1.39,23.80,1.70,14.00,0.00,7.00,12.24,19.14,3.05,0.40,3.30,19.26,4.76,9.13,17.49,0.00,8.40,14.04,29.55,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,4.03,10.45,43.64,3.30,27.00,19.44,18.46,13.09,17.88,1.59,0.60,19.44,19.44,19.44,0.00,120.45,12.83,20.41,8.00,10.80,7.82,17.49,2.40,11.17,12.47,19.00,0.36,1.00,46.44,51.27,2.59,3.94,9.99,50.67,124.50,0.10,2.00,17.88,22.37,11.00,15.04,22.00,0.13,4.11,50.00
29.00,0.41,23.91,1.12,14.00,0.00,7.00,12.24,19.14,3.05,0.40,3.30,19.26,2.08,6.58,17.49,0.00,8.40,12.93,27.26,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,2.71,10.80,43.60,3.30,27.00,19.44,18.46,10.09,17.88,0.99,0.60,19.44,19.44,19.44,0.00,121.24,12.83,20.41,8.00,10.80,7.82,17.49,2.40,10.26,11.87,19.00,0.31,1.00,43.43,50.07,2.34,3.65,7.92,52.92,126.17,0.10,2.00,11.21,14.80,11.00,9.18,22.00,0.10,3.99,50.00
30.00,0.03,23.70,0.70,14.00,0.00,7.00,12.24,19.14,3.25,0.40,3.30,19.26,0.23,3.63,17.49,0.00,8.40,11.65,24.94,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,1.50,11.26,43.60,3.30,27.00,19.44,18.46,5.20,17.88,0.41,0.60,19.44,19.44,19.44,0.00,120.92,12.83,20.41,8.00,10.80,7.82,17.49,2.40,9.28,11.39,19.00,0.22,1.00,39.06,47.81,2.04,3.23,4.46,54.53,125.69,0.10,2.00,6.42,8.34,11.00,4.41,22.00,0.06,3.30,22.99
31.00,0.00,23.85,0.27,14.00,0.00,7.00,12.24,19.14,3.25,0.40,3.30,19.26,0.00,1.35,17.49,0.00,8.40,10.01,23.79,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,0.44,11.90,44.38,3.30,27.00,19.44,18.46,1.86,17.88,0.10,0.60,19.44,19.44,19.44,0.00,119.05,12.83,20.41,8.00,10.80,7.82,17.49,2.40,8.53,10.97,19.00,0.07,1.00,37.24,48.21,1.91,2.98,1.75,54.68,123.19,0.00,2.00,2.60,3.69,11.00,1.05,22.00,0.03,2.62,1.53
32.00,0.00,23.84,0.05,14.00,0.00,7.00,12.24,19.14,3.25,0.40,3.30,19.26,0.00,0.41,17.49,0.00,8.40,8.24,23.02,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,0.10,12.60,45.42,3.30,27.00,19.44,18.46,0.50,17.88,0.03,0.60,19.44,19.44,19.44,0.00,116.68,12.83,20.41,8.00,10.80,7.82,17.49,2.40,7.86,10.58,19.00,0.04,1.00,36.28,49.50,1.84,2.80,0.50,54.35,120.01,0.00,2.00,0.86,1.16,11.00,0.19,22.00,0.02,1.31,0.00
33.00,0.00,23.87,0.00,14.00,0.00,7.00,12.24,19.14,3.55,0.40,3.30,19.26,0.00,0.00,17.49,0.00,8.40,6.59,21.83,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,0.00,13.01,45.07,3.30,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,110.25,12.83,20.41,8.00,10.80,7.82,17.49,2.40,6.89,9.71,19.00,0.00,1.00,36.15,50.25,1.71,2.54,0.00,53.93,113.52,0.00,2.00,0.09,0.09,11.00,0.01,22.00,0.00,0.00,0.00
34.00,0.00,23.61,0.00,14.00,0.00,7.00,12.24,19.14,3.55,0.40,3.30,19.26,0.00,0.00,17.49,0.00,8.40,4.98,20.50,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,0.00,13.33,44.27,3.30,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,102.46,12.83,20.41,8.00,10.80,7.82,17.49,2.40,5.83,8.67,19.00,0.00,1.00,36.29,50.82,1.56,2.27,0.00,53.49,105.93,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
35.00,0.00,23.70,0.00,14.00,0.00,7.00,12.24,19.14,3.55,0.40,3.30,19.26,0.00,0.00,17.49,0.00,8.40,3.98,19.51,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,0.00,13.72,43.46,3.30,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,92.72,12.83,20.41,8.00,10.80,7.82,17.49,2.40,5.54,8.29,19.00,0.00,1.00,35.31,50.38,1.45,2.07,0.00,53.67,95.45,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
36.00,0.00,23.80,0.00,14.00,0.00,7.00,12.24,19.14,3.55,0.40,3.30,19.26,0.00,0.00,17.49,0.00,8.40,3.18,18.63,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,0.00,14.13,42.65,3.30,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,82.32,12.83,20.41,8.00,10.80,7.82,17.49,2.40,5.51,8.14,19.00,0.00,1.00,33.95,49.61,1.36,1.90,0.00,54.07,84.02,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
37.00,0.00,23.85,0.00,14.00,0.00,7.00,12.24,19.14,3.55,0.40,3.30,19.26,0.00,0.00,17.49,0.00,8.40,2.69,17.78,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,0.00,13.84,41.64,3.30,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,73.11,12.83,20.41,8.00,10.80,7.82,17.49,2.40,5.41,8.27,19.00,0.00,1.00,34.69,50.37,1.27,1.70,0.00,52.77,72.17,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
38.00,0.00,23.63,0.00,14.00,0.00,7.00,12.24,19.14,3.55,0.40,3.30,19.26,0.00,0.00,17.49,0.00,8.40,2.29,16.94,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,0.00,13.33,40.56,3.30,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,64.29,12.83,20.41,8.00,10.80,7.82,17.49,2.40,5.30,8.50,19.00,0.00,1.00,36.14,51.65,1.20,1.48,0.00,50.90,60.18,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
39.00,0.00,23.70,0.00,14.00,0.00,7.00,12.24,19.14,3.55,0.40,3.30,19.26,0.00,0.00,17.49,0.00,8.40,1.59,15.50,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,0.00,13.64,39.27,3.30,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,57.80,12.83,20.41,8.00,10.80,7.82,17.49,2.40,5.43,8.65,19.00,0.00,1.00,35.33,50.61,1.17,1.33,0.00,49.73,52.90,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
40.00,0.00,23.81,0.00,14.00,0.00,7.00,12.24,19.14,3.55,0.40,3.30,19.26,0.00,0.00,17.49,0.00,8.40,0.80,13.85,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,0.00,14.22,37.91,3.30,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,52.09,12.83,20.41,8.00,10.80,7.82,17.49,2.40,5.63,8.77,19.00,0.00,1.00,33.76,48.80,1.15,1.21,0.00,48.80,47.18,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
41.00,0.00,23.70,0.00,14.00,0.00,7.00,12.24,19.14,3.55,0.40,3.30,19.26,0.00,0.00,17.49,0.00,8.40,0.97,11.97,8.00,10.69,15.16,4.80,19.24,19.24,19.44,19.44,0.00,0.00,13.89,36.94,3.30,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,45.85,12.83,20.41,8.00,10.80,7.82,17.49,2.40,5.61,8.91,19.00,0.00,1.00,32.02,47.06,1.16,1.16,0.00,51.86,40.01,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
