"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,67.44,30.22,67.73,647.01,212.34,9.09,9.95,39.71,19.36,3.98,20.75,10.04,97.69,0.00,6.86,165.35,113.35,29.40,44.45,36.54,215.73,13.00,1.74,6.88,88.00,63.60,6.39,0.00,31.93,10.21,7.45,230.47,230.21,0.00,60.58,0.00,42.96,127.50,135.52,127.53,0.00,76.05,73.16,66.10,59.33,54.59,0.00,0.00,0.00,83.29,83.44,110.50,111.19
2.00,65.98,30.22,67.73,647.01,212.34,9.09,9.95,37.82,19.36,3.98,20.75,10.04,99.93,0.00,6.86,165.35,113.35,27.12,44.45,36.54,215.73,13.00,1.74,6.88,88.00,57.52,6.39,0.00,31.93,10.21,7.45,230.47,230.21,0.00,60.59,0.00,42.95,133.22,141.97,133.25,0.00,76.05,73.16,66.10,59.33,54.59,0.00,0.00,0.00,79.88,80.03,110.50,111.19
3.00,72.97,30.22,67.73,647.01,212.34,9.09,9.95,39.09,19.36,3.98,20.75,10.04,104.66,0.00,6.86,165.35,113.35,28.66,44.45,36.54,215.73,0.00,1.74,6.88,88.00,64.49,6.39,0.00,31.93,10.21,7.45,230.47,230.21,0.00,0.00,0.00,67.92,144.32,154.58,144.36,0.00,76.05,73.16,50.10,58.03,54.59,0.00,0.00,0.00,81.97,82.12,110.50,0.00
4.00,65.98,30.22,67.73,647.01,212.34,9.09,9.95,38.21,19.36,3.98,20.75,10.04,98.09,0.00,6.86,165.35,113.35,27.60,44.45,36.54,215.73,0.00,1.74,6.88,88.00,55.27,6.39,0.00,31.93,10.21,7.45,230.47,230.21,0.00,65.09,0.00,52.38,138.07,147.48,138.11,0.00,76.05,73.16,66.11,66.04,54.59,0.00,0.00,0.00,78.63,78.78,110.50,0.00
5.00,67.78,30.22,67.73,647.01,212.34,9.09,9.95,37.84,19.36,3.98,20.75,10.04,97.55,0.00,6.86,165.35,113.35,27.15,44.45,36.54,215.73,0.00,1.74,6.88,88.00,50.01,6.39,0.00,31.93,10.21,7.45,230.47,230.21,0.00,20.43,0.00,20.43,134.44,143.36,134.48,0.00,76.05,73.16,67.15,61.18,54.59,0.00,0.00,0.00,76.54,76.69,110.50,0.00
6.00,67.58,30.22,67.73,647.01,212.34,9.09,9.95,36.96,19.36,3.98,20.75,10.04,95.72,0.00,6.86,165.35,113.35,26.08,44.45,36.54,215.73,0.00,1.74,6.88,88.00,47.46,6.39,0.00,31.93,10.21,7.45,230.47,230.21,0.00,0.00,0.00,20.43,134.08,142.94,134.11,0.00,76.05,73.16,66.60,66.52,54.59,0.00,0.00,0.00,76.33,76.47,110.50,0.00
7.00,78.57,30.22,67.73,647.01,212.34,9.09,9.95,36.97,19.36,3.98,20.75,10.04,93.11,0.00,6.86,165.35,113.35,26.10,44.45,36.54,215.73,0.00,1.74,6.88,88.00,45.96,6.39,0.00,31.93,10.21,7.45,230.47,230.21,0.00,0.00,47.78,63.70,133.81,142.64,133.84,0.00,76.05,73.16,53.49,54.64,54.59,0.00,0.00,0.00,75.39,75.53,110.50,0.00
8.00,76.24,30.22,67.73,647.01,212.34,9.09,9.95,99.66,19.36,3.98,20.75,10.04,91.03,0.00,6.86,165.35,113.35,101.71,44.45,31.98,215.73,0.00,1.74,6.88,88.00,22.74,6.39,0.00,24.25,10.21,5.66,206.42,206.19,0.00,0.00,48.17,63.87,113.75,120.41,113.77,0.00,76.05,73.16,61.57,61.66,54.59,0.00,0.00,0.00,65.47,65.58,110.50,0.00
9.00,76.27,30.22,67.73,647.01,212.34,9.09,9.95,99.66,19.36,3.98,20.75,10.04,91.56,0.00,6.86,165.35,113.35,101.71,44.45,29.68,215.73,0.00,1.74,6.88,88.00,22.75,6.39,0.00,23.75,10.21,5.54,206.09,205.87,0.00,0.00,48.38,63.93,112.82,119.41,112.83,0.00,76.05,73.16,64.65,57.83,54.59,0.00,0.00,0.00,65.70,65.81,110.50,0.00
10.00,78.57,30.22,67.73,647.01,212.34,9.09,9.95,99.66,19.36,3.98,20.75,10.04,94.28,0.00,6.86,165.35,113.35,101.71,44.45,31.51,215.73,0.00,1.74,6.88,88.00,24.06,6.39,0.00,26.53,10.21,6.19,206.53,206.31,0.00,0.00,50.04,64.55,115.83,122.65,115.85,0.00,76.05,73.16,57.36,50.77,54.59,0.00,0.00,0.00,66.45,66.56,110.50,0.00
