"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.00,19.45,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,10.65,21.04,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,9.98,24.96,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,54.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,8.00,11.10,18.90,0.00,0.00,0.00,1.00,61.05,79.21,2.93,2.24,0.00,76.60,53.00,0.00,1.04,0.00,0.00,6.00
2.00,0.00,19.69,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,10.65,21.04,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,9.96,25.07,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,50.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,10.41,14.16,18.90,0.00,0.00,0.00,1.00,61.05,79.21,2.93,2.94,0.00,72.61,50.00,0.00,1.04,0.00,0.00,6.00
3.00,0.00,19.82,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,11.60,19.50,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,9.95,25.12,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,47.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,10.44,14.22,18.90,0.00,0.00,0.00,1.00,59.57,79.87,2.76,2.62,0.00,69.46,46.00,0.00,1.04,0.00,0.00,6.00
4.00,0.00,19.74,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,12.21,19.00,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,9.97,25.13,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,43.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,10.21,13.97,18.90,0.00,0.00,0.00,1.00,62.05,80.32,2.69,2.61,0.00,66.31,43.00,0.00,1.00,0.00,0.00,6.00
5.00,0.00,19.91,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,12.76,18.69,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,9.96,25.04,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,39.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,10.14,13.88,18.90,0.00,0.00,0.00,1.00,63.39,80.59,2.62,2.61,0.00,63.69,39.00,0.00,1.04,0.00,0.00,6.00
6.00,0.00,20.18,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,13.12,19.00,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,9.93,24.86,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,33.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,10.58,14.30,18.90,0.00,0.00,0.00,1.00,61.32,80.33,2.55,2.62,0.00,61.06,33.00,0.00,1.04,0.00,0.00,6.00
7.00,0.00,20.50,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,13.34,18.81,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,9.94,24.66,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,29.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,10.94,14.61,18.90,0.00,0.00,0.00,1.00,59.26,79.83,2.44,2.57,0.00,58.79,29.00,0.00,1.04,0.00,0.00,6.00
8.00,0.00,20.81,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,13.10,17.14,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,9.99,24.43,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,26.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,11.05,14.58,18.90,0.00,0.00,0.00,1.00,57.27,78.65,2.20,2.34,0.00,56.52,26.00,0.00,1.00,0.00,0.00,6.00
9.00,0.00,20.70,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,12.98,16.16,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,9.99,24.49,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,25.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,11.13,14.61,18.90,0.00,0.00,0.00,1.00,55.31,77.24,1.98,2.14,0.00,54.62,24.00,0.00,1.00,0.00,0.00,6.00
10.00,0.00,20.71,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,13.22,17.26,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,9.93,24.83,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,23.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,11.10,14.77,18.90,0.00,0.00,0.00,1.00,53.49,75.17,1.84,2.03,0.00,52.73,21.00,0.00,1.00,0.00,0.00,6.00
11.00,0.00,20.94,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,13.28,18.22,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,10.12,25.48,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,22.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,11.11,14.89,18.90,0.00,0.00,0.00,1.00,51.55,73.10,1.70,1.93,0.00,50.49,19.00,0.00,1.00,0.00,0.00,6.00
12.00,0.00,20.89,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.00,0.00,4.00,0.00,6.60,12.76,18.81,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,0.00,10.56,26.42,2.20,27.00,6.00,12.62,0.00,17.86,0.00,0.60,5.00,5.50,5.50,2.40,20.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,11.22,14.84,18.90,0.00,0.00,0.00,1.00,49.25,71.05,1.56,1.85,0.00,48.24,17.00,0.00,0.96,0.00,0.00,6.00
13.00,0.75,20.76,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,0.34,0.14,4.00,0.00,6.60,12.35,19.63,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,1.25,11.05,27.57,2.20,27.00,6.00,12.62,4.19,17.86,0.20,0.60,5.00,5.50,5.50,2.40,17.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,11.32,14.81,18.90,0.00,0.00,0.04,1.00,47.20,69.04,1.42,1.77,2.43,46.94,15.00,0.00,1.00,1.89,13.50,6.00
14.00,7.00,20.84,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,1.08,2.23,4.00,0.00,6.60,12.21,21.19,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,7.52,11.59,28.92,2.20,27.00,6.00,12.62,44.71,17.86,7.20,0.60,5.00,5.50,5.50,2.40,14.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,11.38,14.81,18.90,0.00,0.00,0.07,1.00,45.92,67.13,1.29,1.70,34.56,45.65,12.00,0.00,1.00,19.52,53.05,6.00
15.00,9.93,20.91,0.00,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,1.77,7.63,4.00,0.00,6.60,12.08,22.31,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,11.70,11.87,29.54,2.20,27.00,6.00,12.62,88.71,17.86,17.03,0.60,5.00,5.50,5.50,2.40,11.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,11.48,14.79,18.90,0.00,0.00,0.08,1.00,43.77,64.78,1.14,1.61,64.40,44.89,10.00,0.00,1.00,41.68,110.96,6.00
16.00,11.49,21.05,0.07,14.00,4.20,7.60,3.40,5.90,1.51,0.40,3.30,19.00,3.64,13.66,4.00,0.00,6.60,11.97,22.14,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,12.61,11.86,29.43,2.20,27.00,6.00,12.62,115.82,17.86,26.08,0.60,5.00,5.50,5.50,2.40,9.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,11.67,14.67,18.90,0.00,0.00,0.12,1.00,39.04,61.06,0.95,1.49,83.28,44.12,9.00,0.00,1.00,59.01,183.49,6.00
17.00,12.32,21.00,1.74,14.00,2.90,7.60,3.40,5.90,1.51,0.40,3.30,19.00,7.47,15.90,4.00,0.00,6.60,11.82,22.54,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,13.21,11.83,29.39,2.20,27.00,6.00,12.62,123.84,17.86,29.74,0.60,5.00,5.50,5.50,2.40,7.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,11.89,14.71,18.90,0.00,0.00,0.59,1.00,34.68,57.65,0.86,1.42,88.87,44.26,7.00,0.00,1.00,65.80,228.44,6.00
18.00,12.89,20.95,6.47,14.00,2.90,7.60,3.40,5.90,1.51,0.40,3.30,19.00,10.96,16.53,4.00,0.00,6.60,11.54,24.70,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,13.46,11.78,29.40,2.20,27.00,6.00,12.62,126.47,17.86,31.12,0.60,5.00,5.50,5.50,2.40,5.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,12.21,15.24,18.90,0.00,0.00,0.80,1.00,31.43,55.12,1.05,1.49,91.23,44.40,5.00,0.00,0.96,69.31,243.64,6.00
19.00,13.61,20.59,10.93,14.00,2.90,7.60,3.40,5.90,1.51,0.40,3.30,19.00,13.62,16.76,4.00,0.00,6.60,11.32,26.64,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,13.53,11.77,29.66,2.20,27.00,6.00,12.62,127.21,17.86,31.49,0.60,5.00,5.50,5.50,2.40,3.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,12.51,15.66,18.90,0.00,0.00,0.99,1.00,29.01,52.52,1.26,1.59,92.18,45.77,4.00,0.00,0.96,69.88,245.90,6.00
20.00,14.25,20.11,13.68,14.00,2.90,7.60,3.40,5.90,1.51,0.40,3.30,19.00,15.76,16.79,4.00,0.00,6.60,11.29,27.93,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,13.52,11.79,30.15,2.20,27.00,6.00,12.62,126.80,17.86,31.57,0.60,5.00,5.50,5.50,2.40,2.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,12.78,15.76,18.90,0.00,0.00,1.11,1.00,29.04,49.68,1.55,1.78,92.20,47.15,4.00,0.00,0.96,69.85,237.59,6.00
21.00,14.68,20.07,15.67,14.00,2.90,7.60,3.40,5.90,1.51,0.40,3.30,19.00,16.93,16.71,4.00,0.00,6.60,11.40,30.18,0.00,3.00,6.20,1.80,18.93,10.00,3.50,5.00,2.80,13.51,11.81,31.04,2.20,27.00,6.00,12.62,126.30,17.86,31.61,0.60,5.00,5.50,5.50,2.40,2.00,7.00,7.00,17.48,2.20,10.60,8.65,6.20,1.20,13.00,15.79,18.90,0.00,0.00,1.21,1.00,28.92,47.26,1.86,1.97,92.22,48.00,4.00,0.00,0.96,69.96,233.03,6.00
