"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,1.70,21.97,3.91,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,1.99,7.76,17.48,0.00,3.80,24.50,31.09,3.90,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,6.83,18.10,63.20,3.35,27.00,19.42,17.96,124.11,17.96,28.50,0.60,19.42,19.42,19.42,0.00,122.50,12.82,20.39,7.00,10.80,8.59,16.89,2.40,2.51,5.21,18.90,0.00,0.00,0.03,1.00,80.40,82.10,1.13,1.53,89.51,71.02,122.50,0.00,2.00,56.20,176.58,11.00,80.81
2.00,4.57,21.83,7.01,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,8.03,12.52,17.48,0.00,3.80,24.70,29.62,3.90,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,10.88,18.86,62.20,3.35,27.00,19.42,17.96,141.93,17.96,34.02,0.60,19.42,19.42,19.42,0.00,122.50,12.82,20.39,7.00,10.80,8.59,16.89,2.40,3.10,5.87,18.90,0.00,0.00,0.06,1.00,74.10,78.70,1.05,1.50,101.79,76.20,122.50,0.00,2.00,70.59,229.21,11.00,162.93
3.00,7.97,21.07,9.89,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,15.63,16.07,17.48,0.00,3.80,24.60,29.59,3.80,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,14.12,19.61,62.30,3.35,27.00,19.42,17.96,143.76,17.96,36.74,0.60,19.42,19.42,19.42,0.00,122.50,12.82,20.39,7.00,10.80,8.59,16.89,2.40,3.31,5.92,18.90,0.00,0.00,0.07,1.00,71.80,76.60,1.19,1.77,106.75,81.37,122.50,0.00,2.00,75.50,244.19,11.00,192.03
4.00,9.72,21.36,11.93,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,18.08,17.67,17.48,0.00,3.80,24.40,30.02,6.30,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,15.21,20.36,62.80,3.35,27.00,19.42,17.96,144.32,17.96,38.12,0.60,19.42,19.42,19.42,0.00,118.30,12.82,20.39,7.00,10.80,8.59,16.89,2.40,3.40,5.77,18.90,0.00,0.00,0.11,1.00,70.50,75.30,1.41,2.13,109.43,87.10,120.90,0.10,2.00,77.00,249.99,11.00,202.36
5.00,10.68,21.86,13.77,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,18.57,18.45,17.48,0.00,3.80,24.10,31.87,7.90,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,15.59,21.28,66.10,3.35,27.00,19.42,17.96,144.48,17.96,38.68,0.60,19.42,19.42,19.42,0.00,122.20,12.82,20.39,7.00,10.80,8.59,16.89,2.40,4.06,6.86,18.90,0.00,0.00,0.51,1.00,72.50,0.00,2.23,0.00,110.86,92.83,127.20,0.20,2.00,77.00,249.99,11.00,204.00
6.00,11.92,21.64,14.75,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,18.23,18.78,17.48,0.00,3.80,23.50,34.19,7.90,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,15.90,22.38,70.10,3.35,27.00,19.42,17.96,144.48,17.96,38.92,0.60,19.42,19.42,19.42,0.00,125.10,12.82,20.39,7.00,10.80,8.59,16.89,2.40,4.92,8.38,18.90,0.00,0.00,0.70,1.00,74.20,0.00,3.23,0.00,111.55,98.20,132.20,0.20,2.00,77.00,249.99,11.00,204.00
7.00,13.43,21.46,16.04,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,18.28,18.85,17.48,0.00,3.80,22.40,38.36,8.00,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,15.96,23.30,73.20,3.35,27.00,19.42,17.96,144.48,17.96,39.05,0.60,19.42,19.42,19.42,0.00,124.60,12.82,20.39,7.00,10.80,8.59,16.89,2.40,5.80,9.39,18.90,0.00,0.00,0.87,1.00,75.20,0.00,4.00,0.00,112.01,103.56,133.40,0.30,2.00,77.00,252.08,11.00,204.00
8.00,14.59,21.21,17.17,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,19.04,18.87,17.48,0.00,3.80,21.60,43.14,8.00,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,15.97,24.01,75.80,3.35,27.00,19.42,17.96,144.48,17.96,39.23,0.60,19.42,19.42,19.42,0.00,123.30,12.82,20.39,7.00,10.80,8.59,16.89,2.40,6.69,10.24,18.90,0.00,0.00,0.97,1.00,75.00,0.00,4.68,0.00,112.16,106.22,133.50,0.30,2.00,77.00,252.38,11.00,204.00
9.00,15.45,21.00,18.14,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,19.54,18.88,17.48,0.00,3.80,21.80,49.42,7.90,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,15.98,24.49,77.20,3.35,27.00,19.42,17.96,144.48,17.96,39.41,0.60,19.42,19.42,19.42,0.00,120.00,12.82,20.39,7.00,10.80,8.59,16.89,2.40,7.42,10.69,18.90,0.00,0.00,1.06,1.00,76.00,0.00,5.01,0.00,112.12,108.88,130.30,0.30,2.00,77.00,252.40,11.00,204.00
10.00,15.67,20.82,18.14,14.00,3.00,6.00,6.40,8.90,2.10,0.00,3.50,19.00,19.58,18.94,17.48,0.00,3.80,22.20,56.21,7.80,0.00,3.50,2.50,18.45,16.50,15.53,19.42,1.50,15.98,24.74,78.40,3.35,27.00,19.42,17.96,144.48,17.96,39.62,0.60,19.42,19.42,19.42,0.00,116.80,12.82,20.39,7.00,10.80,8.59,16.89,2.40,8.11,11.00,18.90,0.00,0.00,1.08,1.00,76.70,0.00,5.22,0.00,111.53,109.64,126.40,0.40,2.00,77.00,252.40,11.00,204.00
