"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
11.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,64.18,6.14,0.00,62.28,112.36,111.18,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,85.48,3.45,19.77,0.00,0.00,46.88,0.00,46.88,0.00,0.00,0.00,0.00,0.00,74.91,75.00,51.24,41.38,0.00,30.67,30.56,30.55,41.83,41.85,73.57,73.55,203.20,19.42,20.25
12.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.91,61.82,6.14,0.00,62.28,112.36,111.18,36.25,35.36,171.71,14.58,1.97,6.88,34.03,6.39,9.98,85.48,3.45,19.77,0.00,0.00,56.46,0.00,56.73,0.00,0.00,0.00,0.00,0.00,74.91,75.00,66.56,0.00,0.00,30.67,30.56,30.55,41.97,41.99,75.42,75.39,203.20,19.42,20.25
13.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,13.97,61.67,6.14,0.00,62.28,112.36,111.18,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,85.48,3.45,19.77,0.00,0.00,38.67,0.00,55.09,0.00,0.00,0.00,0.00,0.00,74.91,75.00,50.85,40.47,0.00,30.67,30.56,30.55,41.83,41.85,74.96,74.94,203.20,11.85,20.25
14.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,10.01,54.86,6.14,0.00,62.28,112.36,111.18,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,85.48,3.45,19.77,0.00,0.00,38.74,0.00,55.02,0.00,0.00,0.00,0.00,0.00,74.91,75.00,47.30,42.33,0.00,30.67,30.56,30.55,41.77,41.79,70.91,70.89,203.20,11.85,20.25
15.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,10.02,56.37,6.14,0.00,62.28,112.36,111.18,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,85.48,3.45,19.77,0.00,0.00,46.88,0.00,46.88,0.00,0.00,0.00,0.00,0.00,74.91,75.00,50.24,39.07,0.00,30.67,30.56,30.55,41.90,41.92,66.43,66.42,203.20,11.85,20.25
16.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,9.73,56.32,6.14,0.00,62.28,112.36,111.18,36.25,29.55,171.71,14.58,1.97,6.88,34.03,6.39,9.98,85.48,3.45,19.77,0.00,144.33,58.62,0.00,40.97,0.00,0.00,0.00,0.00,0.00,74.91,75.00,45.27,29.01,0.00,30.67,30.56,30.55,41.83,41.84,33.66,33.66,203.20,11.85,20.25
17.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,12.26,62.56,6.14,3.37,62.28,112.36,111.18,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,85.48,3.45,19.77,0.00,144.33,46.82,0.00,46.94,0.00,0.00,0.00,0.00,0.00,74.91,75.00,44.96,28.49,0.00,30.67,30.56,30.55,41.75,41.77,30.81,30.81,203.20,11.85,20.25
18.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,12.26,67.15,6.14,3.37,62.28,112.36,111.18,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,85.48,3.45,19.77,0.00,144.33,0.00,0.00,20.62,0.00,0.00,0.00,0.00,0.00,74.91,76.30,38.15,38.13,0.00,30.67,30.56,30.55,41.78,41.79,20.62,20.62,203.20,11.85,20.25
19.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,12.26,67.15,6.14,3.37,62.28,112.36,111.18,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,85.48,3.45,19.77,0.00,144.33,46.88,0.00,46.88,0.00,0.00,0.00,0.00,0.00,74.91,75.00,47.22,32.64,0.00,30.67,30.56,30.55,41.83,41.85,55.80,55.79,203.20,11.85,20.25
20.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,12.26,67.15,6.14,3.37,62.28,112.36,111.18,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,85.48,3.45,19.77,0.00,144.33,46.88,0.00,46.88,0.00,0.00,145.83,0.00,0.00,74.91,75.00,49.12,36.57,0.00,30.67,30.56,30.55,41.83,41.85,55.80,55.79,203.20,11.85,20.25
21.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,12.26,67.15,6.14,3.37,62.28,112.36,111.18,36.25,35.37,171.71,14.58,1.97,6.88,34.03,6.39,9.98,85.48,3.45,19.77,0.00,144.33,57.26,0.00,0.00,57.12,0.00,152.21,142.20,0.00,74.91,76.30,50.70,40.13,0.00,30.67,30.56,30.55,41.83,41.85,55.80,55.79,203.20,11.85,20.25
22.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,12.26,73.11,6.14,3.37,62.28,112.36,111.18,36.25,35.37,171.71,27.66,1.97,6.88,34.03,6.39,9.98,85.48,3.45,19.77,0.00,144.33,64.86,64.46,0.00,35.40,117.85,124.92,117.87,0.00,74.91,76.30,51.36,45.33,0.00,30.67,30.56,30.55,41.98,41.99,55.80,55.79,203.20,11.85,20.25
23.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.70,74.56,6.14,3.37,163.91,112.36,111.18,36.25,33.02,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,144.33,40.80,40.75,40.85,40.78,92.74,98.72,92.75,0.00,74.91,76.30,45.94,39.02,51.45,30.67,30.56,30.55,41.69,41.70,55.80,55.79,203.20,11.85,20.25
24.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,81.71,6.14,3.37,163.91,112.36,111.18,36.25,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,144.33,67.50,67.10,67.88,67.33,105.39,111.64,105.40,0.00,74.91,76.30,42.24,48.59,51.45,30.67,30.56,30.55,41.83,41.85,55.80,55.79,203.20,11.85,20.25
25.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,96.19,6.14,3.37,163.91,112.36,111.18,36.25,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,194.13,193.96,67.50,67.10,67.88,67.33,126.46,134.43,126.49,0.00,74.91,76.30,44.16,46.66,51.45,30.67,30.56,30.55,41.83,41.85,55.81,55.80,203.20,11.85,20.25
26.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,107.41,6.14,3.37,163.91,112.36,111.18,36.25,29.52,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,200.45,200.25,67.50,67.10,67.88,67.33,143.06,153.23,143.11,0.00,74.91,76.30,45.47,56.92,51.45,30.67,30.56,30.55,41.83,41.85,95.93,95.89,203.20,11.85,20.25
27.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,115.03,6.14,3.37,163.91,112.36,111.18,36.25,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,202.24,202.02,67.50,67.10,67.88,67.33,151.74,163.00,151.80,0.00,74.91,76.30,47.87,60.25,51.45,30.67,30.56,30.55,41.83,41.85,110.26,110.21,203.20,11.85,20.25
28.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,116.91,6.14,3.37,163.91,112.36,111.18,36.25,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,204.30,204.08,67.50,67.10,67.88,67.33,161.73,173.93,161.79,0.00,74.91,76.30,52.68,65.75,51.45,30.67,30.56,30.55,41.84,41.85,110.26,110.22,203.20,11.85,20.25
29.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,120.26,6.14,3.37,163.91,112.36,111.18,36.25,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,205.50,205.27,67.50,67.10,67.88,67.33,168.60,181.23,168.66,0.00,74.91,76.30,53.40,66.47,51.45,30.67,30.56,30.55,41.97,41.99,110.26,110.22,203.20,11.85,20.25
30.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,120.12,6.14,3.37,163.91,112.36,111.18,36.25,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,204.36,204.14,67.50,67.10,67.88,67.33,167.73,180.31,167.79,0.00,74.91,76.30,53.25,66.32,51.45,30.67,30.56,30.55,41.83,41.85,110.26,110.22,203.20,11.85,20.25
31.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,117.86,6.14,3.37,163.91,112.36,111.18,36.25,35.37,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,201.30,201.09,67.50,67.10,67.88,67.33,161.80,174.01,161.86,0.00,74.91,76.30,48.81,61.44,51.45,30.67,30.56,30.55,41.69,41.70,110.26,110.21,203.20,11.85,20.25
32.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,142.31,6.14,3.37,163.91,112.36,111.18,36.25,18.00,171.71,27.66,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,228.46,228.19,67.50,67.10,67.88,67.33,184.17,197.14,184.23,0.00,74.91,76.30,53.40,66.47,51.45,30.67,30.56,30.55,41.98,41.99,110.26,110.22,203.20,11.85,20.25
33.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,114.33,6.14,3.37,163.91,112.36,111.18,36.25,18.00,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,204.99,204.76,67.50,67.10,67.88,67.33,184.17,197.14,184.23,0.00,74.91,76.30,53.40,66.47,51.45,30.67,30.56,30.55,41.83,41.85,110.26,110.22,203.20,11.85,20.25
34.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,94.51,6.14,3.37,163.91,112.36,111.18,36.25,35.37,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,187.81,187.68,67.50,67.10,67.88,67.33,158.81,170.77,158.87,0.00,74.91,76.30,41.36,49.97,51.45,30.67,30.56,30.55,41.83,41.85,110.26,110.22,203.20,11.85,20.25
35.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,74.33,6.14,3.37,163.91,112.36,111.18,36.25,18.00,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,178.41,178.33,67.50,67.10,67.88,67.33,128.33,136.54,128.36,0.00,74.91,76.30,41.18,49.64,51.45,30.67,30.56,30.55,41.83,41.85,75.26,75.24,203.20,11.85,20.25
36.00,48.41,0.00,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.47,28.16,14.92,142.31,6.14,3.37,163.91,112.36,111.18,36.25,18.00,171.71,25.00,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,173.59,173.54,67.50,67.10,67.88,67.33,108.80,115.21,108.81,0.00,74.91,76.30,44.13,46.70,51.45,30.67,30.56,30.55,41.69,41.70,34.87,34.87,203.20,11.85,20.25
