"ETAPA \ EMBALSE","Emb0","SHEQUE","HUINCO RES","PRESA MALPASO","AGUADA BLANCA","CAMPANARIO","CINCEL","CIRATO","ARICOTA RES","PRESA GALLITO CIEGO","PRESA COMPEN GALLITO","SAN GABAN","TULUMAYO","SAN DIEGO","HUALLAMAYO","TABLACHACA","CHAGLLA EM","PICUNCHE","SHAPIRINGO","CERRO DEL AGUILA EM","PALLCA","EMB CHECRAS","RESER CAPILLUCAS","PULMON MATUCANA","TOMA HUAMPANI","RESERV RESTIT","TOMA SURCO"
28.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.486,3.926,0.000,5.004
29.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.486,3.926,0.000,5.004
30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.486,3.926,0.000,5.004
31.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.486,3.926,0.000,5.004
32.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.486,3.926,0.000,5.004
33.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.922,3.926,0.000,5.004
34.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.922,3.926,0.000,5.004
35.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.486,1.667,0.000,3.500
36.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.486,1.667,0.000,3.500
37.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.165,1.667,0.000,3.500
38.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.184,1.667,0.000,3.500
39.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.173,1.667,0.000,3.500
40.000,0.000,0.000,9.462,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.486,4.066,0.000,3.500
41.000,0.000,0.000,10.371,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.542,4.280,20.324,3.500
42.000,0.000,0.000,10.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.165,4.205,0.000,3.500
43.000,0.000,0.000,10.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.165,4.205,0.000,3.500
44.000,0.000,0.000,10.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.557,4.283,0.000,3.500
45.000,0.000,0.000,11.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.647,4.535,0.000,3.500
46.000,0.000,0.000,11.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.647,4.535,0.000,3.500
47.000,0.000,0.000,9.576,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,0.000,0.000,82.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.486,4.091,0.000,3.500
48.000,0.000,0.000,7.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,13.659,60.659,0.000,608.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.486,3.575,0.000,3.500
