"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.000,0.000,19.513,15.550,0.000,45.116,0.000,0.000,6.864,10.648,0.000,0.274,0.903,0.000,10.729,0.017,55.480,0.000,11.024,8.493,0.000,100.574,0.310,0.000,4.199,2.701,0.000,0.010,0.000,0.000,0.218,2.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.434,0.000,0.000,0.000,0.000,0.000,2.552,2.547
2.000,0.000,17.154,10.852,0.000,45.116,0.000,0.000,5.499,10.648,0.000,0.274,0.948,0.000,10.774,0.017,55.480,0.000,9.658,8.493,0.000,61.735,0.310,0.000,11.246,2.701,0.000,0.010,0.000,0.000,0.218,0.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.434,0.000,0.000,0.000,0.000,0.000,2.504,2.499
3.000,0.000,16.637,10.202,0.000,45.116,0.000,0.000,4.993,10.648,0.000,0.274,0.979,0.000,10.805,0.017,55.480,0.000,9.153,8.493,0.000,50.880,0.310,0.000,10.959,2.701,0.000,0.010,0.000,0.000,0.218,0.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.434,0.000,0.000,0.000,0.000,0.000,2.462,2.458
4.000,0.000,14.828,7.913,0.000,45.116,0.000,0.000,4.711,10.648,0.000,0.274,0.994,0.000,10.820,0.017,55.480,0.000,8.870,8.493,0.000,45.711,0.310,0.000,10.724,2.701,0.000,0.010,0.000,0.000,0.218,0.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.434,0.000,0.000,0.000,0.000,0.000,2.426,2.421
5.000,0.000,11.811,4.081,0.000,45.116,0.000,0.000,4.526,10.648,0.000,0.274,0.989,0.000,10.815,0.017,55.480,0.000,8.686,8.493,0.000,42.750,0.310,0.000,10.515,2.701,0.000,0.010,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.434,0.000,0.000,0.000,0.000,0.000,2.394,2.390
6.000,0.000,11.811,4.081,0.000,45.116,0.000,0.000,4.397,10.648,0.000,0.274,0.949,0.000,10.774,0.017,55.480,0.000,8.556,8.493,0.000,40.892,0.310,0.000,10.315,2.701,0.000,0.010,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.434,0.000,0.000,0.000,0.000,0.000,2.367,2.362
7.000,0.000,11.811,4.081,0.000,45.116,0.000,0.000,4.302,10.648,0.000,0.274,0.821,0.000,10.646,0.017,55.480,0.000,8.461,8.493,0.000,39.660,0.310,0.000,10.118,2.701,0.000,0.010,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.434,0.000,0.000,0.000,0.000,0.000,2.343,2.339
8.000,0.000,11.811,4.081,0.000,45.116,0.000,0.000,4.230,10.648,0.000,0.274,0.661,0.000,10.487,0.017,55.480,0.000,8.390,8.493,0.000,38.817,0.310,0.000,9.925,2.701,0.000,0.010,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.434,0.000,0.000,0.000,0.000,0.000,2.323,2.319
9.000,0.000,11.811,4.081,0.000,45.116,0.000,0.000,4.176,10.648,0.000,0.274,0.651,0.000,10.477,0.017,55.480,0.000,8.336,8.493,0.000,38.226,0.310,0.000,9.737,2.701,0.000,0.010,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.434,0.000,0.000,0.000,0.000,0.000,2.307,2.303
10.000,0.000,11.811,4.081,0.000,45.116,0.000,0.000,26.124,10.648,0.000,0.274,0.649,0.000,10.474,0.017,55.480,0.000,1.831,8.493,0.000,37.805,0.310,0.000,9.550,2.701,0.000,0.010,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.434,0.000,0.000,0.000,0.000,0.000,2.294,2.290
