"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.000,23.000,10.375,18.919,101.047,55.931,3.908,0.908,28.452,5.352,2.256,13.062,9.826,25.656,0.000,0.794,54.680,19.471,19.293,23.807,60.623,70.318,14.770,0.110,10.238,51.979,15.287,3.680,0.000,15.985,10.382,13.898,72.701,72.618,6.658,6.618,6.695,1.997,75.031,80.450,77.473,0.000,45.024,43.317,7.762,6.591,20.681,0.000,0.000,0.000,16.804,0.000,19.741,20.125
2.000,23.000,10.375,18.919,101.047,55.931,3.908,0.908,28.452,5.352,2.256,13.062,9.826,20.091,0.000,0.794,54.680,19.471,19.293,23.807,60.623,70.318,14.770,0.110,0.000,51.979,15.269,3.680,0.000,9.104,10.382,8.916,72.701,72.618,2.873,5.433,6.093,2.873,75.031,80.450,77.473,0.000,45.024,43.317,7.762,7.752,20.681,0.000,0.000,0.000,16.804,0.000,19.741,20.125
3.000,23.000,10.375,18.919,101.047,55.931,3.908,0.908,28.452,5.352,2.256,13.062,9.826,20.193,0.000,0.794,54.680,19.471,19.293,23.807,60.623,70.318,14.770,0.110,0.000,51.979,14.685,3.680,0.000,9.319,10.382,9.127,72.701,72.618,2.160,6.114,6.186,2.160,34.294,80.450,77.473,0.000,45.024,43.317,7.762,7.752,20.681,0.000,0.000,0.000,16.804,0.000,19.741,20.125
4.000,23.000,10.375,18.919,101.047,55.931,3.908,0.908,28.452,5.352,2.256,13.062,9.826,18.523,0.000,0.794,54.680,19.471,19.293,23.807,60.623,70.318,14.770,0.110,0.000,51.979,12.238,3.680,0.000,6.148,10.382,6.022,72.701,72.618,1.997,1.997,5.184,5.153,34.294,80.450,77.473,0.000,45.024,43.317,7.762,7.752,20.681,0.000,0.000,0.000,16.804,0.000,19.741,20.125
5.000,23.000,10.375,18.919,101.047,55.931,3.908,0.908,28.452,5.352,2.256,13.062,9.826,17.337,0.000,0.794,54.680,19.471,19.293,23.807,60.623,70.318,14.770,0.110,0.000,51.979,11.818,3.680,0.000,0.000,10.382,0.000,72.701,72.618,0.000,2.231,2.199,2.199,75.031,80.450,77.473,0.000,45.024,43.317,7.762,7.752,20.681,0.000,0.000,0.000,16.804,0.000,19.741,20.125
6.000,23.000,10.375,18.919,101.047,55.931,3.908,0.908,28.452,5.352,2.256,13.062,9.826,16.569,0.000,0.794,54.680,19.471,19.293,23.807,60.623,70.318,14.770,0.110,0.000,51.979,9.375,3.680,0.000,0.000,10.382,0.000,72.701,72.618,0.000,1.997,1.997,1.997,67.722,80.450,77.473,0.000,45.024,43.317,7.762,7.752,20.681,0.000,0.000,0.000,16.804,0.000,19.741,20.125
7.000,23.000,10.375,18.919,101.047,55.931,3.908,0.908,28.452,5.352,2.256,13.062,9.826,13.057,0.000,0.794,54.680,19.471,19.293,23.807,60.623,70.318,14.770,0.110,0.000,51.979,4.055,3.680,0.000,0.000,10.382,0.000,72.701,72.618,1.997,5.146,5.191,1.997,34.294,80.450,77.473,0.000,45.024,43.317,7.762,7.752,20.681,0.000,0.000,0.000,16.804,0.000,19.741,20.125
8.000,23.000,10.375,18.919,101.047,55.931,3.908,0.908,28.452,5.352,2.256,13.062,9.826,5.073,0.000,0.794,54.680,19.471,19.293,23.807,60.623,70.318,14.770,0.110,0.000,51.979,0.663,3.680,0.000,0.000,10.382,0.000,72.701,72.618,1.997,5.146,5.191,1.997,34.294,80.450,77.473,0.000,45.024,43.317,7.762,7.752,20.681,0.000,0.000,0.000,16.804,0.000,19.741,20.125
9.000,23.000,10.375,18.919,101.047,55.931,3.908,0.908,28.452,5.352,2.256,13.062,9.826,11.175,0.000,0.794,54.680,19.471,19.293,23.807,60.623,70.318,14.770,0.110,0.000,51.979,2.203,3.680,0.000,0.000,10.382,0.000,72.701,72.618,1.997,1.997,2.597,0.000,71.038,80.450,77.473,0.000,45.024,43.317,7.762,7.752,20.681,0.000,0.000,0.000,16.804,0.000,19.741,20.125
10.000,23.000,10.375,18.919,101.047,55.931,3.908,0.908,0.000,5.352,2.256,13.062,9.826,18.021,0.000,0.794,54.680,19.471,19.293,23.807,60.623,70.318,14.770,0.110,0.000,51.979,13.554,3.680,0.000,0.000,10.382,0.000,72.701,72.618,1.997,5.146,5.191,1.997,34.294,80.450,77.473,0.000,45.024,43.317,7.762,7.752,20.681,0.000,0.000,0.000,16.804,0.000,19.741,20.125
