"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,14.80,23.85,14.28,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,13.81,11.78,4.50,0.00,2.20,8.80,40.70,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,10.42,3.10,11.40,0.33,27.00,19.44,18.17,131.20,17.88,35.91,0.60,19.44,19.44,19.44,2.40,1.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,1.80,2.10,18.90,0.00,0.00,0.83,1.00,6.00,5.40,0.14,0.68,109.20,7.40,1.00,0.30,2.00,79.80,247.20,11.00,215.90,22.00,0.30,46.49
2.00,15.40,23.54,13.60,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,13.27,12.39,4.50,0.00,2.20,9.70,45.20,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,10.33,3.40,12.70,0.33,27.00,19.44,18.17,137.60,17.88,35.23,0.60,19.44,19.44,19.44,2.40,2.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,2.00,2.20,18.90,0.00,0.00,0.85,1.00,7.20,6.50,0.16,0.90,109.70,8.10,2.00,0.40,2.00,79.30,242.90,11.00,212.70,22.00,0.32,48.65
3.00,15.80,23.73,12.49,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,12.09,13.67,4.50,0.00,2.20,10.80,49.10,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,10.73,3.80,13.90,0.33,27.00,19.44,18.17,142.10,17.88,33.26,0.60,19.44,19.44,19.44,2.40,4.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,2.20,2.10,18.90,0.00,0.00,0.84,1.00,8.50,7.70,0.17,1.03,106.00,8.80,4.00,0.40,2.00,79.80,235.60,11.00,209.20,22.00,0.33,48.66
4.00,15.70,23.84,11.92,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,11.21,14.12,4.50,0.00,2.20,13.20,52.40,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,10.69,3.60,14.60,0.33,27.00,19.44,18.17,140.30,17.88,29.17,0.60,19.44,19.44,19.44,2.40,5.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,2.60,2.10,18.90,0.00,0.00,0.85,1.00,10.50,9.30,0.19,1.13,103.50,8.40,5.00,0.40,2.00,80.20,228.50,11.00,206.70,22.00,0.33,48.67
5.00,14.90,23.80,10.56,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,11.82,14.70,4.50,0.00,2.20,16.00,55.50,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,12.06,3.20,15.20,0.33,27.00,19.44,18.17,132.80,17.88,25.68,0.60,19.44,19.44,19.44,2.40,9.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,2.90,2.10,18.90,0.00,0.00,0.85,1.00,12.70,10.90,0.20,1.23,95.60,7.60,9.00,0.40,2.00,80.10,220.40,11.00,202.40,22.00,0.32,45.18
6.00,13.70,23.70,9.73,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,11.65,14.94,4.50,0.00,2.20,16.50,56.60,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,11.90,3.20,14.60,0.33,27.00,19.44,18.17,123.00,17.88,22.49,0.60,19.44,19.44,19.44,2.40,14.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,3.70,2.70,18.90,0.00,0.00,0.84,1.00,13.50,11.40,0.21,1.33,90.80,7.40,14.00,0.30,2.00,79.20,208.30,11.00,180.20,22.00,0.31,41.69
7.00,12.50,23.74,9.25,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,11.39,14.06,4.50,0.00,2.20,16.20,57.10,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,10.52,3.30,13.50,0.33,27.00,19.44,18.17,112.20,17.88,18.77,0.60,19.44,19.44,19.44,2.40,20.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,4.70,3.40,18.90,0.00,0.00,0.84,1.00,13.80,11.60,0.21,1.44,75.20,7.40,20.00,0.20,2.00,77.50,188.00,11.00,170.30,22.00,0.30,38.26
8.00,10.80,23.77,8.13,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,10.27,13.79,4.50,0.00,2.20,16.30,56.00,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,9.32,2.90,12.00,0.33,27.00,19.44,18.17,103.20,17.88,14.16,0.60,19.44,19.44,19.44,2.40,28.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,5.00,3.40,18.90,0.00,0.00,0.71,1.00,14.10,11.60,0.22,1.56,67.70,6.40,28.00,0.20,2.00,75.10,175.70,11.00,148.80,22.00,0.27,34.82
9.00,8.80,23.75,7.18,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,8.05,13.88,4.50,0.00,2.20,16.40,54.30,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,9.02,2.40,10.20,0.33,27.00,19.44,18.17,86.60,17.88,10.33,0.60,19.44,19.44,19.44,2.40,35.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,5.00,3.30,18.90,0.00,0.00,0.69,1.00,14.30,11.70,0.21,1.47,59.00,5.10,35.00,0.10,2.00,73.20,144.10,11.00,119.50,22.00,0.24,26.85
10.00,6.80,23.78,5.94,14.00,0.47,1.68,0.78,1.23,0.44,0.40,3.40,18.97,5.21,11.50,4.50,0.00,2.20,15.40,52.50,8.00,11.18,15.35,1.25,4.95,4.95,5.00,5.00,0.35,7.09,2.10,8.70,0.33,27.00,19.44,18.17,75.80,17.88,7.05,0.60,19.44,19.44,19.44,2.40,40.00,12.83,19.44,2.05,10.70,7.87,17.49,1.20,5.20,3.40,18.90,0.00,0.00,0.65,1.00,13.40,11.10,0.19,1.30,42.30,4.60,40.00,0.10,2.00,70.10,128.30,11.00,90.60,22.00,0.20,18.88
