"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,16.07,23.81,16.16,14.00,4.20,7.20,11.84,19.22,3.60,0.00,3.50,17.57,18.56,18.15,17.56,6.90,0.00,14.60,26.70,5.00,0.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,12.44,17.50,56.30,3.40,0.00,19.51,19.41,138.22,18.24,38.62,0.60,19.51,19.51,10.00,2.40,60.60,12.88,19.51,19.51,8.40,10.00,6.22,17.56,1.20,0.83,0.56,18.00,0.98,1.63,0.69,1.23,92.30,93.40,7.00,6.30,110.48,90.80,45.60,0.20,2.00,77.17
2.00,16.98,23.77,17.07,14.00,4.20,7.20,11.84,19.22,3.60,0.00,3.50,17.57,18.73,18.51,17.56,6.90,0.00,13.20,32.30,5.00,0.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,13.94,18.50,59.60,3.40,0.00,19.51,19.41,135.60,18.24,39.06,0.60,19.51,19.51,10.00,2.40,66.80,12.88,19.51,19.51,8.40,10.00,6.22,17.56,1.20,0.73,0.53,18.00,0.98,1.63,0.77,1.23,94.90,92.90,7.40,6.70,110.82,92.30,51.80,0.30,2.00,78.09
3.00,17.63,24.01,17.73,14.00,4.20,7.20,11.84,19.22,3.60,0.00,3.50,17.57,18.95,18.72,17.56,6.90,0.00,11.70,38.30,6.50,0.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,14.94,19.70,62.50,3.40,0.00,19.51,19.41,133.19,18.24,39.41,0.60,19.51,19.51,10.00,2.40,70.40,12.88,19.51,19.51,8.40,10.00,6.22,17.56,1.20,0.84,0.84,18.00,0.98,1.63,0.84,1.23,92.60,94.10,7.80,7.10,110.23,93.90,59.40,0.30,2.00,79.16
4.00,18.02,23.85,18.12,14.00,4.20,7.20,11.84,19.22,3.60,0.00,3.50,17.57,19.07,18.78,17.56,6.90,0.00,11.70,44.10,6.40,0.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,15.14,20.40,65.30,3.40,0.00,19.51,19.41,131.12,18.24,39.72,0.60,19.51,19.51,10.00,2.40,76.00,12.88,19.51,19.51,8.40,10.00,6.22,17.56,1.20,1.04,1.27,18.00,0.98,1.63,0.86,1.23,92.50,93.30,8.30,7.30,109.38,95.90,66.00,0.30,2.00,79.49
5.00,18.13,23.82,18.26,14.00,4.20,7.20,11.84,19.22,3.60,0.00,3.50,17.57,18.89,18.84,17.56,6.70,0.00,12.10,49.70,6.30,0.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,15.29,21.10,67.40,3.40,0.00,19.51,19.41,130.35,18.24,39.51,0.60,19.51,19.51,10.00,2.40,82.20,12.88,19.51,19.51,8.40,10.00,6.22,17.56,1.20,1.41,1.65,18.00,0.98,1.63,0.85,1.23,88.30,88.90,9.10,7.40,108.79,94.50,72.20,0.40,2.00,78.93
6.00,17.42,23.91,18.07,14.00,4.20,7.20,11.84,19.22,3.60,0.00,3.50,17.57,18.60,18.81,17.56,6.70,0.00,12.80,55.30,6.30,0.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,15.16,21.60,69.40,3.40,0.00,19.51,19.41,132.46,18.24,39.33,0.60,19.51,19.51,10.00,2.40,91.80,12.88,19.51,19.51,8.40,10.00,6.22,17.56,1.20,1.84,2.02,18.00,0.98,1.63,0.86,1.23,85.20,85.80,9.70,7.50,107.48,95.30,81.80,0.40,2.00,78.41
7.00,17.88,23.77,17.92,14.00,4.20,7.20,11.84,19.22,3.60,0.00,3.50,17.57,19.27,18.35,17.56,6.70,0.00,13.60,60.90,6.30,0.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,14.67,22.20,71.00,3.40,0.00,19.51,19.41,125.52,18.24,38.80,0.60,19.51,19.51,10.00,2.40,102.50,12.88,19.51,19.51,8.40,10.00,6.22,17.56,1.20,2.61,3.08,18.00,0.98,1.63,0.86,1.23,81.10,81.80,9.90,7.60,100.06,95.30,92.50,0.40,2.00,78.68
8.00,17.87,23.78,17.50,14.00,4.20,7.20,11.84,19.22,3.60,0.00,3.50,17.57,19.34,17.72,17.56,6.90,0.00,14.80,63.30,6.30,0.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,14.14,22.50,72.50,3.40,0.00,19.51,19.41,125.83,18.24,37.65,0.60,19.51,19.51,10.00,2.40,110.40,12.88,19.51,19.51,8.40,10.80,6.22,17.56,1.20,3.50,4.37,18.00,0.98,1.63,0.85,1.23,80.10,80.80,10.10,7.70,99.31,98.50,100.40,0.40,2.00,78.55
9.00,17.19,23.88,16.86,14.00,4.20,7.20,11.84,19.22,3.60,0.00,3.50,17.57,19.42,16.53,17.56,6.90,0.00,16.20,64.70,6.30,0.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,12.60,22.70,73.30,3.40,0.00,19.51,19.41,128.88,18.24,35.81,0.60,19.51,19.51,10.00,2.40,117.40,12.88,19.51,19.51,8.40,10.80,6.22,17.56,1.20,4.36,5.01,18.00,0.98,1.63,0.85,1.23,76.30,76.90,10.20,7.90,105.02,98.70,107.40,0.30,2.00,78.01
10.00,16.14,23.62,15.79,14.00,4.20,7.20,11.84,19.22,3.60,0.00,3.50,17.57,19.28,18.16,17.56,6.90,0.00,16.80,65.00,4.20,0.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,14.25,22.90,74.10,3.40,0.00,19.51,19.41,137.90,18.24,35.49,0.60,19.51,19.51,10.00,2.40,121.60,12.88,19.51,19.51,8.40,10.80,6.22,17.56,1.20,5.21,5.44,18.00,0.98,1.63,0.72,1.23,72.80,73.60,10.20,8.10,105.67,98.30,111.60,0.20,2.00,76.92
