"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,0.00,21.74,0.00,13.53,4.20,7.50,3.30,6.90,2.20,0.00,3.50,14.49,0.00,0.00,0.00,7.20,24.67,69.22,7.70,4.70,15.46,2.50,17.97,9.90,3.50,5.00,1.40,0.00,10.42,24.40,0.00,27.78,3.20,11.24,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,97.34,4.80,8.00,2.50,10.43,7.54,4.00,2.30,8.61,9.41,9.50,0.00,0.76,36.93,59.36,3.56,4.03,0.00,32.75,98.34,0.00,1.11,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.18
2.00,0.00,21.97,0.00,13.53,4.20,7.50,3.30,6.90,2.20,0.00,3.50,14.49,0.00,0.00,0.00,7.20,23.84,68.86,7.70,4.70,15.46,2.50,17.97,9.90,3.50,5.00,1.40,0.00,10.85,24.19,0.00,27.94,3.20,11.19,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,91.67,4.80,8.00,2.50,10.43,7.54,4.00,2.30,9.09,9.94,9.50,0.00,0.76,37.30,57.89,3.71,3.82,0.00,34.24,84.98,0.00,1.12,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
3.00,0.00,21.86,0.00,13.53,4.20,7.50,3.30,6.90,2.20,0.00,3.50,14.49,0.00,0.00,0.00,7.20,23.58,68.60,7.70,4.70,15.46,2.50,17.97,9.90,3.50,5.00,1.40,0.00,11.46,23.94,0.00,28.04,3.20,11.17,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,87.35,4.80,8.00,2.50,10.43,7.54,4.00,2.30,8.09,8.86,9.50,0.00,0.75,37.86,55.96,3.92,3.54,0.00,36.33,75.10,0.00,1.14,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
4.00,0.00,21.86,0.00,13.53,4.20,7.50,3.30,6.90,2.20,0.00,3.50,14.49,0.00,0.00,0.00,7.20,23.31,68.33,7.80,4.70,15.46,2.50,17.97,9.90,3.50,5.00,1.40,0.00,12.13,23.68,0.00,28.12,3.20,11.14,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,79.32,4.80,8.00,2.50,10.43,7.54,4.00,2.30,7.87,8.86,9.50,0.00,0.74,38.48,53.87,4.15,3.23,0.00,38.63,71.64,0.00,1.16,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
5.00,0.00,21.99,0.00,13.53,4.20,7.50,3.30,6.90,2.20,0.00,3.50,14.49,0.00,0.00,3.10,7.20,23.05,67.74,7.80,4.70,15.46,2.50,17.97,9.90,3.50,5.00,1.40,0.00,12.73,23.44,0.00,28.20,3.20,11.13,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,75.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,7.80,8.91,9.50,0.00,0.73,39.04,51.94,4.37,2.95,0.00,40.72,64.05,0.00,1.18,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
6.00,0.00,22.39,0.00,13.53,4.20,7.50,3.30,6.90,2.20,0.00,3.50,14.49,0.00,0.00,3.10,7.20,22.80,67.15,7.80,4.70,15.46,2.50,17.97,9.90,3.50,5.00,1.40,0.00,13.17,23.22,0.00,28.23,3.20,11.11,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,69.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,7.71,8.91,9.50,0.00,0.73,39.40,50.48,4.51,2.74,0.00,42.21,56.45,0.00,1.17,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
7.00,0.00,22.11,0.00,13.53,4.20,7.50,3.30,6.90,2.20,0.00,3.50,14.49,0.00,0.00,3.10,7.20,22.61,66.89,7.80,4.70,15.46,2.50,17.97,9.90,3.50,5.00,1.40,0.00,13.08,23.11,0.00,28.23,3.20,11.10,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,62.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,7.69,9.16,9.50,0.00,0.73,39.64,50.72,4.54,2.77,0.00,42.02,53.00,0.00,1.17,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
8.00,0.00,21.93,0.00,13.53,4.20,7.50,3.30,6.90,2.20,0.00,3.50,14.49,0.00,0.00,3.10,7.20,22.42,66.03,7.80,4.70,15.46,2.50,17.97,9.90,3.50,5.00,1.40,0.00,12.87,22.87,0.00,28.27,3.20,11.09,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,56.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,7.47,9.04,9.50,0.00,0.75,40.14,51.25,4.61,2.85,0.00,41.59,49.00,0.00,1.16,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
9.00,0.00,22.06,0.00,13.53,4.20,7.50,3.30,6.90,2.20,0.00,3.50,14.49,0.00,0.00,3.10,7.20,21.89,63.83,7.70,4.70,15.46,2.50,17.97,9.90,3.50,5.00,1.40,0.00,12.67,22.63,0.00,28.28,3.20,11.06,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,51.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,7.10,8.88,9.50,0.00,0.76,40.65,51.78,4.67,2.93,0.00,41.17,45.00,0.00,1.15,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
10.00,0.00,22.33,0.00,13.53,4.20,7.50,3.30,6.90,2.20,0.00,3.50,14.49,0.00,0.00,3.10,7.20,21.37,61.63,7.70,4.70,15.46,2.50,17.97,9.90,3.50,5.00,1.40,0.00,12.58,22.52,0.00,28.23,3.20,11.07,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,48.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,6.50,8.37,9.50,0.00,0.77,40.88,52.02,4.70,2.97,0.00,40.98,43.00,0.00,1.14,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
