"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,104.78,19.29,3.55,29.27,9.98,119.07,8.91,7.93,4.36,164.71,112.91,106.06,44.28,47.27,245.05,31.00,3.08,6.88,87.66,95.65,6.39,9.98,60.77,10.17,14.13,229.57,229.31,25.84,25.80,45.44,45.20,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,40.97,30.82,30.70,30.70,71.54,58.98,110.80,110.76
2.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,99.62,19.29,3.55,29.27,9.98,120.87,8.91,7.93,4.36,164.71,112.91,99.82,44.28,47.27,245.05,31.00,3.08,6.88,87.66,67.18,6.39,9.98,48.07,10.17,11.17,229.57,229.31,0.00,58.39,26.91,26.91,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,40.97,30.82,30.70,30.70,63.30,51.21,110.80,110.76
3.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,94.72,19.29,3.55,29.27,9.98,69.76,8.91,7.93,4.36,164.71,112.91,93.88,44.28,47.27,245.05,31.00,3.08,6.88,87.66,64.95,6.39,9.98,16.33,10.17,3.79,229.57,229.31,20.51,20.51,26.67,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,40.97,30.82,30.70,30.70,50.27,42.53,110.80,110.76
4.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,29.27,9.98,97.70,8.91,7.93,4.36,164.71,112.91,113.49,44.28,47.27,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,70.14,10.17,16.30,229.57,229.31,35.90,35.77,35.90,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,40.97,30.82,30.70,30.70,77.55,67.09,110.80,110.76
5.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,29.27,9.98,109.94,8.91,7.93,4.36,164.71,112.91,113.49,44.28,47.27,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,85.48,10.17,19.87,229.57,229.31,25.36,34.22,54.53,25.36,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,40.97,30.82,30.70,30.70,85.73,81.53,110.80,110.76
6.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,29.27,9.98,114.27,8.91,7.93,4.36,164.71,112.91,113.49,44.28,47.27,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,85.48,10.17,19.87,229.57,229.31,26.25,47.67,26.25,47.80,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,40.97,30.82,30.70,30.70,86.69,82.99,110.80,110.76
7.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,29.27,9.98,106.45,8.91,7.93,4.36,164.71,112.91,113.49,44.28,47.27,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,81.88,10.17,19.03,229.57,229.31,48.12,27.73,24.52,24.52,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,40.97,30.82,30.70,30.70,82.65,75.92,110.80,110.76
8.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,29.27,9.98,107.15,8.91,7.93,4.36,164.71,112.91,113.49,44.28,47.27,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,76.95,10.17,17.88,229.57,229.31,62.74,27.14,0.00,27.21,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,40.97,30.82,30.70,30.70,81.51,73.85,110.80,110.76
9.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,29.27,9.98,110.97,8.91,7.93,4.36,164.71,112.91,113.49,44.28,47.27,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,78.58,10.17,18.27,229.57,229.31,30.01,0.00,65.63,30.01,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,40.97,30.82,30.70,30.70,83.27,77.04,110.80,110.76
10.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,29.27,9.98,123.65,8.91,7.93,4.36,164.71,112.91,113.49,44.28,47.27,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,85.48,10.17,19.87,229.57,229.31,67.61,29.85,67.99,29.96,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,40.97,30.82,30.70,30.70,87.54,84.00,110.80,110.76
