"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.19,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,18.64,0.00,0.00,17.01,0.00,8.00,2.17,14.75,8.00,10.67,13.41,5.00,18.70,18.70,18.89,18.89,1.40,0.00,12.23,29.86,3.51,24.80,18.89,17.94,0.00,17.42,0.00,0.60,18.89,18.89,18.89,1.20,32.81,12.47,18.89,8.00,10.70,7.73,17.00,2.40,0.00,0.00,18.90,0.00,2.00,42.03,56.12,1.57,1.65,0.00,54.39,23.85,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,23.19,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,18.64,0.00,0.00,17.01,0.00,8.00,2.17,14.75,8.00,10.67,13.41,5.00,18.70,18.70,18.89,18.89,1.40,0.00,12.23,29.86,3.51,24.80,18.89,17.94,0.00,17.42,0.00,0.60,18.89,18.89,18.89,1.20,32.81,12.47,18.89,8.00,10.70,7.73,17.00,2.40,0.00,0.00,18.90,0.00,2.00,42.03,56.12,1.57,1.65,0.00,54.39,23.85,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,23.08,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,18.64,0.00,0.00,17.01,0.00,8.00,2.31,14.67,8.00,10.67,13.41,5.00,18.70,18.70,18.89,18.89,1.40,0.00,11.90,27.32,3.51,25.20,18.89,17.94,0.00,17.42,0.00,0.60,18.89,18.89,18.89,1.20,27.00,12.47,18.89,8.00,10.70,7.73,17.00,2.40,0.00,0.00,18.90,0.00,2.00,35.61,49.21,1.38,1.29,0.00,51.60,20.86,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,23.32,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,18.64,0.00,0.00,17.01,0.00,8.00,2.84,14.42,8.00,10.67,13.41,5.00,18.70,18.70,18.89,18.89,1.40,0.00,11.16,26.49,3.51,25.30,18.89,17.94,0.00,17.42,0.00,0.60,18.89,18.89,18.89,1.20,22.78,12.47,18.89,8.00,10.70,7.73,17.00,2.40,0.00,0.00,18.90,0.00,2.00,30.53,42.98,1.25,1.19,0.00,47.74,17.79,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,23.23,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,18.64,0.00,0.00,17.01,0.00,8.00,3.29,14.28,8.00,10.67,13.41,5.00,18.70,18.70,18.89,18.89,1.40,0.00,10.36,25.41,3.51,25.20,18.89,17.94,0.00,17.42,0.00,0.60,18.89,18.89,18.89,1.20,19.33,12.47,18.89,8.00,10.70,7.73,17.00,2.40,0.00,0.00,18.90,0.00,2.00,25.98,37.42,1.10,1.09,0.00,44.56,15.10,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,23.10,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,18.64,0.00,0.00,17.01,0.00,8.00,3.46,14.43,8.00,10.67,13.41,5.00,18.70,18.70,18.89,18.89,1.40,0.00,9.32,23.57,3.51,25.50,18.89,17.94,0.00,17.42,0.00,0.60,18.89,18.89,18.89,1.20,18.19,12.47,18.89,8.00,10.70,7.73,17.00,2.40,0.00,0.00,18.90,0.00,2.00,23.02,33.87,0.92,1.00,0.00,43.40,13.61,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,23.23,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,18.64,0.00,0.00,17.01,0.00,8.00,3.65,14.62,8.00,10.67,13.41,5.00,18.70,18.70,18.89,18.89,1.40,0.00,8.35,21.90,3.51,25.40,18.89,17.94,0.00,17.42,0.00,0.60,18.89,18.89,18.89,1.20,17.04,12.47,18.89,8.00,10.70,7.73,17.00,2.40,0.00,0.00,18.90,0.00,2.00,19.97,30.16,0.75,0.89,0.00,42.03,12.16,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,22.98,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,18.64,0.00,0.00,17.01,0.00,8.00,3.86,14.87,8.00,10.67,13.41,5.00,18.70,18.70,18.89,18.89,1.40,0.00,7.58,20.75,3.51,25.30,18.89,17.94,0.00,17.42,0.00,0.60,18.89,18.89,18.89,1.20,15.82,12.47,18.89,8.00,10.70,7.73,17.00,2.40,0.00,0.00,18.90,0.00,2.00,16.64,25.95,0.61,0.75,0.00,40.01,10.89,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,23.00,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,18.64,0.00,0.00,17.01,0.00,8.00,4.08,14.73,8.00,10.67,13.41,5.00,18.70,18.70,18.89,18.89,1.40,0.00,6.99,19.80,3.51,25.30,18.89,17.94,0.00,17.42,0.00,0.60,18.89,18.89,18.89,1.20,14.01,12.47,18.89,8.00,10.70,7.73,17.00,2.40,0.00,0.00,18.90,0.00,2.00,13.49,21.79,0.50,0.62,0.00,38.26,9.47,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,23.27,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,18.64,0.00,0.00,17.01,0.00,8.00,4.29,13.39,8.00,10.67,13.41,5.00,18.70,18.70,18.89,18.89,1.40,0.00,6.93,19.50,3.51,24.80,18.89,17.94,0.00,17.42,0.00,0.60,18.89,18.89,18.89,1.20,10.42,12.47,18.89,8.00,10.70,7.73,17.00,2.40,0.00,0.00,18.90,0.00,2.00,10.88,17.76,0.44,0.55,0.00,37.28,7.57,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
