"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,72.37,29.81,66.81,596.74,193.19,6.87,3.57,43.72,19.05,3.65,28.63,55.15,7.21,3.87,155.15,18.59,132.07,18.00,128.82,13.52,6.88,84.37,0.00,6.39,9.98,61.10,4.41,15.26,227.35,227.09,30.43,66.77,0.00,30.43,99.62,114.86,99.63,5.67,0.00,75.93,50.27,44.02,55.51,30.52,30.41,30.40,69.00,20.73,95.58,0.00,149.88,20.34,14.91,22.03,21.82,3.87
2.00,72.37,29.81,66.81,596.74,193.19,6.87,3.57,43.72,19.05,3.65,28.63,87.54,7.21,3.87,155.15,20.80,132.07,18.00,120.00,13.52,6.88,84.37,0.00,6.39,9.00,40.89,4.41,10.60,227.35,227.09,55.54,26.94,0.00,55.41,177.50,190.55,0.00,5.67,68.63,46.50,49.14,44.00,55.51,30.27,30.16,30.15,45.93,20.73,108.42,20.73,166.95,20.34,14.91,18.93,18.75,3.87
3.00,72.37,29.81,66.81,596.74,193.19,6.87,3.57,43.72,19.05,3.65,28.63,101.65,7.21,3.87,155.15,27.42,120.08,35.90,120.00,13.52,6.88,84.37,0.00,6.39,9.00,42.00,4.41,10.86,227.35,227.09,39.18,20.73,0.00,67.00,122.00,141.32,122.00,5.67,67.36,64.25,45.96,43.95,55.51,25.67,25.57,25.56,32.11,32.15,109.73,20.73,176.67,20.34,14.91,18.93,18.75,3.87
4.00,72.37,29.81,66.81,643.50,208.33,6.87,3.57,43.72,19.05,3.65,28.63,100.43,7.21,3.87,155.15,75.09,125.29,6.61,120.00,13.52,6.88,84.37,0.00,6.39,9.00,55.72,4.41,14.02,227.35,227.09,50.44,66.77,0.00,20.73,124.42,143.79,124.45,2.65,68.41,65.37,49.84,44.01,55.51,0.00,30.41,0.00,26.97,26.98,109.73,21.40,157.35,20.34,14.91,17.77,19.92,3.87
5.00,72.37,29.81,66.81,643.50,208.33,6.87,3.57,43.72,19.05,3.65,28.63,105.23,7.21,3.87,155.15,79.73,132.07,22.41,120.00,13.52,6.88,84.37,0.00,6.39,9.00,54.40,4.41,13.71,227.35,227.09,36.42,64.46,0.00,36.42,119.58,138.81,119.61,5.67,70.59,61.05,48.08,42.96,55.51,28.05,27.94,27.94,83.23,59.36,39.82,66.56,157.85,20.34,14.91,18.93,18.75,3.87
6.00,73.91,29.81,66.81,643.50,208.33,6.87,3.57,43.72,19.05,3.65,28.63,95.93,7.21,3.87,155.15,76.64,132.07,37.68,132.41,13.52,6.88,84.37,0.00,6.39,9.98,76.60,4.41,18.82,227.35,227.09,32.63,66.77,0.00,32.63,114.69,133.43,114.70,5.67,72.26,58.62,56.58,43.60,55.51,30.52,30.41,30.40,84.50,85.00,20.73,68.09,153.91,20.34,14.91,18.93,18.75,3.87
7.00,74.04,29.81,66.81,643.50,208.33,6.87,3.57,43.72,19.05,3.65,28.63,98.24,7.21,3.87,155.15,72.87,132.07,37.68,144.66,13.52,6.88,84.37,0.00,6.39,9.98,75.03,4.41,18.46,227.35,227.09,66.90,21.52,0.00,60.01,118.27,137.37,118.29,5.67,68.12,62.58,53.26,44.36,55.51,30.52,30.41,30.40,86.70,85.00,21.59,58.27,154.56,20.34,14.91,18.93,18.75,3.87
8.00,72.37,29.81,66.81,643.50,208.33,6.87,3.57,43.72,19.05,3.65,28.63,110.08,7.21,3.87,155.15,73.25,132.07,24.87,120.00,13.52,6.88,84.37,0.00,6.39,9.00,59.04,4.41,14.78,227.35,227.09,38.61,65.71,0.00,38.61,131.77,150.83,131.81,5.67,73.89,64.16,43.84,43.80,55.51,27.39,27.28,27.27,83.63,53.82,35.29,70.61,159.30,20.34,14.91,18.93,18.75,3.87
9.00,72.80,29.81,66.81,643.50,208.33,6.87,3.57,43.72,19.05,3.65,28.63,117.61,7.21,3.87,155.15,72.98,93.37,4.80,120.00,13.52,6.88,84.37,16.00,6.39,9.00,80.30,4.41,19.68,227.35,227.09,55.43,54.52,0.00,55.43,159.56,174.54,159.62,5.62,74.55,66.67,47.95,50.39,55.51,25.41,25.31,25.30,26.94,20.73,102.42,109.69,160.87,20.34,14.91,18.93,18.75,3.87
10.00,74.13,29.81,66.81,643.50,208.33,6.87,3.57,43.72,19.05,3.65,28.63,128.18,7.21,3.87,155.15,75.09,80.03,4.76,120.00,13.52,6.88,84.37,56.00,6.39,9.00,77.94,4.41,19.13,227.35,227.09,40.19,66.77,0.00,20.73,152.32,168.50,152.37,4.35,74.55,61.84,52.82,44.07,55.51,28.31,28.19,0.00,20.73,33.39,109.73,109.69,156.63,20.34,14.91,18.51,13.38,3.87
