"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CTAGROLMOS"
11.00,0.00,16.39,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,28.69,50.40,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,0.00,30.57,89.56,2.45,27.80,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,112.00,6.70,6.00,19.42,2.00,10.80,7.63,5.30,1.20,8.22,12.62,18.90,0.00,0.00,0.00,0.00,102.63,91.43,15.89,15.29,0.00,134.57,151.00,0.00,1.36,0.00,0.00,0.00,0.00,12.00
12.00,0.57,16.27,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.04,0.01,3.10,0.00,7.60,28.74,51.81,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,0.03,30.57,89.48,2.45,27.70,5.00,10.68,1.12,16.02,0.15,0.60,3.00,3.40,3.50,1.20,112.00,6.70,6.00,19.42,2.00,10.80,7.63,5.30,1.20,8.34,12.75,18.90,0.00,0.00,0.00,0.00,101.48,91.11,15.92,15.35,0.68,134.56,152.00,0.00,1.32,0.13,0.00,0.00,0.00,12.00
13.00,4.83,16.97,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.24,0.25,3.10,0.00,7.60,28.85,52.44,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,0.70,30.57,89.36,2.45,27.70,5.00,10.68,11.90,16.02,5.92,0.60,3.00,3.40,3.50,1.20,113.00,6.70,6.00,19.42,2.00,10.80,7.63,5.30,1.20,8.49,12.62,18.90,0.00,0.00,0.03,0.00,100.19,90.44,15.97,15.38,8.19,134.55,152.00,0.00,1.32,2.74,15.47,0.00,0.00,12.00
14.00,8.33,16.91,0.54,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.50,1.43,3.10,0.00,7.60,28.97,52.82,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,3.08,30.56,89.21,2.45,27.70,5.00,10.68,34.57,16.02,16.43,0.60,3.00,3.40,3.50,1.20,112.00,6.70,6.00,19.42,2.00,10.80,7.63,5.30,1.20,8.65,12.42,18.90,0.00,0.00,0.07,0.00,99.30,90.03,16.24,15.38,27.76,134.55,152.00,0.00,1.32,9.17,58.47,0.00,0.00,12.00
15.00,10.02,17.65,2.88,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.95,2.90,3.10,0.00,7.60,29.00,54.85,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,6.10,30.57,88.90,2.45,27.60,5.00,10.68,56.32,16.02,26.21,0.60,3.00,3.40,3.50,1.20,112.00,6.70,6.00,19.42,2.00,10.80,7.63,5.30,1.20,9.04,12.59,18.90,0.00,0.00,0.08,0.00,98.55,89.70,16.58,15.36,45.05,134.55,153.00,0.00,1.28,22.07,104.71,0.00,0.00,12.00
16.00,11.18,18.14,6.19,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,1.44,4.58,3.10,0.00,7.60,28.99,57.44,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,8.17,30.59,88.41,2.45,27.60,5.00,10.68,71.53,16.02,30.92,0.60,3.00,3.40,3.50,1.20,113.00,6.70,6.00,0.00,2.00,10.80,7.63,5.30,1.20,9.51,12.89,18.90,0.00,0.00,0.12,0.00,98.52,89.20,16.80,15.28,57.02,134.55,154.00,0.00,1.32,35.37,151.50,0.00,0.00,12.00
17.00,11.96,17.61,9.03,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,2.18,6.38,3.10,0.00,7.60,28.93,59.00,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,9.63,30.60,87.96,2.45,27.50,5.00,10.68,84.02,16.02,32.76,0.60,3.00,3.40,3.50,1.20,115.00,6.70,6.00,0.00,2.00,10.80,7.63,5.30,1.20,10.02,13.33,18.90,0.00,0.00,0.59,0.00,98.74,88.63,16.97,15.14,64.98,134.56,155.00,0.10,1.36,46.73,185.91,0.00,0.00,12.00
18.00,12.65,17.12,11.49,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,3.80,9.39,3.10,0.00,7.60,28.85,60.23,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,10.72,30.59,87.53,2.45,27.40,5.00,10.68,92.70,16.02,33.35,0.60,3.00,3.40,3.50,1.20,118.00,6.70,6.00,0.00,2.00,10.80,7.63,5.30,1.20,10.55,13.82,18.90,0.00,0.00,0.80,0.00,98.08,87.80,17.28,15.00,69.73,134.57,155.00,0.20,1.28,53.30,206.92,0.00,0.00,12.00
19.00,13.43,16.90,13.55,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,6.08,12.58,3.10,0.00,7.60,28.76,61.28,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,11.59,30.54,87.24,2.45,27.30,5.00,10.68,100.28,16.02,33.66,0.60,3.00,3.40,3.50,1.20,119.00,6.70,6.00,0.00,2.00,10.80,7.63,5.30,1.20,11.01,14.07,18.90,0.00,0.00,0.99,0.00,97.46,86.88,17.62,14.88,75.79,134.57,156.00,0.20,1.24,58.11,216.96,0.00,0.00,12.00
20.00,14.11,16.96,15.15,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,6.69,14.05,3.10,0.00,7.60,28.66,62.27,0.90,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,12.12,30.46,87.08,2.45,27.20,5.00,10.68,105.01,16.02,33.83,0.60,3.00,3.40,3.50,1.20,119.00,6.70,6.00,0.00,2.00,10.80,7.63,5.30,1.20,11.44,14.25,18.90,0.00,0.00,1.11,0.00,97.01,85.76,18.41,13.68,78.90,134.57,156.00,0.30,1.24,62.41,217.00,0.00,0.00,12.00
21.00,14.62,16.90,16.47,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,6.56,15.08,3.10,0.00,7.60,28.45,66.05,2.40,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,12.44,30.42,87.07,2.45,26.90,5.00,10.68,108.16,16.02,33.94,0.60,3.00,3.40,3.50,1.20,120.00,6.70,6.00,0.00,2.00,10.80,7.63,5.30,1.20,11.71,14.15,18.90,0.00,0.00,1.21,0.00,96.28,85.90,18.16,13.44,80.25,134.57,157.00,0.30,1.24,65.98,217.19,0.00,0.00,12.00
22.00,14.83,16.86,17.35,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,5.07,15.56,3.10,0.00,7.60,28.20,70.76,2.80,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,12.21,30.41,87.23,2.45,26.90,5.00,10.68,107.70,16.02,34.01,0.60,3.00,3.40,3.50,1.20,121.00,6.70,6.00,0.00,2.00,10.80,7.63,5.30,1.20,11.93,13.96,18.90,0.00,0.00,1.23,0.00,94.94,85.82,18.26,13.31,78.91,134.56,157.00,0.30,1.24,67.70,218.41,0.00,0.00,12.00
23.00,14.73,16.60,17.72,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,2.21,15.63,3.10,0.00,7.60,27.94,73.05,2.90,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,11.58,30.43,87.35,2.45,26.70,5.00,10.68,104.56,16.02,34.08,0.60,3.00,3.40,3.50,1.20,121.00,6.70,6.00,0.00,2.00,10.80,7.63,5.30,1.20,12.39,14.23,18.90,0.00,0.00,1.22,0.00,94.41,85.66,18.30,13.20,75.69,134.55,157.00,0.40,1.20,67.61,220.93,0.00,0.00,12.00
24.00,14.66,16.40,17.80,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,1.32,15.41,3.10,0.00,7.60,27.66,74.53,2.90,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,11.22,30.46,87.42,2.45,26.50,5.00,10.68,103.90,16.02,33.91,0.60,3.00,3.40,3.50,1.20,121.00,6.70,6.00,0.00,2.00,10.80,7.63,5.30,1.20,12.93,14.66,18.90,0.00,0.00,1.24,0.00,95.03,87.41,18.59,13.35,74.76,134.53,158.00,0.40,1.20,66.22,224.37,0.00,0.00,12.00
25.00,14.45,16.10,17.52,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,1.25,15.14,3.10,0.00,7.60,27.59,76.09,2.70,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,10.99,30.49,87.55,2.45,26.40,5.00,10.68,103.41,16.02,33.79,0.60,3.00,3.40,3.50,1.20,122.00,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,13.22,15.00,18.90,0.00,0.00,1.23,0.00,96.37,87.45,18.61,13.53,74.10,134.51,158.00,0.40,1.16,64.95,221.73,0.00,0.00,12.00
26.00,14.02,15.98,16.86,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,1.57,15.07,3.10,0.00,7.60,27.58,77.67,0.40,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,11.01,30.53,87.76,2.45,26.20,5.00,10.68,102.52,16.02,33.65,0.60,3.00,3.40,3.50,1.20,122.00,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,13.42,15.31,18.90,0.00,0.00,1.23,0.00,97.90,87.48,18.45,13.68,72.89,134.48,158.00,0.40,1.16,64.76,213.66,0.00,0.00,12.00
27.00,13.44,16.03,15.77,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,1.87,14.98,3.10,0.00,7.60,27.87,78.51,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,10.91,30.56,87.87,2.45,25.90,5.00,10.68,100.48,16.02,33.54,0.60,3.00,3.40,3.50,1.20,123.00,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,13.41,15.25,18.90,0.00,0.00,1.23,0.00,100.49,87.18,18.29,13.82,70.76,134.45,158.00,0.30,1.16,64.23,216.37,0.00,0.00,12.00
28.00,12.78,15.89,14.33,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,1.17,14.56,3.10,0.00,7.60,28.24,79.10,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,10.34,30.59,87.88,2.45,25.90,5.00,10.68,94.90,16.02,33.36,0.60,3.00,3.40,3.50,1.20,124.00,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,13.33,15.08,18.90,0.00,0.00,1.04,0.00,101.76,87.80,19.10,14.00,67.37,134.47,158.00,0.20,1.16,61.92,229.33,0.00,0.00,12.00
29.00,12.04,15.56,12.56,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.59,13.81,3.10,0.00,7.60,28.42,79.02,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,9.22,30.63,87.89,2.45,25.90,5.00,10.68,88.78,16.02,32.81,0.60,3.00,3.40,3.50,1.20,124.00,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,13.35,14.96,18.90,0.00,0.00,1.01,0.00,102.93,88.73,18.85,14.18,63.77,134.50,158.00,0.20,1.20,58.08,229.87,0.00,0.00,12.00
30.00,11.26,15.46,10.17,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.43,12.73,3.10,0.00,7.60,28.54,78.72,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,7.59,30.68,87.92,2.45,26.00,5.00,10.68,83.02,16.02,31.64,0.60,3.00,3.40,3.50,1.20,125.00,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,13.41,14.86,18.90,0.00,0.00,0.94,0.00,102.91,90.44,18.72,15.15,58.19,134.52,158.00,0.10,1.24,50.67,217.06,0.00,0.00,12.00
31.00,10.47,15.75,7.35,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.32,11.31,3.10,0.00,7.60,28.64,79.20,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,6.31,30.72,87.98,2.45,26.00,5.00,10.68,70.40,16.02,28.41,0.60,3.00,3.40,3.50,1.20,125.00,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,13.13,14.38,18.90,0.00,0.00,0.79,0.00,102.49,91.08,18.62,15.03,49.90,134.54,159.00,0.10,1.32,41.65,203.43,0.00,0.00,12.00
32.00,9.51,15.81,4.56,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.08,8.81,3.10,0.00,7.60,28.72,79.94,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,4.36,30.76,88.06,2.45,26.20,5.00,10.68,50.40,16.02,19.63,0.60,3.00,3.40,3.50,1.20,125.00,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,12.73,13.77,18.90,0.00,0.00,0.57,0.00,101.73,92.37,18.39,15.02,38.34,134.54,159.00,0.10,1.32,25.88,188.10,0.00,0.00,12.00
33.00,8.25,16.10,2.05,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,5.88,3.10,0.00,7.60,28.80,80.24,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,1.11,30.79,88.12,2.45,26.30,5.00,10.68,22.14,16.02,8.31,0.60,3.00,3.40,3.50,1.20,126.00,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,12.32,13.50,18.90,0.00,0.00,0.49,0.00,100.86,93.89,18.11,15.03,17.56,134.55,159.00,0.10,1.32,11.76,146.85,0.00,0.00,12.00
34.00,5.28,15.54,0.22,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,2.00,3.10,0.00,7.60,28.87,80.39,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,0.05,30.81,88.14,2.45,26.50,5.00,10.68,5.32,16.02,1.09,0.60,3.00,3.40,3.50,1.20,125.00,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,11.92,13.35,18.90,0.00,0.00,0.34,0.00,101.82,95.12,18.03,15.06,3.53,134.55,158.00,0.10,1.32,2.16,81.35,0.00,0.00,12.00
35.00,0.40,15.54,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.16,3.10,0.00,7.60,28.80,80.12,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,0.00,30.84,88.25,2.45,26.70,5.00,10.68,0.11,16.02,0.01,0.60,3.00,3.40,3.50,1.20,125.00,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,11.38,13.36,18.90,0.00,0.00,0.12,0.00,103.39,96.24,18.01,15.09,0.13,134.54,157.00,0.00,1.40,0.01,34.23,0.00,0.00,12.00
36.00,0.00,15.03,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,28.67,79.71,2.10,4.50,15.53,4.20,18.25,10.00,3.00,4.20,2.80,0.00,30.86,88.47,2.45,26.90,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,124.00,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,10.78,13.43,18.90,0.00,0.00,0.06,0.00,105.76,96.66,17.97,15.11,0.00,134.55,156.00,0.00,1.44,0.00,8.37,0.00,0.00,12.00
37.00,0.00,15.23,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,28.42,78.79,6.80,4.50,15.53,4.20,18.25,10.00,3.00,4.20,2.80,0.00,30.86,88.65,2.45,27.20,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,124.00,6.70,6.00,19.42,2.00,10.80,7.63,5.20,1.20,10.78,13.66,18.90,0.00,0.00,0.00,0.00,108.38,96.85,17.92,15.12,0.00,134.57,155.00,0.00,1.52,0.00,0.00,0.00,0.00,12.00
38.00,0.00,15.00,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,28.12,77.71,8.00,4.50,15.53,4.20,18.25,10.00,3.00,4.20,2.80,0.00,30.86,88.80,2.45,27.30,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,122.00,6.70,6.00,19.42,2.00,10.80,7.63,5.20,1.20,10.98,13.93,18.90,0.00,0.00,0.00,0.00,108.66,96.62,17.72,15.12,0.00,134.57,154.00,0.00,1.56,0.00,0.00,0.00,0.00,12.00
39.00,0.00,15.07,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,27.75,76.21,8.00,4.50,15.53,4.20,18.25,10.00,3.00,4.20,2.80,0.00,30.84,88.94,2.45,27.40,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,121.00,6.70,6.00,19.42,2.00,10.80,7.63,5.20,1.20,10.73,14.03,18.90,0.00,0.00,0.00,0.00,108.16,96.26,17.46,15.11,0.00,134.57,153.00,0.00,1.56,0.00,0.00,0.00,0.00,12.00
40.00,0.00,15.08,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,27.37,74.57,8.00,4.50,15.53,4.20,18.25,10.00,3.00,4.20,2.80,0.00,30.82,89.07,2.45,27.40,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,121.00,6.70,6.00,19.42,2.00,10.80,7.63,5.20,1.20,10.33,14.08,18.90,0.00,0.00,0.00,0.00,107.94,95.59,17.47,15.08,0.00,134.58,152.00,0.00,1.56,0.00,0.00,0.00,0.00,12.00
41.00,0.00,15.49,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,26.89,73.76,8.00,4.50,15.53,4.20,18.25,10.00,3.00,4.20,2.80,0.00,30.79,89.22,2.45,27.50,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,120.00,6.70,6.00,19.42,2.00,10.80,7.63,5.20,1.20,10.06,13.91,18.90,0.00,0.00,0.00,0.00,107.81,94.81,17.59,15.05,0.00,134.58,151.00,0.00,1.60,0.00,0.00,0.00,0.00,12.00
42.00,0.00,15.61,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,26.38,73.22,8.00,4.50,15.53,4.20,18.25,10.00,3.00,4.20,2.80,0.00,30.76,89.39,2.45,27.50,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,119.00,6.70,6.00,19.42,2.00,10.80,7.63,5.20,1.20,9.84,13.68,18.90,0.00,0.00,0.00,0.00,107.00,94.53,17.16,15.01,0.00,134.58,152.00,0.00,1.64,0.00,0.00,0.00,0.00,12.00
