"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.73,0.00,14.00,4.20,7.90,7.20,15.94,3.40,0.40,3.40,19.00,0.00,0.00,17.49,0.00,7.00,8.91,12.54,0.00,6.00,8.00,4.00,18.46,18.46,19.44,19.44,1.45,0.00,5.83,16.28,3.35,26.50,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,5.65,8.20,19.00,5.00,10.60,7.60,12.63,2.40,1.30,0.95,18.90,0.00,0.00,0.00,1.00,18.80,26.50,0.25,0.12,0.00,44.58,3.10,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,23.64,0.00,14.00,4.20,7.90,7.20,15.94,3.40,0.40,3.40,19.00,0.00,0.00,17.49,0.00,7.00,9.00,11.49,0.00,6.00,8.00,4.00,18.46,18.46,19.44,19.44,1.45,0.00,6.03,16.15,3.35,26.50,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,4.65,8.20,19.00,5.00,10.60,7.60,12.63,2.40,1.33,0.94,18.90,0.00,0.00,0.00,1.00,17.10,36.70,0.24,0.11,0.00,44.13,3.18,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,23.82,0.00,14.00,4.20,7.90,7.20,15.94,3.40,0.40,3.40,19.00,0.00,0.00,17.49,0.00,7.00,9.21,10.38,0.00,6.00,8.00,4.00,18.46,18.46,19.44,19.44,1.45,0.00,6.17,15.96,3.35,26.50,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,4.35,8.20,19.00,5.00,10.60,7.60,12.63,2.40,1.38,1.14,18.90,0.00,0.00,0.00,1.00,25.10,21.00,0.22,0.09,0.00,43.66,3.73,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,23.67,0.00,14.00,4.20,7.90,7.20,15.94,3.40,0.40,3.40,19.00,0.00,0.00,17.49,0.00,7.00,9.77,9.06,0.00,6.00,8.00,4.00,18.46,18.46,19.44,19.44,1.45,0.00,6.11,15.61,3.35,26.60,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,0.00,6.16,8.20,19.00,5.00,10.60,7.60,12.63,2.40,1.50,2.00,18.90,0.00,0.00,0.00,1.00,17.40,28.80,0.14,0.06,0.00,43.11,5.71,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.38
5.00,0.01,23.78,0.00,14.00,4.20,7.90,7.20,15.94,3.40,0.40,3.40,19.00,0.09,0.02,17.49,0.00,7.00,10.17,7.80,0.00,6.00,8.00,4.00,18.46,18.46,19.44,19.44,1.45,0.00,6.19,15.55,3.35,26.60,19.44,18.46,0.42,17.88,0.27,0.60,19.44,19.44,19.44,0.00,6.93,8.20,19.00,5.00,10.60,7.60,12.63,2.40,1.67,2.95,18.90,0.00,0.00,0.00,1.00,19.60,15.20,0.10,0.04,0.36,42.93,6.59,0.00,2.00,0.04,0.38,11.00,0.19,22.00,0.00,0.76
6.00,0.61,23.74,0.00,14.00,4.20,7.90,7.20,15.94,3.40,0.40,3.40,19.00,0.78,1.20,17.49,0.00,7.00,10.11,6.69,0.00,6.00,8.00,4.00,18.46,18.46,19.44,19.44,1.45,0.77,6.66,16.35,3.35,26.60,19.44,18.46,15.49,17.88,3.52,0.60,19.44,19.44,19.44,0.00,4.60,8.20,19.00,5.00,10.60,7.60,12.63,2.40,2.00,4.18,18.90,0.00,0.00,0.00,1.00,14.20,2.50,0.18,0.05,17.19,43.85,4.17,0.00,2.00,4.94,35.04,11.00,19.01,22.00,0.00,7.33
7.00,2.10,23.76,0.00,14.00,4.20,7.90,7.20,15.94,3.40,0.40,3.40,19.00,2.33,3.74,17.49,0.00,7.00,10.04,5.74,0.00,6.00,8.00,4.00,18.46,18.46,19.44,19.44,1.45,3.09,7.00,16.90,3.35,26.60,19.44,18.46,56.69,17.88,12.69,0.60,19.44,19.44,19.44,0.00,2.66,8.20,19.00,5.00,10.60,7.60,12.63,2.40,2.35,5.08,18.90,0.00,0.00,0.02,1.00,10.60,28.10,0.25,0.06,54.95,44.63,2.20,0.00,2.00,18.30,112.12,11.00,65.08,22.00,0.01,13.91
8.00,4.40,23.89,0.00,14.00,4.20,7.90,7.20,15.94,3.40,0.40,3.40,19.00,6.90,8.29,17.49,0.00,7.00,9.90,5.21,0.00,6.00,8.00,4.00,18.46,18.46,19.44,19.44,1.45,7.19,6.91,16.68,3.35,26.60,19.44,18.46,99.02,17.88,26.92,0.60,19.44,19.44,19.44,0.00,1.91,8.20,19.00,5.00,10.60,7.60,12.63,2.40,2.73,5.02,18.90,0.00,0.00,0.05,1.00,21.90,47.00,0.30,0.13,83.33,45.00,1.61,0.00,2.00,39.19,206.95,11.00,128.91,22.00,0.04,24.10
9.00,6.68,23.74,0.15,14.00,4.20,7.90,7.20,15.94,3.40,0.40,3.40,19.00,13.59,13.70,17.49,0.00,7.00,9.74,4.93,0.00,6.00,8.00,4.00,18.46,18.46,19.44,19.44,1.45,11.42,7.20,17.76,3.35,26.60,19.44,18.46,120.93,17.88,34.69,0.60,19.44,19.44,19.44,0.00,1.31,8.20,19.00,5.00,10.60,7.60,12.63,2.40,3.18,5.19,18.90,0.00,0.00,0.06,1.00,31.10,51.80,0.36,0.23,96.03,45.96,1.26,0.00,2.00,62.25,244.08,11.00,174.88,22.00,0.08,34.29
10.00,8.68,23.71,2.99,14.00,4.20,7.90,7.20,15.94,3.40,0.40,3.40,19.00,16.05,16.37,17.49,0.00,7.00,9.49,5.39,0.00,6.00,8.00,4.00,18.46,18.46,19.44,19.44,1.45,13.56,8.63,22.74,3.35,26.50,19.44,18.46,130.38,17.88,37.67,0.60,19.44,19.44,19.44,0.00,1.19,8.20,19.00,5.00,10.60,7.60,12.63,2.40,3.84,6.07,18.90,0.00,0.00,0.09,1.00,28.70,56.50,0.42,0.42,101.79,48.68,1.63,0.10,2.00,73.48,249.86,11.00,191.23,22.00,0.13,37.74
