"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CTAGROLMOS"
1.00,0.00,18.84,0.00,14.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.23,0.00,0.00,3.10,0.00,7.20,24.38,23.09,0.00,5.00,4.90,4.50,18.45,10.00,5.00,7.00,2.80,0.00,9.69,32.65,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,42.00,6.00,6.00,16.00,1.80,10.00,7.31,4.80,1.20,10.47,12.82,18.00,0.00,0.00,0.00,1.00,50.35,70.60,2.52,2.15,0.00,53.92,41.00,0.00,1.24,0.00,0.00,5.00,0.00,11.00
2.00,0.00,18.84,0.00,14.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.23,0.00,0.00,3.10,0.00,7.20,24.38,23.09,0.00,5.00,4.90,4.50,18.45,10.00,5.00,7.00,2.80,0.00,9.69,32.65,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,35.00,6.00,6.00,16.00,1.80,10.00,7.31,4.80,1.20,10.47,12.82,18.00,0.00,0.00,0.00,1.00,50.35,70.60,2.52,2.15,0.00,53.92,36.00,0.00,1.24,0.00,0.00,5.00,0.00,11.00
3.00,0.00,18.63,0.00,14.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.23,0.00,0.00,3.10,0.00,7.20,24.20,23.65,0.00,5.00,4.90,4.50,18.45,10.00,5.00,7.00,2.80,0.00,8.94,31.41,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,30.00,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,10.50,12.87,18.00,0.00,0.00,0.00,1.00,49.47,69.07,2.33,1.91,0.00,52.37,33.00,0.00,1.20,0.00,0.00,5.00,0.00,11.00
4.00,0.00,15.52,0.00,14.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.23,0.00,0.00,3.10,0.00,7.20,23.89,25.03,0.00,5.00,4.90,4.50,18.45,10.00,5.00,7.00,2.80,0.00,8.28,30.29,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,28.00,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,10.59,13.11,18.00,0.00,0.00,0.00,1.00,49.08,67.93,2.24,1.74,0.00,51.36,30.00,0.00,1.16,0.00,0.00,5.00,0.00,11.00
5.00,0.00,17.99,0.00,14.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.23,0.00,0.00,3.10,0.00,7.20,23.72,25.70,0.00,5.00,4.90,4.50,18.45,10.00,5.00,7.00,2.80,0.00,7.62,28.73,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,26.00,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,10.51,13.30,18.00,0.00,0.00,0.00,1.00,48.02,67.64,2.18,1.76,0.00,50.59,29.00,0.00,1.16,0.00,0.00,5.00,0.00,11.00
6.00,0.00,21.18,0.00,14.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.23,0.00,0.00,3.10,0.00,7.20,23.60,26.11,0.00,5.00,4.90,4.50,18.45,10.00,5.00,7.00,2.80,0.00,6.97,27.01,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,25.00,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,10.37,13.47,18.00,0.00,0.00,0.00,1.00,46.73,67.63,2.14,1.85,0.00,49.90,29.00,0.00,1.12,0.00,0.00,5.00,0.00,11.00
7.00,0.00,19.98,0.00,14.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.23,0.00,0.00,3.10,0.00,7.20,23.38,26.27,0.00,5.00,4.90,4.50,18.45,10.00,5.00,7.00,2.80,0.00,6.14,25.97,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,25.00,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,10.30,13.63,18.00,0.00,0.00,0.00,1.00,45.80,66.51,2.39,1.93,0.00,49.56,29.00,0.00,1.12,0.00,0.00,5.00,0.00,11.00
8.00,0.00,20.01,0.00,14.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.23,0.00,0.00,3.10,0.00,7.20,23.12,26.34,0.00,5.00,4.90,4.50,18.45,10.00,5.00,7.00,2.80,0.00,5.26,25.15,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,25.00,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,10.25,13.78,18.00,0.00,0.00,0.00,1.00,44.98,65.01,2.74,2.01,0.00,49.33,29.00,0.00,1.12,0.00,0.00,5.00,0.00,11.00
9.00,0.00,19.99,0.00,14.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.23,0.00,0.00,3.10,0.00,7.20,22.90,26.12,0.00,5.00,4.90,4.50,18.45,10.00,5.00,7.00,2.80,0.00,5.04,24.40,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,25.00,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,10.22,13.86,18.00,0.00,0.00,0.00,1.00,43.39,62.58,2.80,1.97,0.00,49.00,29.00,0.00,1.12,0.00,0.00,5.00,0.00,11.00
10.00,0.00,20.00,0.00,14.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.23,0.00,0.00,3.10,0.00,7.20,22.69,25.82,0.00,5.00,4.90,4.50,18.45,10.00,5.00,7.00,2.80,0.00,5.04,23.68,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,24.00,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,10.20,13.90,18.00,0.00,0.00,0.00,1.00,41.55,59.84,2.76,1.90,0.00,48.65,28.00,0.00,1.12,0.00,0.00,5.00,0.00,11.00
11.00,0.00,19.84,0.00,14.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.23,0.00,0.00,3.10,0.00,7.20,22.55,25.53,0.00,5.00,4.90,4.50,18.45,10.00,5.00,7.00,2.80,0.00,5.21,23.77,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,23.00,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,10.52,14.19,18.00,0.00,0.00,0.00,1.00,40.72,59.90,2.60,1.85,0.00,48.71,26.00,0.00,1.08,0.00,0.00,5.00,0.00,11.00
12.00,0.66,19.83,0.00,14.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.23,0.08,0.03,3.10,0.00,7.20,22.42,25.25,0.00,5.00,4.90,4.50,18.45,10.00,5.00,7.00,2.80,0.12,5.42,24.13,2.45,27.00,3.80,11.00,5.54,19.00,0.34,0.60,4.00,4.50,4.50,1.20,21.00,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,10.94,14.56,18.00,0.00,0.00,0.00,1.00,40.23,60.89,2.41,1.81,1.75,48.92,23.58,0.00,1.08,1.85,6.45,5.00,0.00,11.00
