"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,1.16,20.93,0.48,0.00,4.50,7.00,3.60,7.40,1.70,0.00,3.50,19.00,0.01,0.66,3.10,6.80,24.17,42.23,0.00,4.50,4.70,2.70,10.00,17.39,4.00,6.50,0.00,0.00,23.51,68.70,2.50,0.00,5.00,16.81,2.00,14.49,0.24,0.60,4.50,5.00,5.20,1.10,113.00,7.00,6.00,2.00,10.70,6.62,5.60,2.20,13.32,15.00,18.00,0.11,0.73,105.57,54.92,13.10,9.89,1.44,88.81,129.00,0.00,1.28,0.66,0.44,11.00,0.66,17.69,0.03,0.75,0.00
2.00,0.00,20.93,0.00,0.00,4.50,7.00,3.60,7.40,1.70,0.00,3.50,19.00,0.00,0.01,3.10,6.80,22.16,43.06,3.48,4.50,15.46,2.70,10.00,17.39,4.00,6.50,0.00,0.00,23.50,69.63,2.50,0.00,5.00,16.81,0.00,14.49,0.09,0.60,4.50,5.00,5.20,1.10,114.00,7.00,6.00,2.00,10.70,6.62,5.60,2.20,13.25,14.80,18.00,0.05,0.72,103.21,60.27,15.15,11.93,0.00,88.00,125.00,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.02,0.37,0.00
3.00,0.00,20.73,0.00,0.00,4.50,7.00,3.60,7.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,19.77,44.10,6.54,4.50,15.46,2.70,10.00,17.39,4.00,6.50,0.00,0.00,23.49,70.74,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,115.00,7.00,6.00,2.00,10.70,6.62,5.60,2.20,11.37,14.70,18.00,0.00,0.72,100.44,66.64,13.23,9.96,0.00,87.05,121.00,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
4.00,0.00,20.92,0.00,0.00,4.50,7.00,3.60,7.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,17.27,45.20,8.04,4.50,15.46,2.70,10.00,17.39,4.00,6.50,0.00,0.00,23.48,71.92,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,114.00,7.00,6.00,2.00,10.70,6.62,5.60,2.20,11.50,14.60,18.00,0.00,0.72,97.53,73.36,13.32,9.98,0.00,86.05,116.00,0.00,1.40,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
5.00,0.00,20.69,0.00,0.00,4.50,7.00,3.60,7.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,14.89,46.24,8.04,4.50,15.46,2.70,10.00,17.39,4.00,6.50,0.00,0.00,23.47,73.03,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,112.00,7.00,6.00,2.00,10.70,6.62,5.60,2.20,11.88,14.50,18.00,0.00,0.72,94.76,79.73,12.96,10.00,0.00,85.09,110.00,0.00,1.40,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
6.00,0.00,20.96,0.00,0.00,4.50,7.00,3.60,7.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,12.87,47.07,8.04,4.50,15.46,2.70,10.00,17.39,4.00,6.50,0.00,0.00,23.46,73.96,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,108.00,7.00,6.00,2.00,10.70,6.62,5.60,2.20,11.44,14.30,18.00,0.00,0.72,92.40,85.08,12.61,10.02,0.00,84.28,104.00,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
7.00,0.00,20.74,0.00,0.00,4.50,7.00,3.60,7.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,11.46,47.58,8.04,4.50,15.46,2.70,10.00,17.39,4.00,6.50,0.00,0.00,23.45,74.59,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,103.00,7.00,6.00,2.00,10.70,6.62,5.60,2.20,11.65,14.20,18.00,0.00,0.72,90.72,88.73,12.16,9.72,0.00,83.71,97.00,0.00,1.48,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
8.00,0.00,21.07,0.00,0.00,4.50,7.00,3.60,7.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,11.27,46.96,8.03,4.50,15.46,2.70,10.00,17.39,4.00,6.50,0.00,0.00,23.30,74.41,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,97.00,7.00,6.00,2.00,10.70,6.62,5.60,2.20,11.59,14.10,18.00,0.00,0.72,89.52,87.73,11.71,9.43,0.00,83.22,90.00,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
9.00,0.00,20.94,0.00,0.00,4.50,7.00,3.60,7.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,10.82,45.48,8.02,4.50,15.46,2.70,10.00,17.39,4.00,6.50,0.00,0.00,22.95,73.98,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,90.00,7.00,6.00,2.00,10.70,6.62,5.60,2.20,11.70,14.00,18.00,0.00,0.71,86.64,85.35,11.16,8.93,0.00,82.04,83.00,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
10.00,0.00,21.28,0.00,0.00,4.50,7.00,3.60,7.40,1.70,0.00,3.50,19.00,0.00,0.00,3.10,6.80,10.28,43.72,8.03,4.50,15.46,2.70,10.00,17.39,4.00,6.50,0.00,0.00,22.53,73.48,2.50,0.00,5.00,16.81,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,85.00,7.00,6.00,2.00,10.70,6.62,5.60,2.20,12.03,13.90,18.00,0.00,0.71,83.21,82.51,10.61,8.43,0.00,80.64,77.00,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
