"NODO DE ENVIO :","TALARA 220","PIURA OESTE 220","PIURA OESTE 220","LA NINA 220","CHICLAYO OESTE 220","GUADALUPE 220","TRUJILLO 220","CHIMBOTE 220","CHIMBOTE 220","PARAMONGA NUEVA 220","PARAMONGA NUEVA 220","MEDIO MUNDO 220","LOMERA 220","PUERTO CHANCAY 220","VENTANILLA 220","VENTANILLA 220","VENTANILLA 220","VENTANILLA 220","VENTANILLA 220","SAN JUAN 220","SANTA ROSA 220 B","SAN JUAN 220","SAN JUAN 220","INDEPENDENCIA 220","DERIVACION 220","CHILCA REP 220","CHILCA REP 220","NUEVA CHINCHA 220","CANTERA 220","CHILCA REP 220","CHILCA REP 220","CHILCA REP 220","POMACOCHA 220","POMACOCHA 220","PACHACHACA 220","PACHACHACA 220","PACHACHACA 220","CALLAHUANCA EDN 220","CALLAHUANCA EDN 220","REFINERIA ZINC 220","REFINERIA ZINC 220","CAMPO ARMINO 220","CAMPO ARMINO 220","CAMPO ARMINO 220","CAMPO ARMINO 220","HUANCAVELICA 220","CAMPO ARMINO 220","CAMPO ARMINO 220","CAMPO ARMINO 220","HUAYUCACHI 220","PACHACHACA 220","AGUAYTIA 220","TINGO MARIA 220","VIZCARRA 220","CONOCOCHA 220","CALLAHUANCA 60","MOYOPAMPA 60","MOYOPAMPA 60","HUANUCO 138","PARAGSHA 138","CARHUAMAYO 138","CARIPA138","CAMPO ARMINO 220","CAMPO ARMINO 220","COTARUSE 220","COTARUSE 220","OROYA NUEVA 220","CARHUAMAYO 220","PARAGSHA2 220","SANTUARIO 138","SANTUARIO 138","SANTUARIO 138","CALLALLI 138","QUENCORO 138","DOLORESPATA 138","ABANCAY NUEVA 138","TINTAYA 138","AYAVIRI138","AZANGARO 138","JULIACA 138","ARICOTA II 66","TOMASIRI 66","MOQUEGUA 138","SOCABAYA 220","MACHUPICCHU 138","MACHUPICCHU 138","CHILOTA 220","MOQUEGUA 220","AGUAYTIA 138","CERRO VERDE 138","CHAPARRAL 138","CHIMBOTE 138","CHIMBOTE 138","CHIMBOTE 138","CARHUAMAYO 220","CARHUAMAYO 220","PARAGSHA2 220","HUINCO 220","HUINCO 220","VENTANILLA 220","VENTANILLA 220","CHAVARRIA 220 B","CHAVARRIA 220 A","TRUJILLO 220","CHILCA CTM 500","CARABAYLLO 220","CARABAYLLO 220","INDEPENDENCIA 220","KIMAN AYLLU 220","KIMAN AYLLU 220","HUALLANCA 138","PARAMONGA NUEVA 220","CHICLAYO OESTE 220","SOCABAYA 220","CONOCOCHA 220","CONOCOCHA 220","TRUJILLO 220","GUADALUPE 220","MEDIO MUNDO 220","CARABAYLLO 500","CHIMBOTE 500","PIURA OESTE 220","POMACOCHA 220","PIEDRA BLANCA 138","CHILCA CTM 500","POROMA 220","POROMA500","MONTALVO 220","HUANZA 220","INDUSTRIALES 220B","OCONA 500","SOCABAYA 220","SOCABAYA 220","TRUJILLO 500","INDUSTRIALES 60","SOCABAYA 138","MOQUEGUA 220","CARABAYLLO 220","CHAVARRIA 60 B","CHAVARRIA 60 B","CHAVARRIA 220 A","CHILCA REP 220","TINTAYA 138","COMBAPATA 138","ALTO PRADERA 220","SANTA TERESA 220","SURIRAY 220","SURIRAY 220","SURIRAY 220","CHILCA REP 220","ASIA 220","LOMERA 220","CHAGLLA 220","CHAGLLA 220","RAMADA 220","RAMADA 220","REQUE 220","REQUE 220","SAN JOSE 500","OQUENDO 60","POROMA 220","VENTANILLA 220","CHAVARRIA 60 B","BARSI 60","CHILLON 60","HUAMPANI 60","HUARANGAL 60","ARICOTA138","ILO ELS 138","MOYOPAMPA 60","MOQUEGUA 138","LOMERA 60","SANTA ROSA EDS 60","MIRADOR 220","CARHUAMAYO 138","PARAGSHA 50","INDUSTRIALES 60","SURIRAY 220","ABANCAY NUEVA 138","SANTA ISABEL 220","MOQUEGUA 220","MOQUEGUA 220","YANANGO 220","CHIMAY 220","SANTA ISABEL 220","CHAVARRIA 60 B","CHILLON 60","HUACHIPA 60","CHAVARRIA 60 A","CHIRIBAMBA 220","PLANICIE 220 A","PLANICIE 220 B","COLCABAMBA 500","POROMA500","YARABAMBA 500","CARHUAQUERO 220","CAJAMARCA 220","CACLIC 220","CERRO DEL AGUILA 220","CERRO DEL AGUILA 220","YARABAMBA 220","YARABAMBA 220","CARAPONGO 500","CARAPONGO 220 B","PLANICIE60","MANCHAY 60","PLANICIE 220 B","COBRIZAI 69","MOLLEPATA220","SOCABAYA 220","CAMPO ARMINO 220","CARAPONGO 220 A","CARAPONGO 220 B","CARAPONGO 220 B","MARCONA 60 B","MARCONA 60 B","AZANGARO 138","PUMIRI220","CALLAHUANCA 220","MATUCANA 220","CALLAHUANCA 60","CALLAHUANCA 60","CARAPONGO 220 A","CARAPONGO 220 A","SAN MIGUEL 60","SAN MIGUEL 60","LA NINA 220","FELAM 220","SAN GABAN 138","SAN GABAN 138","ANGEL 138","SAN RAFAEL 138","MONTALVO 220","SAN GABAN 138","MEDIO MUNDO 220","MEDIO MUNDO 220","TINGO MARIA 138","AUCAYACU 138","BELLAVISTA 138","TARAPOTO 138","PARINAS 220","PAMPA HONDA 220","PAMPA HONDA 220","AGUAYTIA 138","HUANZA 220","SAN ROMAN 220","SAN ROMAN 138","PUNO 220","MAZUCO 138","SOCABAYA 138","CINCO MANANTIALES 138","OXIDOS CERRO 138","PARAGSHA2 220","TOCACHE 138","JUANJUI 138","MOQUEGUA 138","MOQUEGUA 138","MILL SITE 138","PUSHBACK 138","MILL SITE 138","MILL SITE 138","TOQUEPALA 138","MILL SITE 138","PLAZA TOQUEPALA 138","PLAZA TOQUEPALA 138","ILO3 138","ILO ELS 138","ILO 138","QUEBRADA HONDA 138","PLAZA TOQUEPALA 138","MILL SITE 138","CARHUAMAYO NUEVA 138","CHILCA CTM 220 A","DERIVACION 220  BARRA II","SANTA ROSA 220 A","DERIVACION 220","CARAPONGO 220 A","CARAPONGO 500","CAMPAS 220","COLCABAMBA 500","PLANICIE 500","DESIERTO220","CAHUACHI 220","VALLE DEL CHIRA 220","FLAMENCO220","BARRA3HERMANAS","ERSUR 220","BARRAPTALOMITAS","BARRAPTALOMITAS2","HUANCAVELICA 220","ZAPALLAL 220","CHILCA CTM 500","CHAPARRAL 138","CAMPO ARMINO 220","CAMPO ARMINO 220","MOQUEGUA 138","BARRAPTALOMITAS","PUNO 220","ZAPALLAL 220","PIURA OESTE 220","BALNEARIO 220","OROYA NUEVA 220","OROYA NUEVA 138","CARHUAMAYO 138","PARAGSHA 138","ARICOTA138","MOQUEGUA 220","SOCABAYA 220","LOS HEROES 220 A","AGUAYTIA 220","PARAGSHA2 220","PUCALLPA 138","INDEPENDENCIA 220","CHILLON 220","BARSI 220","CHAVARRIA 220 A","CHAVARRIA 220 A","CARABAYLLO 500","CHILCA CTM 500","CARHUAMAYO 220","KIMAN AYLLU 220","CHIMBOTE 500","TRUJILLO 500","POROMA500","MONTALVO 500","LA NINA 500","TINTAYA 220","CHIMBOTE 220","ABANCAY NUEVA 220","SANTA ROSA 220 A","SANTA ROSA 220 A","MALVINAS 220","LOMERA 220","INDUSTRIALES 220 A","MIRADOR 220","TINGO MARIA 220","ILO 3 220","BELAUNDE 220","YARABAMBA 500","COLCABAMBA 500","CARAPONGO 500","MANCHAY 220","CAMPO ARMINO 220","MOLLEPATA220","SAN JOSE 500","SAN JOSE 500","MARCONA220","MARCONA220","PUMIRI220","CALLAHUANCA EDN 220","SAN MIGUEL 220","SAN ROMAN 220","CAMPAS 500","PLANICIE 220 A","CHILCA CTM 500"
"NODO DE RECEPCION :","ZORRITOS 220","VALLE DEL CHIRA 220","LA NINA 220","CHICLAYO OESTE 220","CARHUAQUERO 220","REQUE 220","GUADALUPE 220","TRUJILLO 220","TRUJILLO 220","CHIMBOTE 220","CHIMBOTE 220","HUACHO 220","HUACHO 220","HUACHO 220","ZAPALLAL 220","ZAPALLAL 220","CHAVARRIA 220 A","CHAVARRIA 220 A","CHAVARRIA 220 A","INDUSTRIALES 220B","SAN JUAN 220","BALNEARIO 220","BALNEARIO 220","ICA 220","ICA 220","ASIA 220","DESIERTO220","INDEPENDENCIA 220","INDEPENDENCIA 220","SAN JUAN 220","SAN JUAN 220","SAN JUAN 220","SAN JUAN 220","SAN JUAN 220","POMACOCHA 220","CALLAHUANCA 220","CALLAHUANCA 220","CARAPONGO 220 A","CARAPONGO 220 B","CHAVARRIA 220 A","CHAVARRIA 220 A","POMACOCHA 220","POMACOCHA 220","HUANCAVELICA 220","HUANCAVELICA 220","INDEPENDENCIA 220","PACHACHACA 220","PACHACHACA 220","HUAYUCACHI 220","ORCOTUNA 220","OROYA NUEVA 220","TINGO MARIA 220","VIZCARRA 220","CONOCOCHA 220","PARAMONGA NUEVA 220","HUACHIPA 60","SANTA ROSA EDS 60","SANTA ROSA EDS 60","PIEDRA BLANCA 138","HUANUCO 138","CARIPA138","OROYA NUEVA 138","COTARUSE 220","COTARUSE 220","SOCABAYA 220","SOCABAYA 220","CARHUAMAYO 220","PARAGSHA2 220","VIZCARRA 220","SOCABAYA 138","JESUS 138","CALLALLI 138","TINTAYA 138","DOLORESPATA 138","CACHIMAYO 138","CACHIMAYO 138","AYAVIRI138","AZANGARO 138","JULIACA 138","SAN ROMAN 138","TOMASIRI 66","LOS HEROES 66","ILO 138","MOQUEGUA 220","QUENCORO 138","CACHIMAYO 138","MOQUEGUA 220","LOS HEROES 220 A","PUCALLPA 138","REPARTICION 138","MOLLENDO 138","HUALLANCA 138","HUALLANCA 138","HUALLANCA 138","PARAGSHA2 220","PARAGSHA2 220","CONOCOCHA 220","CARAPONGO 220 B","CARAPONGO 220 A","CHILLON 220","CHILLON 220","BARSI 220","BARSI 220","CAJAMARCA 220","CARAPONGO 500","ZAPALLAL 220","ZAPALLAL 220","ICA 220","RAMADA 220","RAMADA 220","KIMAN AYLLU 138","PARAMONGA EXISTENTE 138","FELAM 220","MOQUEGUA 220","KIMAN AYLLU 220","KIMAN AYLLU 220","GUADALUPE 220","REQUE 220","HUACHO 220","CHIMBOTE 500","TRUJILLO 500","TALARA 220","CARHUAMAYO 220","TINGO MARIA 138","POROMA500","MARCONA220","OCONA 500","MOQUEGUA 220","CARABAYLLO 220","SANTA ROSA 220 B","SAN JOSE 500","TINTAYA 220","TINTAYA 220","LA NINA 500","HUACHIPA 60","CERRO VERDE 138","ILO2 220","MIRADOR 220","OQUENDO 60","HUARANGAL 60","CHAVARRIA 220 B","CHILCA CTM 220 B","COMBAPATA 138","QUENCORO 138","SAN JUAN 220","SURIRAY 220","ABANCAY NUEVA 220","COTARUSE 220","COTARUSE 220","ALTO PRADERA 220","CANTERA 220","ZAPALLAL 220","PARAGSHA2 220","PARAGSHA2 220","PAMPA HONDA 220","PAMPA HONDA 220","CHICLAYO OESTE 220","CHICLAYO OESTE 220","MONTALVO 500","CHILLON 60","MARCONA220","CHAVARRIA 220 A","ZAPALLAL 60","MALVINAS 60","ZAPALLAL 60","HUACHIPA 60","ZAPALLAL 60","ILO3 138","ILO3 138","BALNEARIOS 60 A","TOQUEPALA 138","ZAPALLAL 60","MIRADOR 60","MALVINAS 220","CINCO MANANTIALES 138","CARHUAMAYO 50","SANTA ROSA LDS 60","MACHUPICCHU 138","ABANCAY 138","YAUPI 138","ILO 3 220","ILO 3 220","PACHACHACA 220","YANANGO 220","CARHUAMAYO 220","CHILLON 60","HUARANGAL 60","SANTA ROSA LDS 60","CHILLON 60","INDEPENDENCIA 220","INDUSTRIALES 220 A","INDUSTRIALES 220 A","POROMA500","YARABAMBA 500","MONTALVO 500","CAJAMARCA 220","CACLIC 220","BELAUNDE 220","COLCABAMBA 220","COLCABAMBA 220","SOCABAYA 220","SOCABAYA 220","CARABAYLLO 500","REFINERIA ZINC 220","HUACHIPA 60","PLANICIE60","MANCHAY 220","MOLLEPATA 60","HUANCAVELICA 220","SAN JOSE 220","COLCABAMBA 220","SANTA ROSA 220 B","SANTA ROSA 220 B","REFINERIA ZINC 220","SAN NICOLAS 60","SAN NICOLAS 60","PUMIRI138","SAN ROMAN 220","CALLAHUANCA EDN 220","CALLAHUANCA EDN 220","HUAMPANI 60","MOYOPAMPA 60","SAN MIGUEL 220","SAN MIGUEL 220","HUACHIPA 60","HUACHIPA 60","PIURA OESTE 220","LA NINA 220","AZANGARO 138","ANGEL 138","SAN RAFAEL 138","AZANGARO 138","LOS HEROES 220 A","MAZUCO 138","PARAMONGA NUEVA 220","PARAMONGA NUEVA 220","AUCAYACU 138","TOCACHE 138","TARAPOTO 138","BELAUNDE 138","TALARA 220","CAJAMARCA 220","CAJAMARCA 220","PUCALLPA 138","ORCOTUNA 220","PUNO 220","PUNO 138","CHILOTA 220","PTO MALDONADO 138","JESUS 138","OXIDOS CERRO 138","PARAGSHA 138","FRANCOISE 220","JUANJUI 138","BELLAVISTA 138","BOTIFLACA 138","BOTIFLACA 138","PUSHBACK 138","BOTIFLACA 138","INTIPAMPA 138","TOQUEPALA 138","ARICOTA138","PLAZA TOQUEPALA 138","ILO3 138","QUEBRADA HONDA 138","PANAMERICANA SOLAR 138","ILO 138","REFINERIA 138","ILO3 138","LIXIVIACION 138","LIXIVIACION 138","CARHUAMAYO 138","CHILCA CTM 220 B","CAHUACHI 220","SANTA ROSA 220 B","DERIVACION 220  BARRA II","CARAPONGO 220 B","CAMPAS 500","YANANGO 220","CAMPAS 500","CARABAYLLO 500","NUEVA CHINCHA 220","MARCONA220","PARINAS 220","POROMA 220","MARCONA220","MARCONA220","DERIVACION 220","DERIVACION 220  BARRA II","CHIRIBAMBA 220","PUERTO CHANCAY 220","PLANICIE 500","REPARTICION 138","COTARUSE 220","COTARUSE 220","INTIPAMPA 138","BARRAPTALOMITAS2","PUNO 138","HUARANGAL 60","PIURA OESTE 60","BALNEARIOS 60 A","OROYA NUEVA 50","OROYA NUEVA 50","CARHUAMAYO 50","PARAGSHA 50","ARICOTA II 66","MOQUEGUA 138","SOCABAYA 138","LOS HEROES 66","AGUAYTIA 138","PARAGSHA 138","PUCALLPA 60","INDEPENDENCIA 60","CHILLON 60","BARSI 60","CHAVARRIA 60 B","CHAVARRIA 60 A","CARABAYLLO 220","CHILCA CTM 220 B","CARHUAMAYO NUEVA 138","KIMAN AYLLU 138","CHIMBOTE 220","TRUJILLO 220","POROMA 220","MONTALVO 220","LA NINA 220","TINTAYA 138","CHIMBOTE 138","ABANCAY NUEVA 138","SANTA ROSA LDS 60","SANTA ROSA EDS 60","MALVINAS 60","LOMERA 60","INDUSTRIALES 60","MIRADOR 60","TINGO MARIA 138","ILO3 138","BELAUNDE 138","YARABAMBA 220","COLCABAMBA 220","CARAPONGO 220 A","MANCHAY 60","COBRIZAI 69","MOLLEPATA 60","SAN JOSE 220","SAN JOSE 220","MARCONA 60 B","MARCONA 60 B","PUMIRI138","CALLAHUANCA 60","SAN MIGUEL 60","SAN ROMAN 138","CAMPAS 220","PLANICIE 500","CHILCA CTM 220 B"
"ETAPA \ EQUIPO","L2249","L2248","L2241","L2239","L2240","L2236","L2234","L2232","L2233","L2215","L2216","L2213","L2214","L2212","L2242","L2243","L2244","L2245","L2246","L2018","L2011","L2012","L2013","L2209","L2211","L2090","L2091","L2208","L2207","L2093","L2094","L2095","L2205","L2206","L2226","L2222","L2223","L2008","L2009","L2014","L2015","L2201","L2202","L2203","L2204","L2231","L2218","L2219","L2220","L2221","L2224","L2251","L2252","L2253","L2278","L6031","L6011","L6020","L1121","L1120","L1702","L1705","L2051CS","L2052CS","L2053CS","L2054CS","L2259","L2258","L2254","L1021","L1022","L1020","L1008","L1004","L1003","L1007","L1006","L1042","L1011","L1012","L6620","L6637","L1383","L2025","L1002","L1001","L2030","L2029","L1125","L1029","L1030","L1103","L1104","L1105","L2267","L2268","L2264","L2001","L2002","L2016","L2017","L2005","L2006","L2260","L5001","L2107","L2108","L2210","L2272","L2274","L1131","L1101","L2238","L2026","L2269","L2270","L2235","L2237","L2279","L5006","L5008","L2250","L2294","L1142","L5032","L2292","L5034","L2057","L2110","L2010","L5036 CS","L2022","L2023","L5010","L659","L10231024","L20272028","L21122113","L6171826","L63694344","INTCHAVARRIA 220","R26","L1005","L1050","L2092","L2049","L2050","L2060","L2059","L2088","L2089","L2117","L2150","L2151","L2273","L2275","L2296","L2297","L5037 CS","L653558","L2293","L2247","CHARIAZAPAL","BARSIMALVIN","CHLLONZAPAL","HPNIHUCPA60","HURANZAPALL","LARQLILO3","L1392","LMO60BAL60","L1025","LMRAZAPAL60","LSROMIRA60","MIRAMALVIN","L1703","PGSHCHYO50","SROSAIND60","L1038","L1039A","L1701TR","L2033","L2034","L2256","L2257","L22652266","L63525554","L65548644","L657658","L6979884","L2132","L2118","L2119","L5031 CS","L5033CS","L5035","L2190","L2192","L2194","L2140","L2141","L2065","L2066","L5003","L2709","L641642","L6412","L212324","L60616263","L2145","L2074","R28L2225","L2701","L2702","L2708","L6627","L6628","L1045","L2041","L2716","L2007","L6040","L6111","L2127","L2128","L6423","L6424","L2162","L2164","L1010","L1013","L1051","L1009","L2036","L1014","L2125","L2126","L1122","L1124","L1017","L1018","L2295","L2283","L2287","L1156","L2116","L2040","L1046","L2039","L1015","L1148","L1708","L1709","L2271","L1016","L1019","L1381","L1382","L13862","L13861","L1394","L1388","L1026","L1395","L1393","L13851","L1390","L1391","L1387","L13852","L1398","L1389","L1707","INTCHILCA CTM 220","L2312","INTSANTA ROSA 220","INT  DERIVACION 220","INT  CARAPONGO 220","L5022CS","L2146","L5021CS","L5004","L2307","L2315","L2147","L2082","L2298","L2300","L2313","L2314","L2130","L2311","L5002","L1056","L2051","L2052","L1384","INTPTALOMITAS 33","AT220138PUN","T22060ZAP","T15328326","TR12345","T22050ORO","T13850ORO","T13850CAR","T13850PRG","T13866ARI","AT220138MOQ","AT220138SOC","T22066LHE","AT220138AGU","AT220138PSG","T13860PUC","T34261","T22060CHL","T22060BRS","T22060CHV2","T22060CHV1","T500220CRB","AT72500220","AUT201","AUT501","AT84523","AT85523","AUT5371","AUT5671","AT91LANINA","TTIN220138","AT1130211","AT90212","TRSROSALDS","TRSROSAEDN","TRMALVINAS","TRLOMERA","TIND22060","TRMIR22060","AT82211AT1","TILO3220138","TBEL220138","TRYARABAMBA","TRCOLCABAM","AT114","TRMANCHAY","TRCOBRIZAI","T107261","ATXF001","ATXF002","T6261","T62161","AT4","TRCALLAHUAN","TRA1SM","TR3SAN ROMAN","TRCAMPAS","TR220500PLANICIE","AT133500220"
1.00,33.69,8.44,-48.17,6.71,-52.26,26.16,48.13,66.44,66.75,62.20,0.00,-20.22,-12.45,-3.40,-10.02,-10.02,39.41,39.41,37.86,171.22,-170.02,99.72,73.80,-42.13,134.40,87.31,78.38,0.49,42.62,172.87,180.02,180.02,20.77,20.77,67.78,67.14,67.14,129.85,129.99,113.15,113.15,36.25,36.25,62.12,62.12,46.31,31.23,31.23,51.88,55.31,-135.08,-41.44,-33.67,8.29,50.90,22.72,21.72,21.72,18.46,34.13,-33.46,32.22,239.65,239.65,185.37,185.37,-103.66,-5.48,148.44,-0.45,4.22,25.08,2.98,-19.98,-36.33,17.33,-35.36,-37.48,24.73,4.99,-0.69,-1.54,30.62,71.01,45.77,50.42,18.18,16.06,22.23,27.56,9.22,-60.09,-60.09,-60.14,-5.35,-5.42,135.23,34.24,34.14,72.73,72.73,75.61,80.36,-14.46,269.96,50.03,50.03,-45.60,97.42,97.42,60.24,2.39,5.34,71.01,44.81,44.81,51.72,26.15,-20.15,351.16,326.78,-4.34,-106.50,24.50,241.20,21.03,311.36,312.48,54.66,170.33,308.67,68.22,68.39,157.38,-13.17,52.41,1.26,144.99,-17.83,-1.36,75.61,-59.17,-41.92,-46.17,103.12,88.00,39.05,66.23,45.70,215.90,58.59,-3.17,203.07,203.07,94.38,94.38,25.94,25.90,111.87,14.11,21.03,39.41,-2.60,0.82,-1.08,3.56,-0.97,-3.71,-33.67,2.89,40.38,4.70,17.15,108.56,49.71,-5.61,-35.97,-62.99,21.60,-100.36,69.22,20.03,5.00,149.05,233.39,-1.27,0.24,-17.68,-3.76,45.76,218.76,-75.75,529.59,413.55,226.02,-68.34,25.71,25.62,287.25,287.55,85.07,85.07,405.03,212.21,-22.28,7.25,75.75,3.43,-15.55,95.99,-17.23,-52.39,-52.58,212.19,24.13,24.13,33.70,33.67,133.35,112.94,32.67,8.89,31.36,31.36,28.59,28.59,48.51,-21.16,69.20,25.60,84.35,50.87,23.17,16.91,10.28,10.28,39.53,37.45,16.50,-8.78,0.38,91.97,91.97,16.31,-54.66,29.40,9.17,26.27,14.26,9.74,12.58,7.92,19.24,29.02,27.20,49.87,47.59,0.38,-10.32,-40.21,-47.90,-8.03,23.80,-28.72,-13.11,0.00,24.93,11.00,-22.12,2.58,20.70,35.18,304.86,0.00,-234.91,-67.19,208.48,-191.48,-173.34,18.73,179.33,41.21,-15.55,-29.92,56.95,64.10,79.50,67.57,67.55,45.95,-3.40,399.11,-9.22,0.00,0.00,40.72,-4.95,3.09,80.21,90.19,173.45,-31.85,32.03,18.89,8.43,-4.33,215.58,101.90,39.10,38.58,76.40,37.87,70.35,145.43,155.81,103.06,122.38,190.69,-374.60,35.20,-33.70,20.39,151.74,34.73,335.96,138.17,-58.95,-52.21,38.96,129.67,104.99,108.44,15.62,43.30,36.26,-7.92,88.72,25.54,170.20,-554.32,55.70,7.25,17.86,15.55,96.94,97.75,38.33,39.15,-33.67,-14.03,57.21,4.18,-173.32,-218.76,-369.09
2.00,33.23,8.41,-46.96,6.14,-49.21,26.45,46.23,65.34,65.65,61.14,0.00,-20.55,-11.66,-3.24,-7.94,-7.94,39.69,39.69,38.13,166.50,-165.36,94.72,70.10,-41.56,132.92,86.55,78.27,-0.06,42.71,167.70,174.62,174.62,20.71,20.71,67.66,66.29,66.29,127.21,127.34,107.55,107.55,36.97,36.97,62.98,62.98,47.53,31.95,31.95,50.29,55.41,-131.04,-40.62,-32.41,8.24,48.35,22.36,21.64,21.64,18.06,32.99,-29.18,29.15,238.41,238.41,185.06,185.06,-103.21,-5.29,147.58,-3.05,1.46,24.54,2.28,-19.86,-35.64,17.18,-36.06,-38.00,24.63,5.43,-0.76,-1.59,30.97,70.33,45.16,49.78,18.69,15.73,21.82,26.71,8.92,-59.28,-59.28,-59.33,-5.16,-5.23,134.45,34.23,34.14,70.08,70.08,73.89,78.53,-12.63,248.06,46.27,46.27,-44.98,94.56,94.56,63.24,1.72,6.11,70.33,45.69,45.69,49.68,26.44,-20.49,343.42,320.92,-3.96,-105.38,24.12,230.46,13.92,312.40,311.38,54.77,165.65,309.69,68.31,68.47,154.66,-13.11,51.38,1.26,137.93,-18.05,-1.37,73.89,-31.46,-42.44,-46.78,98.51,88.00,38.36,67.59,46.64,210.38,58.24,-2.85,202.44,202.44,91.56,91.56,26.24,26.20,110.57,13.89,13.92,39.69,-2.64,0.85,-0.94,3.57,-1.01,-3.67,-33.75,3.17,40.43,4.63,16.21,105.83,48.52,-5.59,-35.14,-64.61,21.06,-100.98,69.11,19.99,5.79,149.06,234.00,-1.32,0.30,-16.99,-4.21,46.97,209.36,-71.20,521.99,414.97,225.88,-65.84,24.65,24.57,287.25,287.55,85.88,85.88,395.55,206.91,-21.35,6.50,71.20,3.37,-15.21,96.17,-17.86,-51.82,-52.00,206.88,24.14,24.14,33.82,33.80,131.65,108.13,32.09,8.64,30.33,30.33,27.59,27.59,47.29,-20.82,69.47,25.97,84.71,51.03,22.83,16.30,10.78,10.78,38.90,36.88,15.95,-8.12,2.86,89.15,89.15,16.01,-54.77,29.89,9.24,27.14,13.78,11.84,11.31,6.52,20.33,28.44,26.62,49.15,46.90,-0.52,-11.01,-40.26,-47.99,-8.07,24.77,-28.53,-12.82,0.00,25.25,11.18,-22.14,2.15,21.21,36.83,304.83,0.00,-226.76,-66.45,201.07,-197.52,-172.56,25.58,166.71,40.99,-15.46,-29.46,63.24,74.76,83.71,66.83,66.80,47.17,-3.24,376.98,-8.92,0.00,0.00,40.77,-5.39,2.72,77.02,87.41,164.76,-28.24,28.99,17.46,8.37,-4.42,213.63,104.38,38.44,37.87,76.32,37.19,70.62,140.14,152.27,99.91,119.08,176.01,-347.19,36.85,-37.05,18.69,148.30,14.37,334.52,135.00,-59.41,-52.72,38.28,126.11,100.38,105.71,14.51,41.75,31.95,-8.35,88.58,24.49,171.81,-553.70,49.43,6.50,17.97,15.21,98.09,98.91,38.49,39.32,-33.80,-15.20,55.20,3.81,-172.54,-209.36,-342.08
3.00,32.63,6.39,-43.83,6.22,-46.66,26.24,43.44,63.30,63.59,60.15,0.00,-21.07,-10.59,-2.42,-3.34,-3.34,38.74,38.74,37.22,162.71,-161.62,89.56,66.29,-37.37,122.08,90.53,80.21,3.14,44.63,161.93,168.60,168.60,21.25,21.25,69.85,65.58,65.58,128.26,128.38,101.64,101.64,36.47,36.47,64.63,64.63,49.80,31.31,31.31,49.28,55.00,-134.67,-39.46,-30.64,9.49,48.10,22.16,21.64,21.64,17.84,31.97,-33.68,31.98,237.55,237.55,185.57,185.57,-102.62,-4.52,147.64,-4.42,-0.06,22.78,2.77,-20.11,-35.14,16.96,-36.18,-38.32,24.54,5.93,-0.76,-1.70,30.54,70.66,44.61,49.13,19.77,15.75,21.18,26.55,8.86,-58.92,-58.93,-58.97,-4.41,-4.47,134.93,32.93,32.84,67.43,67.43,70.48,74.91,-11.61,222.97,41.14,41.14,-40.45,91.52,91.52,64.30,2.34,6.03,70.66,46.67,46.67,46.68,26.23,-21.01,335.06,311.36,-5.63,-105.96,23.90,225.72,14.48,310.48,311.53,54.36,161.90,307.80,67.81,67.98,148.41,-13.71,50.89,1.26,129.23,-17.82,-1.08,70.48,1.83,-42.84,-46.97,93.70,88.00,37.82,68.62,47.35,204.03,59.79,-3.68,200.83,200.83,88.60,88.60,26.02,25.98,111.31,14.12,14.48,38.74,-2.39,0.94,-0.40,3.85,-1.31,-3.72,-33.28,3.35,40.68,4.15,15.87,99.01,49.97,-5.81,-35.59,-65.81,20.75,-100.90,69.31,20.05,4.21,149.05,233.92,-1.27,0.63,-16.71,-4.10,49.22,201.26,-67.20,522.71,412.36,225.30,-62.40,23.90,23.82,287.25,287.55,85.01,85.01,384.38,201.00,-21.15,5.75,67.20,3.17,-14.41,95.39,-16.61,-51.29,-51.47,200.98,24.05,24.05,34.02,33.99,130.26,111.66,31.44,8.34,29.59,29.59,26.99,26.99,44.11,-20.90,69.69,26.19,84.94,51.23,22.85,15.75,11.01,11.01,38.39,36.62,15.84,-7.26,2.01,86.25,86.25,15.54,-54.36,30.56,9.26,28.35,13.31,12.82,12.71,7.94,19.66,27.88,26.23,49.87,47.60,-0.22,-10.67,-40.50,-48.31,-8.15,24.35,-28.89,-12.96,0.00,24.93,10.60,-22.43,2.36,21.01,34.48,304.83,0.00,-220.34,-61.03,190.06,-199.60,-174.13,26.11,150.65,43.21,-15.04,-30.66,63.81,72.16,83.13,61.35,61.32,49.44,-2.42,352.72,-8.86,0.00,0.00,41.02,-6.02,2.17,74.32,84.83,155.79,-32.47,31.79,18.16,8.02,-4.45,215.20,104.87,38.48,36.75,75.67,36.11,71.43,134.84,145.25,96.02,114.51,157.45,-319.79,34.50,-37.98,20.07,145.25,14.93,334.68,128.95,-60.41,-48.18,37.74,123.35,96.73,98.91,14.27,41.25,30.09,-8.96,88.83,23.75,170.07,-554.95,37.71,5.75,18.41,14.41,96.79,97.60,38.26,39.08,-33.99,-15.18,54.00,3.34,-174.11,-201.26,-315.09
