"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,78.57,30.10,44.19,597.07,195.18,8.20,4.04,110.91,19.29,3.99,32.04,12.77,69.94,0.00,5.13,2.82,164.71,81.70,88.82,0.00,35.17,212.14,29.02,4.10,6.88,87.66,0.00,6.39,9.98,16.33,10.56,3.79,0.00,229.31,0.00,0.00,20.51,0.00,185.07,198.10,185.13,5.67,66.67,46.15,66.82,60.75,63.07,30.82,30.70,30.70,87.54,44.05,110.80,110.76,100.00
2.00,78.57,30.10,44.19,597.07,195.18,8.20,4.04,110.91,19.29,3.99,32.04,12.77,69.94,0.00,5.13,2.82,164.71,89.19,88.82,0.00,35.17,212.14,29.02,4.10,6.88,87.66,0.00,6.39,9.98,23.42,10.56,5.44,0.00,229.31,0.00,0.00,20.51,0.00,185.07,198.10,185.13,5.67,68.10,47.72,66.88,66.80,63.07,30.82,30.70,30.70,87.54,43.90,110.80,110.76,100.00
3.00,78.57,30.10,44.19,597.07,195.18,8.20,4.04,110.91,19.29,3.99,32.04,12.77,69.94,0.00,5.13,2.82,164.71,93.87,88.82,0.00,35.17,212.14,29.02,4.10,6.88,87.66,0.00,6.39,9.98,27.30,10.56,6.35,0.00,229.31,0.00,0.00,20.51,0.00,185.07,198.10,185.13,5.67,68.79,48.62,66.88,60.68,63.07,30.82,30.70,30.70,87.54,44.19,110.80,110.76,100.00
4.00,78.57,30.10,44.19,597.07,195.18,8.20,4.04,110.91,19.29,3.99,32.04,12.77,69.94,0.00,5.13,2.82,164.71,103.90,88.82,0.00,35.17,212.14,29.02,4.10,6.88,87.66,0.00,6.39,9.98,26.64,10.56,6.19,0.00,229.31,20.51,0.00,20.51,0.00,185.07,198.10,185.13,5.67,67.79,47.36,66.88,66.80,63.07,30.82,30.70,30.70,87.54,50.35,110.80,110.76,100.00
5.00,78.57,30.10,44.19,597.07,195.18,8.20,4.04,110.91,19.29,3.99,32.04,12.77,69.94,0.00,5.13,2.82,164.71,112.91,88.82,0.00,35.17,212.14,29.02,4.10,6.88,87.66,0.00,6.39,9.98,47.67,10.56,11.08,0.00,229.31,24.31,0.00,24.31,38.47,185.07,198.10,185.13,5.67,75.28,58.54,66.88,58.99,63.07,30.82,30.70,30.70,87.54,43.90,110.80,110.76,100.00
6.00,78.57,30.10,44.19,597.07,195.18,8.20,4.04,110.91,19.29,3.99,32.04,12.77,69.94,0.00,5.13,2.82,164.71,112.91,88.82,0.00,35.17,212.14,29.02,4.10,6.88,87.66,0.00,6.39,9.98,47.67,10.56,11.08,0.00,229.31,26.52,0.00,26.52,26.52,185.07,198.10,185.13,5.67,75.28,58.54,66.88,58.99,63.07,30.82,30.70,30.70,87.54,84.00,110.80,110.76,100.00
7.00,78.57,30.10,44.19,597.07,195.18,8.20,4.04,110.91,19.29,3.99,32.04,12.77,69.94,0.00,5.13,2.82,164.71,112.91,88.82,0.00,35.17,212.14,29.02,4.10,6.88,87.66,0.00,6.39,9.98,47.67,10.56,11.08,0.00,229.31,32.00,0.00,32.00,32.00,185.07,198.10,185.13,5.67,75.28,58.54,66.88,58.99,63.07,30.82,30.70,30.70,87.54,84.00,110.80,110.76,100.00
8.00,78.57,30.10,44.19,597.07,195.18,8.20,4.04,110.91,19.29,3.99,32.04,14.99,82.11,0.00,5.13,2.82,164.71,112.91,88.82,0.00,35.17,212.14,29.02,4.10,6.88,87.66,0.00,6.39,9.98,47.67,10.56,11.08,0.00,229.31,23.41,67.42,68.21,23.41,185.07,198.10,185.13,5.67,74.90,76.28,66.88,66.80,63.07,30.82,30.70,30.70,87.54,84.00,110.80,110.76,100.00
9.00,78.57,30.10,44.19,597.07,195.18,8.20,4.04,110.91,19.29,3.99,32.04,14.99,82.11,0.00,5.13,2.82,164.71,112.91,88.82,0.00,35.17,212.14,29.02,4.10,6.88,87.66,0.00,6.39,9.98,47.67,10.56,11.08,0.00,229.31,23.41,67.42,68.21,23.41,185.07,198.10,185.13,5.67,74.89,76.27,66.88,59.62,63.07,30.82,30.70,30.70,87.54,84.00,110.80,110.76,100.00
10.00,78.57,30.10,44.19,597.07,195.18,8.20,4.04,110.91,19.29,3.99,32.04,12.77,69.94,0.00,5.13,2.82,164.71,112.91,88.82,0.00,35.17,212.14,29.02,4.10,6.88,87.66,0.00,6.39,9.98,47.67,10.56,11.08,0.00,229.31,21.75,24.70,21.75,24.71,185.07,198.10,185.13,5.67,74.90,76.27,66.88,66.80,63.07,30.82,30.70,30.70,87.54,84.00,110.80,110.76,100.00
