"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CTCASA GRANDE"
11.00,0.20,16.11,0.68,14.00,1.45,7.70,5.80,4.90,1.20,0.40,3.30,20.33,0.92,1.75,13.66,0.00,0.00,19.75,20.19,0.00,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,0.82,15.52,38.91,1.95,28.12,10.00,13.17,30.05,17.95,5.55,0.60,19.51,19.51,19.51,1.20,52.16,9.90,10.00,3.00,10.80,8.18,6.30,2.40,7.13,11.30,18.00,0.00,0.00,0.00,1.23,38.15,51.22,0.60,1.04,29.25,69.87,44.33,0.00,2.00,11.15,18.12,11.00,37.00,23.00
12.00,0.82,16.65,1.89,14.00,1.45,7.70,5.80,4.90,1.20,0.40,3.30,20.33,1.84,4.97,13.66,0.00,0.00,19.30,19.66,0.00,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,4.06,15.92,39.19,1.95,28.12,10.00,13.17,73.81,17.95,14.13,0.60,19.51,19.51,19.51,1.20,55.78,9.90,10.00,3.00,10.80,8.18,6.30,2.40,6.85,11.11,18.00,0.00,0.00,0.00,1.23,37.68,48.58,0.65,0.99,58.96,71.75,47.71,0.00,2.00,38.91,56.03,11.00,75.00,23.00
13.00,2.57,17.07,3.20,14.00,1.45,7.70,5.80,4.90,1.20,0.40,3.30,20.33,4.78,10.46,13.66,0.00,0.00,18.84,19.31,0.00,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,8.71,15.84,39.95,1.95,28.12,10.00,13.17,113.35,17.95,25.57,0.60,19.51,19.51,19.51,1.20,57.47,9.90,10.00,3.00,10.80,8.18,6.30,2.40,7.34,11.35,18.00,0.00,0.00,0.03,1.23,35.83,46.48,0.72,0.94,84.29,70.87,51.88,0.00,2.00,62.14,111.17,11.00,128.00,23.00
14.00,5.05,17.29,5.88,14.00,1.45,7.70,5.80,4.90,1.20,0.40,3.30,20.33,11.39,15.22,13.66,0.00,0.00,18.39,19.03,1.10,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,12.44,15.61,40.87,1.95,28.12,10.00,13.17,138.48,17.95,32.32,0.60,19.51,19.51,19.51,1.20,58.52,9.90,10.00,3.00,10.80,8.18,6.30,2.40,8.10,11.74,18.00,0.00,0.00,0.05,1.23,33.51,44.56,0.80,0.90,99.31,69.06,56.31,0.00,2.00,75.46,175.46,11.00,180.00,23.00
15.00,7.76,17.23,8.52,14.00,1.45,7.70,5.80,4.90,1.20,0.40,3.30,20.33,15.70,17.21,13.66,0.00,0.00,18.22,20.23,6.30,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,14.32,16.58,44.99,1.95,28.12,10.00,13.17,143.39,17.95,35.42,0.60,19.51,19.51,19.51,1.20,57.44,9.90,10.00,3.00,10.80,8.18,6.30,2.40,8.23,11.64,18.00,0.00,0.00,0.06,1.23,33.20,45.99,1.04,1.37,105.55,71.35,56.11,0.00,2.00,79.32,224.54,11.00,190.00,23.00
16.00,9.93,16.84,10.41,14.00,1.45,7.70,5.80,4.90,1.20,0.40,3.30,20.33,17.29,18.10,13.66,0.00,0.00,18.14,21.94,6.10,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,15.21,17.97,50.19,1.95,28.12,10.00,13.17,144.24,17.95,36.82,0.60,19.51,19.51,19.51,1.20,55.65,9.90,10.00,3.00,10.80,8.18,6.30,2.40,8.17,11.36,18.00,0.00,0.00,0.09,1.23,33.56,48.54,1.32,2.01,108.77,75.01,54.37,0.10,2.00,79.91,250.40,11.00,199.00,23.00
17.00,11.65,16.45,12.25,14.00,1.45,7.70,5.80,4.90,1.20,0.40,3.30,20.33,18.06,18.55,13.66,0.00,0.00,17.73,24.49,6.00,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,15.68,18.93,54.95,1.95,28.12,10.00,13.17,144.44,17.95,37.65,0.60,19.51,19.51,19.51,1.20,55.65,9.90,10.00,3.00,10.80,8.18,6.30,1.20,8.94,11.93,18.00,0.00,0.00,0.44,1.23,36.52,52.39,1.63,2.59,110.79,79.57,58.48,0.20,2.00,79.99,250.40,11.00,203.00,23.00
18.00,13.13,16.63,13.91,14.00,1.45,7.70,5.80,4.90,1.20,0.40,3.30,20.33,18.08,18.73,13.66,0.00,0.00,17.20,27.32,6.10,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,15.82,19.74,59.57,1.95,28.12,10.00,13.17,144.48,17.95,38.04,0.60,19.51,19.51,19.51,1.20,56.25,9.90,10.00,3.00,10.80,8.18,6.20,1.20,10.00,12.77,18.00,0.00,0.00,0.59,1.23,40.34,56.68,1.95,3.14,111.78,84.43,64.55,0.20,2.00,80.00,250.40,11.00,207.00,23.00
19.00,14.76,16.32,15.37,14.00,1.45,7.70,5.80,4.90,1.20,0.40,3.30,20.33,17.93,18.63,13.66,0.00,0.00,16.01,33.99,6.10,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,15.89,20.32,63.43,1.95,28.12,10.00,13.17,144.48,17.95,38.45,0.60,19.51,19.51,19.51,1.20,63.65,9.90,10.00,3.00,10.80,8.18,6.20,1.20,10.91,13.46,18.00,0.00,0.00,0.74,1.23,44.29,60.80,2.52,4.00,112.18,87.52,72.51,0.30,2.00,80.00,250.40,11.00,209.00,23.00
20.00,16.07,14.19,16.60,14.00,1.45,7.70,5.80,4.90,1.20,0.40,3.30,20.33,18.21,18.60,13.66,0.00,0.00,14.60,41.94,6.10,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,15.90,20.83,67.03,1.95,28.12,10.00,13.17,144.48,17.95,38.80,0.60,19.51,19.51,19.51,1.20,73.32,9.90,10.00,3.00,10.80,8.18,6.20,1.20,11.77,14.10,18.00,0.00,0.00,0.83,1.23,48.28,64.86,3.18,4.95,112.35,90.02,81.10,0.30,2.00,80.00,250.40,11.00,210.00,23.00
21.00,17.06,12.97,17.61,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,18.50,18.60,13.66,0.00,0.00,14.32,49.41,6.10,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,15.93,20.97,67.96,1.95,28.12,10.00,13.17,144.45,17.95,39.07,0.60,19.51,19.51,19.51,1.20,82.40,9.90,10.00,3.00,10.80,8.18,6.20,1.20,12.46,14.51,18.00,0.00,0.00,0.90,1.23,50.42,66.36,3.46,5.59,112.46,90.00,88.08,0.30,2.00,80.00,250.40,11.00,209.00,23.00
22.00,17.57,12.78,18.11,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,18.40,18.54,13.66,0.00,0.00,14.41,56.71,6.30,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,15.96,21.00,68.01,1.95,28.12,10.00,13.17,144.35,17.95,39.23,0.60,19.51,19.51,19.51,1.20,91.28,9.90,10.00,3.00,10.80,8.18,6.20,1.20,13.10,14.84,18.00,0.00,0.00,0.92,1.23,51.93,67.01,3.61,6.11,112.42,89.14,94.51,0.40,2.00,80.00,250.40,11.00,208.00,23.00
23.00,17.62,14.29,18.08,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,18.06,18.54,13.66,0.00,0.00,15.53,62.30,6.20,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,15.98,20.47,67.36,1.95,28.12,10.00,13.17,135.02,17.95,39.11,0.60,19.51,19.51,19.51,1.20,97.89,9.90,10.00,3.00,10.80,8.18,6.20,1.20,13.52,15.20,18.00,0.00,0.00,0.91,1.23,52.66,66.30,3.68,6.30,112.25,88.09,98.23,0.40,2.00,80.00,250.40,11.00,208.00,23.00
24.00,17.56,14.13,17.85,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,17.32,18.60,13.66,0.00,0.00,16.99,67.31,5.70,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,15.99,19.76,66.47,1.95,28.12,10.00,13.17,140.63,17.95,38.97,0.60,19.51,19.51,19.51,1.20,103.73,9.90,10.00,3.00,10.80,8.18,6.20,1.20,13.88,15.55,18.00,0.00,0.00,0.93,1.23,53.11,65.13,3.72,6.36,111.94,86.97,101.05,0.40,2.00,80.00,250.40,11.00,208.00,23.00
25.00,17.22,11.44,17.34,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,17.21,18.61,13.66,0.00,0.00,18.23,70.32,5.00,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,16.00,18.96,65.08,1.95,28.12,10.00,13.17,143.71,17.95,38.79,0.60,19.51,19.51,19.51,1.20,107.41,9.90,10.00,3.00,10.80,8.18,6.20,1.20,14.19,15.73,18.00,0.00,0.00,0.92,1.23,53.10,63.98,3.74,6.39,111.63,84.22,103.74,0.40,2.00,80.00,250.40,11.00,206.00,23.00
26.00,16.24,12.37,16.37,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,17.80,18.51,13.66,0.00,0.00,19.41,72.67,4.00,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,15.98,18.14,63.53,1.95,28.12,10.00,13.17,144.40,17.95,38.69,0.60,19.51,19.51,19.51,1.20,110.36,9.90,10.00,3.00,10.80,8.18,6.20,1.20,14.49,15.84,18.00,0.00,0.00,0.92,1.23,52.93,62.83,3.74,6.41,111.48,80.93,106.40,0.30,2.00,80.00,250.40,11.00,204.00,23.00
27.00,14.79,12.29,15.25,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,18.58,18.47,13.66,0.00,0.00,19.88,73.17,3.70,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,15.92,17.60,62.21,1.95,28.12,10.00,13.17,144.48,17.95,38.32,0.60,19.51,19.51,19.51,1.20,113.55,9.90,10.00,3.00,10.80,8.18,6.20,1.20,14.14,15.40,18.00,0.00,0.00,0.92,1.23,52.90,60.69,3.61,6.16,111.43,78.02,109.80,0.20,2.00,80.00,250.40,11.00,199.00,23.00
28.00,12.99,12.36,14.06,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,18.57,18.19,13.66,0.00,0.00,20.11,73.07,3.60,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,15.72,17.17,60.96,1.95,28.12,10.00,13.17,144.48,17.95,37.10,0.60,19.51,19.51,19.51,1.20,116.81,9.90,10.00,3.00,10.80,8.18,6.20,1.20,13.59,14.77,18.00,0.00,0.00,0.77,1.23,52.92,58.23,3.43,5.82,110.69,75.24,113.45,0.20,2.00,80.00,250.40,11.00,194.00,23.00
29.00,11.50,12.47,12.46,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,17.89,17.75,13.66,0.00,0.00,20.79,72.54,3.40,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,15.41,16.81,60.21,1.95,28.12,10.00,13.17,144.48,17.95,35.65,0.60,19.51,19.51,19.51,1.20,119.07,9.90,10.00,3.00,10.80,8.18,6.20,1.20,12.67,14.00,18.00,0.00,0.00,0.75,1.23,51.41,58.44,3.31,5.70,109.09,71.94,117.00,0.10,1.96,79.99,250.40,11.00,185.00,23.00
30.00,10.26,11.97,10.56,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,16.76,17.31,13.66,0.00,0.00,21.62,71.86,3.40,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,14.94,16.48,59.63,1.95,28.12,10.00,13.17,143.75,17.95,33.18,0.60,19.51,19.51,19.51,1.20,121.00,9.90,10.00,3.00,10.80,8.18,6.30,1.20,11.63,13.18,18.00,0.00,0.00,0.70,1.23,49.40,59.53,3.22,5.65,106.29,68.47,120.52,0.10,1.96,79.78,235.07,11.00,176.00,23.00
31.00,8.35,11.81,8.95,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,15.30,16.48,13.66,0.00,0.00,21.94,72.61,3.40,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,14.01,16.40,59.67,1.95,28.12,10.00,13.17,141.46,17.95,30.86,0.60,19.51,19.51,19.51,1.20,122.37,9.90,10.00,3.00,10.80,8.18,6.30,1.20,10.40,12.39,18.00,0.00,0.00,0.59,1.23,48.59,60.43,3.01,5.29,101.10,66.20,123.64,0.10,1.96,78.30,224.16,11.00,143.00,23.00
32.00,5.53,11.80,6.22,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,13.46,14.72,13.66,0.00,0.00,22.10,73.84,3.40,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,12.67,16.39,59.93,1.95,28.12,10.00,13.17,125.26,17.95,27.53,0.60,19.51,19.51,19.51,1.20,123.57,9.90,10.00,3.00,10.80,8.18,6.30,1.20,9.11,11.60,18.00,0.00,0.00,0.43,1.23,48.18,61.27,2.76,4.81,92.90,64.34,126.63,0.10,1.96,70.14,212.11,11.00,109.00,23.00
33.00,2.83,11.81,3.80,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,6.01,12.02,13.66,0.00,0.00,21.87,73.86,4.20,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,9.63,15.97,57.58,1.95,28.12,10.00,13.17,92.34,17.95,20.58,0.60,19.51,19.51,19.51,1.20,124.00,9.90,10.00,3.00,10.80,8.18,6.30,1.20,7.63,10.14,18.00,0.00,0.00,0.37,1.23,49.28,61.65,2.54,4.53,74.62,62.08,125.84,0.10,2.00,52.51,180.67,11.00,55.00,23.00
34.00,1.05,11.94,1.99,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.41,7.77,13.66,0.00,0.00,21.51,73.48,5.30,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,4.99,15.41,54.37,1.95,28.12,10.00,13.17,49.44,17.95,11.40,0.60,19.51,19.51,19.51,1.20,124.18,9.90,10.00,3.00,10.80,8.18,6.30,1.20,6.07,8.46,18.00,0.00,0.00,0.25,1.23,50.88,61.89,2.32,4.31,43.51,59.68,123.79,0.00,2.00,25.52,134.74,11.00,2.00,23.00
35.00,0.21,11.70,0.48,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,3.42,13.66,0.00,0.00,20.63,72.22,5.80,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,1.15,14.61,50.34,1.95,28.12,10.00,13.17,15.91,17.95,4.10,0.60,19.51,19.51,19.51,1.20,123.10,9.90,10.00,3.00,10.80,8.18,6.30,1.20,4.71,7.05,18.00,0.00,0.00,0.09,1.23,51.55,63.05,2.29,3.92,13.55,58.44,120.35,0.00,2.00,8.57,73.63,11.00,1.00,23.00
36.00,0.04,13.05,0.06,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,1.04,13.66,0.00,0.00,19.58,70.66,7.30,0.00,15.61,2.50,17.76,13.85,11.71,17.56,1.40,0.12,13.73,46.05,1.95,28.12,10.00,13.17,3.55,17.95,0.83,0.60,19.51,19.51,19.51,1.20,121.60,9.90,10.00,3.00,10.80,8.18,6.30,1.20,3.41,5.74,18.00,0.00,0.00,0.04,1.23,51.91,64.52,2.31,3.48,2.57,57.58,116.44,0.00,2.00,2.18,10.25,11.00,0.00,23.00
37.00,0.00,13.35,0.00,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,18.82,67.08,8.00,0.00,15.61,2.50,17.76,13.85,11.71,17.56,1.40,0.00,13.43,43.45,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,117.29,9.90,10.00,3.00,10.80,8.18,6.30,1.20,2.50,4.62,18.00,0.00,0.00,0.00,1.23,50.69,65.75,2.16,3.10,0.00,58.73,108.30,0.00,2.00,0.00,0.00,11.00,0.00,23.00
38.00,0.00,12.31,0.00,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,18.16,62.81,8.10,0.00,15.61,2.50,17.76,13.85,11.71,17.56,1.40,0.00,13.34,41.42,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,112.04,9.90,10.00,3.00,10.80,8.18,6.30,1.20,1.71,3.57,18.00,0.00,0.00,0.00,1.23,48.95,66.90,1.94,2.75,0.00,60.55,98.76,0.00,2.00,0.00,0.00,11.00,0.00,23.00
39.00,0.00,12.21,0.00,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,18.01,58.14,8.10,0.00,15.61,2.50,17.76,13.85,11.71,17.56,1.40,0.00,13.44,40.67,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,97.38,9.90,10.00,3.00,10.80,8.18,6.30,1.20,1.47,3.12,18.00,0.00,0.00,0.00,1.23,48.85,69.22,1.82,2.62,0.00,59.89,83.56,0.00,2.00,0.00,0.00,11.00,0.00,23.00
40.00,0.00,12.02,0.00,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,18.04,53.33,8.10,0.00,15.61,2.50,17.76,13.85,11.71,17.56,1.40,0.00,13.61,40.36,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,79.57,9.90,10.00,3.00,10.80,8.18,6.30,1.20,1.43,2.87,18.00,0.00,0.00,0.00,1.23,49.30,71.93,1.72,2.57,0.00,58.40,66.48,0.00,2.00,0.00,0.00,11.00,0.00,23.00
41.00,0.00,13.70,0.00,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,17.20,48.98,8.10,0.00,15.61,2.50,17.76,13.85,11.71,17.56,1.40,0.00,13.78,40.12,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,66.50,9.90,10.00,3.00,10.80,8.18,6.30,1.20,1.34,2.67,18.00,0.00,0.00,0.00,1.23,50.14,73.08,1.70,2.51,0.00,56.03,54.24,0.00,2.00,0.00,0.00,11.00,0.00,23.00
42.00,0.00,12.50,0.00,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,16.08,44.79,8.10,0.00,15.61,2.50,17.76,13.85,11.71,17.56,1.40,0.00,13.94,39.90,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,55.00,9.90,10.00,3.00,10.80,8.18,6.30,1.20,1.24,2.47,18.00,0.00,0.00,0.00,1.23,51.10,73.71,1.70,2.44,0.00,53.37,43.62,0.00,2.00,0.00,0.00,11.00,0.00,23.00
43.00,0.00,12.86,0.00,14.00,1.45,7.70,5.80,4.90,1.10,0.40,3.30,20.33,0.00,0.00,13.66,0.00,0.00,16.04,40.93,8.10,0.00,0.00,2.50,17.76,13.85,11.71,17.56,1.40,0.00,14.22,40.65,1.95,28.12,10.00,13.17,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,49.90,9.90,10.00,3.00,10.80,8.18,6.30,1.20,1.46,2.46,18.00,0.00,0.00,0.00,1.23,51.13,73.58,1.68,2.37,0.00,53.47,37.65,0.00,2.00,0.00,0.00,11.00,0.00,23.00
