"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,65.77,27.44,67.46,543.77,177.76,7.22,3.05,110.91,19.29,0.89,26.16,14.99,0.00,5.16,2.83,164.71,112.91,133.36,25.50,18.00,141.00,30.14,4.33,6.88,88.12,0.00,6.39,9.98,65.06,10.56,15.12,143.59,0.00,20.51,0.00,48.98,20.51,0.00,0.00,0.00,0.00,75.28,76.67,47.49,43.68,47.28,30.82,30.70,30.70,26.67,20.51,90.38,90.34,204.20,9.13,20.35
2.00,65.77,27.44,67.46,557.13,182.13,7.22,3.05,110.91,19.29,0.89,26.16,14.99,0.00,5.16,2.83,164.71,112.91,133.36,25.50,4.10,138.65,30.14,4.33,6.88,88.12,0.00,6.39,9.98,71.56,10.56,16.63,143.59,0.00,0.00,0.00,68.21,21.80,0.00,0.00,0.00,0.00,75.28,76.67,48.56,54.04,47.28,30.82,30.70,30.70,20.51,20.51,110.80,0.00,204.20,9.13,20.35
3.00,65.77,27.44,67.46,494.90,161.78,7.22,3.05,110.91,19.29,0.89,26.16,14.99,0.00,5.16,2.83,164.71,112.91,133.36,25.50,4.10,119.29,30.14,4.33,6.88,88.12,0.00,6.39,9.98,53.20,10.56,12.36,143.59,0.00,45.00,0.00,45.00,0.00,0.00,0.00,0.00,0.00,75.28,76.67,47.53,49.36,47.28,30.82,30.70,30.70,20.51,20.51,110.79,0.00,204.20,9.13,20.35
4.00,65.77,27.44,67.46,420.67,137.52,7.22,3.05,110.91,19.29,0.89,26.16,14.99,64.86,5.16,2.83,164.71,112.91,133.36,25.50,4.10,100.00,30.14,4.33,6.88,88.12,0.00,6.39,9.98,35.43,10.56,8.23,143.59,0.00,20.51,0.00,48.98,20.51,0.00,0.00,0.00,0.00,75.28,76.67,47.10,41.66,47.28,30.82,30.70,30.70,20.51,20.51,20.53,0.00,204.20,9.13,20.35
5.00,65.77,27.44,67.46,398.06,130.13,7.22,3.05,110.91,19.29,0.89,26.16,14.99,58.72,5.16,2.83,164.71,112.91,133.36,25.50,4.10,100.00,30.14,4.33,6.88,88.12,0.00,6.39,9.98,27.05,10.56,6.29,143.59,0.00,20.51,0.00,48.98,20.51,0.00,0.00,0.00,0.00,75.28,76.67,45.81,35.18,47.28,30.82,30.70,30.70,20.51,20.51,20.51,0.00,204.20,9.13,20.35
6.00,65.77,27.44,67.46,437.09,142.89,7.22,3.05,110.91,19.29,0.89,26.16,14.99,62.61,5.16,2.83,164.71,112.91,133.36,25.50,4.10,120.60,30.14,4.33,6.88,88.12,0.00,6.39,9.98,35.98,10.56,8.36,0.00,0.00,0.00,0.00,45.00,45.00,0.00,0.00,0.00,0.00,75.28,76.67,48.57,55.06,47.28,30.82,30.70,30.70,20.51,20.51,21.39,0.00,204.20,9.13,20.35
7.00,65.77,27.44,67.46,443.88,145.11,7.22,3.05,110.91,19.29,0.89,26.16,14.99,65.04,5.16,2.83,164.71,112.91,133.36,25.50,18.00,135.88,30.14,4.33,6.88,88.12,0.00,6.39,9.98,38.97,10.56,9.06,0.00,0.00,0.00,0.00,49.83,40.17,0.00,0.00,0.00,0.00,75.28,76.67,50.64,56.97,47.28,30.82,30.70,30.70,20.51,20.51,31.68,0.00,204.20,9.13,20.35
8.00,65.77,27.44,67.46,414.62,135.54,7.22,3.05,110.91,19.29,0.89,26.16,14.99,69.99,5.16,2.83,164.71,112.91,133.36,25.50,18.00,113.28,30.14,4.33,6.88,88.12,0.00,6.39,9.98,29.32,10.56,6.81,143.59,0.00,0.00,0.00,45.00,45.00,0.00,0.00,0.00,0.00,75.28,76.67,44.20,41.51,47.28,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,9.13,20.35
9.00,65.77,27.44,67.46,431.86,141.18,7.22,3.05,110.91,19.29,0.89,26.16,14.99,80.37,5.16,2.83,164.71,112.91,133.36,25.50,4.10,114.84,30.14,4.33,6.88,88.12,0.00,6.39,9.98,31.13,10.56,7.24,143.59,0.00,0.00,0.00,68.21,21.80,0.00,0.00,0.00,0.00,75.28,76.67,46.73,42.88,47.28,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,9.13,20.35
10.00,65.77,27.44,67.46,445.56,145.66,7.22,3.05,110.91,19.29,0.89,26.16,14.99,98.80,5.16,2.83,164.71,112.91,133.36,25.50,4.10,104.78,30.14,4.33,6.88,88.12,0.00,6.39,9.98,4.62,10.56,0.00,143.59,0.00,0.00,0.00,45.00,45.00,0.00,0.00,0.00,0.00,75.28,76.67,46.57,42.75,47.28,30.82,30.70,30.70,20.51,20.51,0.00,0.00,204.20,9.13,20.35
11.00,65.77,27.44,67.46,429.24,140.32,7.22,3.05,110.91,19.29,0.89,26.16,14.99,118.80,5.16,2.83,164.71,112.91,133.36,25.50,18.00,100.02,30.14,4.33,6.88,88.12,0.00,6.39,9.98,4.62,10.56,0.00,143.59,0.00,20.51,0.00,48.98,20.51,0.00,0.00,0.00,0.00,75.28,76.67,45.16,33.37,47.28,30.82,30.70,30.70,0.00,20.51,53.44,0.00,204.20,9.13,20.35
12.00,65.77,27.44,67.46,487.67,159.42,7.22,3.05,110.91,19.29,0.89,26.16,14.99,143.00,5.16,2.83,164.71,112.91,133.36,25.50,4.10,100.00,30.14,4.33,6.88,88.12,0.00,6.39,9.98,25.03,10.56,5.82,149.74,0.00,20.51,0.00,20.51,48.98,0.00,0.00,0.00,0.00,75.28,76.67,44.96,31.85,47.28,30.82,30.70,30.70,20.51,20.51,36.27,36.26,204.20,9.13,20.35
13.00,72.37,30.10,67.46,531.45,173.73,7.22,3.05,110.91,19.29,0.89,26.16,14.99,143.00,5.16,2.83,164.71,112.91,133.36,25.50,0.00,152.50,30.14,4.33,6.88,88.12,0.00,6.39,9.98,37.95,10.56,8.82,0.00,143.59,34.75,0.00,34.75,20.51,0.00,80.00,0.00,0.00,75.28,76.67,50.25,56.90,47.28,30.82,30.70,30.70,34.26,20.51,36.27,36.26,204.20,9.13,20.35
14.00,72.37,30.10,67.46,531.45,173.73,7.22,3.05,110.91,19.29,0.89,26.16,14.99,143.00,5.16,2.83,164.71,112.91,133.36,25.50,4.10,159.07,30.14,4.33,6.88,88.12,0.00,6.39,9.98,52.64,10.56,12.24,143.59,143.59,20.51,0.00,48.98,20.51,0.00,80.00,0.00,0.00,75.28,76.67,48.72,58.43,47.28,30.82,30.70,30.70,43.90,43.90,36.27,36.26,204.20,9.13,20.35
