"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,14.51,22.29,13.91,14.00,0.00,7.60,4.30,7.70,2.30,0.40,3.30,0.00,14.09,15.23,7.00,0.00,10.00,15.11,35.00,7.90,11.17,15.53,2.50,17.48,13.20,5.00,7.00,0.00,13.38,16.30,41.00,2.10,27.00,10.68,19.11,118.93,17.96,27.24,0.60,5.00,5.50,5.50,0.00,15.00,9.00,9.00,19.42,2.50,10.80,7.71,9.20,2.40,15.13,16.67,18.00,0.00,0.00,1.15,1.00,30.30,50.80,3.30,2.60,87.21,57.10,27.00,0.30,1.17,68.63,213.40,0.00
2.00,14.59,22.08,16.37,14.00,0.00,7.60,4.30,7.70,2.20,0.40,3.30,0.00,13.75,15.06,7.00,0.00,10.00,14.80,40.00,7.90,11.17,15.53,2.50,17.48,13.20,5.00,7.00,0.00,13.08,16.30,43.00,2.10,27.00,10.68,19.11,117.90,17.96,26.33,0.60,5.00,5.50,5.50,0.00,14.00,9.00,9.00,19.42,2.50,10.80,7.71,9.20,2.40,15.38,16.74,18.00,0.00,0.00,1.18,1.00,101.80,119.30,3.80,3.00,86.88,58.60,28.00,0.30,1.15,68.75,212.90,0.00
3.00,14.44,21.72,16.86,14.00,0.00,7.60,4.30,7.70,2.20,0.40,3.30,0.00,12.73,14.94,7.00,0.00,10.00,14.98,45.00,7.90,11.17,15.53,2.50,17.48,13.20,5.00,7.00,0.00,12.78,16.70,45.80,2.10,27.00,10.68,19.11,116.88,17.96,25.50,0.60,5.00,5.50,5.50,0.00,14.00,9.00,9.00,19.42,2.50,10.80,7.71,9.20,2.40,15.42,16.86,18.00,0.00,0.00,1.17,1.00,104.40,118.60,4.40,3.60,86.63,62.20,28.00,0.40,1.16,69.08,213.90,0.00
4.00,14.46,21.30,17.17,14.00,0.00,7.60,4.30,7.70,2.20,0.40,3.30,0.00,12.90,14.99,7.00,0.00,10.00,15.33,49.00,7.90,11.17,15.53,2.50,17.48,13.20,5.00,7.00,0.00,12.78,17.00,48.40,2.10,27.00,10.68,19.11,117.81,17.96,24.83,0.60,5.00,5.50,5.50,0.00,13.00,9.00,9.00,19.42,2.50,10.80,7.71,9.20,2.40,15.39,17.00,18.00,0.00,0.00,1.19,1.00,108.00,119.10,5.00,4.10,87.28,65.40,28.00,0.40,1.11,69.22,215.50,0.00
5.00,14.34,21.68,16.14,14.00,0.00,7.60,4.30,7.70,2.20,0.40,3.30,0.00,13.38,15.05,7.00,0.00,10.00,17.00,53.00,7.90,11.17,15.53,2.50,17.48,13.20,5.00,7.00,0.00,12.88,17.30,50.10,2.10,27.00,10.68,19.11,119.06,17.96,25.25,0.60,5.00,5.50,5.50,0.00,13.00,9.00,9.00,19.42,2.50,10.80,7.71,9.20,2.40,15.66,17.19,18.00,0.00,0.00,1.18,1.00,112.00,119.90,5.70,4.70,87.86,67.70,34.00,0.40,1.13,69.22,217.00,0.00
6.00,14.01,21.15,13.42,14.00,0.00,7.60,4.30,7.70,2.20,0.40,3.30,0.00,13.67,15.10,7.00,0.00,10.00,19.10,54.00,7.90,11.17,15.53,2.50,17.48,13.20,5.00,7.00,0.00,12.96,17.80,51.90,2.10,27.00,10.68,19.11,120.42,17.96,26.44,0.60,5.00,5.50,5.50,0.00,18.00,9.00,9.00,19.42,2.50,10.80,7.71,9.20,2.40,16.02,17.40,18.00,0.00,0.00,1.17,1.00,114.60,123.80,6.30,5.10,88.34,70.20,43.00,0.40,1.16,69.10,219.10,0.00
7.00,13.55,21.10,9.96,14.00,0.00,7.60,4.30,7.70,2.20,0.40,3.30,0.00,13.93,15.17,7.00,0.00,10.00,19.33,55.00,7.90,11.17,15.53,2.50,17.48,13.20,5.00,7.00,0.00,13.05,18.50,54.10,2.10,27.00,10.68,19.11,122.06,17.96,28.20,0.60,5.00,5.50,5.50,0.00,25.00,9.00,9.00,19.42,2.50,10.80,7.71,9.20,2.40,16.24,17.43,18.00,0.00,0.00,1.17,1.00,116.80,128.60,6.80,5.60,88.89,73.50,48.00,0.30,1.12,68.80,220.50,0.00
8.00,13.05,20.93,7.67,14.00,0.00,7.60,4.30,7.70,2.20,0.40,3.30,0.00,13.91,15.25,7.00,0.00,10.00,18.93,55.00,7.90,11.17,15.53,2.50,17.48,13.20,5.00,7.00,0.00,13.15,19.10,56.30,2.10,27.00,10.68,19.11,123.30,17.96,29.28,0.60,5.00,5.50,5.50,0.00,34.00,9.00,9.00,19.42,2.50,10.80,7.71,9.20,2.40,16.42,17.40,18.00,0.00,0.00,0.99,1.00,118.20,132.50,7.40,6.10,89.21,76.60,52.00,0.20,1.14,68.16,220.70,0.00
9.00,12.49,20.78,6.29,14.00,0.00,7.60,4.30,7.70,2.20,0.40,3.30,0.00,13.24,15.24,7.00,0.00,10.00,18.27,55.00,7.90,11.17,15.53,2.50,17.48,13.20,5.00,7.00,0.00,13.13,19.70,58.20,2.10,27.00,10.68,19.11,122.80,17.96,28.39,0.60,5.00,5.50,5.50,0.00,44.00,9.00,9.00,19.42,2.50,10.80,7.71,9.20,2.40,16.41,17.38,18.00,0.00,0.00,0.96,1.00,119.40,136.20,8.00,6.50,88.44,79.20,59.00,0.20,1.11,66.87,219.60,0.00
10.00,11.79,20.71,5.16,14.00,0.00,7.60,4.30,7.70,2.20,0.40,3.30,0.00,11.95,15.08,7.00,0.00,10.00,17.53,57.00,7.90,11.17,15.53,2.50,17.48,13.20,5.00,7.00,0.00,12.85,20.30,60.20,2.10,27.00,10.68,19.11,118.24,17.96,23.35,0.60,5.00,5.50,5.50,0.00,55.00,9.00,9.00,19.42,2.50,10.80,7.71,9.20,2.40,16.35,17.35,18.00,0.00,0.00,0.90,1.00,121.60,138.70,8.40,7.00,84.87,81.90,65.00,0.10,1.09,62.49,215.70,5.00
