"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,0.00,23.49,0.00,14.00,4.20,7.70,6.00,10.54,1.50,0.00,0.00,0.00,0.00,0.00,12.68,0.00,9.80,18.00,25.00,0.00,10.73,15.61,4.30,19.32,19.32,7.00,10.73,1.40,0.00,20.10,51.91,3.18,27.30,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,95.93,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,8.00,11.10,18.90,0.00,0.00,0.00,1.00,80.59,76.88,3.87,4.66,0.00,87.19,93.97,0.00,2.00,0.00,0.00
2.00,0.00,23.49,0.00,14.00,4.20,7.70,6.00,10.54,1.50,0.00,0.00,0.00,0.00,0.00,12.68,0.00,9.80,16.21,18.77,0.00,10.73,15.61,4.30,19.32,19.32,7.00,10.73,1.40,0.00,19.86,50.74,3.18,27.30,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,94.20,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,9.76,13.65,18.90,0.00,0.00,0.00,1.00,77.80,79.04,5.21,3.96,0.00,96.74,92.38,0.00,2.00,0.00,0.00
3.00,0.00,23.68,0.00,14.00,4.20,7.70,6.00,10.54,1.50,0.00,0.00,0.00,0.00,0.00,12.68,0.00,9.80,16.94,17.11,0.00,10.73,15.61,4.30,19.32,19.32,7.00,10.73,1.40,0.00,19.63,49.75,3.18,27.40,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,92.53,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,9.76,13.73,18.90,0.00,0.00,0.00,1.00,76.50,78.75,6.02,4.73,0.00,95.29,91.02,0.00,2.00,0.00,0.00
4.00,0.00,23.62,0.00,14.00,4.20,7.70,6.00,10.54,1.50,0.00,0.00,0.00,0.00,0.00,12.68,0.00,9.80,17.50,16.06,0.00,10.73,15.61,4.30,19.32,19.32,7.00,10.73,1.40,0.00,19.43,48.93,3.18,27.40,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,87.31,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,9.78,13.84,18.90,0.00,0.00,0.00,1.00,78.26,77.64,5.48,4.63,0.00,94.00,81.74,0.00,2.00,0.00,0.00
5.00,0.00,23.59,0.00,14.00,4.20,7.70,6.00,10.54,1.50,0.00,0.00,0.00,0.00,0.00,12.68,0.00,9.80,18.29,14.92,0.00,10.73,15.61,4.30,19.32,19.32,7.00,10.73,1.40,0.00,19.23,47.96,3.18,27.40,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,82.49,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,9.55,13.72,18.90,0.00,0.00,0.00,1.00,76.14,76.88,6.07,4.79,0.00,93.18,78.06,0.00,2.00,0.00,0.00
6.00,0.00,23.59,0.00,14.00,4.20,7.70,6.00,10.54,1.50,0.00,0.00,0.00,0.00,0.00,12.68,0.00,9.80,19.15,13.75,0.00,10.73,15.61,4.30,19.32,19.32,7.00,10.73,1.40,0.00,19.02,46.82,3.18,27.40,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,76.04,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,9.23,13.50,18.90,0.00,0.00,0.00,1.00,69.39,76.16,4.94,3.80,0.00,92.51,74.01,0.00,2.00,0.00,0.00
7.00,0.00,23.54,0.00,14.00,4.20,7.70,6.00,10.54,1.50,0.00,0.00,0.00,0.00,0.00,12.68,0.00,9.80,19.58,13.12,0.00,10.73,15.61,4.30,19.32,19.32,7.00,10.73,1.40,0.00,18.87,46.12,3.18,27.40,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,74.01,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,9.35,13.43,18.90,0.00,0.00,0.00,1.00,67.99,75.51,4.94,3.80,0.00,91.46,69.77,0.00,2.00,0.00,0.00
8.00,0.00,23.72,0.00,14.00,4.20,7.70,6.00,10.54,1.50,0.00,0.00,0.00,0.00,0.00,12.68,0.00,9.80,19.86,12.67,0.00,10.73,15.61,4.30,19.32,19.32,7.00,10.73,1.40,0.00,18.79,45.86,3.18,27.40,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,66.91,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,9.63,13.41,18.90,0.00,0.00,0.00,1.00,62.23,74.97,4.51,3.80,0.00,90.29,65.45,0.00,2.00,0.00,0.00
9.00,0.00,23.80,0.00,14.00,4.20,7.70,6.00,10.54,1.50,0.00,0.00,0.00,0.00,0.00,12.68,0.00,9.80,19.96,12.74,0.00,10.73,15.61,4.30,19.32,19.32,7.00,10.73,1.40,0.00,18.65,45.77,3.18,27.40,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,59.75,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,9.70,13.56,18.90,0.00,0.00,0.00,1.00,61.69,69.47,4.51,3.80,0.00,88.99,66.07,0.00,2.00,0.00,0.00
10.00,0.00,23.83,0.00,14.00,4.20,7.70,6.00,10.54,1.50,0.00,0.00,0.00,0.00,0.00,12.68,0.00,9.80,20.00,12.97,0.00,10.73,15.61,4.30,19.32,19.32,7.00,10.73,1.40,0.00,18.44,45.83,3.18,27.40,19.51,19.32,0.00,18.15,0.00,0.60,12.68,12.68,11.71,2.40,55.16,12.88,0.00,19.51,4.00,10.70,0.00,17.56,1.20,9.70,13.76,18.90,0.00,0.00,0.00,1.00,55.96,68.64,3.56,2.95,0.00,87.65,57.58,0.00,2.00,0.00,0.00
