"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,78.57,30.10,67.46,597.07,195.18,9.09,6.63,107.71,19.29,3.99,22.62,10.22,40.00,0.00,5.13,2.82,164.71,100.95,88.82,44.28,29.11,160.00,17.58,3.89,6.72,87.66,0.00,6.39,9.98,0.00,5.49,9.38,0.00,229.31,0.00,35.02,35.30,0.00,138.77,148.31,138.81,5.67,75.28,67.32,66.88,59.78,48.75,30.82,30.70,30.70,70.44,68.76,110.80,32.95,0.00
2.00,78.57,30.10,67.46,597.07,195.18,9.09,6.63,103.94,19.29,3.99,22.62,10.22,40.00,0.00,5.13,2.82,164.71,98.59,84.24,44.28,32.38,160.00,17.58,3.89,6.72,87.66,0.00,6.39,9.98,0.00,5.49,9.38,0.00,229.31,0.00,25.17,39.69,0.00,185.07,0.00,185.13,5.67,74.89,76.27,66.46,59.94,48.75,30.82,30.70,30.70,77.00,40.75,91.93,35.80,0.00
3.00,78.57,30.10,67.46,597.07,195.18,9.09,6.63,101.71,19.29,3.99,22.62,10.22,40.00,0.00,5.13,2.82,164.71,96.54,81.54,44.28,30.42,160.00,17.58,3.89,6.72,87.66,0.00,6.39,9.98,0.00,5.49,9.38,0.00,229.31,0.00,23.35,30.82,0.00,121.05,128.39,121.08,5.67,72.54,72.35,60.41,60.32,48.75,30.82,30.70,30.70,80.78,27.39,58.12,27.88,0.00
4.00,78.57,30.10,67.46,597.07,195.18,9.09,6.63,99.69,19.29,3.99,22.62,10.22,35.55,0.00,5.13,2.82,164.71,94.64,79.10,44.28,29.18,160.00,17.58,3.89,6.72,87.66,0.00,6.39,9.98,0.00,5.49,9.38,0.00,229.31,0.00,21.05,21.09,0.00,117.38,124.37,117.40,5.67,74.07,63.98,61.15,54.46,48.75,30.82,30.70,30.70,65.49,29.35,20.51,27.18,0.00
5.00,78.57,30.10,67.46,597.07,195.18,9.09,6.63,105.13,19.29,3.99,22.62,10.22,39.57,0.00,5.13,2.82,164.71,96.14,85.68,44.28,23.41,160.00,17.58,3.89,6.72,87.66,0.00,6.39,9.98,0.00,5.49,9.38,0.00,229.31,0.00,29.37,21.32,0.00,122.51,129.99,122.53,5.67,72.73,72.88,60.80,60.72,48.75,30.82,30.70,30.70,20.51,20.51,84.81,0.00,0.00
6.00,78.57,30.10,67.46,597.07,195.18,9.09,6.63,107.34,19.29,3.99,22.62,10.22,40.00,0.00,5.13,2.82,164.71,98.07,88.36,44.28,23.41,160.00,17.58,3.89,6.72,87.66,0.00,6.39,9.98,0.00,5.49,9.38,0.00,229.31,0.00,32.13,32.19,0.00,133.27,142.06,133.30,5.67,75.28,0.00,65.88,65.79,48.75,30.82,30.70,30.70,20.51,20.51,110.80,0.00,0.00
7.00,78.57,30.10,67.46,597.07,195.18,9.09,6.63,101.70,19.29,3.99,22.62,10.22,40.00,0.00,5.13,2.82,164.71,100.10,81.54,44.28,38.80,160.00,17.58,3.89,6.72,87.66,0.00,6.39,9.98,0.00,5.49,9.38,0.00,229.31,0.00,22.52,24.59,0.00,134.17,143.09,134.21,5.67,75.28,0.00,62.94,56.09,48.75,30.82,30.70,30.70,72.32,25.37,28.53,38.53,0.00
8.00,78.57,30.10,67.46,597.07,195.18,9.09,6.63,101.18,19.29,3.99,22.62,10.22,40.00,0.00,5.13,2.82,164.71,99.36,80.91,44.28,37.68,160.00,17.58,3.89,6.72,87.66,0.00,6.39,9.98,0.00,5.49,9.38,0.00,229.31,0.00,22.39,23.25,0.00,185.07,0.00,185.13,5.67,71.46,66.97,60.14,60.06,48.75,30.82,30.70,30.70,51.52,46.12,44.70,30.02,0.00
9.00,78.57,30.10,67.46,597.07,195.18,9.09,6.63,102.14,19.29,3.99,22.62,10.22,40.00,0.00,5.13,2.82,164.71,100.83,82.07,44.28,36.00,160.00,17.58,3.89,6.72,87.66,0.00,6.39,9.98,0.00,5.49,9.38,0.00,229.31,0.00,27.30,27.39,0.00,140.41,150.18,140.46,5.67,74.34,64.09,54.10,54.03,48.75,30.82,30.70,30.70,76.51,34.07,60.87,36.12,0.00
10.00,78.57,30.10,67.46,597.07,195.18,9.09,6.63,102.17,19.29,3.99,22.62,10.22,40.00,0.00,5.13,2.82,164.71,102.34,82.10,44.28,34.15,160.00,17.58,3.89,6.72,87.66,0.00,6.39,9.98,0.00,5.49,9.38,0.00,229.31,0.00,38.37,22.02,0.00,146.62,157.22,146.66,5.67,71.46,66.97,64.01,57.09,48.75,30.82,30.70,30.70,84.33,29.50,83.82,39.99,0.00
