"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,2.70,0.40,3.30,0.00,0.00,0.00,8.00,10.00,14.00,27.80,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,0.00,2.90,13.00,2.90,26.00,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,0.50,9.00,10.20,3.50,10.70,0.00,9.91,2.20,14.87,14.63,18.96,0.00,1.25,34.72,21.10,2.80,1.40,0.00,11.70,0.23,0.00,1.76,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
2.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,2.70,0.40,3.30,0.00,0.00,0.00,8.00,10.00,14.60,22.50,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,0.00,3.80,14.30,2.90,26.02,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,0.60,9.00,10.20,3.50,10.70,0.00,9.91,2.20,14.83,14.10,18.96,0.00,1.25,36.32,23.40,2.27,1.53,0.00,12.00,0.23,0.00,1.76,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
3.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,2.70,0.40,3.30,0.00,0.00,0.00,8.00,10.00,16.00,20.70,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,0.00,4.10,15.10,2.90,26.02,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,0.38,9.00,10.20,3.50,10.70,0.00,9.91,2.20,14.63,13.78,18.96,0.00,1.25,39.80,27.20,3.14,1.87,0.00,14.90,0.23,0.00,1.72,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
4.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,2.70,0.40,3.30,0.00,0.00,0.00,8.00,10.00,17.60,19.00,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,0.00,4.30,15.20,2.90,26.07,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,0.37,9.00,10.20,3.50,10.70,0.00,9.91,2.20,14.83,13.87,18.96,0.00,1.25,39.65,27.10,3.09,1.74,0.00,13.60,0.23,0.00,1.72,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
5.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,2.70,0.40,3.30,0.00,0.00,0.00,8.00,10.00,19.10,14.40,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,0.00,4.70,15.70,2.90,26.09,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,0.35,9.00,10.20,3.50,10.70,0.00,9.91,2.20,14.86,14.23,18.96,0.00,1.25,43.60,27.00,3.96,2.47,0.00,17.40,0.23,0.10,1.72,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
6.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,2.70,0.40,3.30,0.00,0.00,0.00,8.00,10.00,20.50,9.80,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,0.00,5.30,16.60,2.90,26.13,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,0.35,9.00,10.20,3.50,10.70,0.00,9.91,2.20,14.76,14.07,18.96,0.00,1.25,41.88,21.90,3.72,2.87,0.00,16.00,0.35,0.20,1.72,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
7.00,0.00,0.00,0.00,19.00,0.00,4.00,4.70,14.77,2.70,0.40,3.30,0.00,0.00,0.00,8.00,10.00,21.20,7.70,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,0.00,6.20,18.50,2.90,26.14,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,0.25,9.00,10.20,3.50,10.70,0.00,9.91,2.20,14.90,14.99,18.96,0.00,1.25,45.63,27.20,4.28,2.89,0.00,20.40,0.23,0.20,1.72,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
8.00,0.06,0.00,0.06,19.00,0.00,4.00,4.70,14.77,2.70,0.40,3.30,0.00,0.06,0.10,8.00,10.00,21.70,5.60,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,0.15,7.30,20.80,2.90,26.17,0.00,18.46,0.00,7.50,0.12,0.60,8.00,9.00,9.00,0.00,0.50,9.00,10.20,3.50,10.70,0.00,9.91,2.20,14.65,15.17,18.96,0.00,1.25,47.90,27.40,4.39,2.87,0.00,23.10,0.23,0.30,1.72,0.17,0.94,11.00,6.28,0.00,0.00,0.00,5.95
9.00,0.43,0.00,0.58,19.00,0.00,4.00,4.70,14.77,2.60,0.40,3.30,0.00,1.30,2.31,4.50,10.00,21.60,5.00,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,2.59,8.90,19.10,2.90,26.21,0.00,18.46,2.00,7.50,1.69,0.60,8.00,9.00,9.00,0.00,0.65,9.00,10.20,3.50,10.70,0.00,9.91,2.20,14.76,14.81,18.96,0.03,1.25,50.26,33.20,5.00,3.54,1.44,0.00,0.35,0.30,1.72,3.32,19.04,11.00,46.02,0.00,0.01,0.79,39.20
10.00,2.47,0.00,2.51,19.00,0.00,4.00,4.70,14.77,2.50,0.40,3.30,0.00,3.74,7.69,4.50,10.00,21.60,4.30,0.00,10.69,10.20,2.50,18.46,18.46,7.00,10.69,0.00,7.10,9.20,21.00,2.90,26.21,0.00,18.46,25.00,7.50,6.39,0.60,8.00,9.00,9.00,0.00,0.65,9.00,10.20,3.50,10.70,0.00,9.91,2.20,15.08,15.19,18.96,0.06,1.25,49.46,39.80,4.82,3.60,18.00,0.00,0.25,0.30,1.68,15.12,82.04,11.00,100.18,0.00,0.05,1.58,72.33
