"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSINTIPAMPAEXP"
11.00,10.01,16.49,7.71,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,16.20,14.63,10.24,0.00,5.60,17.80,19.62,0.00,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,12.92,11.10,34.40,2.10,26.60,8.00,18.05,115.79,17.07,31.63,0.60,19.51,19.51,19.51,1.20,6.00,7.50,19.51,6.00,10.00,6.99,4.20,2.40,10.16,13.22,18.90,0.00,0.00,0.41,1.00,11.00,20.70,0.70,0.60,90.45,52.70,8.90,0.20,2.00,60.20,224.30,11.00,203.00,0.00,0.21,41.30
12.00,11.16,16.58,10.41,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,16.24,15.69,10.24,0.00,5.60,16.70,23.96,0.00,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,13.50,12.70,38.70,2.10,26.40,8.00,18.05,121.12,17.07,32.68,0.60,19.51,19.51,19.51,1.20,5.50,7.50,19.51,6.00,10.00,6.99,4.20,2.40,11.11,13.83,18.90,0.00,0.00,0.56,1.00,14.10,23.90,1.50,1.20,94.31,57.40,9.70,0.20,2.00,63.20,233.70,11.00,207.00,0.00,0.26,42.84
13.00,12.27,16.76,11.78,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,16.17,16.21,10.24,0.00,5.60,15.50,30.45,0.00,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,13.86,14.30,43.10,2.10,26.30,8.00,18.05,124.02,17.07,33.72,0.60,19.51,19.51,19.51,1.20,6.40,7.50,19.51,6.00,10.00,6.99,4.20,2.40,11.87,14.36,18.90,0.00,0.00,0.69,1.00,18.30,29.70,2.50,1.90,96.98,57.70,8.90,0.30,2.00,66.40,242.30,11.00,209.00,0.00,0.31,44.38
14.00,13.29,16.80,12.53,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,16.46,16.64,10.24,0.00,5.60,14.30,37.66,0.00,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,14.12,15.30,47.80,2.10,26.10,8.00,18.05,125.40,17.07,34.81,0.60,19.51,19.51,19.51,1.20,9.20,7.50,19.51,6.00,10.00,6.99,4.20,2.40,12.58,14.87,18.90,0.00,0.00,0.77,1.00,23.50,35.60,3.50,2.70,98.16,63.30,15.20,0.30,2.00,69.00,247.90,11.00,210.00,0.00,0.33,46.68
15.00,14.17,14.61,13.05,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,16.95,17.06,10.24,0.00,5.60,13.10,44.82,0.00,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,14.39,16.20,53.20,2.10,26.10,8.00,18.05,126.17,17.07,35.64,0.60,19.51,19.51,19.51,1.20,17.50,7.50,19.51,6.00,10.00,6.99,4.20,2.40,12.98,15.08,18.90,0.00,0.00,0.84,1.00,31.50,42.20,4.50,3.50,98.57,69.80,27.80,0.30,2.00,71.60,250.40,11.00,209.00,0.00,0.34,48.99
16.00,14.60,13.90,13.16,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,17.22,17.33,10.24,0.00,5.60,13.40,51.96,0.00,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,14.63,17.20,58.50,2.10,25.90,8.00,18.05,125.38,17.07,35.59,0.60,19.51,19.51,19.51,1.20,26.50,7.50,19.51,6.00,10.00,6.99,4.20,2.40,13.29,15.21,18.90,0.00,0.00,0.86,1.00,39.30,48.80,5.30,4.00,97.46,75.80,39.80,0.40,2.00,75.00,251.20,11.00,208.00,0.00,0.35,49.08
17.00,14.45,13.78,12.98,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,16.90,17.37,10.24,0.00,5.60,14.30,57.55,1.80,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,14.64,18.20,63.00,2.10,25.80,8.00,18.05,120.05,17.07,34.77,0.60,19.51,19.51,19.51,1.20,37.50,7.50,19.51,6.00,10.00,6.99,4.20,2.40,13.21,15.11,18.90,0.00,0.00,0.85,1.00,46.70,55.70,6.00,4.50,94.86,80.20,50.00,0.40,2.00,76.30,251.70,11.00,208.00,0.00,0.35,49.16
18.00,14.17,13.66,12.86,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,15.53,17.40,10.24,0.00,5.60,15.30,62.62,3.10,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,14.61,18.80,67.20,2.10,25.60,8.00,18.05,119.24,17.07,34.33,0.60,19.51,19.51,19.51,1.20,50.60,7.50,19.51,6.00,10.00,6.99,4.20,2.40,12.98,14.94,18.90,0.00,0.00,0.86,1.00,53.70,62.00,6.70,5.00,93.85,84.20,60.70,0.40,2.00,76.30,251.60,11.00,208.00,0.00,0.36,49.11
19.00,13.92,13.58,12.46,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,14.75,17.19,10.24,0.00,5.60,16.20,65.21,2.90,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,14.47,19.30,70.00,2.10,25.40,8.00,18.05,120.84,17.07,34.06,0.60,19.51,19.51,19.51,1.20,69.90,7.50,19.51,6.00,10.00,6.99,4.20,2.40,12.74,14.75,18.90,0.00,0.00,0.86,1.00,59.20,66.60,7.40,5.50,93.10,87.70,72.80,0.40,2.00,76.70,251.50,11.00,206.00,0.00,0.36,49.05
20.00,13.65,13.59,11.67,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,15.34,16.57,10.24,0.00,5.60,16.50,66.97,2.90,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,14.10,19.00,71.90,2.10,25.00,8.00,18.05,120.70,17.07,33.83,0.60,19.51,19.51,19.51,1.20,88.00,7.50,19.51,6.00,10.80,6.99,4.20,2.40,12.50,14.56,18.90,0.00,0.00,0.85,1.00,63.90,70.40,7.70,5.70,92.29,89.80,84.70,0.30,2.00,78.00,251.40,11.00,204.00,0.00,0.37,49.17
21.00,13.04,13.60,10.71,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,16.07,15.77,10.24,0.00,5.60,16.50,67.72,2.90,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,13.62,18.50,70.90,2.10,25.30,8.00,18.05,119.06,17.07,32.58,0.60,19.51,19.51,19.51,1.20,102.50,7.50,19.51,6.00,10.80,6.99,4.20,2.40,11.76,13.96,18.90,0.00,0.00,0.85,1.00,66.70,72.00,7.80,5.80,90.92,87.30,96.50,0.20,2.00,78.60,250.40,11.00,199.00,0.00,0.38,49.29
22.00,12.07,13.78,9.81,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,15.26,15.42,10.24,0.00,5.60,17.10,68.14,3.20,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,13.28,17.90,69.80,2.10,25.40,8.00,18.05,118.02,17.07,30.66,0.60,19.51,19.51,19.51,1.20,114.00,7.50,19.51,6.00,10.80,6.99,4.20,2.40,10.86,13.22,18.90,0.00,0.00,0.72,1.00,69.00,73.50,7.90,5.80,88.38,85.20,106.30,0.20,2.00,78.40,248.70,11.00,194.00,0.00,0.37,46.23
23.00,11.13,13.49,8.82,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,13.45,15.06,10.24,0.00,5.60,17.90,69.32,3.10,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,12.88,17.40,68.50,2.10,25.30,8.00,18.05,114.49,17.07,28.40,0.60,19.51,19.51,19.51,1.20,116.80,7.50,19.51,6.00,10.80,6.99,4.20,2.40,10.19,12.44,18.90,0.00,0.00,0.70,1.00,70.10,74.60,8.00,5.90,84.82,84.40,110.10,0.10,2.00,77.90,245.10,11.00,185.00,0.00,0.35,43.18
24.00,10.14,12.71,7.58,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,10.72,14.74,10.24,0.00,5.60,17.70,70.75,3.30,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,12.55,17.40,67.20,2.10,25.20,8.00,18.05,106.70,17.07,26.25,0.60,19.51,19.51,19.51,1.20,119.50,7.50,19.51,6.00,10.80,6.99,4.20,2.40,9.60,11.64,18.90,0.00,0.00,0.65,1.00,70.60,75.30,7.70,5.80,80.08,83.40,114.30,0.10,2.00,76.70,238.60,11.00,176.00,0.00,0.35,42.74
25.00,8.64,12.59,6.16,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,7.84,14.26,10.24,0.00,5.60,17.10,72.00,3.30,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,12.08,17.60,65.60,2.10,25.20,8.00,18.05,97.81,17.07,24.06,0.60,19.51,19.51,19.51,1.20,122.00,7.50,19.51,6.00,10.80,6.99,4.20,2.40,8.38,10.65,18.90,0.00,0.00,0.55,1.00,69.50,74.70,7.20,5.80,73.58,82.00,119.60,0.10,2.00,73.90,229.80,11.00,143.00,0.00,0.32,42.31
26.00,5.99,12.74,2.16,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,6.22,13.44,10.24,0.00,5.60,17.50,73.19,3.30,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,11.44,17.30,64.20,2.10,25.00,8.00,18.05,92.60,17.07,22.06,0.60,19.51,19.51,19.51,1.20,123.90,7.50,19.51,6.00,10.80,6.99,4.20,2.40,6.95,9.59,18.90,0.00,0.00,0.40,1.00,67.80,73.70,6.60,5.60,67.12,79.80,123.60,0.10,2.00,64.80,208.40,11.00,109.00,0.00,0.28,37.52
27.00,2.93,12.63,0.13,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,2.72,11.77,10.24,0.00,5.60,18.10,73.25,3.30,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,10.09,16.80,63.20,2.10,25.10,8.00,18.05,71.40,17.07,17.69,0.60,19.51,19.51,19.51,1.20,124.30,7.50,19.51,6.00,10.80,6.99,4.20,2.40,6.35,8.82,18.90,0.00,0.00,0.34,1.00,64.10,71.10,5.90,5.40,56.40,75.20,123.40,0.10,2.00,44.30,151.80,11.00,55.00,0.00,0.22,32.74
28.00,1.20,12.66,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.19,8.07,10.24,0.00,5.60,18.00,72.93,3.30,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,6.70,16.40,62.10,2.10,25.30,8.00,18.05,44.40,17.07,9.50,0.60,19.51,19.51,19.51,1.20,124.60,7.50,19.51,6.00,10.80,6.99,4.20,2.40,6.03,8.15,18.90,0.00,0.00,0.24,1.00,60.60,68.60,5.00,4.50,38.69,71.00,123.00,0.00,2.00,20.50,72.00,11.00,2.00,0.00,0.15,23.80
29.00,0.31,12.55,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,3.70,10.24,0.00,5.60,17.70,71.62,3.30,4.00,8.20,4.20,16.78,9.50,16.00,20.00,1.40,2.16,16.10,60.70,2.10,25.50,8.00,18.05,17.47,17.07,3.62,0.60,19.51,19.51,19.51,1.20,124.40,7.50,19.51,6.00,10.80,6.99,4.20,2.40,5.76,7.88,19.00,0.00,0.00,0.08,1.00,57.80,66.60,4.00,3.40,15.16,68.40,121.80,0.00,2.00,6.60,14.70,11.00,1.00,0.00,0.09,14.85
30.00,0.05,12.63,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,1.32,10.24,0.00,5.60,16.80,69.98,3.30,4.00,15.41,4.20,16.78,9.50,16.00,20.00,1.40,0.47,15.90,58.90,2.10,25.70,8.00,18.05,4.82,17.07,0.95,0.60,19.51,19.51,19.51,1.20,123.40,7.50,19.51,6.00,10.80,6.99,4.20,2.40,5.50,7.74,19.00,0.00,0.00,0.04,1.00,56.30,66.00,3.40,2.80,4.23,65.80,119.80,0.00,2.00,0.90,2.70,11.00,0.00,0.00,0.04,7.82
31.00,0.00,12.59,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.13,10.24,0.00,5.60,15.70,67.17,6.90,4.00,15.41,4.20,16.78,9.50,16.00,20.00,1.40,0.01,15.70,55.50,2.10,25.90,8.00,18.05,0.20,17.07,0.03,0.60,19.51,19.51,19.51,1.20,119.80,7.50,19.51,6.00,10.80,6.99,4.20,2.40,5.29,7.45,19.00,0.00,0.00,0.00,1.00,58.90,69.50,2.90,2.40,0.13,63.50,115.20,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.78
32.00,0.00,12.59,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.00,10.24,0.00,5.60,15.40,63.95,8.10,4.00,15.41,4.20,16.78,9.50,16.00,20.00,1.40,0.00,15.30,52.40,2.10,26.10,8.00,18.05,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,114.50,7.50,19.51,6.00,10.80,6.99,4.20,2.40,5.09,7.11,18.90,0.00,0.00,0.00,1.00,61.30,72.80,2.90,2.30,0.00,62.00,108.70,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.39
33.00,0.00,12.38,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.00,10.24,0.00,5.60,15.30,57.47,8.10,4.00,15.41,4.20,16.78,9.50,16.00,20.00,1.40,0.00,15.00,50.10,2.10,26.40,8.00,18.05,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,104.40,7.50,19.51,6.00,10.80,6.99,4.20,2.40,4.63,6.77,18.90,0.00,0.00,0.00,1.00,62.70,75.30,3.00,2.40,0.00,63.40,96.40,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
34.00,0.00,11.92,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.00,10.24,0.00,5.60,15.80,49.90,8.10,4.00,15.41,4.20,16.78,9.50,16.00,20.00,1.40,0.00,14.40,47.90,2.10,26.30,8.00,18.05,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,93.40,7.50,19.51,6.00,10.80,6.99,4.20,2.40,4.08,6.42,18.90,0.00,0.00,0.00,1.00,63.60,77.00,3.00,2.20,0.00,64.40,83.60,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
35.00,0.00,11.23,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.00,10.24,0.00,5.60,16.40,44.38,8.10,4.00,15.41,4.20,16.78,9.50,16.00,20.00,1.40,0.00,13.80,46.20,2.10,26.40,8.00,18.05,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,79.70,7.50,19.51,6.00,10.80,6.99,4.20,2.40,3.27,5.61,18.90,0.00,0.00,0.00,1.00,62.80,76.40,2.90,2.00,0.00,64.70,68.80,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
36.00,0.00,11.24,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.00,10.24,0.00,5.60,16.50,39.54,8.10,4.00,15.41,4.20,16.78,9.50,16.00,20.00,1.40,0.00,13.10,44.00,2.10,26.50,8.00,18.05,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,66.20,7.50,19.51,6.00,10.80,6.99,4.20,2.40,2.38,4.65,18.90,0.00,0.00,0.00,1.00,61.50,75.30,2.90,1.80,0.00,64.20,55.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
37.00,0.00,11.34,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.00,10.24,0.00,5.60,16.50,35.43,8.00,4.00,15.41,4.20,16.78,9.50,16.00,20.00,1.40,0.00,12.50,40.20,2.10,26.50,8.00,18.05,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,53.00,7.50,19.51,6.00,10.80,6.99,4.20,2.40,1.77,4.09,18.90,0.00,0.00,0.00,1.00,58.60,72.90,2.80,1.70,0.00,61.60,44.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
38.00,0.00,11.36,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.00,10.24,0.00,5.60,16.10,31.56,5.90,4.00,15.41,4.20,16.78,9.50,16.00,20.00,1.40,0.00,11.70,36.50,2.10,26.50,8.00,18.05,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,41.70,7.50,19.51,6.00,10.80,6.99,4.20,2.40,1.25,3.66,18.90,0.00,0.00,0.00,1.00,56.40,71.00,2.80,1.60,0.00,59.30,34.20,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
39.00,0.00,11.68,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.00,10.24,0.00,5.60,15.50,29.39,5.40,4.00,15.41,4.20,16.78,9.50,16.00,20.00,1.40,0.00,11.00,33.20,2.10,26.50,8.00,18.05,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,36.40,7.50,19.51,6.00,10.80,6.99,4.20,2.40,1.03,3.33,18.90,0.00,0.00,0.00,1.00,55.90,70.80,2.80,1.60,0.00,57.90,27.70,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
40.00,0.00,13.22,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.00,10.24,0.00,5.60,15.20,27.78,0.90,4.00,15.41,4.20,16.78,9.50,16.00,20.00,1.40,0.00,10.00,30.20,2.10,26.50,8.00,18.05,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,30.60,7.50,19.51,6.00,10.80,6.99,4.20,2.40,0.91,3.04,18.90,0.00,0.00,0.00,1.00,54.60,69.90,2.70,1.50,0.00,56.70,21.70,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
41.00,0.00,14.08,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.00,10.24,0.00,5.60,15.20,26.11,0.00,4.00,15.41,4.20,16.78,9.50,16.00,20.00,1.40,0.00,9.00,28.00,2.10,26.60,8.00,18.05,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,23.20,7.50,19.51,6.00,10.80,6.99,4.20,2.40,0.97,2.98,18.90,0.00,0.00,0.00,1.00,50.90,67.30,2.50,1.30,0.00,56.00,17.60,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
42.00,0.00,14.54,0.00,0.00,4.20,8.10,7.20,6.90,1.78,0.40,2.50,0.00,0.00,0.00,10.24,0.00,5.60,16.90,24.42,0.00,4.00,15.41,4.20,16.78,9.50,16.00,20.00,1.40,0.00,8.60,26.00,2.10,26.60,8.00,18.05,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,17.10,7.50,19.51,6.00,10.80,6.99,4.20,2.40,1.10,3.00,18.90,0.00,0.00,0.00,1.00,47.20,64.40,2.10,1.10,0.00,55.00,13.50,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
