"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,78.57,30.10,45.47,575.20,132.39,4.54,4.97,110.91,9.64,4.07,41.02,12.78,70.00,0.00,6.64,3.65,150.54,64.45,88.82,0.00,47.27,235.85,33.32,3.89,6.88,82.23,0.00,6.39,9.98,24.50,5.49,19.19,229.57,0.00,38.70,65.89,38.78,38.66,185.06,198.10,185.13,5.67,67.46,57.51,66.88,66.80,37.09,30.82,30.70,30.70,87.54,84.00,110.80,110.50,50.00
2.00,78.57,30.10,45.47,581.82,148.80,4.54,4.97,110.91,9.64,4.07,41.02,12.78,70.00,0.00,6.64,3.65,150.54,65.81,88.82,0.00,47.27,235.85,33.32,3.89,6.88,82.23,0.00,6.39,9.98,24.50,5.49,19.18,229.57,0.00,56.17,37.32,56.42,56.05,185.06,198.10,185.13,5.67,74.89,76.27,66.88,66.80,40.88,30.82,30.70,30.70,87.54,84.00,110.80,110.50,50.00
3.00,78.57,30.10,45.47,590.49,175.65,4.54,4.97,110.91,9.64,4.07,41.02,12.78,70.00,0.00,6.64,3.65,150.54,67.17,88.82,0.00,47.27,235.85,33.32,3.89,6.88,82.23,0.00,6.39,9.98,0.00,5.49,19.39,229.57,0.00,65.97,65.57,50.35,50.01,185.06,198.10,185.13,5.67,75.28,75.00,66.88,66.80,44.76,30.82,30.70,30.70,87.54,84.00,110.80,110.50,50.00
4.00,78.57,30.10,45.47,612.90,122.53,4.54,4.97,110.91,9.64,4.07,41.02,12.78,70.00,0.00,6.64,3.65,150.54,66.21,88.82,0.00,47.27,235.85,33.32,3.89,6.88,82.23,0.00,6.39,9.98,0.00,5.49,18.97,229.57,0.00,50.84,65.51,66.29,50.72,185.06,198.10,185.13,5.67,75.28,75.00,66.88,66.80,44.84,30.82,30.70,30.70,87.54,84.00,110.80,110.50,50.00
5.00,78.57,30.10,45.47,646.80,211.44,4.54,4.97,110.91,9.64,4.07,41.02,12.78,70.00,0.00,6.64,3.65,164.71,77.16,88.82,0.00,47.27,235.85,33.32,3.89,6.88,87.66,0.00,6.39,9.98,0.00,5.49,19.87,181.95,0.00,23.41,67.42,68.21,23.41,185.06,198.10,185.13,5.67,75.28,75.00,59.51,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,69.27,50.00
6.00,78.57,30.10,45.47,646.80,211.44,4.54,4.97,110.91,9.64,4.07,41.02,12.78,70.00,0.00,6.64,3.65,164.71,112.91,88.82,0.00,47.27,235.85,33.32,3.89,6.88,87.66,0.00,6.39,9.98,0.00,5.49,19.87,181.95,0.00,23.41,67.42,68.21,23.41,185.07,198.10,185.13,5.67,75.28,75.00,57.56,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,71.22,50.00
7.00,78.57,30.10,45.47,646.80,211.44,4.54,4.97,110.91,9.64,4.07,41.02,12.78,70.00,0.00,6.64,3.65,164.71,100.02,88.82,0.00,47.27,235.85,33.32,3.89,6.88,87.66,0.00,6.39,9.98,0.00,5.49,19.87,181.95,0.00,23.41,67.42,68.21,23.41,185.07,198.10,185.13,5.67,75.28,75.00,59.51,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,69.27,50.00
8.00,78.57,30.10,45.47,646.80,211.44,4.54,4.97,110.91,9.64,4.07,41.02,12.78,70.00,0.00,6.64,3.65,164.71,60.05,88.82,0.00,47.27,235.85,33.32,3.89,6.88,87.66,0.00,6.39,9.98,0.00,5.49,19.87,181.95,0.00,23.41,67.42,68.21,23.41,185.07,198.10,185.13,5.67,75.28,75.00,59.51,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,69.27,50.00
9.00,78.57,30.10,45.47,646.80,211.44,4.54,4.97,110.91,9.64,4.07,41.02,12.78,70.00,0.00,6.64,3.65,164.71,29.74,88.82,0.00,47.27,235.85,33.32,3.89,6.88,87.66,0.00,6.39,9.98,0.00,3.91,19.87,181.95,0.00,23.41,67.42,68.21,23.41,173.98,186.84,174.04,5.67,75.28,75.00,59.51,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,69.27,50.00
10.00,78.57,30.10,45.47,646.80,211.44,4.54,4.97,110.91,9.64,4.07,41.02,12.78,70.00,0.00,6.64,3.65,164.71,30.29,88.82,0.00,47.27,235.85,33.32,3.89,6.88,87.66,0.00,6.39,9.98,0.00,3.88,19.87,181.95,0.00,23.41,67.42,68.21,23.41,156.94,168.72,157.00,5.67,75.28,75.00,59.51,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,69.27,50.00
11.00,78.57,30.10,45.47,646.80,211.44,4.54,4.97,110.91,9.64,4.07,41.02,12.78,70.00,0.00,6.64,3.65,164.71,29.14,88.82,0.00,47.27,235.85,33.32,3.89,6.88,87.66,0.00,6.39,9.98,0.00,3.87,19.87,181.95,0.00,23.41,67.42,68.21,23.41,142.77,152.86,142.81,5.67,75.28,75.00,57.56,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,71.22,50.00
12.00,78.57,30.10,45.47,646.80,211.44,4.54,4.97,110.91,9.64,4.07,41.02,12.78,70.00,0.00,6.64,3.65,164.71,28.82,88.82,0.00,47.27,235.85,33.32,3.89,6.88,87.66,0.00,6.39,9.98,0.00,3.87,19.87,181.95,0.00,23.41,67.42,68.21,23.41,126.54,134.48,126.57,5.67,75.28,58.54,57.56,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,85.85,50.00
13.00,78.57,30.10,45.47,646.80,211.44,4.54,4.97,110.91,9.64,4.07,41.02,12.78,70.00,0.00,6.64,3.65,164.71,30.02,88.82,0.00,47.27,235.85,33.32,3.89,6.88,87.66,0.00,6.39,9.98,0.00,3.87,19.87,181.95,0.00,23.41,67.42,68.21,23.41,124.87,132.61,124.89,5.67,75.28,75.00,59.51,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,69.27,50.00
14.00,78.57,30.10,45.47,646.80,211.44,4.54,4.97,110.91,9.64,4.07,41.02,12.78,70.00,0.00,6.64,3.65,164.71,40.67,88.82,0.00,47.27,235.85,33.32,3.89,6.88,87.66,0.00,6.39,9.98,0.00,3.89,19.87,181.95,0.00,23.41,67.42,68.21,23.41,160.25,172.33,160.31,5.67,75.28,75.00,59.51,66.80,81.95,30.82,30.70,30.70,87.54,84.00,110.80,69.27,50.00
