"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.98,0.00,14.00,4.20,6.30,11.08,19.14,1.78,0.40,3.00,16.00,0.00,0.00,17.49,0.00,8.60,5.72,14.49,8.00,10.00,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,10.92,29.38,3.48,25.40,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,33.00,12.83,19.44,8.00,10.70,7.45,17.49,1.20,0.77,0.34,18.90,0.00,2.00,32.18,50.29,0.78,1.26,0.00,56.70,19.22,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,23.98,0.00,14.00,4.20,6.30,11.08,19.14,1.78,0.40,3.00,16.00,0.00,0.00,17.49,0.00,8.60,5.72,14.49,8.00,10.00,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,10.92,29.38,3.48,25.40,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,33.00,12.83,19.44,8.00,10.70,7.45,17.49,1.20,0.77,0.34,18.90,0.00,2.00,32.18,50.29,0.78,1.26,0.00,56.70,19.22,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,23.79,0.00,14.00,4.20,6.30,11.08,19.14,1.78,0.40,3.00,16.00,0.00,0.00,17.49,0.00,8.60,6.00,12.64,8.00,10.00,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,10.16,27.01,3.48,25.40,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,27.67,12.83,19.44,8.00,10.70,7.45,17.49,1.20,0.72,0.38,18.90,0.00,2.00,27.76,45.02,0.67,1.12,0.00,53.17,15.05,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,23.94,0.00,14.00,4.20,6.30,11.08,19.14,1.78,0.40,3.00,16.00,0.00,0.00,17.49,0.00,8.60,6.26,11.77,8.00,10.00,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,9.58,25.23,3.48,25.40,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,22.83,12.83,19.44,8.00,10.70,7.45,17.49,1.20,0.79,0.52,18.90,0.00,2.00,22.02,37.08,0.63,1.00,0.00,48.52,11.67,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,23.96,0.00,14.00,4.20,6.30,11.08,19.14,1.78,0.40,3.00,16.00,0.00,0.00,17.49,0.00,8.60,6.43,10.91,8.00,10.00,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,9.06,23.61,3.48,25.40,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,18.14,12.83,19.44,8.00,10.70,7.45,17.49,1.20,0.88,0.62,18.90,0.00,2.00,16.93,29.93,0.58,0.88,0.00,44.52,8.39,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,23.86,0.00,14.00,4.20,6.30,11.08,19.14,1.78,0.40,3.00,16.00,0.00,0.00,17.49,0.00,8.60,6.34,10.07,8.00,10.00,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,8.72,22.52,3.48,25.70,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,13.93,12.83,19.44,8.00,10.70,7.45,17.49,1.20,1.04,0.60,18.90,0.00,2.00,13.78,25.11,0.52,0.78,0.00,42.53,5.45,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,23.90,0.00,14.00,4.20,6.30,11.08,19.14,1.78,0.40,3.00,16.00,0.00,0.00,17.49,0.00,8.60,6.23,9.30,8.00,10.00,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,8.48,21.43,3.48,25.80,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,10.18,12.83,19.44,8.00,10.70,7.45,17.49,1.20,1.18,0.58,18.90,0.00,2.00,11.10,20.86,0.46,0.67,0.00,41.27,2.98,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,23.90,0.00,14.00,4.20,6.30,11.08,19.14,1.78,0.40,3.00,16.00,0.00,0.00,17.49,0.00,8.60,6.07,8.76,8.00,10.00,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,8.54,20.33,3.48,25.70,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,7.81,12.83,19.44,8.00,10.70,7.45,17.49,1.20,1.26,0.55,18.90,0.00,2.00,9.81,18.32,0.40,0.55,0.00,42.22,1.94,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,24.01,0.00,14.00,4.20,6.30,11.08,19.14,1.78,0.40,3.00,16.00,0.00,0.00,17.49,0.00,8.60,5.88,8.23,8.00,10.00,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,8.62,19.49,3.48,25.80,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,6.25,12.83,19.44,8.00,10.70,7.45,17.49,1.20,1.31,0.56,18.90,0.00,2.00,8.74,16.38,0.34,0.44,0.00,42.53,1.18,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,23.83,0.00,14.00,4.20,6.30,11.08,19.14,1.78,0.40,3.00,16.00,0.00,0.00,17.49,0.00,8.60,5.63,7.75,8.00,10.00,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,8.74,19.37,3.48,25.50,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,7.14,12.83,19.44,8.00,10.70,7.45,17.49,1.20,1.26,0.66,18.90,0.00,2.00,8.34,16.25,0.26,0.38,0.00,40.94,1.27,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
11.00,0.00,23.62,0.00,14.00,4.20,6.30,11.08,19.14,1.78,0.40,3.00,16.00,0.00,0.00,17.49,0.00,8.60,5.43,7.29,8.00,10.00,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,8.83,19.26,3.48,25.50,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,7.94,12.83,19.44,8.00,10.70,7.45,17.49,1.20,1.18,0.73,18.90,0.00,2.00,8.29,16.74,0.20,0.33,0.00,39.89,1.64,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
