"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,17.50,23.51,19.00,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,19.30,17.84,18.05,0.00,9.20,0.70,7.40,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,14.37,17.80,25.90,3.52,0.00,19.51,19.32,143.08,18.15,30.16,0.60,19.51,19.51,19.51,1.20,3.70,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,4.42,6.57,18.00,0.84,1.00,4.60,0.90,1.70,2.30,105.28,47.80,1.30,0.30,2.00,61.40
2.00,17.90,23.61,19.40,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,19.60,18.13,18.05,0.00,9.20,1.10,11.00,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,14.60,19.50,32.70,3.52,0.00,19.51,19.32,141.90,18.15,23.19,0.60,19.51,19.51,19.51,1.20,8.10,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,4.27,6.57,18.00,0.86,1.00,8.90,6.20,1.90,2.60,104.20,54.30,1.60,0.30,2.00,63.77
3.00,18.00,23.49,19.50,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,19.60,18.05,18.05,0.00,9.20,1.70,14.80,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,14.74,21.20,38.80,3.52,0.00,19.51,19.32,139.35,18.15,34.48,0.60,19.51,19.51,19.51,1.20,15.60,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,4.17,6.06,18.00,0.85,1.00,13.40,11.20,2.10,2.90,102.29,53.10,3.40,0.40,2.00,60.69
4.00,18.00,23.64,19.10,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,19.60,18.00,18.05,0.00,9.20,2.60,18.80,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,15.00,22.40,44.90,3.52,0.00,19.51,19.32,141.53,18.15,28.23,0.60,19.51,19.51,19.51,1.20,8.20,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,4.07,5.37,18.00,0.87,1.00,18.10,16.80,2.60,3.30,104.59,61.70,9.70,0.40,2.00,61.78
5.00,17.60,23.59,17.60,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,19.50,18.00,18.05,0.00,9.20,3.50,22.70,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,14.93,23.50,50.80,3.52,0.00,19.51,19.32,140.49,18.15,26.58,0.60,19.51,19.51,19.51,1.20,28.20,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,4.97,5.80,18.00,0.86,1.00,23.60,23.70,3.30,3.90,103.80,64.80,10.00,0.40,2.00,62.33
6.00,16.80,23.63,14.40,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,19.50,17.97,18.05,0.00,9.20,4.30,26.60,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,14.92,23.90,55.50,3.52,0.00,19.51,19.32,140.77,18.15,29.93,0.60,19.51,19.51,19.51,1.20,45.60,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,6.19,6.59,18.00,0.86,1.00,28.50,30.20,3.90,4.40,104.08,71.30,24.00,0.40,2.00,62.43
7.00,15.50,23.70,11.10,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,19.60,16.88,18.05,0.00,9.20,4.90,26.50,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,13.54,24.10,56.70,3.52,0.00,19.51,19.32,135.00,18.15,30.22,0.60,19.51,19.51,19.51,1.20,55.10,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,6.51,6.40,18.00,0.86,1.00,31.80,35.60,4.60,4.90,103.25,73.10,40.00,0.30,2.00,62.25
8.00,13.40,23.36,9.00,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,19.40,15.67,18.05,0.00,9.20,6.20,25.20,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,12.70,24.20,58.00,3.52,0.00,19.51,19.32,142.46,18.15,33.37,0.60,19.51,19.51,19.51,1.20,64.10,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,6.52,5.89,18.00,0.72,1.00,35.00,40.80,5.20,5.40,102.78,74.60,57.00,0.20,2.00,66.72
9.00,10.80,23.27,6.80,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,19.10,15.66,18.05,0.00,9.20,7.60,24.40,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,13.61,24.30,59.10,3.52,0.00,19.51,19.32,142.31,18.15,35.76,0.60,19.51,19.51,19.51,1.20,71.40,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,6.45,5.69,18.00,0.70,1.00,38.20,45.70,5.90,5.90,102.95,75.40,70.00,0.20,2.00,65.46
10.00,8.00,23.84,4.40,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,18.40,15.07,18.05,0.00,9.20,7.30,23.80,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,12.34,24.50,70.10,3.52,0.00,19.51,19.32,139.27,18.15,35.34,0.60,19.51,19.51,19.51,1.20,78.60,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,6.34,5.59,18.00,0.66,1.00,41.40,50.50,6.20,6.30,101.44,76.60,79.00,0.10,2.00,62.16
11.00,4.90,23.58,2.60,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,17.60,15.73,18.05,0.00,9.20,6.60,23.60,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,13.30,24.70,70.60,3.52,0.00,19.51,19.32,135.95,18.15,35.06,0.60,19.51,19.51,19.51,1.20,85.60,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,6.08,5.44,18.00,0.55,1.00,44.90,55.90,6.20,6.50,97.40,78.60,85.00,0.10,2.00,53.59
12.00,2.50,23.98,1.10,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,13.70,14.83,18.05,0.00,9.20,5.50,23.60,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,12.52,24.70,70.60,3.52,0.00,19.51,19.32,123.10,18.15,32.17,0.60,19.51,19.51,19.51,1.20,91.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,5.76,5.26,18.00,0.40,1.00,47.20,60.00,5.70,6.20,87.27,79.90,88.00,0.10,2.00,41.87
13.00,0.70,23.42,0.20,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,7.20,11.53,18.05,0.00,9.20,4.40,23.80,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,9.72,24.50,68.80,3.52,0.00,19.51,19.32,83.61,18.15,18.12,0.60,19.51,19.51,19.51,1.20,91.60,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,5.67,5.05,18.00,0.34,1.00,45.60,60.40,4.90,5.80,71.33,79.30,89.00,0.10,2.00,20.17
14.00,0.00,23.74,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,1.70,4.92,18.05,0.00,9.20,3.60,24.30,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,3.98,24.80,66.90,3.52,0.00,19.51,19.32,36.16,18.15,9.65,0.60,19.51,19.51,19.51,1.20,92.00,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,5.65,4.82,18.00,0.24,1.00,43.90,60.70,4.40,5.00,34.26,79.00,88.00,0.10,2.00,6.72
15.00,0.00,23.47,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,0.00,0.55,18.05,0.00,9.20,2.90,25.60,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.38,25.20,64.90,3.52,0.00,19.51,19.32,5.83,18.15,1.77,0.60,19.51,19.51,19.51,1.20,91.60,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,4.92,4.09,18.00,0.08,1.00,42.30,60.50,3.90,4.10,5.69,79.70,84.00,0.00,2.00,1.82
