"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,13.60,0.00,13.50,14.00,4.50,7.50,4.50,10.05,2.50,0.00,3.60,0.00,12.70,14.46,4.00,10.00,1.45,33.13,0.00,11.11,5.20,3.50,17.97,16.43,7.00,10.63,0.00,11.96,3.54,7.46,2.45,28.12,0.00,18.16,118.00,14.49,28.21,0.60,7.00,7.50,7.50,0.00,9.11,9.00,9.00,3.00,10.70,0.00,7.50,1.10,12.21,12.90,19.00,1.12,1.12,6.10,8.93,0.83,1.18,84.96,13.46,4.11,0.00,1.48,63.76,207.85,0.00,166.56,13.50,0.37,38.46,86.45
2.00,11.96,0.00,12.14,14.00,4.50,7.50,4.50,10.05,2.60,0.00,3.60,0.00,12.68,14.55,4.00,10.00,2.88,35.06,0.00,11.11,5.20,3.50,17.97,16.43,7.00,10.63,0.00,12.05,5.98,13.38,2.45,28.12,0.00,18.16,118.00,14.49,28.41,0.60,7.00,7.50,7.50,0.00,13.27,9.00,9.00,3.00,10.70,0.00,7.50,1.10,12.24,12.53,18.78,0.94,1.12,9.48,17.79,0.88,1.40,84.96,23.51,8.27,0.00,1.48,62.98,207.71,0.00,167.75,13.50,0.37,38.36,87.37
3.00,11.20,0.00,10.97,14.00,4.50,7.50,4.50,10.05,2.60,0.00,3.60,0.00,11.79,14.40,4.00,10.00,4.44,37.16,0.00,11.11,5.20,3.50,17.97,16.43,7.00,10.63,0.00,12.00,8.63,19.83,2.45,28.12,0.00,18.16,120.00,14.49,28.38,0.60,7.00,7.50,7.50,0.00,17.82,9.00,9.00,3.00,10.70,0.00,7.50,1.10,10.76,11.48,19.00,0.91,1.12,13.17,27.44,1.22,1.52,86.40,34.46,12.82,0.00,1.48,61.00,206.86,0.00,165.97,13.50,0.37,38.27,85.95
4.00,8.76,0.00,8.98,14.00,4.50,7.50,4.50,10.05,2.60,0.00,3.60,0.00,11.43,14.20,4.00,10.00,5.87,39.09,0.00,11.11,5.20,3.50,17.97,16.43,7.00,10.63,0.00,11.74,11.07,25.75,2.45,28.12,0.00,18.16,121.00,14.49,26.32,0.60,7.00,7.50,7.50,0.00,21.99,9.00,9.00,3.00,10.70,0.00,7.50,1.10,10.61,11.59,19.00,0.86,1.12,16.56,36.30,1.22,1.73,87.12,44.51,16.99,0.00,1.48,57.83,201.81,0.00,159.99,13.50,0.36,32.43,81.41
5.00,7.72,0.00,7.40,14.00,4.50,7.50,4.50,10.05,2.60,0.00,3.60,0.00,9.61,13.30,4.00,10.00,6.92,40.46,0.00,11.11,5.20,3.50,17.97,16.43,7.00,10.63,0.00,11.14,12.85,30.07,2.45,28.12,0.00,18.16,112.00,14.49,22.82,0.60,7.00,7.50,7.50,0.00,25.00,9.00,9.00,3.00,10.70,0.00,7.50,1.10,9.09,10.25,19.00,0.72,1.12,19.03,42.76,1.21,1.81,80.64,51.85,20.00,0.00,1.52,51.18,191.31,0.00,147.73,13.50,0.32,26.59,75.09
6.00,4.70,0.00,4.77,14.00,4.50,7.50,4.50,10.05,2.60,0.00,3.60,0.00,6.71,11.19,4.00,10.00,7.03,39.83,0.00,11.11,5.20,3.50,17.97,16.43,7.00,10.63,0.00,9.27,13.03,29.99,2.45,28.12,0.00,18.16,90.00,14.49,15.39,0.60,7.00,7.50,7.50,0.00,24.05,9.00,9.00,3.00,10.70,0.00,7.50,1.10,8.75,9.84,18.79,0.52,1.12,19.06,42.61,1.24,1.86,64.80,52.11,19.05,0.00,1.56,36.91,152.59,0.00,100.43,13.50,0.27,19.48,46.06
7.00,3.41,0.00,2.79,14.00,4.50,7.50,4.50,10.05,2.60,0.00,3.60,0.00,2.23,5.36,4.00,10.00,7.31,38.33,0.00,11.11,5.20,3.50,17.97,16.43,7.00,10.63,0.00,4.32,13.45,29.80,2.45,28.12,0.00,18.16,59.00,14.49,7.82,0.60,7.00,7.50,7.50,0.00,21.79,9.00,9.00,3.00,10.70,0.00,7.50,1.10,7.65,8.95,19.00,0.45,1.12,19.14,42.26,1.33,2.11,42.48,52.74,16.79,0.00,1.60,18.64,79.38,0.00,42.74,13.50,0.19,12.36,16.21
8.00,0.59,0.00,0.61,14.00,4.50,7.50,4.50,10.05,2.60,0.00,3.60,0.00,0.34,0.47,4.00,10.00,7.64,36.53,0.00,11.11,5.20,3.50,17.97,16.43,7.00,10.63,0.00,0.47,13.95,29.56,2.45,28.12,0.00,18.16,20.00,14.49,2.55,0.60,7.00,7.50,7.50,0.00,19.09,9.00,9.00,3.00,10.70,0.00,7.50,1.10,7.35,8.98,19.00,0.31,1.12,19.24,41.83,1.31,2.12,14.40,53.50,14.09,0.00,1.64,5.52,8.84,0.00,7.80,13.50,0.11,6.55,1.37
9.00,0.19,0.00,0.09,14.00,4.50,7.50,4.50,10.05,2.60,0.00,3.60,0.00,0.00,0.01,4.00,10.00,7.92,35.02,0.00,11.11,5.20,3.50,17.97,16.43,7.00,10.63,0.00,0.01,14.37,29.37,2.45,28.12,0.00,18.16,1.00,14.49,0.20,0.60,7.00,7.50,7.50,0.00,16.83,9.00,9.00,3.00,10.70,0.00,7.50,1.10,7.15,9.07,19.00,0.11,1.12,19.32,41.48,1.50,2.25,0.72,54.13,11.83,0.00,1.68,0.82,0.37,0.00,0.32,13.50,0.00,0.74,0.00
10.00,0.00,0.00,0.00,14.00,4.50,7.50,4.50,10.05,2.60,0.00,3.60,0.00,0.00,0.00,4.00,10.00,8.04,34.39,0.00,11.11,15.46,3.50,17.97,16.43,7.00,10.63,0.00,0.00,14.55,29.29,2.45,28.12,0.00,18.16,0.00,14.49,0.09,0.60,7.00,7.50,7.50,0.00,15.88,9.00,9.00,3.00,10.70,0.00,7.50,1.10,7.02,8.56,18.98,0.05,1.12,19.35,41.33,1.53,2.26,0.00,54.39,10.88,0.00,1.72,0.00,0.00,0.00,0.00,13.50,0.00,0.37,0.00
