"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,9.15,17.46,0.00,14.00,4.20,0.00,3.20,6.30,3.00,0.00,3.40,12.00,0.41,8.53,4.00,0.00,10.00,25.36,63.88,2.90,10.49,15.53,2.20,20.00,10.00,3.50,5.50,1.40,2.99,26.06,79.00,2.38,26.00,8.00,14.85,22.55,17.86,0.00,0.60,4.00,4.80,4.80,1.20,120.14,7.80,6.00,19.42,2.00,9.00,8.10,8.00,2.40,15.82,17.30,18.90,0.00,0.00,0.47,1.00,93.57,103.34,11.55,10.56,22.87,82.85,126.69,0.10,1.31,12.81,136.54,6.00
2.00,5.70,17.61,0.00,14.00,4.20,0.00,3.20,6.30,3.00,0.00,3.40,12.00,0.00,2.50,4.00,0.00,10.00,25.49,64.28,2.90,10.49,15.53,2.20,20.00,10.00,3.50,5.50,1.40,0.28,25.99,77.00,2.38,26.20,8.00,14.85,3.79,17.86,0.00,0.60,4.00,4.80,4.80,1.20,120.56,7.80,6.00,19.42,2.00,9.00,8.10,8.00,2.40,15.71,17.26,18.90,0.00,0.00,0.33,1.00,93.95,103.79,11.22,10.18,4.77,82.46,125.53,0.10,1.36,2.32,57.40,6.00
3.00,0.16,17.27,0.00,14.00,4.20,0.00,3.20,6.30,3.10,0.00,3.40,12.00,0.00,0.05,4.00,0.00,10.00,25.06,65.35,2.90,10.49,15.53,2.20,20.00,10.00,3.50,5.50,1.40,0.00,25.87,76.00,2.38,26.40,8.00,14.85,0.09,17.86,0.00,0.60,4.00,4.80,4.80,1.20,120.44,7.80,6.00,19.42,2.00,9.00,8.10,8.00,2.40,15.21,16.97,18.90,0.00,0.00,0.11,1.00,94.12,104.18,10.90,9.45,0.07,82.14,123.61,0.00,1.49,0.06,11.78,6.00
4.00,0.00,17.27,0.00,14.00,4.20,0.00,3.20,6.30,3.10,0.00,3.40,12.00,0.00,0.00,4.00,0.00,10.00,24.44,63.65,7.00,10.49,15.53,2.20,20.00,10.00,3.50,5.50,1.40,0.00,25.68,74.00,2.38,26.70,8.00,14.85,0.00,17.86,0.00,0.60,4.00,4.80,4.80,1.20,119.95,7.80,6.00,19.42,2.00,9.00,8.10,8.00,2.40,14.59,16.61,18.90,0.00,0.00,0.05,1.00,94.25,104.83,10.59,8.62,0.00,81.25,121.08,0.00,1.52,0.00,1.84,6.00
5.00,0.00,17.35,0.00,14.00,4.20,0.00,3.20,6.30,3.10,0.00,3.40,12.00,0.00,0.00,4.00,0.00,10.00,23.95,61.03,8.00,10.49,15.53,2.20,20.00,10.00,3.50,5.50,1.40,0.00,25.43,73.00,2.38,26.90,8.00,14.85,0.00,17.86,0.00,0.60,4.00,4.80,4.80,1.20,119.25,7.80,6.00,19.42,2.00,9.00,8.10,8.00,2.40,13.86,16.12,18.90,0.00,0.00,0.00,1.00,94.38,105.57,10.34,8.13,0.00,80.19,118.19,0.00,1.49,0.00,0.00,6.00
6.00,0.00,16.87,0.00,14.00,4.20,0.00,3.20,6.30,3.10,0.00,3.40,12.00,0.00,0.00,4.00,0.00,10.00,23.50,55.76,8.00,10.49,15.53,2.20,20.00,10.00,3.50,5.50,1.40,0.00,25.12,72.00,2.38,27.00,8.00,14.85,0.00,17.86,0.00,0.60,4.00,4.80,4.80,1.20,116.23,7.80,6.00,19.42,2.00,9.00,8.10,8.00,2.40,13.10,15.60,18.90,0.00,0.00,0.00,1.00,93.86,106.29,10.11,7.77,0.00,78.90,111.26,0.00,1.59,0.00,0.00,6.00
7.00,0.00,17.17,0.00,14.00,4.20,0.00,3.20,6.30,3.10,0.00,3.40,12.00,0.00,0.00,4.00,0.00,10.00,22.62,49.62,8.00,10.49,15.53,2.20,20.00,10.00,3.50,5.50,1.40,0.00,24.77,71.00,2.38,27.10,8.00,14.85,0.00,17.86,0.00,0.60,4.00,4.80,4.80,1.20,112.27,7.80,6.00,19.42,2.00,9.00,8.10,8.00,2.40,12.08,15.07,18.90,0.00,0.00,0.00,1.00,93.13,107.01,9.56,7.21,0.00,77.53,102.67,0.00,1.67,0.00,0.00,6.00
8.00,0.00,17.62,0.00,14.00,4.20,0.00,3.20,6.30,3.10,0.00,3.40,12.00,0.00,0.00,7.00,0.00,10.00,21.60,45.25,8.00,10.49,15.53,2.20,20.00,10.00,3.50,5.50,1.40,0.00,24.37,70.00,2.38,27.10,8.00,14.85,0.00,17.86,0.00,0.60,4.00,4.80,4.80,1.20,108.60,7.80,6.00,19.42,2.00,9.00,8.10,8.00,2.40,10.98,14.55,18.90,0.00,0.00,0.00,1.00,92.09,107.40,8.90,6.59,0.00,76.46,97.43,0.00,1.72,0.00,0.00,6.00
9.00,0.00,17.99,0.00,14.00,4.20,0.00,3.20,6.30,3.10,0.00,3.40,12.00,0.00,0.00,7.00,0.00,10.00,20.47,41.49,8.00,10.49,15.53,2.20,20.00,10.00,3.50,5.50,1.40,0.00,23.94,70.00,2.38,27.20,8.00,14.85,0.00,17.86,0.00,0.60,4.00,4.80,4.80,1.20,99.92,7.80,6.00,19.42,2.00,9.00,8.10,8.00,2.40,10.48,14.16,18.90,0.00,0.00,0.00,1.00,90.96,107.68,8.27,5.95,0.00,75.48,90.11,0.00,1.64,0.00,0.00,6.00
10.00,0.00,18.03,0.00,14.00,4.20,0.00,3.20,6.30,3.10,0.00,3.40,12.00,0.00,0.00,7.00,0.00,10.00,19.32,37.26,8.00,10.49,15.53,2.20,20.00,10.00,3.50,5.50,1.40,0.00,23.47,69.00,2.38,27.30,8.00,14.85,0.00,17.86,0.00,0.60,4.00,4.80,4.80,1.20,89.24,7.80,6.00,19.42,2.00,9.00,8.10,8.00,2.40,10.17,13.81,18.90,0.00,0.00,0.00,1.00,88.35,105.57,7.64,5.31,0.00,74.61,74.77,0.00,1.65,0.00,0.00,6.00
