"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,71.05,29.40,67.13,643.53,209.35,0.00,6.90,58.85,18.09,0.63,15.08,14.92,50.32,5.13,2.82,118.75,72.10,41.56,30.81,16.00,103.66,15.58,1.97,6.69,64.89,0.00,6.39,9.00,85.48,4.43,19.77,144.33,0.00,0.00,67.10,22.46,67.33,151.61,162.85,0.00,2.29,0.00,45.00,46.15,42.95,30.60,24.83,0.00,0.00,0.00,85.00,39.23,102.24,101.60
2.00,70.10,29.01,67.13,643.53,209.35,0.00,6.90,57.48,18.09,0.63,15.08,14.92,48.30,5.13,2.82,118.75,71.82,39.89,30.81,16.00,103.66,15.58,1.97,6.69,64.89,0.00,6.39,9.00,85.48,4.43,19.77,144.33,0.00,0.00,66.94,67.72,20.82,145.67,156.19,0.00,2.05,0.00,45.00,45.86,40.84,30.60,21.22,0.00,0.00,0.00,85.00,40.14,78.53,101.60
3.00,72.00,29.80,67.13,643.53,209.35,0.00,6.90,78.12,18.09,0.63,15.08,14.92,45.00,5.13,2.82,118.75,69.49,65.00,30.81,16.00,103.66,15.58,1.97,6.69,64.89,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,20.71,67.77,67.22,146.21,156.80,0.00,2.09,0.00,45.00,46.41,45.09,30.60,21.84,0.00,0.00,0.00,85.00,39.65,78.41,101.60
4.00,67.09,27.76,67.13,643.53,209.35,0.00,6.90,40.87,18.09,0.63,15.08,14.92,45.00,5.13,2.82,118.75,63.39,19.67,30.81,16.00,103.66,15.58,1.97,6.69,64.89,0.00,6.39,9.00,43.22,4.43,10.00,144.33,0.00,0.00,53.89,67.70,20.62,0.00,143.33,0.00,1.46,0.00,52.58,44.99,34.07,30.60,12.09,0.00,0.00,0.00,85.00,53.72,20.62,101.60
5.00,72.37,29.95,67.13,643.53,209.35,0.00,6.90,52.71,18.09,0.63,15.08,14.92,45.00,5.13,2.82,118.75,64.16,34.09,30.81,16.00,103.66,15.58,1.97,6.69,64.89,0.00,6.39,9.00,79.05,4.43,18.29,150.52,0.00,0.00,65.66,66.44,20.62,0.00,0.00,0.00,1.46,0.00,52.58,46.60,46.72,30.60,12.09,0.00,0.00,0.00,85.00,37.03,0.00,101.60
6.00,72.37,29.95,67.13,643.53,209.35,0.00,6.90,53.11,18.09,0.63,15.08,14.92,45.00,5.13,2.82,118.75,64.81,34.57,30.81,16.00,103.66,15.58,1.97,6.69,64.89,0.00,6.39,9.00,77.31,4.43,17.88,150.52,0.00,0.00,65.66,66.44,20.62,0.00,0.00,0.00,1.46,0.00,52.58,46.41,45.16,30.60,12.09,0.00,0.00,0.00,85.00,37.03,0.00,101.60
7.00,72.37,29.95,67.13,643.53,209.35,0.00,6.90,78.12,18.09,0.63,15.08,14.92,45.00,5.13,2.82,118.75,67.51,65.00,30.81,16.00,103.66,15.58,1.97,6.69,64.89,0.00,6.39,9.00,71.86,4.43,16.62,0.00,0.00,0.00,65.70,66.48,20.62,0.00,197.14,0.00,1.46,0.00,45.00,46.51,45.94,30.60,12.09,0.00,0.00,0.00,85.00,41.06,0.00,101.60
8.00,65.29,29.95,67.13,643.53,209.35,0.00,6.90,78.12,18.09,0.63,15.08,14.92,45.00,5.13,2.82,118.75,70.29,65.00,30.81,16.00,103.66,15.58,1.97,6.69,64.89,0.00,6.39,9.00,72.24,4.43,16.71,0.00,0.00,0.00,65.70,66.48,20.62,112.71,119.37,0.00,1.58,0.00,45.00,44.11,30.39,30.60,13.89,0.00,0.00,0.00,85.00,41.06,0.00,101.60
9.00,65.82,29.95,67.13,643.53,209.35,0.00,6.90,78.12,18.09,0.63,15.08,14.92,62.12,5.13,2.82,118.75,76.84,65.00,30.81,16.00,103.66,15.58,1.97,6.88,64.89,0.00,6.39,9.00,72.27,4.43,16.72,0.00,0.00,0.00,67.10,29.96,29.96,0.00,197.14,0.00,2.33,0.00,45.00,44.89,35.76,30.60,25.45,0.00,0.00,0.00,85.00,68.75,0.00,101.60
10.00,65.14,29.95,67.13,643.53,209.35,0.00,6.90,78.12,18.09,0.63,15.08,14.92,81.71,5.13,2.82,118.75,76.84,65.00,30.81,16.00,103.66,15.58,1.97,6.88,64.89,0.00,6.39,9.00,61.07,4.43,14.13,0.00,0.00,0.00,53.77,54.66,20.62,154.06,165.57,0.00,1.99,0.00,45.00,42.88,26.43,30.60,20.21,0.00,0.00,0.00,85.00,64.81,0.00,101.60
11.00,57.58,29.95,67.13,643.53,209.35,0.00,6.90,59.05,18.09,0.63,15.08,14.92,81.71,5.13,2.82,118.75,76.84,41.79,30.81,16.00,103.66,15.58,1.97,6.88,64.89,0.00,6.39,9.00,65.29,4.43,15.10,144.33,0.00,0.00,65.70,66.48,20.62,184.17,197.14,0.00,1.46,0.00,45.00,39.18,20.62,30.60,12.09,0.00,0.00,0.00,85.00,41.06,28.01,101.60
