"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CTAGROLMOS"
15.00,0.00,17.50,0.00,14.00,4.20,7.50,3.00,3.90,1.83,0.40,3.40,17.00,0.00,0.00,3.10,0.00,7.60,23.01,58.61,6.80,5.00,15.53,4.35,18.45,10.00,3.20,4.50,2.80,0.00,23.62,68.65,2.46,27.00,5.00,10.68,0.00,16.99,0.00,0.60,8.00,8.00,8.00,1.20,76.59,6.50,4.00,14.56,2.00,10.80,7.80,5.10,1.20,13.50,16.02,18.90,0.00,0.00,0.00,1.00,61.17,80.94,6.87,5.13,0.00,96.83,57.89,0.00,1.24,0.00,0.00,5.00,0.00,7.00
16.00,0.00,17.63,0.00,14.00,4.20,7.50,3.00,3.90,1.83,0.40,3.40,17.00,0.00,0.00,3.10,0.00,7.60,22.15,53.65,8.00,5.00,15.53,4.35,18.45,10.00,3.20,4.50,2.80,0.00,23.25,66.95,2.46,27.00,5.00,10.68,0.00,16.99,0.00,0.60,8.00,8.00,8.00,1.20,66.51,6.50,4.00,14.56,2.00,10.80,7.80,5.10,1.20,13.19,15.69,18.90,0.00,0.00,0.00,1.00,60.30,80.82,6.37,4.56,0.00,95.04,46.40,0.00,1.24,0.00,0.00,5.00,0.00,7.00
17.00,0.00,17.96,0.00,14.00,4.20,7.50,3.00,3.90,1.83,0.40,3.40,17.00,0.00,0.00,3.10,0.00,7.60,20.92,48.21,8.00,5.00,15.53,4.35,18.45,10.00,3.20,4.50,2.80,0.00,22.56,64.52,2.46,27.00,5.00,10.68,0.00,16.99,0.00,0.60,8.00,8.00,8.00,1.20,56.11,6.50,4.00,14.56,2.00,10.80,7.80,5.10,1.20,12.80,15.35,18.90,0.00,0.00,0.00,1.00,59.18,80.31,5.83,4.20,0.00,92.77,35.94,0.00,1.28,0.00,0.00,5.00,0.00,7.00
18.00,0.00,17.90,0.00,14.00,4.20,7.50,3.00,3.90,1.83,0.40,3.40,17.00,0.00,0.00,3.10,0.00,7.60,19.56,46.60,8.00,5.00,15.53,4.35,18.45,10.00,3.20,4.50,2.80,0.00,21.83,62.09,2.46,27.00,5.00,10.68,0.00,16.99,0.00,0.60,8.00,8.00,8.00,1.20,49.12,6.50,4.00,14.56,2.00,10.80,7.80,5.10,1.20,12.38,15.00,18.90,0.00,0.00,0.00,1.00,56.55,79.34,5.26,3.92,0.00,89.88,31.41,0.00,1.32,0.00,0.00,5.00,0.00,7.00
19.00,0.00,18.08,0.00,14.00,4.20,7.50,3.00,3.90,1.83,0.40,3.40,17.00,0.00,0.00,3.10,0.00,7.60,18.58,46.27,8.00,5.00,15.53,4.35,18.45,10.00,3.20,4.50,2.80,0.00,20.95,59.67,2.46,27.00,5.00,10.68,0.00,16.99,0.00,0.60,8.00,8.00,8.00,1.20,43.26,6.50,4.00,14.56,2.00,10.80,7.80,5.10,1.20,12.14,14.79,18.90,0.00,0.00,0.00,1.00,53.41,78.21,4.99,3.77,0.00,86.78,28.85,0.00,1.28,0.00,0.00,5.00,0.00,7.00
20.00,0.00,17.85,0.00,14.00,4.20,7.50,3.00,3.90,1.83,0.40,3.40,17.00,0.00,0.00,3.10,0.00,7.60,17.73,44.75,8.00,5.00,15.53,4.35,18.45,10.00,3.20,4.50,2.80,0.00,19.99,56.91,2.46,27.00,5.00,10.68,0.00,16.99,0.00,0.60,8.00,8.00,8.00,1.20,38.69,6.50,4.00,14.56,2.00,10.80,7.80,5.10,1.20,11.96,14.64,18.90,0.00,0.00,0.00,1.00,49.74,76.34,4.81,3.64,0.00,83.45,25.44,0.00,1.32,0.00,0.00,5.00,0.00,7.00
21.00,0.00,17.69,0.00,14.00,4.20,7.50,3.00,3.90,1.83,0.40,3.40,17.00,0.00,0.00,3.10,0.00,7.60,17.08,42.83,6.70,5.00,15.53,4.35,18.45,10.00,3.20,4.50,2.80,0.00,18.79,53.19,2.46,27.00,5.00,10.68,0.00,16.99,0.00,0.60,8.00,8.00,8.00,1.20,34.53,6.50,4.00,14.56,2.00,10.80,7.80,5.10,1.20,11.71,14.44,18.90,0.00,0.00,0.00,1.00,45.90,74.23,4.74,3.60,0.00,80.04,21.76,0.00,1.24,0.00,0.00,5.00,0.00,7.00
22.00,0.00,17.67,0.00,14.00,4.20,7.50,3.00,3.90,1.83,0.40,3.40,17.00,0.00,0.00,3.10,0.00,7.60,16.50,38.66,5.20,5.00,15.53,4.35,18.45,10.00,3.20,4.50,2.80,0.00,17.76,50.01,2.46,27.00,5.00,10.68,0.00,16.99,0.00,0.60,8.00,8.00,8.00,1.20,31.11,6.50,4.00,14.56,2.00,10.80,7.80,5.10,1.20,11.44,14.21,18.90,0.00,0.00,0.00,1.00,42.95,71.28,4.71,3.59,0.00,77.58,20.02,0.00,1.24,0.00,0.00,5.00,0.00,7.00
23.00,0.00,17.45,0.00,14.00,4.20,7.50,3.00,3.90,1.83,0.40,3.40,17.00,0.00,0.00,3.10,0.00,7.60,16.38,33.74,1.00,5.00,15.53,4.35,18.45,10.00,3.20,4.50,2.80,0.00,17.24,48.48,2.46,27.00,5.00,10.68,0.00,16.99,0.00,0.60,8.00,8.00,8.00,1.20,27.93,6.50,4.00,14.56,2.00,10.80,7.80,5.10,1.20,11.42,14.10,18.90,0.00,0.00,0.00,1.00,40.29,68.06,4.31,3.28,0.00,75.42,18.94,0.00,1.24,0.00,0.00,5.00,0.00,7.00
24.00,0.00,17.58,0.00,14.00,4.20,7.50,3.00,3.90,1.83,0.40,3.40,17.00,0.00,0.00,3.10,0.00,7.60,16.41,30.00,0.00,5.00,4.80,4.35,18.45,10.00,3.20,4.50,2.80,0.00,16.84,46.95,2.46,27.00,5.00,10.68,0.00,16.99,0.00,0.60,8.00,8.00,8.00,1.20,22.02,6.50,4.00,14.56,2.00,10.80,7.80,5.10,1.20,11.48,14.02,18.90,0.00,0.00,0.00,1.00,36.84,64.37,3.80,2.88,0.00,73.85,15.29,0.00,1.24,0.00,0.00,5.00,0.00,7.00
25.00,0.00,17.93,0.00,14.00,4.20,7.50,3.00,3.90,1.83,0.40,3.40,17.00,0.00,0.00,3.10,0.00,7.60,16.80,26.65,0.00,5.00,4.80,4.35,18.45,10.00,3.20,4.50,2.80,0.00,16.81,45.43,2.46,27.00,5.00,10.68,0.00,16.99,0.00,0.60,8.00,8.00,8.00,1.20,15.20,6.50,4.00,14.56,2.00,10.80,7.80,5.10,1.20,11.24,13.67,18.90,0.00,0.00,0.00,1.00,33.12,60.51,3.52,2.60,0.00,72.48,10.78,0.00,1.20,0.00,0.00,5.00,0.00,7.00
26.00,0.00,17.98,0.00,14.00,4.20,7.50,3.00,3.90,1.83,0.40,3.40,17.00,0.00,0.00,3.10,0.00,7.60,17.31,23.26,0.00,5.00,4.80,4.35,18.45,10.00,3.20,4.50,2.80,0.00,16.71,44.08,2.46,27.00,5.00,10.68,0.00,16.99,0.00,0.60,8.00,8.00,8.00,1.20,10.66,6.50,4.00,14.56,2.00,10.80,7.80,5.10,1.20,10.91,13.22,18.90,0.00,0.00,0.00,1.00,34.11,59.93,3.31,2.37,0.00,70.79,8.07,0.00,1.20,0.00,0.00,5.00,0.00,7.00
