"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,72.37,29.95,67.13,594.17,193.29,8.92,9.36,88.96,19.19,1.78,33.96,14.92,115.50,0.00,5.13,2.82,158.33,65.69,88.38,40.78,34.31,116.29,0.00,4.12,6.88,86.06,0.00,6.39,9.00,46.57,4.43,10.77,151.65,151.65,43.36,43.21,57.31,43.29,184.17,197.14,184.23,5.67,74.13,75.44,48.62,48.63,73.35,25.67,25.57,25.56,48.54,0.00,106.84,0.00,124.58
2.00,72.37,29.95,67.13,594.17,193.29,8.92,9.36,88.96,19.19,1.78,33.96,14.92,107.10,0.00,5.13,2.82,158.33,64.55,88.38,40.78,34.48,110.56,0.00,4.12,6.88,86.06,0.00,6.39,9.00,47.73,4.43,11.04,151.58,151.57,67.50,0.00,0.00,0.00,181.46,194.42,181.52,5.67,74.91,75.00,44.67,47.42,73.35,25.67,25.57,25.56,48.54,0.00,48.58,48.57,121.48
3.00,72.37,29.95,67.13,594.17,193.29,8.92,9.36,88.96,19.19,1.78,33.96,14.92,105.67,0.00,5.13,2.82,158.33,64.32,88.38,40.78,34.48,112.14,0.00,4.12,6.88,86.06,0.00,6.39,9.00,44.93,4.43,10.39,228.46,0.00,67.50,0.00,0.00,0.00,181.92,194.88,181.98,5.67,74.91,75.00,45.22,47.57,73.35,25.67,25.57,25.56,29.93,30.13,37.90,37.90,120.85
4.00,72.37,29.95,67.13,594.17,193.29,8.92,9.36,88.96,19.19,1.78,33.96,14.92,103.16,0.00,5.13,2.82,158.33,63.95,88.38,40.78,34.48,112.02,0.00,4.12,6.88,86.06,0.00,6.39,9.00,38.08,4.43,8.81,228.46,0.00,28.78,0.00,49.83,28.78,179.19,192.14,179.26,5.67,72.46,72.22,44.92,47.53,73.35,25.67,25.57,25.56,0.00,55.81,27.13,27.89,120.09
5.00,72.37,29.95,67.13,594.17,193.29,8.92,9.36,88.96,19.19,1.78,33.96,14.92,102.43,0.00,5.13,2.82,158.33,64.18,88.38,40.78,34.48,112.98,0.00,4.12,6.88,86.06,0.00,6.39,9.00,4.64,4.43,0.00,228.46,0.00,57.05,0.00,61.66,0.00,183.19,196.16,183.25,5.67,0.00,75.00,42.90,49.55,73.35,25.67,25.57,25.56,0.00,62.30,32.40,32.40,119.73
6.00,72.37,29.95,67.13,594.17,193.29,8.92,9.36,88.96,19.19,1.78,33.96,14.92,102.13,0.00,5.13,2.82,158.33,63.91,88.38,40.78,34.48,106.27,0.00,4.12,6.88,86.06,0.00,6.39,9.00,34.14,4.43,7.90,228.46,0.00,47.94,0.00,48.14,0.00,176.40,189.29,176.46,5.67,71.71,68.23,43.84,43.80,73.35,25.67,25.57,25.56,0.00,48.82,0.00,20.62,119.95
7.00,72.37,29.95,67.13,594.17,193.29,8.92,9.36,88.96,19.19,1.78,33.96,14.92,110.12,0.00,5.13,2.82,158.33,64.73,88.38,40.78,34.48,152.54,0.00,4.12,6.88,86.06,0.00,6.39,9.00,47.73,4.43,11.04,0.00,0.00,40.84,0.00,52.49,52.22,184.17,197.14,184.23,5.67,74.87,76.26,49.01,48.24,73.35,25.67,25.57,25.56,0.00,84.00,0.00,0.00,123.28
8.00,72.37,29.95,67.13,594.17,193.29,8.92,9.36,88.96,19.19,1.78,33.96,14.92,99.81,0.00,5.13,2.82,158.33,63.22,88.38,40.78,34.48,106.01,0.00,4.12,6.88,86.06,0.00,6.39,9.00,34.35,4.43,7.94,0.00,228.19,26.08,0.00,27.27,26.08,174.32,187.16,174.38,5.67,71.19,69.53,45.01,47.44,73.35,25.67,25.57,25.56,0.00,49.92,0.00,0.00,119.29
9.00,72.37,29.95,67.13,594.17,193.29,8.92,9.36,88.96,19.19,1.78,33.96,14.92,104.02,0.00,5.13,2.82,158.33,63.16,88.38,40.78,34.48,114.25,0.00,4.12,6.88,86.06,0.00,6.39,9.00,46.78,4.43,10.82,0.00,228.19,34.99,0.00,35.04,34.97,180.73,193.69,180.79,5.67,0.00,75.00,45.36,47.09,73.35,25.67,25.57,25.56,0.00,63.58,0.00,0.00,120.52
10.00,72.37,29.95,67.13,594.17,193.29,8.92,9.36,88.96,19.19,1.78,33.96,14.92,108.80,0.00,5.13,2.82,158.33,64.07,88.38,40.78,34.48,118.37,0.00,4.12,6.88,86.06,0.00,6.39,9.00,0.00,4.43,0.00,155.79,155.78,34.92,34.87,34.97,34.90,184.17,197.14,184.23,5.67,0.00,0.00,48.59,43.86,73.35,25.67,25.57,25.56,0.00,49.84,0.00,0.00,122.89
