"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CS INTIPAMPA EXP","CTCASAGRANDE"
1.00,0.00,22.58,0.00,14.00,2.90,7.50,6.40,6.30,1.40,0.00,3.30,19.50,0.00,0.00,15.61,0.00,6.60,13.78,26.22,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,0.00,17.40,45.71,2.00,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,35.00,10.00,19.51,5.00,10.80,7.54,6.00,2.40,1.76,1.98,18.90,0.00,0.00,0.00,1.00,39.05,55.92,1.57,1.76,0.00,78.91,24.15,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
2.00,0.00,22.27,0.00,14.00,2.90,7.50,6.40,6.30,1.20,0.00,3.30,19.50,0.00,0.00,15.61,0.00,6.60,13.86,23.61,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,0.00,17.16,44.86,2.00,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,31.88,10.00,19.51,5.00,10.80,7.54,6.00,2.40,1.86,2.17,18.90,0.00,0.00,0.00,1.00,37.67,53.87,1.44,1.55,0.00,78.03,21.97,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
3.00,0.00,23.00,0.00,14.00,2.90,7.50,6.40,6.30,1.20,0.00,3.30,19.50,0.00,0.00,15.61,0.00,6.60,13.99,21.49,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,0.00,16.98,44.20,2.00,27.00,10.00,18.05,0.00,17.76,0.00,0.60,19.51,19.51,19.51,1.20,29.42,10.00,19.51,5.00,10.80,7.54,6.00,2.40,2.00,2.44,18.90,0.00,0.00,0.00,1.00,36.40,51.98,1.33,1.38,0.00,77.20,20.66,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
4.00,0.00,22.33,0.00,14.00,2.90,7.50,6.40,6.30,1.20,0.00,3.30,19.50,0.00,0.00,15.61,0.00,6.60,14.25,20.86,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,0.00,16.95,44.11,2.00,27.00,10.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,28.95,10.00,19.51,5.00,10.80,7.54,6.00,2.40,2.28,2.97,18.90,0.00,0.00,0.00,1.00,35.45,50.56,1.29,1.36,0.00,76.54,22.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
5.00,0.00,22.69,0.00,14.00,2.90,7.50,6.40,6.30,1.20,0.00,3.30,19.50,0.00,0.00,15.61,0.00,6.60,14.51,20.23,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,0.00,16.92,44.03,2.00,27.00,10.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,28.48,10.00,19.51,5.00,10.80,7.54,6.00,2.40,2.56,3.49,18.90,0.00,0.00,0.00,1.00,34.49,49.14,1.26,1.34,0.00,75.88,23.33,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
6.00,0.00,22.47,0.00,14.00,2.90,7.50,6.40,6.30,1.20,0.00,3.30,19.50,0.00,0.00,15.61,0.00,6.60,14.77,19.60,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,0.00,16.90,43.94,2.00,27.00,10.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,28.01,10.00,19.51,5.00,10.80,7.54,6.00,2.40,2.84,4.02,18.90,0.00,0.00,0.00,1.00,33.54,47.72,1.22,1.32,0.00,75.22,24.66,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
7.00,0.00,22.59,0.00,14.00,2.90,7.50,6.40,6.30,1.20,0.00,3.30,19.50,0.00,0.00,15.61,0.00,6.60,15.03,18.98,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,0.00,16.87,43.86,2.00,27.00,10.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,27.54,10.00,19.51,5.00,10.80,7.54,6.00,2.40,3.12,4.55,18.90,0.00,0.00,0.00,1.00,32.59,46.31,1.19,1.29,0.00,74.57,26.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
8.00,0.00,22.52,0.00,14.00,2.90,7.50,6.40,6.30,1.20,0.00,3.30,19.50,0.00,0.00,15.61,0.00,6.60,15.28,18.35,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,0.00,16.84,43.77,2.00,27.00,10.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,27.08,10.00,19.51,5.00,10.80,7.54,6.00,2.40,3.40,5.08,18.90,0.00,0.00,0.00,1.00,31.63,44.89,1.15,1.27,0.00,73.91,27.33,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
9.00,0.00,22.11,0.00,14.00,2.90,7.50,6.40,6.30,1.20,0.00,3.30,19.50,0.00,0.00,15.61,0.00,6.60,15.44,17.78,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,0.00,16.71,43.33,2.00,27.00,10.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,26.76,10.00,19.51,5.00,10.80,7.54,6.00,2.40,3.71,5.62,18.90,0.00,0.00,0.00,1.00,30.64,43.59,1.12,1.25,0.00,72.99,27.97,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
10.00,0.00,22.57,0.00,14.00,2.90,7.50,6.40,6.30,1.20,0.00,3.30,19.50,0.00,0.00,15.61,0.00,6.60,15.31,17.41,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,0.00,16.24,41.83,2.00,27.00,10.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,26.89,10.00,19.51,5.00,10.80,7.54,6.00,2.40,4.10,6.20,18.90,0.00,0.00,0.00,1.00,29.50,42.69,1.07,1.22,0.00,71.32,26.54,0.00,2.00,0.00,0.00,11.00,0.00,0.00,20.00
