"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,78.57,29.98,67.20,631.22,146.80,8.26,4.07,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,128.06,38.27,24.72,242.00,31.10,3.90,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.88,228.68,220.60,20.60,57.06,57.69,20.60,0.00,0.00,0.00,5.67,74.99,65.84,57.82,66.54,81.64,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27
2.00,78.57,29.98,67.20,631.22,146.80,8.26,4.07,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,128.06,38.27,37.90,242.00,31.10,3.90,6.88,87.77,0.00,6.39,9.98,80.61,10.52,19.79,228.68,220.60,30.61,67.16,67.94,30.61,0.00,0.00,0.00,5.67,74.99,65.84,57.82,66.54,81.64,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27
3.00,78.57,29.98,67.20,631.22,146.80,8.26,4.07,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,128.06,38.27,37.90,242.00,31.10,3.90,6.88,87.77,0.00,6.39,9.98,39.83,10.52,14.10,228.68,220.60,21.40,33.56,62.01,61.49,0.00,0.00,0.00,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,34.01,110.32,203.40,19.44,20.27
4.00,78.57,29.98,67.20,631.22,146.80,8.26,4.07,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,128.06,38.27,37.90,242.00,31.10,3.90,6.88,87.77,0.00,6.39,9.98,47.06,10.52,15.78,228.68,228.42,35.23,65.44,66.22,23.47,0.00,0.00,0.00,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,28.18,110.32,203.40,19.44,20.27
5.00,78.57,29.98,67.20,631.22,146.80,8.26,4.07,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,128.06,38.27,37.90,242.00,31.10,3.90,6.88,87.77,0.00,6.39,9.98,48.77,10.52,16.17,228.68,228.42,49.45,48.77,67.19,26.85,0.00,0.00,0.00,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,28.18,110.32,203.40,19.44,20.27
6.00,78.57,29.98,67.20,631.22,146.80,8.26,4.07,110.48,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,128.06,38.27,37.90,242.00,31.10,3.90,6.88,87.77,0.00,6.39,9.98,35.00,10.52,12.99,228.68,228.42,20.60,66.55,67.33,20.60,0.00,0.00,0.00,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,28.18,110.32,203.40,19.44,20.27
7.00,78.57,29.98,67.20,631.22,146.80,8.26,4.07,101.75,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,128.06,44.10,37.90,242.00,31.10,3.90,6.88,87.77,0.00,6.39,9.98,30.72,10.52,11.99,228.68,220.60,20.60,0.00,67.79,40.32,0.00,0.00,0.00,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,76.77,87.36,34.01,110.32,203.40,19.44,20.27
8.00,78.57,29.98,67.20,631.22,146.80,8.26,4.07,93.11,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,128.06,44.10,37.90,242.00,31.10,3.90,6.88,87.77,0.00,6.39,9.98,8.18,10.52,6.78,228.68,220.60,37.08,36.87,54.41,37.08,0.00,0.00,0.00,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,28.18,110.32,203.40,19.44,20.27
9.00,78.57,29.98,67.20,631.22,146.80,8.26,4.07,95.10,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,128.06,44.10,37.90,172.66,31.10,3.90,6.88,87.77,0.00,6.39,9.98,53.26,10.52,17.21,228.68,220.60,20.60,66.54,67.32,20.60,0.00,0.00,0.00,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,34.01,110.32,203.40,19.44,20.27
10.00,78.57,29.98,67.20,631.22,146.80,8.26,4.07,108.76,19.21,1.78,41.90,14.93,142.44,5.14,2.82,164.07,112.47,128.06,44.10,31.96,172.66,31.10,3.90,6.88,87.77,0.00,6.39,9.98,29.05,10.52,11.61,228.68,220.60,29.74,0.00,66.54,29.74,0.00,0.00,0.00,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,82.60,110.32,203.40,19.44,20.27
