"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,68.06,29.95,67.13,635.88,206.86,9.09,9.85,93.43,17.56,0.45,18.87,14.92,113.76,5.13,2.82,133.33,99.87,85.02,0.00,15.37,73.79,18.00,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,153.09,153.09,21.00,62.05,62.79,24.94,177.92,97.46,177.98,2.37,67.03,45.02,43.94,39.84,32.75,13.02,13.02,0.00,0.00,87.27,110.26,110.22,0.00
2.00,68.59,29.95,67.13,635.88,206.86,9.09,9.85,93.43,17.56,0.45,18.87,14.92,115.40,5.13,2.82,133.33,99.33,85.02,0.00,17.77,73.79,0.00,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,153.21,153.20,21.00,64.17,64.94,24.23,180.73,100.63,180.80,2.65,70.47,43.87,39.98,45.44,32.75,15.23,15.22,0.00,0.00,87.27,110.26,110.22,0.00
3.00,68.66,29.95,67.13,635.88,206.86,9.09,9.85,93.43,17.56,0.45,18.87,14.92,117.03,5.13,2.82,133.33,99.20,85.02,0.00,20.45,73.79,0.00,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,152.37,152.37,21.00,63.23,63.99,21.42,183.35,93.49,183.42,2.20,70.39,42.64,43.41,39.63,32.75,23.48,0.00,0.00,0.00,87.27,107.88,107.47,0.00
4.00,68.84,29.95,67.13,635.88,206.86,9.09,9.85,93.43,17.56,0.45,18.87,14.92,113.54,5.13,2.82,133.33,95.71,85.02,0.00,22.17,73.79,0.00,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,153.33,153.32,21.00,65.43,44.84,38.38,181.40,95.19,181.47,2.28,67.54,45.55,39.21,44.29,32.75,0.00,24.69,0.00,0.00,87.27,108.36,103.25,0.00
5.00,69.47,29.95,67.13,635.88,206.86,9.09,9.85,93.43,17.56,0.45,18.87,14.92,107.98,5.13,2.82,133.33,93.03,85.02,0.00,19.16,73.79,0.00,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,152.26,152.26,21.00,63.30,64.06,25.35,178.96,96.50,179.02,2.34,70.39,42.56,44.23,40.85,32.75,0.00,25.60,0.00,0.00,87.27,103.56,96.58,0.00
6.00,69.36,29.95,67.13,635.88,206.86,9.09,9.85,93.43,17.56,0.45,18.87,14.92,102.21,5.13,2.82,133.33,89.20,85.02,0.00,16.95,73.79,0.00,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,147.09,147.09,21.00,45.88,33.82,65.10,182.08,94.96,182.15,1.46,67.01,52.58,43.73,36.29,32.75,12.09,0.00,0.00,0.00,87.27,110.26,110.22,0.00
7.00,77.20,29.95,67.13,635.88,206.86,9.09,9.85,93.43,17.56,0.45,18.87,14.92,106.43,5.13,2.82,133.33,86.53,85.02,0.00,33.85,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,91.42,4.43,19.77,150.08,150.08,21.00,67.10,67.88,26.80,184.17,79.02,184.23,0.00,0.00,66.99,47.47,57.21,32.75,0.00,0.00,0.00,0.00,87.27,110.26,0.00,0.00
8.00,67.53,29.95,67.13,635.88,206.86,9.09,9.85,93.43,17.56,0.45,18.87,14.92,87.74,5.13,2.82,133.33,81.11,85.02,0.00,12.00,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,85.48,4.43,19.77,144.33,144.33,21.00,53.39,53.88,53.54,166.67,75.43,166.73,0.00,0.00,75.00,45.70,39.30,32.75,0.00,0.00,0.00,0.00,87.27,83.01,0.00,0.00
9.00,70.18,29.95,67.13,635.88,206.86,9.09,9.85,93.43,17.56,0.45,18.87,14.92,82.50,5.13,2.82,133.33,78.23,85.02,0.00,34.02,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,85.48,4.43,19.77,0.00,228.19,21.00,66.93,29.93,0.00,158.96,91.28,159.02,0.00,0.00,66.99,46.62,40.26,32.75,0.00,0.00,0.00,0.00,85.00,69.86,0.00,0.00
10.00,72.37,29.95,67.13,635.88,206.86,9.09,9.85,93.43,17.56,0.45,18.87,14.92,72.90,5.13,2.82,133.33,75.56,85.02,0.00,25.66,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,85.48,4.43,19.77,0.00,228.19,21.00,0.00,65.78,20.62,129.11,75.69,129.14,0.00,0.00,0.00,46.22,41.42,32.75,0.00,0.00,0.00,0.00,85.00,84.90,0.00,0.00
