"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,16.15,17.57,17.02,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,18.90,18.79,19.00,0.00,4.30,14.60,41.14,7.90,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,15.98,16.30,52.10,3.40,27.00,19.42,17.96,144.48,17.96,39.36,0.60,16.00,16.00,16.00,2.40,17.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,13.69,15.57,18.90,0.00,0.00,1.06,1.00,48.40,55.90,3.50,2.58,112.18,77.20,32.00,0.30,2.00,78.00,252.40,11.00,204.00
2.00,16.81,17.53,17.97,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,19.23,18.78,19.00,0.00,4.30,15.40,47.89,7.90,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,15.99,16.60,54.10,3.40,27.00,19.42,17.96,144.48,17.96,39.53,0.60,16.00,16.00,16.00,2.40,25.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,14.00,15.83,18.90,0.00,0.00,1.08,1.00,52.30,58.80,4.10,2.92,112.05,80.60,38.00,0.40,2.00,78.00,252.40,11.00,204.00
3.00,17.86,17.66,18.17,16.00,3.00,6.42,6.40,7.10,2.90,0.00,3.40,20.39,19.00,18.80,19.00,0.00,4.30,15.90,54.37,7.90,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,15.98,16.70,56.30,3.40,27.00,19.42,17.96,139.63,17.96,39.54,0.60,16.00,16.00,16.00,2.40,34.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,14.26,16.04,18.90,0.00,0.00,1.07,1.00,56.10,59.80,5.00,3.35,111.40,83.80,45.00,0.40,2.00,77.92,252.40,11.00,204.00
4.00,16.88,17.39,18.20,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,18.10,18.81,19.00,0.00,4.30,16.30,60.10,7.90,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,15.97,16.90,58.80,3.40,27.00,19.42,17.96,140.81,17.96,39.45,0.60,16.00,16.00,16.00,2.40,45.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,14.41,16.07,18.90,0.00,0.00,1.09,1.00,59.00,60.40,5.80,4.07,110.76,86.40,54.00,0.40,2.00,78.00,252.40,11.00,204.00
5.00,16.68,17.00,17.87,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,17.90,18.78,19.00,0.00,4.30,16.40,64.91,7.90,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,15.98,17.60,62.20,3.40,27.00,19.42,17.96,143.56,17.96,39.21,0.60,16.00,16.00,16.00,2.40,58.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,14.48,16.01,18.90,0.00,0.00,1.08,1.00,59.40,60.00,6.10,4.77,110.45,87.10,64.00,0.40,2.00,78.00,252.40,11.00,204.00
6.00,16.08,14.63,16.94,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,18.03,18.73,19.00,0.00,4.30,16.50,67.03,7.90,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,15.97,18.20,65.00,3.40,27.00,19.42,17.96,144.48,17.96,38.90,0.60,16.00,16.00,16.00,2.40,72.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,14.32,15.71,18.90,0.00,0.00,1.08,1.00,59.70,59.50,6.40,5.38,110.85,87.10,76.00,0.30,2.00,78.00,252.40,11.00,204.00
7.00,14.82,14.83,15.54,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,18.51,18.68,19.00,0.00,4.30,16.90,68.04,7.90,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,15.97,18.50,66.20,3.40,27.00,19.42,17.96,144.48,17.96,38.78,0.60,16.00,16.00,16.00,2.40,87.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,13.99,15.28,18.90,0.00,0.00,1.08,1.00,59.40,59.20,6.60,5.83,111.36,85.50,89.00,0.20,2.00,78.00,252.34,11.00,204.00
8.00,13.27,14.59,14.16,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,18.74,18.75,19.00,0.00,4.30,17.20,65.74,7.90,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,15.96,18.80,67.10,3.40,27.00,19.42,17.96,144.48,17.96,38.51,0.60,16.00,16.00,16.00,2.40,102.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,13.16,14.44,18.90,0.00,0.00,0.91,1.00,59.00,59.10,6.80,5.78,111.30,84.20,102.00,0.20,2.00,78.00,251.39,11.00,204.00
9.00,12.49,14.86,13.51,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,18.12,18.70,19.00,0.00,4.30,17.30,64.30,8.00,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,15.86,19.10,67.20,3.40,27.00,19.42,17.96,144.48,17.96,38.10,0.60,16.00,16.00,16.00,2.40,113.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,12.21,13.54,18.90,0.00,0.00,0.88,1.00,58.30,59.70,7.00,5.72,110.23,83.70,111.00,0.10,2.00,78.00,247.63,11.00,203.81
10.00,10.48,14.71,11.55,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,17.14,18.43,19.00,0.00,4.30,17.10,65.41,8.00,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,15.65,19.20,67.10,3.40,27.00,19.42,17.96,144.48,17.96,36.89,0.60,16.00,16.00,16.00,2.40,118.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,10.95,12.46,18.90,0.00,0.00,0.83,1.00,57.60,60.00,7.10,5.64,108.29,83.20,117.00,0.10,2.00,78.00,231.38,11.00,199.95
11.00,8.02,14.41,9.51,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,16.06,17.85,19.00,0.00,4.30,15.90,66.26,8.00,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,15.01,19.00,66.70,3.40,27.00,19.42,17.96,144.12,17.96,35.23,0.60,16.00,16.00,16.00,2.40,122.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,9.79,11.40,18.90,0.00,0.00,0.70,1.00,56.90,59.90,7.20,5.54,104.14,83.00,122.00,0.10,2.00,78.00,188.95,11.00,184.86
12.00,5.47,13.17,6.89,16.00,3.00,6.50,6.40,7.10,2.90,0.00,3.40,20.39,14.22,16.87,19.00,0.00,4.30,15.00,66.30,8.00,0.00,3.40,2.50,20.00,19.00,10.00,13.59,1.45,13.73,18.80,66.00,3.40,27.00,19.42,17.96,135.71,17.96,31.62,0.60,16.00,16.00,16.00,2.40,124.00,12.82,17.00,4.00,9.00,7.57,16.50,2.40,8.96,10.35,18.90,0.00,0.00,0.50,1.00,56.30,60.70,7.30,5.34,96.76,82.00,125.00,0.10,2.00,72.38,101.71,11.00,147.70
