"ETAPA \ EMBALSE","Emb0","SHEQUE","HUINCO RES","PRESA MALPASO","AGUADA BLANCA","CAMPANARIO","CINCEL","CIRATO","ARICOTA RES","PRESA GALLITO CIEGO","PRESA COMPEN GALLITO","SAN GABAN","TULUMAYO","SAN DIEGO","HUALLAMAYO","TABLACHACA","CHAGLLA EM","PICUNCHE","SHAPIRINGO","CERRO DEL AGUILA EM","PALLCA","EMB CHECRAS","RESER CAPILLUCAS","PULMON MATUCANA","TOMA HUAMPANI","RESERV RESTIT","TOMA SURCO"
32.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,0.000,0.000,0.000,66.953,0.000,0.000,0.000,0.000,0.000,19.196,0.000,0.000,0.000,0.000,0.000
33.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,0.000,0.000,0.000,66.953,0.000,0.000,0.000,0.000,0.000,19.196,0.000,0.000,0.000,0.000,0.000
34.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,0.000,0.000,0.000,66.953,0.000,6.048,0.000,0.000,0.000,19.196,0.000,0.000,0.000,0.000,0.000
35.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,0.000,0.000,0.000,66.953,0.000,0.000,0.000,0.000,0.000,19.196,0.000,0.000,0.000,0.000,0.000
36.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,0.000,0.000,0.000,66.953,0.000,0.000,0.000,0.000,0.000,19.196,0.000,0.000,0.000,0.000,0.000
37.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,0.000,24.755,0.000,66.953,0.000,0.000,0.000,0.000,0.000,19.196,0.000,0.000,0.000,0.000,0.000
38.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,0.000,0.000,0.000,66.953,0.000,0.000,0.000,0.000,0.000,19.196,0.000,0.000,0.000,0.000,0.000
39.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,0.000,0.000,0.000,66.953,0.000,0.000,0.000,0.000,0.000,19.196,0.000,0.000,0.000,0.000,0.000
40.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,0.000,0.000,0.000,66.953,0.000,0.000,0.000,0.000,0.000,19.196,0.000,0.000,0.000,0.000,0.000
41.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,0.000,0.000,0.000,66.953,0.000,0.000,0.000,0.000,0.000,19.196,0.000,0.000,0.000,0.000,0.000
42.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,0.000,0.000,0.000,66.953,0.000,0.000,0.000,0.000,0.000,19.196,0.000,0.000,0.000,0.000,0.000
43.000,0.000,0.000,0.000,0.000,0.000,0.000,4.422,0.000,0.000,0.000,7.535,17.529,0.000,0.000,0.000,66.953,0.000,0.000,0.000,0.000,0.000,19.196,0.000,0.000,0.000,0.000,0.000
44.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,0.000,0.000,0.000,66.953,0.000,6.596,0.000,0.000,0.000,19.196,0.000,0.000,0.000,0.000,0.000
45.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,0.000,0.000,0.000,66.953,0.000,0.000,0.000,0.000,0.000,19.196,0.000,0.000,0.000,0.000,0.000
46.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,0.000,24.719,0.000,66.953,0.000,0.000,0.000,0.000,0.000,19.196,0.000,0.000,0.000,0.000,0.000
47.000,0.000,0.000,0.000,0.000,0.000,0.000,3.685,0.000,0.000,0.000,7.535,17.529,0.000,0.000,0.000,66.953,0.000,0.000,0.000,0.000,0.000,19.196,0.000,0.000,0.000,0.000,0.000
48.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.535,17.529,0.000,82.738,0.000,592.175,0.000,0.000,0.000,0.000,0.000,19.196,0.000,0.000,0.000,0.000,0.000
