"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,72.37,30.10,67.46,339.43,110.96,6.19,2.03,110.91,19.29,0.89,0.00,14.99,59.98,5.16,0.00,164.71,112.91,85.06,22.40,18.00,124.26,30.14,4.33,6.88,88.12,0.00,6.39,9.00,0.00,10.56,0.00,143.59,0.00,0.00,0.00,59.94,59.42,0.00,72.46,0.00,0.00,75.28,53.66,46.53,45.91,40.95,30.82,0.00,30.70,24.70,24.70,110.80,110.76,204.20,4.60,20.35
2.00,72.53,30.10,67.46,358.59,117.22,6.19,2.03,110.91,19.29,0.89,0.00,14.99,59.98,5.16,0.00,164.71,112.91,85.06,22.40,18.00,122.89,30.14,4.33,6.88,88.12,0.00,6.39,9.00,0.00,10.56,0.00,143.59,0.00,0.00,0.00,59.94,59.42,0.00,72.46,0.00,0.00,75.28,53.66,45.48,47.37,40.95,23.88,23.80,23.80,26.15,26.15,110.80,110.76,204.20,4.60,20.35
3.00,77.13,30.10,67.46,387.24,126.59,6.19,2.03,110.91,19.29,0.89,0.00,14.99,59.98,5.16,0.00,164.71,112.91,85.06,22.40,18.00,162.48,30.14,4.33,6.88,88.12,0.00,6.39,9.00,0.00,10.56,0.00,143.59,0.00,0.00,0.00,59.94,59.42,0.00,72.46,0.00,0.00,75.28,53.66,48.17,56.32,40.95,30.82,30.70,30.70,52.30,0.00,58.54,58.53,204.20,4.60,20.35
4.00,78.57,30.10,67.46,465.97,152.33,6.19,2.03,110.91,19.29,0.89,0.00,14.99,59.98,5.16,0.00,164.71,112.91,85.06,22.40,18.00,192.07,30.14,4.33,6.88,88.12,0.00,6.39,9.00,19.19,10.56,4.46,143.59,0.00,0.00,0.00,59.94,59.42,0.00,72.46,0.00,0.00,75.28,53.66,48.96,59.17,40.95,30.82,30.70,30.70,55.21,0.00,0.00,0.00,204.20,4.60,20.35
5.00,78.57,30.10,67.46,492.78,161.09,6.19,2.03,110.91,19.29,0.89,0.00,14.99,69.12,5.16,0.00,164.71,112.91,85.06,22.40,18.00,197.79,30.14,4.33,6.88,88.12,0.00,6.39,9.00,33.00,10.56,7.67,143.59,0.00,0.00,0.00,59.94,59.42,0.00,72.46,0.00,0.00,75.28,76.67,48.96,59.17,40.95,30.82,30.70,30.70,21.73,21.73,0.00,0.00,204.20,4.60,20.35
6.00,78.57,30.10,67.46,623.56,203.84,6.19,2.03,110.91,19.29,0.89,0.00,14.99,59.98,5.16,0.00,164.71,112.91,85.06,22.40,18.00,215.38,30.14,4.33,6.88,88.12,0.00,6.39,9.00,79.04,10.56,18.37,143.59,0.00,0.00,0.00,59.94,59.42,0.00,72.46,0.00,0.00,75.28,76.67,50.40,62.54,40.95,30.82,30.70,30.70,21.73,21.73,0.00,0.00,204.20,4.60,20.35
7.00,78.57,30.10,67.46,623.56,203.84,6.19,2.03,110.91,19.29,0.89,0.00,14.99,97.16,5.16,0.00,164.71,112.91,85.06,22.40,18.00,199.54,30.14,4.33,6.88,88.12,0.00,6.39,9.00,74.51,10.56,17.32,143.59,0.00,0.00,0.00,59.94,59.42,0.00,72.46,0.00,0.00,75.28,76.67,48.88,58.95,40.95,30.82,30.70,30.70,21.73,21.73,53.54,0.00,204.20,4.60,20.35
8.00,78.57,30.10,67.46,623.56,203.84,6.19,2.03,110.91,19.29,0.89,0.00,14.99,136.01,5.16,0.00,164.71,112.91,85.06,22.40,18.00,184.79,30.14,4.33,6.88,88.12,0.00,6.39,9.00,72.55,10.56,16.86,143.59,0.00,0.00,0.00,59.94,59.42,0.00,103.18,0.00,0.00,75.28,76.67,48.37,57.14,40.95,30.82,30.70,30.70,21.73,21.73,35.52,0.00,204.20,4.60,20.35
9.00,78.57,30.10,67.46,623.56,203.84,6.19,2.03,110.91,19.29,0.89,18.97,14.99,143.00,5.16,0.00,164.71,112.91,85.06,22.40,0.00,215.78,30.14,4.33,6.88,88.12,0.00,6.39,9.00,79.76,10.56,18.54,146.75,0.00,0.00,20.51,61.46,20.51,66.17,80.02,0.00,0.00,75.28,76.67,49.98,56.59,40.95,30.82,30.70,30.70,47.80,20.51,79.58,0.00,204.20,4.60,20.35
10.00,78.57,30.10,67.46,623.56,203.84,6.19,2.03,110.91,19.29,0.89,18.97,14.99,143.00,5.16,0.00,164.71,112.91,85.06,22.40,0.00,241.01,30.14,4.33,6.88,88.12,0.00,6.39,9.00,85.48,10.56,19.87,150.58,0.00,51.20,67.42,20.51,0.00,82.44,95.45,0.00,0.00,75.28,76.67,50.28,62.33,40.95,30.82,30.70,30.70,42.41,20.51,110.80,0.00,204.20,4.60,20.35
